result/tencentBlock.ns13054.oracleGeneral.zst clock2 cache size      454, 2062561 req, miss ratio 0.5238, byte miss ratio 0.5238
result/tencentBlock.ns13054.oracleGeneral.zst clock2 cache size     1363, 2062561 req, miss ratio 0.5008, byte miss ratio 0.5008
result/tencentBlock.ns13054.oracleGeneral.zst clock2 cache size     4544, 2062561 req, miss ratio 0.4781, byte miss ratio 0.4781
result/tencentBlock.ns13054.oracleGeneral.zst clock2 cache size    13632, 2062561 req, miss ratio 0.4366, byte miss ratio 0.4366
result/tencentBlock.ns13054.oracleGeneral.zst clock2 cache size    45442, 2062561 req, miss ratio 0.3877, byte miss ratio 0.3877
result/tencentBlock.ns13054.oracleGeneral.zst clock2 cache size    90885, 2062561 req, miss ratio 0.2946, byte miss ratio 0.2946
result/tencentBlock.ns13054.oracleGeneral.zst clock2 cache size   181771, 2062561 req, miss ratio 0.2471, byte miss ratio 0.2471
result/tencentBlock.ns13054.oracleGeneral.zst clock2 cache size   363542, 2062561 req, miss ratio 0.2237, byte miss ratio 0.2237
result/tencentBlock.ns13054.oracleGeneral.zst Clock cache size      454, 2062561 req, miss ratio 0.5302, byte miss ratio 0.5302
result/tencentBlock.ns13054.oracleGeneral.zst Clock cache size     1363, 2062561 req, miss ratio 0.5018, byte miss ratio 0.5018
result/tencentBlock.ns13054.oracleGeneral.zst Clock cache size     4544, 2062561 req, miss ratio 0.4791, byte miss ratio 0.4791
result/tencentBlock.ns13054.oracleGeneral.zst Clock cache size    13632, 2062561 req, miss ratio 0.4369, byte miss ratio 0.4369
result/tencentBlock.ns13054.oracleGeneral.zst Clock cache size    45442, 2062561 req, miss ratio 0.3865, byte miss ratio 0.3865
result/tencentBlock.ns13054.oracleGeneral.zst Clock cache size    90885, 2062561 req, miss ratio 0.2928, byte miss ratio 0.2928
result/tencentBlock.ns13054.oracleGeneral.zst Clock cache size   181771, 2062561 req, miss ratio 0.2533, byte miss ratio 0.2533
result/tencentBlock.ns13054.oracleGeneral.zst Clock cache size   363542, 2062561 req, miss ratio 0.2237, byte miss ratio 0.2237
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO-1 cache size      454, 2062561 req, miss ratio 0.5113, byte miss ratio 0.5113
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO-1 cache size     1363, 2062561 req, miss ratio 0.4899, byte miss ratio 0.4899
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO-1 cache size     4544, 2062561 req, miss ratio 0.4780, byte miss ratio 0.4780
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO-1 cache size    13632, 2062561 req, miss ratio 0.4381, byte miss ratio 0.4381
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO-1 cache size    45442, 2062561 req, miss ratio 0.3719, byte miss ratio 0.3719
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO-1 cache size    90885, 2062561 req, miss ratio 0.2788, byte miss ratio 0.2788
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO-1 cache size   181771, 2062561 req, miss ratio 0.2356, byte miss ratio 0.2356
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO-1 cache size   363542, 2062561 req, miss ratio 0.2237, byte miss ratio 0.2237
result/tencentBlock.ns13054.oracleGeneral.zst LHD cache size      454, 2062561 req, miss ratio 0.5236, byte miss ratio 0.5236
result/tencentBlock.ns13054.oracleGeneral.zst LHD cache size     1363, 2062561 req, miss ratio 0.4993, byte miss ratio 0.4993
result/tencentBlock.ns13054.oracleGeneral.zst LHD cache size     4544, 2062561 req, miss ratio 0.4775, byte miss ratio 0.4775
result/tencentBlock.ns13054.oracleGeneral.zst LHD cache size    13632, 2062561 req, miss ratio 0.4358, byte miss ratio 0.4358
result/tencentBlock.ns13054.oracleGeneral.zst LHD cache size    45442, 2062561 req, miss ratio 0.3708, byte miss ratio 0.3708
result/tencentBlock.ns13054.oracleGeneral.zst LHD cache size    90885, 2062561 req, miss ratio 0.3019, byte miss ratio 0.3019
result/tencentBlock.ns13054.oracleGeneral.zst LHD cache size   181771, 2062561 req, miss ratio 0.2737, byte miss ratio 0.2737
result/tencentBlock.ns13054.oracleGeneral.zst LHD cache size   363542, 2062561 req, miss ratio 0.2268, byte miss ratio 0.2268
result/tencentBlock.ns13054.oracleGeneral.zst LRU cache size      454, 2062561 req, miss ratio 0.5362, byte miss ratio 0.5362
result/tencentBlock.ns13054.oracleGeneral.zst LRU cache size     1363, 2062561 req, miss ratio 0.5026, byte miss ratio 0.5026
result/tencentBlock.ns13054.oracleGeneral.zst LRU cache size     4544, 2062561 req, miss ratio 0.4800, byte miss ratio 0.4800
result/tencentBlock.ns13054.oracleGeneral.zst LRU cache size    13632, 2062561 req, miss ratio 0.4379, byte miss ratio 0.4379
result/tencentBlock.ns13054.oracleGeneral.zst LRU cache size    45442, 2062561 req, miss ratio 0.3870, byte miss ratio 0.3870
result/tencentBlock.ns13054.oracleGeneral.zst LRU cache size    90885, 2062561 req, miss ratio 0.2886, byte miss ratio 0.2886
result/tencentBlock.ns13054.oracleGeneral.zst LRU cache size   181771, 2062561 req, miss ratio 0.2552, byte miss ratio 0.2552
result/tencentBlock.ns13054.oracleGeneral.zst LRU cache size   363542, 2062561 req, miss ratio 0.2253, byte miss ratio 0.2253
result/tencentBlock.ns13054.oracleGeneral.zst LIRS cache size      454, 2062561 req, miss ratio 0.5353, byte miss ratio 0.5353
result/tencentBlock.ns13054.oracleGeneral.zst LIRS cache size     1363, 2062561 req, miss ratio 0.4983, byte miss ratio 0.4983
result/tencentBlock.ns13054.oracleGeneral.zst LIRS cache size     4544, 2062561 req, miss ratio 0.4751, byte miss ratio 0.4751
result/tencentBlock.ns13054.oracleGeneral.zst LIRS cache size    13632, 2062561 req, miss ratio 0.4395, byte miss ratio 0.4395
result/tencentBlock.ns13054.oracleGeneral.zst LIRS cache size    45442, 2062561 req, miss ratio 0.3611, byte miss ratio 0.3611
result/tencentBlock.ns13054.oracleGeneral.zst LIRS cache size    90885, 2062561 req, miss ratio 0.2762, byte miss ratio 0.2762
result/tencentBlock.ns13054.oracleGeneral.zst LIRS cache size   181771, 2062561 req, miss ratio 0.2402, byte miss ratio 0.2402
result/tencentBlock.ns13054.oracleGeneral.zst LIRS cache size   363542, 2062561 req, miss ratio 0.2269, byte miss ratio 0.2269
result/tencentBlock.ns13054.oracleGeneral.zst FIFO cache size      454, 2062561 req, miss ratio 0.6006, byte miss ratio 0.6006
result/tencentBlock.ns13054.oracleGeneral.zst FIFO cache size     1363, 2062561 req, miss ratio 0.5324, byte miss ratio 0.5324
result/tencentBlock.ns13054.oracleGeneral.zst FIFO cache size     4544, 2062561 req, miss ratio 0.4938, byte miss ratio 0.4938
result/tencentBlock.ns13054.oracleGeneral.zst FIFO cache size    13632, 2062561 req, miss ratio 0.4530, byte miss ratio 0.4530
result/tencentBlock.ns13054.oracleGeneral.zst FIFO cache size    45442, 2062561 req, miss ratio 0.3974, byte miss ratio 0.3974
result/tencentBlock.ns13054.oracleGeneral.zst FIFO cache size    90885, 2062561 req, miss ratio 0.3109, byte miss ratio 0.3109
result/tencentBlock.ns13054.oracleGeneral.zst FIFO cache size   181771, 2062561 req, miss ratio 0.2556, byte miss ratio 0.2556
result/tencentBlock.ns13054.oracleGeneral.zst FIFO cache size   363542, 2062561 req, miss ratio 0.2519, byte miss ratio 0.2519
result/tencentBlock.ns13054.oracleGeneral.zst ARC cache size      454, 2062561 req, miss ratio 0.5122, byte miss ratio 0.5122
result/tencentBlock.ns13054.oracleGeneral.zst ARC cache size     1363, 2062561 req, miss ratio 0.4925, byte miss ratio 0.4925
result/tencentBlock.ns13054.oracleGeneral.zst ARC cache size     4544, 2062561 req, miss ratio 0.4752, byte miss ratio 0.4752
result/tencentBlock.ns13054.oracleGeneral.zst ARC cache size    13632, 2062561 req, miss ratio 0.4343, byte miss ratio 0.4343
result/tencentBlock.ns13054.oracleGeneral.zst ARC cache size    45442, 2062561 req, miss ratio 0.3641, byte miss ratio 0.3641
result/tencentBlock.ns13054.oracleGeneral.zst ARC cache size    90885, 2062561 req, miss ratio 0.2796, byte miss ratio 0.2796
result/tencentBlock.ns13054.oracleGeneral.zst ARC cache size   181771, 2062561 req, miss ratio 0.2363, byte miss ratio 0.2363
result/tencentBlock.ns13054.oracleGeneral.zst ARC cache size   363542, 2062561 req, miss ratio 0.2237, byte miss ratio 0.2237
result/tencentBlock.ns13054.oracleGeneral.zst LeCaR cache size      454, 2062561 req, miss ratio 0.5228, byte miss ratio 0.5228
result/tencentBlock.ns13054.oracleGeneral.zst LeCaR cache size     1363, 2062561 req, miss ratio 0.5012, byte miss ratio 0.5012
result/tencentBlock.ns13054.oracleGeneral.zst LeCaR cache size     4544, 2062561 req, miss ratio 0.4793, byte miss ratio 0.4793
result/tencentBlock.ns13054.oracleGeneral.zst LeCaR cache size    13632, 2062561 req, miss ratio 0.4372, byte miss ratio 0.4372
result/tencentBlock.ns13054.oracleGeneral.zst LeCaR cache size    45442, 2062561 req, miss ratio 0.3860, byte miss ratio 0.3860
result/tencentBlock.ns13054.oracleGeneral.zst LeCaR cache size    90885, 2062561 req, miss ratio 0.2843, byte miss ratio 0.2843
result/tencentBlock.ns13054.oracleGeneral.zst LeCaR cache size   181771, 2062561 req, miss ratio 0.2393, byte miss ratio 0.2393
result/tencentBlock.ns13054.oracleGeneral.zst LeCaR cache size   363542, 2062561 req, miss ratio 0.2234, byte miss ratio 0.2234
result/tencentBlock.ns13054.oracleGeneral.zst Cacheus cache size      454, 2062561 req, miss ratio 0.5132, byte miss ratio 0.5132
result/tencentBlock.ns13054.oracleGeneral.zst Cacheus cache size     1363, 2062561 req, miss ratio 0.4917, byte miss ratio 0.4917
result/tencentBlock.ns13054.oracleGeneral.zst Cacheus cache size     4544, 2062561 req, miss ratio 0.4719, byte miss ratio 0.4719
result/tencentBlock.ns13054.oracleGeneral.zst Cacheus cache size    13632, 2062561 req, miss ratio 0.4409, byte miss ratio 0.4409
result/tencentBlock.ns13054.oracleGeneral.zst Cacheus cache size    45442, 2062561 req, miss ratio 0.3814, byte miss ratio 0.3814
result/tencentBlock.ns13054.oracleGeneral.zst Cacheus cache size    90885, 2062561 req, miss ratio 0.2879, byte miss ratio 0.2879
result/tencentBlock.ns13054.oracleGeneral.zst Cacheus cache size   181771, 2062561 req, miss ratio 0.2353, byte miss ratio 0.2353
result/tencentBlock.ns13054.oracleGeneral.zst Cacheus cache size   363542, 2062561 req, miss ratio 0.2343, byte miss ratio 0.2343
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO-d-1 cache size      454, 2062561 req, miss ratio 0.5112, byte miss ratio 0.5112
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO-d-1 cache size     1363, 2062561 req, miss ratio 0.4898, byte miss ratio 0.4898
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO-d-1 cache size     4544, 2062561 req, miss ratio 0.4778, byte miss ratio 0.4778
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO-d-1 cache size    13632, 2062561 req, miss ratio 0.4381, byte miss ratio 0.4381
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO-d-1 cache size    45442, 2062561 req, miss ratio 0.3699, byte miss ratio 0.3699
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO-d-1 cache size    90885, 2062561 req, miss ratio 0.2788, byte miss ratio 0.2788
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO-d-1 cache size   181771, 2062561 req, miss ratio 0.2356, byte miss ratio 0.2356
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO-d-1 cache size   363542, 2062561 req, miss ratio 0.2237, byte miss ratio 0.2237
result/tencentBlock.ns13054.oracleGeneral.zst LRB cache size      454, 2062561 req, miss ratio 0.5228, byte miss ratio 0.5228
result/tencentBlock.ns13054.oracleGeneral.zst LRB cache size     1363, 2062561 req, miss ratio 0.4892, byte miss ratio 0.4892
result/tencentBlock.ns13054.oracleGeneral.zst LRB cache size     4544, 2062561 req, miss ratio 0.4721, byte miss ratio 0.4721
result/tencentBlock.ns13054.oracleGeneral.zst LRB cache size    13632, 2062561 req, miss ratio 0.4440, byte miss ratio 0.4440
result/tencentBlock.ns13054.oracleGeneral.zst LRB cache size    45442, 2062561 req, miss ratio 0.3551, byte miss ratio 0.3551
result/tencentBlock.ns13054.oracleGeneral.zst LRB cache size    90885, 2062561 req, miss ratio 0.2821, byte miss ratio 0.2821
result/tencentBlock.ns13054.oracleGeneral.zst LRB cache size   181771, 2062561 req, miss ratio 0.2580, byte miss ratio 0.2580
result/tencentBlock.ns13054.oracleGeneral.zst LRB cache size   363542, 2062561 req, miss ratio 0.2256, byte miss ratio 0.2256
result/tencentBlock.ns13054.oracleGeneral.zst B-LRU cache size      454, 2062561 req, miss ratio 0.5547, byte miss ratio 0.5547
result/tencentBlock.ns13054.oracleGeneral.zst B-LRU cache size     1363, 2062561 req, miss ratio 0.5260, byte miss ratio 0.5260
result/tencentBlock.ns13054.oracleGeneral.zst B-LRU cache size     4544, 2062561 req, miss ratio 0.5067, byte miss ratio 0.5067
result/tencentBlock.ns13054.oracleGeneral.zst B-LRU cache size    13632, 2062561 req, miss ratio 0.4692, byte miss ratio 0.4692
result/tencentBlock.ns13054.oracleGeneral.zst B-LRU cache size    45442, 2062561 req, miss ratio 0.4191, byte miss ratio 0.4191
result/tencentBlock.ns13054.oracleGeneral.zst B-LRU cache size    90885, 2062561 req, miss ratio 0.3236, byte miss ratio 0.3236
result/tencentBlock.ns13054.oracleGeneral.zst B-LRU cache size   181771, 2062561 req, miss ratio 0.3039, byte miss ratio 0.3039
result/tencentBlock.ns13054.oracleGeneral.zst B-LRU cache size   363542, 2062561 req, miss ratio 0.3039, byte miss ratio 0.3039
result/tencentBlock.ns13054.oracleGeneral.zst TwoQ cache size      454, 2062561 req, miss ratio 0.5131, byte miss ratio 0.5131
result/tencentBlock.ns13054.oracleGeneral.zst TwoQ cache size     1363, 2062561 req, miss ratio 0.4917, byte miss ratio 0.4917
result/tencentBlock.ns13054.oracleGeneral.zst TwoQ cache size     4544, 2062561 req, miss ratio 0.4776, byte miss ratio 0.4776
result/tencentBlock.ns13054.oracleGeneral.zst TwoQ cache size    13632, 2062561 req, miss ratio 0.4359, byte miss ratio 0.4359
result/tencentBlock.ns13054.oracleGeneral.zst TwoQ cache size    45442, 2062561 req, miss ratio 0.3683, byte miss ratio 0.3683
result/tencentBlock.ns13054.oracleGeneral.zst TwoQ cache size    90885, 2062561 req, miss ratio 0.2953, byte miss ratio 0.2953
result/tencentBlock.ns13054.oracleGeneral.zst TwoQ cache size   181771, 2062561 req, miss ratio 0.2554, byte miss ratio 0.2554
result/tencentBlock.ns13054.oracleGeneral.zst TwoQ cache size   363542, 2062561 req, miss ratio 0.2519, byte miss ratio 0.2519
result/tencentBlock.ns13054.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      454, 2062561 req, miss ratio 0.5387, byte miss ratio 0.5387
result/tencentBlock.ns13054.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1363, 2062561 req, miss ratio 0.5060, byte miss ratio 0.5060
result/tencentBlock.ns13054.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     4544, 2062561 req, miss ratio 0.4804, byte miss ratio 0.4804
result/tencentBlock.ns13054.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    13632, 2062561 req, miss ratio 0.4490, byte miss ratio 0.4490
result/tencentBlock.ns13054.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    45442, 2062561 req, miss ratio 0.3978, byte miss ratio 0.3978
result/tencentBlock.ns13054.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    90885, 2062561 req, miss ratio 0.3304, byte miss ratio 0.3304
result/tencentBlock.ns13054.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   181771, 2062561 req, miss ratio 0.2693, byte miss ratio 0.2693
result/tencentBlock.ns13054.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   363542, 2062561 req, miss ratio 0.2407, byte miss ratio 0.2407
result/tencentBlock.ns13054.oracleGeneral.zst S4LRU(25:25:25:25) cache size      454, 2062561 req, miss ratio 0.5179, byte miss ratio 0.5179
result/tencentBlock.ns13054.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1363, 2062561 req, miss ratio 0.5051, byte miss ratio 0.5051
result/tencentBlock.ns13054.oracleGeneral.zst S4LRU(25:25:25:25) cache size     4544, 2062561 req, miss ratio 0.4793, byte miss ratio 0.4793
result/tencentBlock.ns13054.oracleGeneral.zst S4LRU(25:25:25:25) cache size    13632, 2062561 req, miss ratio 0.4496, byte miss ratio 0.4496
result/tencentBlock.ns13054.oracleGeneral.zst S4LRU(25:25:25:25) cache size    45442, 2062561 req, miss ratio 0.3782, byte miss ratio 0.3782
result/tencentBlock.ns13054.oracleGeneral.zst S4LRU(25:25:25:25) cache size    90885, 2062561 req, miss ratio 0.2998, byte miss ratio 0.2998
result/tencentBlock.ns13054.oracleGeneral.zst S4LRU(25:25:25:25) cache size   181771, 2062561 req, miss ratio 0.2443, byte miss ratio 0.2443
result/tencentBlock.ns13054.oracleGeneral.zst S4LRU(25:25:25:25) cache size   363542, 2062561 req, miss ratio 0.2238, byte miss ratio 0.2238
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO cache size      454, 2062561 req, miss ratio 0.5106, byte miss ratio 0.5106
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO cache size     1363, 2062561 req, miss ratio 0.4892, byte miss ratio 0.4892
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO cache size     4544, 2062561 req, miss ratio 0.4773, byte miss ratio 0.4773
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO cache size    13632, 2062561 req, miss ratio 0.4358, byte miss ratio 0.4358
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO cache size    45442, 2062561 req, miss ratio 0.3613, byte miss ratio 0.3613
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO cache size    90885, 2062561 req, miss ratio 0.2872, byte miss ratio 0.2872
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO cache size   181771, 2062561 req, miss ratio 0.2478, byte miss ratio 0.2478
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO cache size   363542, 2062561 req, miss ratio 0.2292, byte miss ratio 0.2292
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO-d cache size      454, 2062561 req, miss ratio 0.5115, byte miss ratio 0.5115
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO-d cache size     1363, 2062561 req, miss ratio 0.4888, byte miss ratio 0.4888
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO-d cache size     4544, 2062561 req, miss ratio 0.4771, byte miss ratio 0.4771
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO-d cache size    13632, 2062561 req, miss ratio 0.4351, byte miss ratio 0.4351
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO-d cache size    45442, 2062561 req, miss ratio 0.3617, byte miss ratio 0.3617
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO-d cache size    90885, 2062561 req, miss ratio 0.2871, byte miss ratio 0.2871
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO-d cache size   181771, 2062561 req, miss ratio 0.2478, byte miss ratio 0.2478
result/tencentBlock.ns13054.oracleGeneral.zst S3FIFO-d cache size   363542, 2062561 req, miss ratio 0.2292, byte miss ratio 0.2292
result/tencentBlock.ns13054.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      454, 2062561 req, miss ratio 0.5755, byte miss ratio 0.5755
result/tencentBlock.ns13054.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     1363, 2062561 req, miss ratio 0.5386, byte miss ratio 0.5386
result/tencentBlock.ns13054.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     4544, 2062561 req, miss ratio 0.4831, byte miss ratio 0.4831
result/tencentBlock.ns13054.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    13632, 2062561 req, miss ratio 0.4440, byte miss ratio 0.4440
result/tencentBlock.ns13054.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    45442, 2062561 req, miss ratio 0.3562, byte miss ratio 0.3562
result/tencentBlock.ns13054.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    90885, 2062561 req, miss ratio 0.2721, byte miss ratio 0.2721
result/tencentBlock.ns13054.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size   181771, 2062561 req, miss ratio 0.2420, byte miss ratio 0.2420
result/tencentBlock.ns13054.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size   363542, 2062561 req, miss ratio 0.2295, byte miss ratio 0.2295
result/tencentBlock.ns13054.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size      454, 2062561 req, miss ratio 0.5218, byte miss ratio 0.5218
result/tencentBlock.ns13054.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size     1363, 2062561 req, miss ratio 0.4937, byte miss ratio 0.4937
result/tencentBlock.ns13054.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size     4544, 2062561 req, miss ratio 0.4831, byte miss ratio 0.4831
result/tencentBlock.ns13054.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    13632, 2062561 req, miss ratio 0.4390, byte miss ratio 0.4390
result/tencentBlock.ns13054.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    45442, 2062561 req, miss ratio 0.3521, byte miss ratio 0.3521
result/tencentBlock.ns13054.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    90885, 2062561 req, miss ratio 0.2712, byte miss ratio 0.2712
result/tencentBlock.ns13054.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size   181771, 2062561 req, miss ratio 0.2347, byte miss ratio 0.2347
result/tencentBlock.ns13054.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size   363542, 2062561 req, miss ratio 0.2397, byte miss ratio 0.2397
