result/tencentBlock.ns12613.oracleGeneral.zst FIFO cache size      579, 4517895 req, miss ratio 0.6403, byte miss ratio 0.6403
result/tencentBlock.ns12613.oracleGeneral.zst FIFO cache size     1738, 4517895 req, miss ratio 0.4982, byte miss ratio 0.4982
result/tencentBlock.ns12613.oracleGeneral.zst FIFO cache size     5796, 4517895 req, miss ratio 0.3951, byte miss ratio 0.3951
result/tencentBlock.ns12613.oracleGeneral.zst FIFO cache size    17389, 4517895 req, miss ratio 0.3330, byte miss ratio 0.3330
result/tencentBlock.ns12613.oracleGeneral.zst FIFO cache size    57965, 4517895 req, miss ratio 0.2680, byte miss ratio 0.2680
result/tencentBlock.ns12613.oracleGeneral.zst FIFO cache size   115931, 4517895 req, miss ratio 0.2174, byte miss ratio 0.2174
result/tencentBlock.ns12613.oracleGeneral.zst FIFO cache size   231862, 4517895 req, miss ratio 0.1664, byte miss ratio 0.1664
result/tencentBlock.ns12613.oracleGeneral.zst FIFO cache size   463725, 4517895 req, miss ratio 0.1368, byte miss ratio 0.1368
result/tencentBlock.ns12613.oracleGeneral.zst LRU cache size      579, 4517895 req, miss ratio 0.5660, byte miss ratio 0.5660
result/tencentBlock.ns12613.oracleGeneral.zst LRU cache size     1738, 4517895 req, miss ratio 0.4511, byte miss ratio 0.4511
result/tencentBlock.ns12613.oracleGeneral.zst LRU cache size     5796, 4517895 req, miss ratio 0.3523, byte miss ratio 0.3523
result/tencentBlock.ns12613.oracleGeneral.zst LRU cache size    17389, 4517895 req, miss ratio 0.3138, byte miss ratio 0.3138
result/tencentBlock.ns12613.oracleGeneral.zst LRU cache size    57965, 4517895 req, miss ratio 0.2546, byte miss ratio 0.2546
result/tencentBlock.ns12613.oracleGeneral.zst LRU cache size   115931, 4517895 req, miss ratio 0.2092, byte miss ratio 0.2092
result/tencentBlock.ns12613.oracleGeneral.zst LRU cache size   231862, 4517895 req, miss ratio 0.1463, byte miss ratio 0.1463
result/tencentBlock.ns12613.oracleGeneral.zst LRU cache size   463725, 4517895 req, miss ratio 0.1295, byte miss ratio 0.1295
result/tencentBlock.ns12613.oracleGeneral.zst LeCaR cache size      579, 4517895 req, miss ratio 0.5626, byte miss ratio 0.5626
result/tencentBlock.ns12613.oracleGeneral.zst LeCaR cache size     1738, 4517895 req, miss ratio 0.4290, byte miss ratio 0.4290
result/tencentBlock.ns12613.oracleGeneral.zst LeCaR cache size     5796, 4517895 req, miss ratio 0.3468, byte miss ratio 0.3468
result/tencentBlock.ns12613.oracleGeneral.zst LeCaR cache size    17389, 4517895 req, miss ratio 0.3117, byte miss ratio 0.3117
