result/tencentBlock.ns9453.oracleGeneral.zst Cacheus cache size      337, 11855292 req, miss ratio 0.6588, byte miss ratio 0.6588
result/tencentBlock.ns9453.oracleGeneral.zst Cacheus cache size     1011, 11855292 req, miss ratio 0.5624, byte miss ratio 0.5624
result/tencentBlock.ns9453.oracleGeneral.zst Cacheus cache size     3372, 11855292 req, miss ratio 0.4771, byte miss ratio 0.4771
result/tencentBlock.ns9453.oracleGeneral.zst Cacheus cache size    10116, 11855292 req, miss ratio 0.2948, byte miss ratio 0.2948
result/tencentBlock.ns9453.oracleGeneral.zst Cacheus cache size    33721, 11855292 req, miss ratio 0.1171, byte miss ratio 0.1171
result/tencentBlock.ns9453.oracleGeneral.zst Cacheus cache size    67443, 11855292 req, miss ratio 0.0917, byte miss ratio 0.0917
result/tencentBlock.ns9453.oracleGeneral.zst Cacheus cache size   134887, 11855292 req, miss ratio 0.0498, byte miss ratio 0.0498
result/tencentBlock.ns9453.oracleGeneral.zst Cacheus cache size   269774, 11855292 req, miss ratio 0.0289, byte miss ratio 0.0289
result/tencentBlock.ns9453.oracleGeneral.zst LeCaR cache size      337, 11855292 req, miss ratio 0.6733, byte miss ratio 0.6733
result/tencentBlock.ns9453.oracleGeneral.zst LeCaR cache size     1011, 11855292 req, miss ratio 0.5749, byte miss ratio 0.5749
result/tencentBlock.ns9453.oracleGeneral.zst LeCaR cache size     3372, 11855292 req, miss ratio 0.4958, byte miss ratio 0.4958
result/tencentBlock.ns9453.oracleGeneral.zst LeCaR cache size    10116, 11855292 req, miss ratio 0.3583, byte miss ratio 0.3583
result/tencentBlock.ns9453.oracleGeneral.zst LeCaR cache size    33721, 11855292 req, miss ratio 0.1169, byte miss ratio 0.1169
result/tencentBlock.ns9453.oracleGeneral.zst LeCaR cache size    67443, 11855292 req, miss ratio 0.0905, byte miss ratio 0.0905
result/tencentBlock.ns9453.oracleGeneral.zst LeCaR cache size   134887, 11855292 req, miss ratio 0.0477, byte miss ratio 0.0477
result/tencentBlock.ns9453.oracleGeneral.zst LeCaR cache size   269774, 11855292 req, miss ratio 0.0289, byte miss ratio 0.0289
result/tencentBlock.ns9453.oracleGeneral.zst S3FIFO-1 cache size      337, 11855292 req, miss ratio 0.6708, byte miss ratio 0.6708
result/tencentBlock.ns9453.oracleGeneral.zst S3FIFO-1 cache size     1011, 11855292 req, miss ratio 0.5845, byte miss ratio 0.5845
result/tencentBlock.ns9453.oracleGeneral.zst S3FIFO-1 cache size     3372, 11855292 req, miss ratio 0.4465, byte miss ratio 0.4465
result/tencentBlock.ns9453.oracleGeneral.zst S3FIFO-1 cache size    10116, 11855292 req, miss ratio 0.3263, byte miss ratio 0.3263
result/tencentBlock.ns9453.oracleGeneral.zst S3FIFO-1 cache size    33721, 11855292 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns9453.oracleGeneral.zst S3FIFO-1 cache size    67443, 11855292 req, miss ratio 0.0894, byte miss ratio 0.0894
result/tencentBlock.ns9453.oracleGeneral.zst S3FIFO-1 cache size   134887, 11855292 req, miss ratio 0.0490, byte miss ratio 0.0490
result/tencentBlock.ns9453.oracleGeneral.zst S3FIFO-1 cache size   269774, 11855292 req, miss ratio 0.0294, byte miss ratio 0.0294
result/tencentBlock.ns9453.oracleGeneral.zst FIFO cache size      337, 11855292 req, miss ratio 0.7078, byte miss ratio 0.7078
result/tencentBlock.ns9453.oracleGeneral.zst FIFO cache size     1011, 11855292 req, miss ratio 0.6068, byte miss ratio 0.6068
result/tencentBlock.ns9453.oracleGeneral.zst FIFO cache size     3372, 11855292 req, miss ratio 0.5299, byte miss ratio 0.5299
result/tencentBlock.ns9453.oracleGeneral.zst FIFO cache size    10116, 11855292 req, miss ratio 0.4104, byte miss ratio 0.4104
result/tencentBlock.ns9453.oracleGeneral.zst FIFO cache size    33721, 11855292 req, miss ratio 0.1708, byte miss ratio 0.1708
result/tencentBlock.ns9453.oracleGeneral.zst FIFO cache size    67443, 11855292 req, miss ratio 0.1147, byte miss ratio 0.1147
result/tencentBlock.ns9453.oracleGeneral.zst FIFO cache size   134887, 11855292 req, miss ratio 0.0642, byte miss ratio 0.0642
result/tencentBlock.ns9453.oracleGeneral.zst FIFO cache size   269774, 11855292 req, miss ratio 0.0330, byte miss ratio 0.0330
result/tencentBlock.ns9453.oracleGeneral.zst clock2 cache size      337, 11855292 req, miss ratio 0.6697, byte miss ratio 0.6697
result/tencentBlock.ns9453.oracleGeneral.zst clock2 cache size     1011, 11855292 req, miss ratio 0.5705, byte miss ratio 0.5705
result/tencentBlock.ns9453.oracleGeneral.zst clock2 cache size     3372, 11855292 req, miss ratio 0.4877, byte miss ratio 0.4877
result/tencentBlock.ns9453.oracleGeneral.zst clock2 cache size    10116, 11855292 req, miss ratio 0.3705, byte miss ratio 0.3705
result/tencentBlock.ns9453.oracleGeneral.zst clock2 cache size    33721, 11855292 req, miss ratio 0.1232, byte miss ratio 0.1232
result/tencentBlock.ns9453.oracleGeneral.zst clock2 cache size    67443, 11855292 req, miss ratio 0.0920, byte miss ratio 0.0920
result/tencentBlock.ns9453.oracleGeneral.zst clock2 cache size   134887, 11855292 req, miss ratio 0.0539, byte miss ratio 0.0539
result/tencentBlock.ns9453.oracleGeneral.zst clock2 cache size   269774, 11855292 req, miss ratio 0.0292, byte miss ratio 0.0292
result/tencentBlock.ns9453.oracleGeneral.zst LRU cache size      337, 11855292 req, miss ratio 0.6833, byte miss ratio 0.6833
result/tencentBlock.ns9453.oracleGeneral.zst LRU cache size     1011, 11855292 req, miss ratio 0.5763, byte miss ratio 0.5763
result/tencentBlock.ns9453.oracleGeneral.zst LRU cache size     3372, 11855292 req, miss ratio 0.5075, byte miss ratio 0.5075
result/tencentBlock.ns9453.oracleGeneral.zst LRU cache size    10116, 11855292 req, miss ratio 0.4021, byte miss ratio 0.4021
result/tencentBlock.ns9453.oracleGeneral.zst LRU cache size    33721, 11855292 req, miss ratio 0.1244, byte miss ratio 0.1244
result/tencentBlock.ns9453.oracleGeneral.zst LRU cache size    67443, 11855292 req, miss ratio 0.0920, byte miss ratio 0.0920
result/tencentBlock.ns9453.oracleGeneral.zst LRU cache size   134887, 11855292 req, miss ratio 0.0542, byte miss ratio 0.0542
result/tencentBlock.ns9453.oracleGeneral.zst LRU cache size   269774, 11855292 req, miss ratio 0.0289, byte miss ratio 0.0289
result/tencentBlock.ns9453.oracleGeneral.zst ARC cache size      337, 11855292 req, miss ratio 0.6695, byte miss ratio 0.6695
result/tencentBlock.ns9453.oracleGeneral.zst ARC cache size     1011, 11855292 req, miss ratio 0.5727, byte miss ratio 0.5727
result/tencentBlock.ns9453.oracleGeneral.zst ARC cache size     3372, 11855292 req, miss ratio 0.4807, byte miss ratio 0.4807
result/tencentBlock.ns9453.oracleGeneral.zst ARC cache size    10116, 11855292 req, miss ratio 0.2972, byte miss ratio 0.2972
result/tencentBlock.ns9453.oracleGeneral.zst ARC cache size    33721, 11855292 req, miss ratio 0.1192, byte miss ratio 0.1192
result/tencentBlock.ns9453.oracleGeneral.zst ARC cache size    67443, 11855292 req, miss ratio 0.0926, byte miss ratio 0.0926
result/tencentBlock.ns9453.oracleGeneral.zst ARC cache size   134887, 11855292 req, miss ratio 0.0508, byte miss ratio 0.0508
result/tencentBlock.ns9453.oracleGeneral.zst ARC cache size   269774, 11855292 req, miss ratio 0.0292, byte miss ratio 0.0292
result/tencentBlock.ns9453.oracleGeneral.zst LIRS cache size      337, 11855292 req, miss ratio 0.6872, byte miss ratio 0.6872
result/tencentBlock.ns9453.oracleGeneral.zst LIRS cache size     1011, 11855292 req, miss ratio 0.6182, byte miss ratio 0.6182
result/tencentBlock.ns9453.oracleGeneral.zst LIRS cache size     3372, 11855292 req, miss ratio 0.4922, byte miss ratio 0.4922
result/tencentBlock.ns9453.oracleGeneral.zst LIRS cache size    10116, 11855292 req, miss ratio 0.2986, byte miss ratio 0.2986
result/tencentBlock.ns9453.oracleGeneral.zst LIRS cache size    33721, 11855292 req, miss ratio 0.1267, byte miss ratio 0.1267
result/tencentBlock.ns9453.oracleGeneral.zst LIRS cache size    67443, 11855292 req, miss ratio 0.1024, byte miss ratio 0.1024
result/tencentBlock.ns9453.oracleGeneral.zst LIRS cache size   134887, 11855292 req, miss ratio 0.0497, byte miss ratio 0.0497
result/tencentBlock.ns9453.oracleGeneral.zst LIRS cache size   269774, 11855292 req, miss ratio 0.0296, byte miss ratio 0.0296
result/tencentBlock.ns9453.oracleGeneral.zst LHD cache size      337, 11855292 req, miss ratio 0.6851, byte miss ratio 0.6851
result/tencentBlock.ns9453.oracleGeneral.zst LHD cache size     1011, 11855292 req, miss ratio 0.5769, byte miss ratio 0.5769
result/tencentBlock.ns9453.oracleGeneral.zst LHD cache size     3372, 11855292 req, miss ratio 0.4711, byte miss ratio 0.4711
result/tencentBlock.ns9453.oracleGeneral.zst LHD cache size    10116, 11855292 req, miss ratio 0.3307, byte miss ratio 0.3307
result/tencentBlock.ns9453.oracleGeneral.zst LHD cache size    33721, 11855292 req, miss ratio 0.1177, byte miss ratio 0.1177
result/tencentBlock.ns9453.oracleGeneral.zst LHD cache size    67443, 11855292 req, miss ratio 0.0855, byte miss ratio 0.0855
result/tencentBlock.ns9453.oracleGeneral.zst LHD cache size   134887, 11855292 req, miss ratio 0.0471, byte miss ratio 0.0471
result/tencentBlock.ns9453.oracleGeneral.zst LHD cache size   269774, 11855292 req, miss ratio 0.0291, byte miss ratio 0.0291
result/tencentBlock.ns9453.oracleGeneral.zst Clock cache size      337, 11855292 req, miss ratio 0.6734, byte miss ratio 0.6734
result/tencentBlock.ns9453.oracleGeneral.zst Clock cache size     1011, 11855292 req, miss ratio 0.5742, byte miss ratio 0.5742
result/tencentBlock.ns9453.oracleGeneral.zst Clock cache size     3372, 11855292 req, miss ratio 0.5011, byte miss ratio 0.5011
result/tencentBlock.ns9453.oracleGeneral.zst Clock cache size    10116, 11855292 req, miss ratio 0.3810, byte miss ratio 0.3810
result/tencentBlock.ns9453.oracleGeneral.zst Clock cache size    33721, 11855292 req, miss ratio 0.1224, byte miss ratio 0.1224
result/tencentBlock.ns9453.oracleGeneral.zst Clock cache size    67443, 11855292 req, miss ratio 0.0918, byte miss ratio 0.0918
result/tencentBlock.ns9453.oracleGeneral.zst Clock cache size   134887, 11855292 req, miss ratio 0.0534, byte miss ratio 0.0534
result/tencentBlock.ns9453.oracleGeneral.zst Clock cache size   269774, 11855292 req, miss ratio 0.0297, byte miss ratio 0.0297
result/tencentBlock.ns9453.oracleGeneral.zst S3FIFO-d-1 cache size      337, 11855292 req, miss ratio 0.6674, byte miss ratio 0.6674
result/tencentBlock.ns9453.oracleGeneral.zst S3FIFO-d-1 cache size     1011, 11855292 req, miss ratio 0.5557, byte miss ratio 0.5557
