result/tencentBlock.ns3925.oracleGeneral.zst clock2 cache size      119, 3367236 req, miss ratio 0.3397, byte miss ratio 0.3397
result/tencentBlock.ns3925.oracleGeneral.zst clock2 cache size      359, 3367236 req, miss ratio 0.2108, byte miss ratio 0.2108
result/tencentBlock.ns3925.oracleGeneral.zst clock2 cache size     1198, 3367236 req, miss ratio 0.1772, byte miss ratio 0.1772
result/tencentBlock.ns3925.oracleGeneral.zst clock2 cache size     3596, 3367236 req, miss ratio 0.1602, byte miss ratio 0.1602
result/tencentBlock.ns3925.oracleGeneral.zst clock2 cache size    11987, 3367236 req, miss ratio 0.1409, byte miss ratio 0.1409
result/tencentBlock.ns3925.oracleGeneral.zst clock2 cache size    23974, 3367236 req, miss ratio 0.1326, byte miss ratio 0.1326
result/tencentBlock.ns3925.oracleGeneral.zst clock2 cache size    47948, 3367236 req, miss ratio 0.1061, byte miss ratio 0.1061
result/tencentBlock.ns3925.oracleGeneral.zst clock2 cache size    95896, 3367236 req, miss ratio 0.0368, byte miss ratio 0.0368
result/tencentBlock.ns3925.oracleGeneral.zst Cacheus cache size      119, 3367236 req, miss ratio 0.2965, byte miss ratio 0.2965
result/tencentBlock.ns3925.oracleGeneral.zst Cacheus cache size      359, 3367236 req, miss ratio 0.1984, byte miss ratio 0.1984
result/tencentBlock.ns3925.oracleGeneral.zst Cacheus cache size     1198, 3367236 req, miss ratio 0.1671, byte miss ratio 0.1671
result/tencentBlock.ns3925.oracleGeneral.zst Cacheus cache size     3596, 3367236 req, miss ratio 0.1530, byte miss ratio 0.1530
result/tencentBlock.ns3925.oracleGeneral.zst Cacheus cache size    11987, 3367236 req, miss ratio 0.1390, byte miss ratio 0.1390
result/tencentBlock.ns3925.oracleGeneral.zst Cacheus cache size    23974, 3367236 req, miss ratio 0.1281, byte miss ratio 0.1281
result/tencentBlock.ns3925.oracleGeneral.zst Cacheus cache size    47948, 3367236 req, miss ratio 0.0871, byte miss ratio 0.0871
result/tencentBlock.ns3925.oracleGeneral.zst Cacheus cache size    95896, 3367236 req, miss ratio 0.0369, byte miss ratio 0.0369
result/tencentBlock.ns3925.oracleGeneral.zst LIRS cache size      119, 3367236 req, miss ratio 0.2884, byte miss ratio 0.2884
result/tencentBlock.ns3925.oracleGeneral.zst LIRS cache size      359, 3367236 req, miss ratio 0.2040, byte miss ratio 0.2040
result/tencentBlock.ns3925.oracleGeneral.zst LIRS cache size     1198, 3367236 req, miss ratio 0.1694, byte miss ratio 0.1694
result/tencentBlock.ns3925.oracleGeneral.zst LIRS cache size     3596, 3367236 req, miss ratio 0.1525, byte miss ratio 0.1525
result/tencentBlock.ns3925.oracleGeneral.zst LIRS cache size    11987, 3367236 req, miss ratio 0.1345, byte miss ratio 0.1345
result/tencentBlock.ns3925.oracleGeneral.zst LIRS cache size    23974, 3367236 req, miss ratio 0.1105, byte miss ratio 0.1105
result/tencentBlock.ns3925.oracleGeneral.zst LIRS cache size    47948, 3367236 req, miss ratio 0.0691, byte miss ratio 0.0691
result/tencentBlock.ns3925.oracleGeneral.zst LIRS cache size    95896, 3367236 req, miss ratio 0.0363, byte miss ratio 0.0363
result/tencentBlock.ns3925.oracleGeneral.zst LRU cache size      119, 3367236 req, miss ratio 0.3371, byte miss ratio 0.3371
result/tencentBlock.ns3925.oracleGeneral.zst LRU cache size      359, 3367236 req, miss ratio 0.2124, byte miss ratio 0.2124
result/tencentBlock.ns3925.oracleGeneral.zst LRU cache size     1198, 3367236 req, miss ratio 0.1787, byte miss ratio 0.1787
result/tencentBlock.ns3925.oracleGeneral.zst LRU cache size     3596, 3367236 req, miss ratio 0.1623, byte miss ratio 0.1623
result/tencentBlock.ns3925.oracleGeneral.zst LRU cache size    11987, 3367236 req, miss ratio 0.1426, byte miss ratio 0.1426
