result/tencentBlock.ns10208.oracleGeneral.zst LHD cache size      395, 3944579 req, miss ratio 0.5271, byte miss ratio 0.5271
result/tencentBlock.ns10208.oracleGeneral.zst LHD cache size     1186, 3944579 req, miss ratio 0.3685, byte miss ratio 0.3685
result/tencentBlock.ns10208.oracleGeneral.zst LHD cache size     3955, 3944579 req, miss ratio 0.2559, byte miss ratio 0.2559
result/tencentBlock.ns10208.oracleGeneral.zst LHD cache size    11866, 3944579 req, miss ratio 0.2182, byte miss ratio 0.2182
result/tencentBlock.ns10208.oracleGeneral.zst LHD cache size    39555, 3944579 req, miss ratio 0.1593, byte miss ratio 0.1593
result/tencentBlock.ns10208.oracleGeneral.zst LHD cache size    79111, 3944579 req, miss ratio 0.1268, byte miss ratio 0.1268
result/tencentBlock.ns10208.oracleGeneral.zst LHD cache size   158223, 3944579 req, miss ratio 0.1089, byte miss ratio 0.1089
result/tencentBlock.ns10208.oracleGeneral.zst LHD cache size   316447, 3944579 req, miss ratio 0.1009, byte miss ratio 0.1009
result/tencentBlock.ns10208.oracleGeneral.zst LIRS cache size      395, 3944579 req, miss ratio 0.5254, byte miss ratio 0.5254
result/tencentBlock.ns10208.oracleGeneral.zst LIRS cache size     1186, 3944579 req, miss ratio 0.3409, byte miss ratio 0.3409
result/tencentBlock.ns10208.oracleGeneral.zst LIRS cache size     3955, 3944579 req, miss ratio 0.2668, byte miss ratio 0.2668
result/tencentBlock.ns10208.oracleGeneral.zst LIRS cache size    11866, 3944579 req, miss ratio 0.2189, byte miss ratio 0.2189
result/tencentBlock.ns10208.oracleGeneral.zst LIRS cache size    39555, 3944579 req, miss ratio 0.1754, byte miss ratio 0.1754
result/tencentBlock.ns10208.oracleGeneral.zst LIRS cache size    79111, 3944579 req, miss ratio 0.1433, byte miss ratio 0.1433
result/tencentBlock.ns10208.oracleGeneral.zst LIRS cache size   158223, 3944579 req, miss ratio 0.1182, byte miss ratio 0.1182
result/tencentBlock.ns10208.oracleGeneral.zst LIRS cache size   316447, 3944579 req, miss ratio 0.1040, byte miss ratio 0.1040
result/tencentBlock.ns10208.oracleGeneral.zst LRU cache size      395, 3944579 req, miss ratio 0.5315, byte miss ratio 0.5315
result/tencentBlock.ns10208.oracleGeneral.zst LRU cache size     1186, 3944579 req, miss ratio 0.4003, byte miss ratio 0.4003
result/tencentBlock.ns10208.oracleGeneral.zst LRU cache size     3955, 3944579 req, miss ratio 0.2640, byte miss ratio 0.2640
result/tencentBlock.ns10208.oracleGeneral.zst LRU cache size    11866, 3944579 req, miss ratio 0.2267, byte miss ratio 0.2267
result/tencentBlock.ns10208.oracleGeneral.zst LRU cache size    39555, 3944579 req, miss ratio 0.1590, byte miss ratio 0.1590
result/tencentBlock.ns10208.oracleGeneral.zst LRU cache size    79111, 3944579 req, miss ratio 0.1314, byte miss ratio 0.1314
result/tencentBlock.ns10208.oracleGeneral.zst LRU cache size   158223, 3944579 req, miss ratio 0.1092, byte miss ratio 0.1092
result/tencentBlock.ns10208.oracleGeneral.zst LRU cache size   316447, 3944579 req, miss ratio 0.1010, byte miss ratio 0.1010
