result/tencentBlock.ns6452.oracleGeneral.zst Cacheus cache size      218, 1266371 req, miss ratio 0.5067, byte miss ratio 0.5067
result/tencentBlock.ns6452.oracleGeneral.zst Cacheus cache size      655, 1266371 req, miss ratio 0.5009, byte miss ratio 0.5009
result/tencentBlock.ns6452.oracleGeneral.zst Cacheus cache size     2183, 1266371 req, miss ratio 0.4989, byte miss ratio 0.4989
result/tencentBlock.ns6452.oracleGeneral.zst Cacheus cache size     6550, 1266371 req, miss ratio 0.4982, byte miss ratio 0.4982
result/tencentBlock.ns6452.oracleGeneral.zst Cacheus cache size    21834, 1266371 req, miss ratio 0.4460, byte miss ratio 0.4460
result/tencentBlock.ns6452.oracleGeneral.zst Cacheus cache size    43669, 1266371 req, miss ratio 0.4012, byte miss ratio 0.4012
result/tencentBlock.ns6452.oracleGeneral.zst Cacheus cache size    87339, 1266371 req, miss ratio 0.2139, byte miss ratio 0.2139
result/tencentBlock.ns6452.oracleGeneral.zst Cacheus cache size   174678, 1266371 req, miss ratio 0.1764, byte miss ratio 0.1764
result/tencentBlock.ns6452.oracleGeneral.zst ARC cache size      218, 1266371 req, miss ratio 0.5061, byte miss ratio 0.5061
result/tencentBlock.ns6452.oracleGeneral.zst ARC cache size      655, 1266371 req, miss ratio 0.5006, byte miss ratio 0.5006
result/tencentBlock.ns6452.oracleGeneral.zst ARC cache size     2183, 1266371 req, miss ratio 0.4990, byte miss ratio 0.4990
result/tencentBlock.ns6452.oracleGeneral.zst ARC cache size     6550, 1266371 req, miss ratio 0.4983, byte miss ratio 0.4983
result/tencentBlock.ns6452.oracleGeneral.zst ARC cache size    21834, 1266371 req, miss ratio 0.4353, byte miss ratio 0.4353
result/tencentBlock.ns6452.oracleGeneral.zst ARC cache size    43669, 1266371 req, miss ratio 0.3611, byte miss ratio 0.3611
result/tencentBlock.ns6452.oracleGeneral.zst ARC cache size    87339, 1266371 req, miss ratio 0.2192, byte miss ratio 0.2192
result/tencentBlock.ns6452.oracleGeneral.zst ARC cache size   174678, 1266371 req, miss ratio 0.1744, byte miss ratio 0.1744
result/tencentBlock.ns6452.oracleGeneral.zst S3FIFO-1 cache size      218, 1266371 req, miss ratio 0.5120, byte miss ratio 0.5120
result/tencentBlock.ns6452.oracleGeneral.zst S3FIFO-1 cache size      655, 1266371 req, miss ratio 0.5005, byte miss ratio 0.5005
result/tencentBlock.ns6452.oracleGeneral.zst S3FIFO-1 cache size     2183, 1266371 req, miss ratio 0.4988, byte miss ratio 0.4988
result/tencentBlock.ns6452.oracleGeneral.zst S3FIFO-1 cache size     6550, 1266371 req, miss ratio 0.4981, byte miss ratio 0.4981
result/tencentBlock.ns6452.oracleGeneral.zst S3FIFO-1 cache size    21834, 1266371 req, miss ratio 0.4266, byte miss ratio 0.4266
result/tencentBlock.ns6452.oracleGeneral.zst S3FIFO-1 cache size    43669, 1266371 req, miss ratio 0.3739, byte miss ratio 0.3739
result/tencentBlock.ns6452.oracleGeneral.zst S3FIFO-1 cache size    87339, 1266371 req, miss ratio 0.2227, byte miss ratio 0.2227
result/tencentBlock.ns6452.oracleGeneral.zst S3FIFO-1 cache size   174678, 1266371 req, miss ratio 0.1744, byte miss ratio 0.1744
result/tencentBlock.ns6452.oracleGeneral.zst FIFO cache size      218, 1266371 req, miss ratio 0.5807, byte miss ratio 0.5807
result/tencentBlock.ns6452.oracleGeneral.zst FIFO cache size      655, 1266371 req, miss ratio 0.5279, byte miss ratio 0.5279
result/tencentBlock.ns6452.oracleGeneral.zst FIFO cache size     2183, 1266371 req, miss ratio 0.5089, byte miss ratio 0.5089
result/tencentBlock.ns6452.oracleGeneral.zst FIFO cache size     6550, 1266371 req, miss ratio 0.5018, byte miss ratio 0.5018
result/tencentBlock.ns6452.oracleGeneral.zst FIFO cache size    21834, 1266371 req, miss ratio 0.4499, byte miss ratio 0.4499
result/tencentBlock.ns6452.oracleGeneral.zst FIFO cache size    43669, 1266371 req, miss ratio 0.4211, byte miss ratio 0.4211
result/tencentBlock.ns6452.oracleGeneral.zst FIFO cache size    87339, 1266371 req, miss ratio 0.2697, byte miss ratio 0.2697
result/tencentBlock.ns6452.oracleGeneral.zst FIFO cache size   174678, 1266371 req, miss ratio 0.1972, byte miss ratio 0.1972
result/tencentBlock.ns6452.oracleGeneral.zst LIRS cache size      218, 1266371 req, miss ratio 0.5751, byte miss ratio 0.5751
result/tencentBlock.ns6452.oracleGeneral.zst LIRS cache size      655, 1266371 req, miss ratio 0.5330, byte miss ratio 0.5330
result/tencentBlock.ns6452.oracleGeneral.zst LIRS cache size     2183, 1266371 req, miss ratio 0.5058, byte miss ratio 0.5058
result/tencentBlock.ns6452.oracleGeneral.zst LIRS cache size     6550, 1266371 req, miss ratio 0.4917, byte miss ratio 0.4917
result/tencentBlock.ns6452.oracleGeneral.zst LIRS cache size    21834, 1266371 req, miss ratio 0.4261, byte miss ratio 0.4261
result/tencentBlock.ns6452.oracleGeneral.zst LIRS cache size    43669, 1266371 req, miss ratio 0.3312, byte miss ratio 0.3312
result/tencentBlock.ns6452.oracleGeneral.zst LIRS cache size    87339, 1266371 req, miss ratio 0.2192, byte miss ratio 0.2192
result/tencentBlock.ns6452.oracleGeneral.zst LIRS cache size   174678, 1266371 req, miss ratio 0.1741, byte miss ratio 0.1741
result/tencentBlock.ns6452.oracleGeneral.zst LHD cache size      218, 1266371 req, miss ratio 0.5146, byte miss ratio 0.5146
result/tencentBlock.ns6452.oracleGeneral.zst LHD cache size      655, 1266371 req, miss ratio 0.5034, byte miss ratio 0.5034
result/tencentBlock.ns6452.oracleGeneral.zst LHD cache size     2183, 1266371 req, miss ratio 0.4995, byte miss ratio 0.4995
result/tencentBlock.ns6452.oracleGeneral.zst LHD cache size     6550, 1266371 req, miss ratio 0.4972, byte miss ratio 0.4972
result/tencentBlock.ns6452.oracleGeneral.zst LHD cache size    21834, 1266371 req, miss ratio 0.4464, byte miss ratio 0.4464
result/tencentBlock.ns6452.oracleGeneral.zst LHD cache size    43669, 1266371 req, miss ratio 0.3862, byte miss ratio 0.3862
result/tencentBlock.ns6452.oracleGeneral.zst LHD cache size    87339, 1266371 req, miss ratio 0.2289, byte miss ratio 0.2289
result/tencentBlock.ns6452.oracleGeneral.zst LHD cache size   174678, 1266371 req, miss ratio 0.1740, byte miss ratio 0.1740
result/tencentBlock.ns6452.oracleGeneral.zst LeCaR cache size      218, 1266371 req, miss ratio 0.5126, byte miss ratio 0.5126
result/tencentBlock.ns6452.oracleGeneral.zst LeCaR cache size      655, 1266371 req, miss ratio 0.5026, byte miss ratio 0.5026
result/tencentBlock.ns6452.oracleGeneral.zst LeCaR cache size     2183, 1266371 req, miss ratio 0.5003, byte miss ratio 0.5003
result/tencentBlock.ns6452.oracleGeneral.zst LeCaR cache size     6550, 1266371 req, miss ratio 0.4984, byte miss ratio 0.4984
result/tencentBlock.ns6452.oracleGeneral.zst LeCaR cache size    21834, 1266371 req, miss ratio 0.4270, byte miss ratio 0.4270
result/tencentBlock.ns6452.oracleGeneral.zst LeCaR cache size    43669, 1266371 req, miss ratio 0.3872, byte miss ratio 0.3872
result/tencentBlock.ns6452.oracleGeneral.zst LeCaR cache size    87339, 1266371 req, miss ratio 0.2183, byte miss ratio 0.2183
result/tencentBlock.ns6452.oracleGeneral.zst LeCaR cache size   174678, 1266371 req, miss ratio 0.1743, byte miss ratio 0.1743
result/tencentBlock.ns6452.oracleGeneral.zst LRU cache size      218, 1266371 req, miss ratio 0.5155, byte miss ratio 0.5155
result/tencentBlock.ns6452.oracleGeneral.zst LRU cache size      655, 1266371 req, miss ratio 0.5033, byte miss ratio 0.5033
result/tencentBlock.ns6452.oracleGeneral.zst LRU cache size     2183, 1266371 req, miss ratio 0.5005, byte miss ratio 0.5005
result/tencentBlock.ns6452.oracleGeneral.zst LRU cache size     6550, 1266371 req, miss ratio 0.4985, byte miss ratio 0.4985
result/tencentBlock.ns6452.oracleGeneral.zst LRU cache size    21834, 1266371 req, miss ratio 0.4268, byte miss ratio 0.4268
result/tencentBlock.ns6452.oracleGeneral.zst LRU cache size    43669, 1266371 req, miss ratio 0.3954, byte miss ratio 0.3954
result/tencentBlock.ns6452.oracleGeneral.zst LRU cache size    87339, 1266371 req, miss ratio 0.2294, byte miss ratio 0.2294
result/tencentBlock.ns6452.oracleGeneral.zst LRU cache size   174678, 1266371 req, miss ratio 0.1743, byte miss ratio 0.1743
