result/tencentBlock.ns18447.oracleGeneral.zst Clock cache size      228, 1180253 req, miss ratio 0.6091, byte miss ratio 0.6091
result/tencentBlock.ns18447.oracleGeneral.zst Clock cache size      686, 1180253 req, miss ratio 0.5997, byte miss ratio 0.5997
result/tencentBlock.ns18447.oracleGeneral.zst Clock cache size     2288, 1180253 req, miss ratio 0.5970, byte miss ratio 0.5970
result/tencentBlock.ns18447.oracleGeneral.zst Clock cache size     6864, 1180253 req, miss ratio 0.5959, byte miss ratio 0.5959
result/tencentBlock.ns18447.oracleGeneral.zst Clock cache size    22883, 1180253 req, miss ratio 0.5220, byte miss ratio 0.5220
result/tencentBlock.ns18447.oracleGeneral.zst Clock cache size    45766, 1180253 req, miss ratio 0.4666, byte miss ratio 0.4666
result/tencentBlock.ns18447.oracleGeneral.zst Clock cache size    91533, 1180253 req, miss ratio 0.2690, byte miss ratio 0.2690
result/tencentBlock.ns18447.oracleGeneral.zst Clock cache size   183066, 1180253 req, miss ratio 0.1948, byte miss ratio 0.1948
result/tencentBlock.ns18447.oracleGeneral.zst clock2 cache size      228, 1180253 req, miss ratio 0.6068, byte miss ratio 0.6068
result/tencentBlock.ns18447.oracleGeneral.zst clock2 cache size      686, 1180253 req, miss ratio 0.5990, byte miss ratio 0.5990
result/tencentBlock.ns18447.oracleGeneral.zst clock2 cache size     2288, 1180253 req, miss ratio 0.5968, byte miss ratio 0.5968
result/tencentBlock.ns18447.oracleGeneral.zst clock2 cache size     6864, 1180253 req, miss ratio 0.5958, byte miss ratio 0.5958
result/tencentBlock.ns18447.oracleGeneral.zst clock2 cache size    22883, 1180253 req, miss ratio 0.5219, byte miss ratio 0.5219
result/tencentBlock.ns18447.oracleGeneral.zst clock2 cache size    45766, 1180253 req, miss ratio 0.4664, byte miss ratio 0.4664
result/tencentBlock.ns18447.oracleGeneral.zst clock2 cache size    91533, 1180253 req, miss ratio 0.2651, byte miss ratio 0.2651
result/tencentBlock.ns18447.oracleGeneral.zst clock2 cache size   183066, 1180253 req, miss ratio 0.1948, byte miss ratio 0.1948
result/tencentBlock.ns18447.oracleGeneral.zst LRU cache size      228, 1180253 req, miss ratio 0.6111, byte miss ratio 0.6111
result/tencentBlock.ns18447.oracleGeneral.zst LRU cache size      686, 1180253 req, miss ratio 0.6002, byte miss ratio 0.6002
result/tencentBlock.ns18447.oracleGeneral.zst LRU cache size     2288, 1180253 req, miss ratio 0.5972, byte miss ratio 0.5972
result/tencentBlock.ns18447.oracleGeneral.zst LRU cache size     6864, 1180253 req, miss ratio 0.5959, byte miss ratio 0.5959
result/tencentBlock.ns18447.oracleGeneral.zst LRU cache size    22883, 1180253 req, miss ratio 0.5190, byte miss ratio 0.5190
result/tencentBlock.ns18447.oracleGeneral.zst LRU cache size    45766, 1180253 req, miss ratio 0.4604, byte miss ratio 0.4604
result/tencentBlock.ns18447.oracleGeneral.zst LRU cache size    91533, 1180253 req, miss ratio 0.2426, byte miss ratio 0.2426
result/tencentBlock.ns18447.oracleGeneral.zst LRU cache size   183066, 1180253 req, miss ratio 0.1946, byte miss ratio 0.1946
result/tencentBlock.ns18447.oracleGeneral.zst Cacheus cache size      228, 1180253 req, miss ratio 0.6010, byte miss ratio 0.6010
result/tencentBlock.ns18447.oracleGeneral.zst Cacheus cache size      686, 1180253 req, miss ratio 0.5971, byte miss ratio 0.5971
result/tencentBlock.ns18447.oracleGeneral.zst Cacheus cache size     2288, 1180253 req, miss ratio 0.5962, byte miss ratio 0.5962
result/tencentBlock.ns18447.oracleGeneral.zst Cacheus cache size     6864, 1180253 req, miss ratio 0.5955, byte miss ratio 0.5955
result/tencentBlock.ns18447.oracleGeneral.zst Cacheus cache size    22883, 1180253 req, miss ratio 0.5291, byte miss ratio 0.5291
result/tencentBlock.ns18447.oracleGeneral.zst Cacheus cache size    45766, 1180253 req, miss ratio 0.4219, byte miss ratio 0.4219
result/tencentBlock.ns18447.oracleGeneral.zst Cacheus cache size    91533, 1180253 req, miss ratio 0.2440, byte miss ratio 0.2440
result/tencentBlock.ns18447.oracleGeneral.zst Cacheus cache size   183066, 1180253 req, miss ratio 0.1956, byte miss ratio 0.1956
result/tencentBlock.ns18447.oracleGeneral.zst FIFO cache size      228, 1180253 req, miss ratio 0.6721, byte miss ratio 0.6721
result/tencentBlock.ns18447.oracleGeneral.zst FIFO cache size      686, 1180253 req, miss ratio 0.6248, byte miss ratio 0.6248
result/tencentBlock.ns18447.oracleGeneral.zst FIFO cache size     2288, 1180253 req, miss ratio 0.6055, byte miss ratio 0.6055
result/tencentBlock.ns18447.oracleGeneral.zst FIFO cache size     6864, 1180253 req, miss ratio 0.5990, byte miss ratio 0.5990
result/tencentBlock.ns18447.oracleGeneral.zst FIFO cache size    22883, 1180253 req, miss ratio 0.5403, byte miss ratio 0.5403
result/tencentBlock.ns18447.oracleGeneral.zst FIFO cache size    45766, 1180253 req, miss ratio 0.4829, byte miss ratio 0.4829
result/tencentBlock.ns18447.oracleGeneral.zst FIFO cache size    91533, 1180253 req, miss ratio 0.3148, byte miss ratio 0.3148
