result/tencentBlock.ns22704.oracleGeneral.zst LHD cache size      283, 1713759 req, miss ratio 0.4380, byte miss ratio 0.4380
result/tencentBlock.ns22704.oracleGeneral.zst LHD cache size      850, 1713759 req, miss ratio 0.4278, byte miss ratio 0.4278
result/tencentBlock.ns22704.oracleGeneral.zst LHD cache size     2836, 1713759 req, miss ratio 0.4223, byte miss ratio 0.4223
result/tencentBlock.ns22704.oracleGeneral.zst LHD cache size     8509, 1713759 req, miss ratio 0.4143, byte miss ratio 0.4143
result/tencentBlock.ns22704.oracleGeneral.zst LHD cache size    28363, 1713759 req, miss ratio 0.3619, byte miss ratio 0.3619
result/tencentBlock.ns22704.oracleGeneral.zst LHD cache size    56727, 1713759 req, miss ratio 0.2995, byte miss ratio 0.2995
result/tencentBlock.ns22704.oracleGeneral.zst LHD cache size   113454, 1713759 req, miss ratio 0.1942, byte miss ratio 0.1942
result/tencentBlock.ns22704.oracleGeneral.zst LHD cache size   226909, 1713759 req, miss ratio 0.1675, byte miss ratio 0.1675
result/tencentBlock.ns22704.oracleGeneral.zst Cacheus cache size      283, 1713759 req, miss ratio 0.4308, byte miss ratio 0.4308
result/tencentBlock.ns22704.oracleGeneral.zst Cacheus cache size      850, 1713759 req, miss ratio 0.4265, byte miss ratio 0.4265
result/tencentBlock.ns22704.oracleGeneral.zst Cacheus cache size     2836, 1713759 req, miss ratio 0.4205, byte miss ratio 0.4205
result/tencentBlock.ns22704.oracleGeneral.zst Cacheus cache size     8509, 1713759 req, miss ratio 0.4177, byte miss ratio 0.4177
result/tencentBlock.ns22704.oracleGeneral.zst Cacheus cache size    28363, 1713759 req, miss ratio 0.3686, byte miss ratio 0.3686
result/tencentBlock.ns22704.oracleGeneral.zst Cacheus cache size    56727, 1713759 req, miss ratio 0.3086, byte miss ratio 0.3086
result/tencentBlock.ns22704.oracleGeneral.zst Cacheus cache size   113454, 1713759 req, miss ratio 0.2063, byte miss ratio 0.2063
result/tencentBlock.ns22704.oracleGeneral.zst Cacheus cache size   226909, 1713759 req, miss ratio 0.1668, byte miss ratio 0.1668
result/tencentBlock.ns22704.oracleGeneral.zst LIRS cache size      283, 1713759 req, miss ratio 0.5147, byte miss ratio 0.5147
result/tencentBlock.ns22704.oracleGeneral.zst LIRS cache size      850, 1713759 req, miss ratio 0.4494, byte miss ratio 0.4494
