result/tencentBlock.ns14195.oracleGeneral.zst LIRS cache size      635, 5358301 req, miss ratio 0.5437, byte miss ratio 0.5437
result/tencentBlock.ns14195.oracleGeneral.zst LIRS cache size     1906, 5358301 req, miss ratio 0.4023, byte miss ratio 0.4023
result/tencentBlock.ns14195.oracleGeneral.zst LIRS cache size     6354, 5358301 req, miss ratio 0.3230, byte miss ratio 0.3230
result/tencentBlock.ns14195.oracleGeneral.zst LIRS cache size    19064, 5358301 req, miss ratio 0.2865, byte miss ratio 0.2865
result/tencentBlock.ns14195.oracleGeneral.zst LIRS cache size    63547, 5358301 req, miss ratio 0.2338, byte miss ratio 0.2338
result/tencentBlock.ns14195.oracleGeneral.zst LIRS cache size   127094, 5358301 req, miss ratio 0.1851, byte miss ratio 0.1851
result/tencentBlock.ns14195.oracleGeneral.zst LIRS cache size   254188, 5358301 req, miss ratio 0.1440, byte miss ratio 0.1440
result/tencentBlock.ns14195.oracleGeneral.zst LIRS cache size   508377, 5358301 req, miss ratio 0.1208, byte miss ratio 0.1208
result/tencentBlock.ns14195.oracleGeneral.zst LRU cache size      635, 5358301 req, miss ratio 0.5369, byte miss ratio 0.5369
result/tencentBlock.ns14195.oracleGeneral.zst LRU cache size     1906, 5358301 req, miss ratio 0.4351, byte miss ratio 0.4351
result/tencentBlock.ns14195.oracleGeneral.zst LRU cache size     6354, 5358301 req, miss ratio 0.3308, byte miss ratio 0.3308
result/tencentBlock.ns14195.oracleGeneral.zst LRU cache size    19064, 5358301 req, miss ratio 0.2925, byte miss ratio 0.2925
result/tencentBlock.ns14195.oracleGeneral.zst LRU cache size    63547, 5358301 req, miss ratio 0.2314, byte miss ratio 0.2314
result/tencentBlock.ns14195.oracleGeneral.zst LRU cache size   127094, 5358301 req, miss ratio 0.1697, byte miss ratio 0.1697
result/tencentBlock.ns14195.oracleGeneral.zst LRU cache size   254188, 5358301 req, miss ratio 0.1323, byte miss ratio 0.1323
result/tencentBlock.ns14195.oracleGeneral.zst LRU cache size   508377, 5358301 req, miss ratio 0.1194, byte miss ratio 0.1194
result/tencentBlock.ns14195.oracleGeneral.zst FIFO cache size      635, 5358301 req, miss ratio 0.6049, byte miss ratio 0.6049
result/tencentBlock.ns14195.oracleGeneral.zst FIFO cache size     1906, 5358301 req, miss ratio 0.4763, byte miss ratio 0.4763
