result/tencentBlock.ns6357.oracleGeneral.zst LIRS cache size      394, 9579907 req, miss ratio 0.7659, byte miss ratio 0.7659
result/tencentBlock.ns6357.oracleGeneral.zst LIRS cache size     1183, 9579907 req, miss ratio 0.7367, byte miss ratio 0.7367
result/tencentBlock.ns6357.oracleGeneral.zst LIRS cache size     3946, 9579907 req, miss ratio 0.6826, byte miss ratio 0.6826
result/tencentBlock.ns6357.oracleGeneral.zst LIRS cache size    11839, 9579907 req, miss ratio 0.4599, byte miss ratio 0.4599
result/tencentBlock.ns6357.oracleGeneral.zst LIRS cache size    39465, 9579907 req, miss ratio 0.1009, byte miss ratio 0.1009
result/tencentBlock.ns6357.oracleGeneral.zst LIRS cache size    78930, 9579907 req, miss ratio 0.0705, byte miss ratio 0.0705
result/tencentBlock.ns6357.oracleGeneral.zst LIRS cache size   157860, 9579907 req, miss ratio 0.0507, byte miss ratio 0.0507
result/tencentBlock.ns6357.oracleGeneral.zst LIRS cache size   315720, 9579907 req, miss ratio 0.0423, byte miss ratio 0.0423
result/tencentBlock.ns6357.oracleGeneral.zst FIFO cache size      394, 9579907 req, miss ratio 0.7869, byte miss ratio 0.7869
result/tencentBlock.ns6357.oracleGeneral.zst FIFO cache size     1183, 9579907 req, miss ratio 0.7596, byte miss ratio 0.7596
result/tencentBlock.ns6357.oracleGeneral.zst FIFO cache size     3946, 9579907 req, miss ratio 0.7349, byte miss ratio 0.7349
result/tencentBlock.ns6357.oracleGeneral.zst FIFO cache size    11839, 9579907 req, miss ratio 0.4748, byte miss ratio 0.4748
result/tencentBlock.ns6357.oracleGeneral.zst FIFO cache size    39465, 9579907 req, miss ratio 0.1670, byte miss ratio 0.1670
result/tencentBlock.ns6357.oracleGeneral.zst FIFO cache size    78930, 9579907 req, miss ratio 0.0985, byte miss ratio 0.0985
result/tencentBlock.ns6357.oracleGeneral.zst FIFO cache size   157860, 9579907 req, miss ratio 0.0589, byte miss ratio 0.0589
result/tencentBlock.ns6357.oracleGeneral.zst FIFO cache size   315720, 9579907 req, miss ratio 0.0457, byte miss ratio 0.0457
result/tencentBlock.ns6357.oracleGeneral.zst LeCaR cache size      394, 9579907 req, miss ratio 0.7688, byte miss ratio 0.7688
result/tencentBlock.ns6357.oracleGeneral.zst LeCaR cache size     1183, 9579907 req, miss ratio 0.7487, byte miss ratio 0.7487
result/tencentBlock.ns6357.oracleGeneral.zst LeCaR cache size     3946, 9579907 req, miss ratio 0.7240, byte miss ratio 0.7240
result/tencentBlock.ns6357.oracleGeneral.zst LeCaR cache size    11839, 9579907 req, miss ratio 0.4798, byte miss ratio 0.4798
result/tencentBlock.ns6357.oracleGeneral.zst LeCaR cache size    39465, 9579907 req, miss ratio 0.1083, byte miss ratio 0.1083
result/tencentBlock.ns6357.oracleGeneral.zst LeCaR cache size    78930, 9579907 req, miss ratio 0.0719, byte miss ratio 0.0719
result/tencentBlock.ns6357.oracleGeneral.zst LeCaR cache size   157860, 9579907 req, miss ratio 0.0479, byte miss ratio 0.0479
result/tencentBlock.ns6357.oracleGeneral.zst LeCaR cache size   315720, 9579907 req, miss ratio 0.0415, byte miss ratio 0.0415
result/tencentBlock.ns6357.oracleGeneral.zst S3FIFO-1 cache size      394, 9579907 req, miss ratio 0.7561, byte miss ratio 0.7561
result/tencentBlock.ns6357.oracleGeneral.zst S3FIFO-1 cache size     1183, 9579907 req, miss ratio 0.7297, byte miss ratio 0.7297
result/tencentBlock.ns6357.oracleGeneral.zst S3FIFO-1 cache size     3946, 9579907 req, miss ratio 0.6577, byte miss ratio 0.6577
result/tencentBlock.ns6357.oracleGeneral.zst S3FIFO-1 cache size    11839, 9579907 req, miss ratio 0.4828, byte miss ratio 0.4828
result/tencentBlock.ns6357.oracleGeneral.zst S3FIFO-1 cache size    39465, 9579907 req, miss ratio 0.0990, byte miss ratio 0.0990
result/tencentBlock.ns6357.oracleGeneral.zst S3FIFO-1 cache size    78930, 9579907 req, miss ratio 0.0697, byte miss ratio 0.0697
result/tencentBlock.ns6357.oracleGeneral.zst S3FIFO-1 cache size   157860, 9579907 req, miss ratio 0.0487, byte miss ratio 0.0487
result/tencentBlock.ns6357.oracleGeneral.zst S3FIFO-1 cache size   315720, 9579907 req, miss ratio 0.0415, byte miss ratio 0.0415
result/tencentBlock.ns6357.oracleGeneral.zst Clock cache size      394, 9579907 req, miss ratio 0.7712, byte miss ratio 0.7712
result/tencentBlock.ns6357.oracleGeneral.zst Clock cache size     1183, 9579907 req, miss ratio 0.7510, byte miss ratio 0.7510
result/tencentBlock.ns6357.oracleGeneral.zst Clock cache size     3946, 9579907 req, miss ratio 0.7297, byte miss ratio 0.7297
result/tencentBlock.ns6357.oracleGeneral.zst Clock cache size    11839, 9579907 req, miss ratio 0.5065, byte miss ratio 0.5065
result/tencentBlock.ns6357.oracleGeneral.zst Clock cache size    39465, 9579907 req, miss ratio 0.1128, byte miss ratio 0.1128
result/tencentBlock.ns6357.oracleGeneral.zst Clock cache size    78930, 9579907 req, miss ratio 0.0725, byte miss ratio 0.0725
result/tencentBlock.ns6357.oracleGeneral.zst Clock cache size   157860, 9579907 req, miss ratio 0.0480, byte miss ratio 0.0480
result/tencentBlock.ns6357.oracleGeneral.zst Clock cache size   315720, 9579907 req, miss ratio 0.0415, byte miss ratio 0.0415
result/tencentBlock.ns6357.oracleGeneral.zst LHD cache size      394, 9579907 req, miss ratio 0.7741, byte miss ratio 0.7741
result/tencentBlock.ns6357.oracleGeneral.zst LHD cache size     1183, 9579907 req, miss ratio 0.7479, byte miss ratio 0.7479
result/tencentBlock.ns6357.oracleGeneral.zst LHD cache size     3946, 9579907 req, miss ratio 0.6476, byte miss ratio 0.6476
result/tencentBlock.ns6357.oracleGeneral.zst LHD cache size    11839, 9579907 req, miss ratio 0.3750, byte miss ratio 0.3750
result/tencentBlock.ns6357.oracleGeneral.zst LHD cache size    39465, 9579907 req, miss ratio 0.1049, byte miss ratio 0.1049
result/tencentBlock.ns6357.oracleGeneral.zst LHD cache size    78930, 9579907 req, miss ratio 0.0728, byte miss ratio 0.0728
result/tencentBlock.ns6357.oracleGeneral.zst LHD cache size   157860, 9579907 req, miss ratio 0.0496, byte miss ratio 0.0496
result/tencentBlock.ns6357.oracleGeneral.zst LHD cache size   315720, 9579907 req, miss ratio 0.0416, byte miss ratio 0.0416
result/tencentBlock.ns6357.oracleGeneral.zst ARC cache size      394, 9579907 req, miss ratio 0.7565, byte miss ratio 0.7565
result/tencentBlock.ns6357.oracleGeneral.zst ARC cache size     1183, 9579907 req, miss ratio 0.7313, byte miss ratio 0.7313
result/tencentBlock.ns6357.oracleGeneral.zst ARC cache size     3946, 9579907 req, miss ratio 0.6810, byte miss ratio 0.6810
result/tencentBlock.ns6357.oracleGeneral.zst ARC cache size    11839, 9579907 req, miss ratio 0.5019, byte miss ratio 0.5019
result/tencentBlock.ns6357.oracleGeneral.zst ARC cache size    39465, 9579907 req, miss ratio 0.1022, byte miss ratio 0.1022
result/tencentBlock.ns6357.oracleGeneral.zst ARC cache size    78930, 9579907 req, miss ratio 0.0699, byte miss ratio 0.0699
result/tencentBlock.ns6357.oracleGeneral.zst ARC cache size   157860, 9579907 req, miss ratio 0.0480, byte miss ratio 0.0480
result/tencentBlock.ns6357.oracleGeneral.zst ARC cache size   315720, 9579907 req, miss ratio 0.0415, byte miss ratio 0.0415
result/tencentBlock.ns6357.oracleGeneral.zst LRU cache size      394, 9579907 req, miss ratio 0.7727, byte miss ratio 0.7727
result/tencentBlock.ns6357.oracleGeneral.zst LRU cache size     1183, 9579907 req, miss ratio 0.7521, byte miss ratio 0.7521
result/tencentBlock.ns6357.oracleGeneral.zst LRU cache size     3946, 9579907 req, miss ratio 0.7306, byte miss ratio 0.7306
result/tencentBlock.ns6357.oracleGeneral.zst LRU cache size    11839, 9579907 req, miss ratio 0.4727, byte miss ratio 0.4727
result/tencentBlock.ns6357.oracleGeneral.zst LRU cache size    39465, 9579907 req, miss ratio 0.1150, byte miss ratio 0.1150
result/tencentBlock.ns6357.oracleGeneral.zst LRU cache size    78930, 9579907 req, miss ratio 0.0729, byte miss ratio 0.0729
result/tencentBlock.ns6357.oracleGeneral.zst LRU cache size   157860, 9579907 req, miss ratio 0.0480, byte miss ratio 0.0480
result/tencentBlock.ns6357.oracleGeneral.zst LRU cache size   315720, 9579907 req, miss ratio 0.0415, byte miss ratio 0.0415
result/tencentBlock.ns6357.oracleGeneral.zst Cacheus cache size      394, 9579907 req, miss ratio 0.7585, byte miss ratio 0.7585
result/tencentBlock.ns6357.oracleGeneral.zst Cacheus cache size     1183, 9579907 req, miss ratio 0.7369, byte miss ratio 0.7369
result/tencentBlock.ns6357.oracleGeneral.zst Cacheus cache size     3946, 9579907 req, miss ratio 0.7055, byte miss ratio 0.7055
result/tencentBlock.ns6357.oracleGeneral.zst Cacheus cache size    11839, 9579907 req, miss ratio 0.4998, byte miss ratio 0.4998
result/tencentBlock.ns6357.oracleGeneral.zst Cacheus cache size    39465, 9579907 req, miss ratio 0.1077, byte miss ratio 0.1077
result/tencentBlock.ns6357.oracleGeneral.zst Cacheus cache size    78930, 9579907 req, miss ratio 0.0718, byte miss ratio 0.0718
result/tencentBlock.ns6357.oracleGeneral.zst Cacheus cache size   157860, 9579907 req, miss ratio 0.0496, byte miss ratio 0.0496
result/tencentBlock.ns6357.oracleGeneral.zst Cacheus cache size   315720, 9579907 req, miss ratio 0.0416, byte miss ratio 0.0416
result/tencentBlock.ns6357.oracleGeneral.zst clock2 cache size      394, 9579907 req, miss ratio 0.7681, byte miss ratio 0.7681
result/tencentBlock.ns6357.oracleGeneral.zst clock2 cache size     1183, 9579907 req, miss ratio 0.7489, byte miss ratio 0.7489
result/tencentBlock.ns6357.oracleGeneral.zst clock2 cache size     3946, 9579907 req, miss ratio 0.7281, byte miss ratio 0.7281
result/tencentBlock.ns6357.oracleGeneral.zst clock2 cache size    11839, 9579907 req, miss ratio 0.4947, byte miss ratio 0.4947
result/tencentBlock.ns6357.oracleGeneral.zst clock2 cache size    39465, 9579907 req, miss ratio 0.1071, byte miss ratio 0.1071
result/tencentBlock.ns6357.oracleGeneral.zst clock2 cache size    78930, 9579907 req, miss ratio 0.0718, byte miss ratio 0.0718
result/tencentBlock.ns6357.oracleGeneral.zst clock2 cache size   157860, 9579907 req, miss ratio 0.0484, byte miss ratio 0.0484
result/tencentBlock.ns6357.oracleGeneral.zst clock2 cache size   315720, 9579907 req, miss ratio 0.0415, byte miss ratio 0.0415
result/tencentBlock.ns6357.oracleGeneral.zst S3FIFO-d-1 cache size      394, 9579907 req, miss ratio 0.7554, byte miss ratio 0.7554
result/tencentBlock.ns6357.oracleGeneral.zst S3FIFO-d-1 cache size     1183, 9579907 req, miss ratio 0.7304, byte miss ratio 0.7304
result/tencentBlock.ns6357.oracleGeneral.zst S3FIFO-d-1 cache size     3946, 9579907 req, miss ratio 0.6537, byte miss ratio 0.6537
result/tencentBlock.ns6357.oracleGeneral.zst S3FIFO-d-1 cache size    11839, 9579907 req, miss ratio 0.4805, byte miss ratio 0.4805
result/tencentBlock.ns6357.oracleGeneral.zst S3FIFO-d-1 cache size    39465, 9579907 req, miss ratio 0.0998, byte miss ratio 0.0998
result/tencentBlock.ns6357.oracleGeneral.zst S3FIFO-d-1 cache size    78930, 9579907 req, miss ratio 0.0698, byte miss ratio 0.0698
result/tencentBlock.ns6357.oracleGeneral.zst S3FIFO-d-1 cache size   157860, 9579907 req, miss ratio 0.0485, byte miss ratio 0.0485
result/tencentBlock.ns6357.oracleGeneral.zst S3FIFO-d-1 cache size   315720, 9579907 req, miss ratio 0.0415, byte miss ratio 0.0415
result/tencentBlock.ns6357.oracleGeneral.zst LRB cache size      394, 9579907 req, miss ratio 0.7681, byte miss ratio 0.7681
result/tencentBlock.ns6357.oracleGeneral.zst LRB cache size     1183, 9579907 req, miss ratio 0.7195, byte miss ratio 0.7195
result/tencentBlock.ns6357.oracleGeneral.zst LRB cache size     3946, 9579907 req, miss ratio 0.6070, byte miss ratio 0.6070
result/tencentBlock.ns6357.oracleGeneral.zst LRB cache size    11839, 9579907 req, miss ratio 0.2922, byte miss ratio 0.2922
result/tencentBlock.ns6357.oracleGeneral.zst LRB cache size    39465, 9579907 req, miss ratio 0.1020, byte miss ratio 0.1020
result/tencentBlock.ns6357.oracleGeneral.zst LRB cache size    78930, 9579907 req, miss ratio 0.0772, byte miss ratio 0.0772
result/tencentBlock.ns6357.oracleGeneral.zst LRB cache size   157860, 9579907 req, miss ratio 0.0503, byte miss ratio 0.0503
result/tencentBlock.ns6357.oracleGeneral.zst LRB cache size   315720, 9579907 req, miss ratio 0.0423, byte miss ratio 0.0423
result/tencentBlock.ns6357.oracleGeneral.zst B-LRU cache size      394, 9579907 req, miss ratio 0.7768, byte miss ratio 0.7768
result/tencentBlock.ns6357.oracleGeneral.zst B-LRU cache size     1183, 9579907 req, miss ratio 0.7567, byte miss ratio 0.7567
result/tencentBlock.ns6357.oracleGeneral.zst B-LRU cache size     3946, 9579907 req, miss ratio 0.7364, byte miss ratio 0.7364
result/tencentBlock.ns6357.oracleGeneral.zst B-LRU cache size    11839, 9579907 req, miss ratio 0.4777, byte miss ratio 0.4777
result/tencentBlock.ns6357.oracleGeneral.zst B-LRU cache size    39465, 9579907 req, miss ratio 0.1147, byte miss ratio 0.1147
result/tencentBlock.ns6357.oracleGeneral.zst B-LRU cache size    78930, 9579907 req, miss ratio 0.0808, byte miss ratio 0.0808
result/tencentBlock.ns6357.oracleGeneral.zst B-LRU cache size   157860, 9579907 req, miss ratio 0.0681, byte miss ratio 0.0681
result/tencentBlock.ns6357.oracleGeneral.zst B-LRU cache size   315720, 9579907 req, miss ratio 0.0671, byte miss ratio 0.0671
result/tencentBlock.ns6357.oracleGeneral.zst S4LRU(25:25:25:25) cache size      394, 9579907 req, miss ratio 0.7576, byte miss ratio 0.7576
result/tencentBlock.ns6357.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1183, 9579907 req, miss ratio 0.7354, byte miss ratio 0.7354
result/tencentBlock.ns6357.oracleGeneral.zst S4LRU(25:25:25:25) cache size     3946, 9579907 req, miss ratio 0.6912, byte miss ratio 0.6912
result/tencentBlock.ns6357.oracleGeneral.zst S4LRU(25:25:25:25) cache size    11839, 9579907 req, miss ratio 0.4167, byte miss ratio 0.4167
result/tencentBlock.ns6357.oracleGeneral.zst S4LRU(25:25:25:25) cache size    39465, 9579907 req, miss ratio 0.1042, byte miss ratio 0.1042
result/tencentBlock.ns6357.oracleGeneral.zst S4LRU(25:25:25:25) cache size    78930, 9579907 req, miss ratio 0.0706, byte miss ratio 0.0706
result/tencentBlock.ns6357.oracleGeneral.zst S4LRU(25:25:25:25) cache size   157860, 9579907 req, miss ratio 0.0488, byte miss ratio 0.0488
result/tencentBlock.ns6357.oracleGeneral.zst S4LRU(25:25:25:25) cache size   315720, 9579907 req, miss ratio 0.0415, byte miss ratio 0.0415
result/tencentBlock.ns6357.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      394, 9579907 req, miss ratio 0.7733, byte miss ratio 0.7733
result/tencentBlock.ns6357.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1183, 9579907 req, miss ratio 0.7491, byte miss ratio 0.7491
result/tencentBlock.ns6357.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     3946, 9579907 req, miss ratio 0.6837, byte miss ratio 0.6837
result/tencentBlock.ns6357.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    11839, 9579907 req, miss ratio 0.4489, byte miss ratio 0.4489
result/tencentBlock.ns6357.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    39465, 9579907 req, miss ratio 0.1567, byte miss ratio 0.1567
