result/tencentBlock.ns23831.oracleGeneral.zst FIFO cache size      303, 3029752 req, miss ratio 0.7073, byte miss ratio 0.7073
result/tencentBlock.ns23831.oracleGeneral.zst FIFO cache size      911, 3029752 req, miss ratio 0.5477, byte miss ratio 0.5477
result/tencentBlock.ns23831.oracleGeneral.zst FIFO cache size     3038, 3029752 req, miss ratio 0.4015, byte miss ratio 0.4015
result/tencentBlock.ns23831.oracleGeneral.zst FIFO cache size     9116, 3029752 req, miss ratio 0.3199, byte miss ratio 0.3199
result/tencentBlock.ns23831.oracleGeneral.zst FIFO cache size    30388, 3029752 req, miss ratio 0.2407, byte miss ratio 0.2407
result/tencentBlock.ns23831.oracleGeneral.zst FIFO cache size    60777, 3029752 req, miss ratio 0.1893, byte miss ratio 0.1893
result/tencentBlock.ns23831.oracleGeneral.zst FIFO cache size   121555, 3029752 req, miss ratio 0.1431, byte miss ratio 0.1431
result/tencentBlock.ns23831.oracleGeneral.zst FIFO cache size   243111, 3029752 req, miss ratio 0.1158, byte miss ratio 0.1158
result/tencentBlock.ns23831.oracleGeneral.zst LRU cache size      303, 3029752 req, miss ratio 0.6268, byte miss ratio 0.6268
result/tencentBlock.ns23831.oracleGeneral.zst LRU cache size      911, 3029752 req, miss ratio 0.5004, byte miss ratio 0.5004
result/tencentBlock.ns23831.oracleGeneral.zst LRU cache size     3038, 3029752 req, miss ratio 0.3422, byte miss ratio 0.3422
result/tencentBlock.ns23831.oracleGeneral.zst LRU cache size     9116, 3029752 req, miss ratio 0.2884, byte miss ratio 0.2884
result/tencentBlock.ns23831.oracleGeneral.zst LRU cache size    30388, 3029752 req, miss ratio 0.2224, byte miss ratio 0.2224
result/tencentBlock.ns23831.oracleGeneral.zst LRU cache size    60777, 3029752 req, miss ratio 0.1851, byte miss ratio 0.1851
result/tencentBlock.ns23831.oracleGeneral.zst LRU cache size   121555, 3029752 req, miss ratio 0.1273, byte miss ratio 0.1273
result/tencentBlock.ns23831.oracleGeneral.zst LRU cache size   243111, 3029752 req, miss ratio 0.1016, byte miss ratio 0.1016
result/tencentBlock.ns23831.oracleGeneral.zst LeCaR cache size      303, 3029752 req, miss ratio 0.6141, byte miss ratio 0.6141
result/tencentBlock.ns23831.oracleGeneral.zst LeCaR cache size      911, 3029752 req, miss ratio 0.4987, byte miss ratio 0.4987
result/tencentBlock.ns23831.oracleGeneral.zst LeCaR cache size     3038, 3029752 req, miss ratio 0.3171, byte miss ratio 0.3171
