result/tencentBlock.ns20505.oracleGeneral.zst FIFO cache size      189, 1252385 req, miss ratio 0.5678, byte miss ratio 0.5678
result/tencentBlock.ns20505.oracleGeneral.zst FIFO cache size      569, 1252385 req, miss ratio 0.5047, byte miss ratio 0.5047
result/tencentBlock.ns20505.oracleGeneral.zst FIFO cache size     1897, 1252385 req, miss ratio 0.4793, byte miss ratio 0.4793
result/tencentBlock.ns20505.oracleGeneral.zst FIFO cache size     5693, 1252385 req, miss ratio 0.4713, byte miss ratio 0.4713
result/tencentBlock.ns20505.oracleGeneral.zst FIFO cache size    18979, 1252385 req, miss ratio 0.4234, byte miss ratio 0.4234
result/tencentBlock.ns20505.oracleGeneral.zst FIFO cache size    37958, 1252385 req, miss ratio 0.3924, byte miss ratio 0.3924
result/tencentBlock.ns20505.oracleGeneral.zst FIFO cache size    75916, 1252385 req, miss ratio 0.2551, byte miss ratio 0.2551
result/tencentBlock.ns20505.oracleGeneral.zst FIFO cache size   151832, 1252385 req, miss ratio 0.1755, byte miss ratio 0.1755
result/tencentBlock.ns20505.oracleGeneral.zst Cacheus cache size      189, 1252385 req, miss ratio 0.4743, byte miss ratio 0.4743
result/tencentBlock.ns20505.oracleGeneral.zst Cacheus cache size      569, 1252385 req, miss ratio 0.4693, byte miss ratio 0.4693
result/tencentBlock.ns20505.oracleGeneral.zst Cacheus cache size     1897, 1252385 req, miss ratio 0.4676, byte miss ratio 0.4676
result/tencentBlock.ns20505.oracleGeneral.zst Cacheus cache size     5693, 1252385 req, miss ratio 0.4673, byte miss ratio 0.4673
result/tencentBlock.ns20505.oracleGeneral.zst Cacheus cache size    18979, 1252385 req, miss ratio 0.4226, byte miss ratio 0.4226
result/tencentBlock.ns20505.oracleGeneral.zst Cacheus cache size    37958, 1252385 req, miss ratio 0.3854, byte miss ratio 0.3854
result/tencentBlock.ns20505.oracleGeneral.zst Cacheus cache size    75916, 1252385 req, miss ratio 0.2367, byte miss ratio 0.2367
result/tencentBlock.ns20505.oracleGeneral.zst Cacheus cache size   151832, 1252385 req, miss ratio 0.1536, byte miss ratio 0.1536
result/tencentBlock.ns20505.oracleGeneral.zst Clock cache size      189, 1252385 req, miss ratio 0.4807, byte miss ratio 0.4807
result/tencentBlock.ns20505.oracleGeneral.zst Clock cache size      569, 1252385 req, miss ratio 0.4728, byte miss ratio 0.4728
result/tencentBlock.ns20505.oracleGeneral.zst Clock cache size     1897, 1252385 req, miss ratio 0.4689, byte miss ratio 0.4689
result/tencentBlock.ns20505.oracleGeneral.zst Clock cache size     5693, 1252385 req, miss ratio 0.4675, byte miss ratio 0.4675
result/tencentBlock.ns20505.oracleGeneral.zst Clock cache size    18979, 1252385 req, miss ratio 0.4639, byte miss ratio 0.4639
result/tencentBlock.ns20505.oracleGeneral.zst Clock cache size    37958, 1252385 req, miss ratio 0.3887, byte miss ratio 0.3887
result/tencentBlock.ns20505.oracleGeneral.zst Clock cache size    75916, 1252385 req, miss ratio 0.2406, byte miss ratio 0.2406
result/tencentBlock.ns20505.oracleGeneral.zst Clock cache size   151832, 1252385 req, miss ratio 0.1554, byte miss ratio 0.1554
result/tencentBlock.ns20505.oracleGeneral.zst LeCaR cache size      189, 1252385 req, miss ratio 0.4772, byte miss ratio 0.4772
result/tencentBlock.ns20505.oracleGeneral.zst LeCaR cache size      569, 1252385 req, miss ratio 0.4729, byte miss ratio 0.4729
result/tencentBlock.ns20505.oracleGeneral.zst LeCaR cache size     1897, 1252385 req, miss ratio 0.4689, byte miss ratio 0.4689
result/tencentBlock.ns20505.oracleGeneral.zst LeCaR cache size     5693, 1252385 req, miss ratio 0.4674, byte miss ratio 0.4674
result/tencentBlock.ns20505.oracleGeneral.zst LeCaR cache size    18979, 1252385 req, miss ratio 0.4478, byte miss ratio 0.4478
result/tencentBlock.ns20505.oracleGeneral.zst LeCaR cache size    37958, 1252385 req, miss ratio 0.3688, byte miss ratio 0.3688
