result/tencentBlock.ns25013.oracleGeneral.zst LRU cache size      372, 2460570 req, miss ratio 0.7048, byte miss ratio 0.7048
result/tencentBlock.ns25013.oracleGeneral.zst LRU cache size     1118, 2460570 req, miss ratio 0.5276, byte miss ratio 0.5276
result/tencentBlock.ns25013.oracleGeneral.zst LRU cache size     3726, 2460570 req, miss ratio 0.3338, byte miss ratio 0.3338
result/tencentBlock.ns25013.oracleGeneral.zst LRU cache size    11180, 2460570 req, miss ratio 0.2782, byte miss ratio 0.2782
result/tencentBlock.ns25013.oracleGeneral.zst LRU cache size    37266, 2460570 req, miss ratio 0.2148, byte miss ratio 0.2148
result/tencentBlock.ns25013.oracleGeneral.zst LRU cache size    74533, 2460570 req, miss ratio 0.1989, byte miss ratio 0.1989
result/tencentBlock.ns25013.oracleGeneral.zst LRU cache size   149066, 2460570 req, miss ratio 0.1682, byte miss ratio 0.1682
result/tencentBlock.ns25013.oracleGeneral.zst LRU cache size   298133, 2460570 req, miss ratio 0.1524, byte miss ratio 0.1524
result/tencentBlock.ns25013.oracleGeneral.zst LIRS cache size      372, 2460570 req, miss ratio 0.6731, byte miss ratio 0.6731
result/tencentBlock.ns25013.oracleGeneral.zst LIRS cache size     1118, 2460570 req, miss ratio 0.4141, byte miss ratio 0.4141
result/tencentBlock.ns25013.oracleGeneral.zst LIRS cache size     3726, 2460570 req, miss ratio 0.3366, byte miss ratio 0.3366
result/tencentBlock.ns25013.oracleGeneral.zst LIRS cache size    11180, 2460570 req, miss ratio 0.2752, byte miss ratio 0.2752
result/tencentBlock.ns25013.oracleGeneral.zst LIRS cache size    37266, 2460570 req, miss ratio 0.2418, byte miss ratio 0.2418
result/tencentBlock.ns25013.oracleGeneral.zst LIRS cache size    74533, 2460570 req, miss ratio 0.2120, byte miss ratio 0.2120
result/tencentBlock.ns25013.oracleGeneral.zst LIRS cache size   149066, 2460570 req, miss ratio 0.1719, byte miss ratio 0.1719
result/tencentBlock.ns25013.oracleGeneral.zst LIRS cache size   298133, 2460570 req, miss ratio 0.1536, byte miss ratio 0.1536
result/tencentBlock.ns25013.oracleGeneral.zst LeCaR cache size      372, 2460570 req, miss ratio 0.7031, byte miss ratio 0.7031
result/tencentBlock.ns25013.oracleGeneral.zst LeCaR cache size     1118, 2460570 req, miss ratio 0.5101, byte miss ratio 0.5101
result/tencentBlock.ns25013.oracleGeneral.zst LeCaR cache size     3726, 2460570 req, miss ratio 0.3314, byte miss ratio 0.3314
result/tencentBlock.ns25013.oracleGeneral.zst LeCaR cache size    11180, 2460570 req, miss ratio 0.2769, byte miss ratio 0.2769
result/tencentBlock.ns25013.oracleGeneral.zst LeCaR cache size    37266, 2460570 req, miss ratio 0.2150, byte miss ratio 0.2150
result/tencentBlock.ns25013.oracleGeneral.zst LeCaR cache size    74533, 2460570 req, miss ratio 0.1990, byte miss ratio 0.1990
result/tencentBlock.ns25013.oracleGeneral.zst LeCaR cache size   149066, 2460570 req, miss ratio 0.1671, byte miss ratio 0.1671
result/tencentBlock.ns25013.oracleGeneral.zst LeCaR cache size   298133, 2460570 req, miss ratio 0.1529, byte miss ratio 0.1529
result/tencentBlock.ns25013.oracleGeneral.zst clock2 cache size      372, 2460570 req, miss ratio 0.7039, byte miss ratio 0.7039
result/tencentBlock.ns25013.oracleGeneral.zst clock2 cache size     1118, 2460570 req, miss ratio 0.5113, byte miss ratio 0.5113
result/tencentBlock.ns25013.oracleGeneral.zst clock2 cache size     3726, 2460570 req, miss ratio 0.3299, byte miss ratio 0.3299
result/tencentBlock.ns25013.oracleGeneral.zst clock2 cache size    11180, 2460570 req, miss ratio 0.2827, byte miss ratio 0.2827
result/tencentBlock.ns25013.oracleGeneral.zst clock2 cache size    37266, 2460570 req, miss ratio 0.2192, byte miss ratio 0.2192
result/tencentBlock.ns25013.oracleGeneral.zst clock2 cache size    74533, 2460570 req, miss ratio 0.2066, byte miss ratio 0.2066
result/tencentBlock.ns25013.oracleGeneral.zst clock2 cache size   149066, 2460570 req, miss ratio 0.1773, byte miss ratio 0.1773
result/tencentBlock.ns25013.oracleGeneral.zst clock2 cache size   298133, 2460570 req, miss ratio 0.1537, byte miss ratio 0.1537
result/tencentBlock.ns25013.oracleGeneral.zst FIFO cache size      372, 2460570 req, miss ratio 0.7566, byte miss ratio 0.7566
result/tencentBlock.ns25013.oracleGeneral.zst FIFO cache size     1118, 2460570 req, miss ratio 0.5741, byte miss ratio 0.5741
result/tencentBlock.ns25013.oracleGeneral.zst FIFO cache size     3726, 2460570 req, miss ratio 0.3986, byte miss ratio 0.3986
result/tencentBlock.ns25013.oracleGeneral.zst FIFO cache size    11180, 2460570 req, miss ratio 0.3022, byte miss ratio 0.3022
result/tencentBlock.ns25013.oracleGeneral.zst FIFO cache size    37266, 2460570 req, miss ratio 0.2242, byte miss ratio 0.2242
result/tencentBlock.ns25013.oracleGeneral.zst FIFO cache size    74533, 2460570 req, miss ratio 0.1930, byte miss ratio 0.1930
result/tencentBlock.ns25013.oracleGeneral.zst FIFO cache size   149066, 2460570 req, miss ratio 0.1769, byte miss ratio 0.1769
result/tencentBlock.ns25013.oracleGeneral.zst FIFO cache size   298133, 2460570 req, miss ratio 0.1577, byte miss ratio 0.1577
result/tencentBlock.ns25013.oracleGeneral.zst Cacheus cache size      372, 2460570 req, miss ratio 0.6811, byte miss ratio 0.6811
result/tencentBlock.ns25013.oracleGeneral.zst Cacheus cache size     1118, 2460570 req, miss ratio 0.4564, byte miss ratio 0.4564
result/tencentBlock.ns25013.oracleGeneral.zst Cacheus cache size     3726, 2460570 req, miss ratio 0.3257, byte miss ratio 0.3257
result/tencentBlock.ns25013.oracleGeneral.zst Cacheus cache size    11180, 2460570 req, miss ratio 0.2765, byte miss ratio 0.2765
result/tencentBlock.ns25013.oracleGeneral.zst Cacheus cache size    37266, 2460570 req, miss ratio 0.2130, byte miss ratio 0.2130
result/tencentBlock.ns25013.oracleGeneral.zst Cacheus cache size    74533, 2460570 req, miss ratio 0.1907, byte miss ratio 0.1907
