result/tencentBlock.ns8528.oracleGeneral.zst S3FIFO-1 cache size      190, 3622524 req, miss ratio 0.3879, byte miss ratio 0.3879
result/tencentBlock.ns8528.oracleGeneral.zst S3FIFO-1 cache size      572, 3622524 req, miss ratio 0.3683, byte miss ratio 0.3683
result/tencentBlock.ns8528.oracleGeneral.zst S3FIFO-1 cache size     1906, 3622524 req, miss ratio 0.3578, byte miss ratio 0.3578
result/tencentBlock.ns8528.oracleGeneral.zst S3FIFO-1 cache size     5720, 3622524 req, miss ratio 0.3461, byte miss ratio 0.3461
result/tencentBlock.ns8528.oracleGeneral.zst S3FIFO-1 cache size    19069, 3622524 req, miss ratio 0.2483, byte miss ratio 0.2483
result/tencentBlock.ns8528.oracleGeneral.zst S3FIFO-1 cache size    38138, 3622524 req, miss ratio 0.1511, byte miss ratio 0.1511
result/tencentBlock.ns8528.oracleGeneral.zst S3FIFO-1 cache size    76276, 3622524 req, miss ratio 0.0756, byte miss ratio 0.0756
result/tencentBlock.ns8528.oracleGeneral.zst S3FIFO-1 cache size   152552, 3622524 req, miss ratio 0.0566, byte miss ratio 0.0566
result/tencentBlock.ns8528.oracleGeneral.zst LHD cache size      190, 3622524 req, miss ratio 0.4012, byte miss ratio 0.4012
result/tencentBlock.ns8528.oracleGeneral.zst LHD cache size      572, 3622524 req, miss ratio 0.3754, byte miss ratio 0.3754
result/tencentBlock.ns8528.oracleGeneral.zst LHD cache size     1906, 3622524 req, miss ratio 0.3635, byte miss ratio 0.3635
result/tencentBlock.ns8528.oracleGeneral.zst LHD cache size     5720, 3622524 req, miss ratio 0.3340, byte miss ratio 0.3340
result/tencentBlock.ns8528.oracleGeneral.zst LHD cache size    19069, 3622524 req, miss ratio 0.2365, byte miss ratio 0.2365
result/tencentBlock.ns8528.oracleGeneral.zst LHD cache size    38138, 3622524 req, miss ratio 0.1429, byte miss ratio 0.1429
result/tencentBlock.ns8528.oracleGeneral.zst LHD cache size    76276, 3622524 req, miss ratio 0.0727, byte miss ratio 0.0727
result/tencentBlock.ns8528.oracleGeneral.zst LHD cache size   152552, 3622524 req, miss ratio 0.0538, byte miss ratio 0.0538
result/tencentBlock.ns8528.oracleGeneral.zst FIFO cache size      190, 3622524 req, miss ratio 0.4643, byte miss ratio 0.4643
result/tencentBlock.ns8528.oracleGeneral.zst FIFO cache size      572, 3622524 req, miss ratio 0.4063, byte miss ratio 0.4063
result/tencentBlock.ns8528.oracleGeneral.zst FIFO cache size     1906, 3622524 req, miss ratio 0.3777, byte miss ratio 0.3777
result/tencentBlock.ns8528.oracleGeneral.zst FIFO cache size     5720, 3622524 req, miss ratio 0.3635, byte miss ratio 0.3635
result/tencentBlock.ns8528.oracleGeneral.zst FIFO cache size    19069, 3622524 req, miss ratio 0.2684, byte miss ratio 0.2684
result/tencentBlock.ns8528.oracleGeneral.zst FIFO cache size    38138, 3622524 req, miss ratio 0.1797, byte miss ratio 0.1797
result/tencentBlock.ns8528.oracleGeneral.zst FIFO cache size    76276, 3622524 req, miss ratio 0.1076, byte miss ratio 0.1076
result/tencentBlock.ns8528.oracleGeneral.zst FIFO cache size   152552, 3622524 req, miss ratio 0.0634, byte miss ratio 0.0634
result/tencentBlock.ns8528.oracleGeneral.zst Clock cache size      190, 3622524 req, miss ratio 0.4110, byte miss ratio 0.4110
result/tencentBlock.ns8528.oracleGeneral.zst Clock cache size      572, 3622524 req, miss ratio 0.3754, byte miss ratio 0.3754
result/tencentBlock.ns8528.oracleGeneral.zst Clock cache size     1906, 3622524 req, miss ratio 0.3662, byte miss ratio 0.3662
result/tencentBlock.ns8528.oracleGeneral.zst Clock cache size     5720, 3622524 req, miss ratio 0.3570, byte miss ratio 0.3570
result/tencentBlock.ns8528.oracleGeneral.zst Clock cache size    19069, 3622524 req, miss ratio 0.2513, byte miss ratio 0.2513
result/tencentBlock.ns8528.oracleGeneral.zst Clock cache size    38138, 3622524 req, miss ratio 0.1674, byte miss ratio 0.1674
result/tencentBlock.ns8528.oracleGeneral.zst Clock cache size    76276, 3622524 req, miss ratio 0.0853, byte miss ratio 0.0853
result/tencentBlock.ns8528.oracleGeneral.zst Clock cache size   152552, 3622524 req, miss ratio 0.0567, byte miss ratio 0.0567
result/tencentBlock.ns8528.oracleGeneral.zst LeCaR cache size      190, 3622524 req, miss ratio 0.4028, byte miss ratio 0.4028
result/tencentBlock.ns8528.oracleGeneral.zst LeCaR cache size      572, 3622524 req, miss ratio 0.3743, byte miss ratio 0.3743
result/tencentBlock.ns8528.oracleGeneral.zst LeCaR cache size     1906, 3622524 req, miss ratio 0.3648, byte miss ratio 0.3648
result/tencentBlock.ns8528.oracleGeneral.zst LeCaR cache size     5720, 3622524 req, miss ratio 0.3559, byte miss ratio 0.3559
result/tencentBlock.ns8528.oracleGeneral.zst LeCaR cache size    19069, 3622524 req, miss ratio 0.2430, byte miss ratio 0.2430
result/tencentBlock.ns8528.oracleGeneral.zst LeCaR cache size    38138, 3622524 req, miss ratio 0.1536, byte miss ratio 0.1536
result/tencentBlock.ns8528.oracleGeneral.zst LeCaR cache size    76276, 3622524 req, miss ratio 0.0741, byte miss ratio 0.0741
result/tencentBlock.ns8528.oracleGeneral.zst LeCaR cache size   152552, 3622524 req, miss ratio 0.0537, byte miss ratio 0.0537
result/tencentBlock.ns8528.oracleGeneral.zst Cacheus cache size      190, 3622524 req, miss ratio 0.3981, byte miss ratio 0.3981
result/tencentBlock.ns8528.oracleGeneral.zst Cacheus cache size      572, 3622524 req, miss ratio 0.3712, byte miss ratio 0.3712
result/tencentBlock.ns8528.oracleGeneral.zst Cacheus cache size     1906, 3622524 req, miss ratio 0.3602, byte miss ratio 0.3602
result/tencentBlock.ns8528.oracleGeneral.zst Cacheus cache size     5720, 3622524 req, miss ratio 0.3442, byte miss ratio 0.3442
result/tencentBlock.ns8528.oracleGeneral.zst Cacheus cache size    19069, 3622524 req, miss ratio 0.2526, byte miss ratio 0.2526
result/tencentBlock.ns8528.oracleGeneral.zst Cacheus cache size    38138, 3622524 req, miss ratio 0.1670, byte miss ratio 0.1670
result/tencentBlock.ns8528.oracleGeneral.zst Cacheus cache size    76276, 3622524 req, miss ratio 0.0795, byte miss ratio 0.0795
