result/tencentBlock.ns16723.oracleGeneral.zst ARC cache size      203, 2313473 req, miss ratio 0.4010, byte miss ratio 0.4010
result/tencentBlock.ns16723.oracleGeneral.zst ARC cache size      611, 2313473 req, miss ratio 0.3493, byte miss ratio 0.3493
result/tencentBlock.ns16723.oracleGeneral.zst ARC cache size     2037, 2313473 req, miss ratio 0.2493, byte miss ratio 0.2493
result/tencentBlock.ns16723.oracleGeneral.zst ARC cache size     6113, 2313473 req, miss ratio 0.2241, byte miss ratio 0.2241
result/tencentBlock.ns16723.oracleGeneral.zst ARC cache size    20377, 2313473 req, miss ratio 0.1792, byte miss ratio 0.1792
result/tencentBlock.ns16723.oracleGeneral.zst ARC cache size    40755, 2313473 req, miss ratio 0.1396, byte miss ratio 0.1396
result/tencentBlock.ns16723.oracleGeneral.zst ARC cache size    81511, 2313473 req, miss ratio 0.0991, byte miss ratio 0.0991
result/tencentBlock.ns16723.oracleGeneral.zst ARC cache size   163022, 2313473 req, miss ratio 0.0884, byte miss ratio 0.0884
result/tencentBlock.ns16723.oracleGeneral.zst clock2 cache size      203, 2313473 req, miss ratio 0.4242, byte miss ratio 0.4242
result/tencentBlock.ns16723.oracleGeneral.zst clock2 cache size      611, 2313473 req, miss ratio 0.3630, byte miss ratio 0.3630
result/tencentBlock.ns16723.oracleGeneral.zst clock2 cache size     2037, 2313473 req, miss ratio 0.2865, byte miss ratio 0.2865
result/tencentBlock.ns16723.oracleGeneral.zst clock2 cache size     6113, 2313473 req, miss ratio 0.2262, byte miss ratio 0.2262
result/tencentBlock.ns16723.oracleGeneral.zst clock2 cache size    20377, 2313473 req, miss ratio 0.2087, byte miss ratio 0.2087
result/tencentBlock.ns16723.oracleGeneral.zst clock2 cache size    40755, 2313473 req, miss ratio 0.1580, byte miss ratio 0.1580
result/tencentBlock.ns16723.oracleGeneral.zst clock2 cache size    81511, 2313473 req, miss ratio 0.1075, byte miss ratio 0.1075
result/tencentBlock.ns16723.oracleGeneral.zst clock2 cache size   163022, 2313473 req, miss ratio 0.0884, byte miss ratio 0.0884
result/tencentBlock.ns16723.oracleGeneral.zst Clock cache size      203, 2313473 req, miss ratio 0.4287, byte miss ratio 0.4287
result/tencentBlock.ns16723.oracleGeneral.zst Clock cache size      611, 2313473 req, miss ratio 0.3605, byte miss ratio 0.3605
result/tencentBlock.ns16723.oracleGeneral.zst Clock cache size     2037, 2313473 req, miss ratio 0.2861, byte miss ratio 0.2861
result/tencentBlock.ns16723.oracleGeneral.zst Clock cache size     6113, 2313473 req, miss ratio 0.2279, byte miss ratio 0.2279
result/tencentBlock.ns16723.oracleGeneral.zst Clock cache size    20377, 2313473 req, miss ratio 0.1897, byte miss ratio 0.1897
result/tencentBlock.ns16723.oracleGeneral.zst Clock cache size    40755, 2313473 req, miss ratio 0.1451, byte miss ratio 0.1451
result/tencentBlock.ns16723.oracleGeneral.zst Clock cache size    81511, 2313473 req, miss ratio 0.1030, byte miss ratio 0.1030
result/tencentBlock.ns16723.oracleGeneral.zst Clock cache size   163022, 2313473 req, miss ratio 0.0885, byte miss ratio 0.0885
result/tencentBlock.ns16723.oracleGeneral.zst FIFO cache size      203, 2313473 req, miss ratio 0.5640, byte miss ratio 0.5640
result/tencentBlock.ns16723.oracleGeneral.zst FIFO cache size      611, 2313473 req, miss ratio 0.4131, byte miss ratio 0.4131
result/tencentBlock.ns16723.oracleGeneral.zst FIFO cache size     2037, 2313473 req, miss ratio 0.3175, byte miss ratio 0.3175
result/tencentBlock.ns16723.oracleGeneral.zst FIFO cache size     6113, 2313473 req, miss ratio 0.2581, byte miss ratio 0.2581
result/tencentBlock.ns16723.oracleGeneral.zst FIFO cache size    20377, 2313473 req, miss ratio 0.1954, byte miss ratio 0.1954
result/tencentBlock.ns16723.oracleGeneral.zst FIFO cache size    40755, 2313473 req, miss ratio 0.1523, byte miss ratio 0.1523
result/tencentBlock.ns16723.oracleGeneral.zst FIFO cache size    81511, 2313473 req, miss ratio 0.1155, byte miss ratio 0.1155
result/tencentBlock.ns16723.oracleGeneral.zst FIFO cache size   163022, 2313473 req, miss ratio 0.0936, byte miss ratio 0.0936
result/tencentBlock.ns16723.oracleGeneral.zst LHD cache size      203, 2313473 req, miss ratio 0.4158, byte miss ratio 0.4158
result/tencentBlock.ns16723.oracleGeneral.zst LHD cache size      611, 2313473 req, miss ratio 0.3584, byte miss ratio 0.3584
result/tencentBlock.ns16723.oracleGeneral.zst LHD cache size     2037, 2313473 req, miss ratio 0.2695, byte miss ratio 0.2695
result/tencentBlock.ns16723.oracleGeneral.zst LHD cache size     6113, 2313473 req, miss ratio 0.2240, byte miss ratio 0.2240
result/tencentBlock.ns16723.oracleGeneral.zst LHD cache size    20377, 2313473 req, miss ratio 0.1796, byte miss ratio 0.1796
result/tencentBlock.ns16723.oracleGeneral.zst LHD cache size    40755, 2313473 req, miss ratio 0.1332, byte miss ratio 0.1332
result/tencentBlock.ns16723.oracleGeneral.zst LHD cache size    81511, 2313473 req, miss ratio 0.0976, byte miss ratio 0.0976
result/tencentBlock.ns16723.oracleGeneral.zst LHD cache size   163022, 2313473 req, miss ratio 0.0890, byte miss ratio 0.0890
result/tencentBlock.ns16723.oracleGeneral.zst Cacheus cache size      203, 2313473 req, miss ratio 0.4075, byte miss ratio 0.4075
result/tencentBlock.ns16723.oracleGeneral.zst Cacheus cache size      611, 2313473 req, miss ratio 0.3500, byte miss ratio 0.3500
result/tencentBlock.ns16723.oracleGeneral.zst Cacheus cache size     2037, 2313473 req, miss ratio 0.2633, byte miss ratio 0.2633
result/tencentBlock.ns16723.oracleGeneral.zst Cacheus cache size     6113, 2313473 req, miss ratio 0.2241, byte miss ratio 0.2241
result/tencentBlock.ns16723.oracleGeneral.zst Cacheus cache size    20377, 2313473 req, miss ratio 0.1877, byte miss ratio 0.1877
result/tencentBlock.ns16723.oracleGeneral.zst Cacheus cache size    40755, 2313473 req, miss ratio 0.1368, byte miss ratio 0.1368
result/tencentBlock.ns16723.oracleGeneral.zst Cacheus cache size    81511, 2313473 req, miss ratio 0.0983, byte miss ratio 0.0983
result/tencentBlock.ns16723.oracleGeneral.zst Cacheus cache size   163022, 2313473 req, miss ratio 0.0886, byte miss ratio 0.0886
result/tencentBlock.ns16723.oracleGeneral.zst LIRS cache size      203, 2313473 req, miss ratio 0.4321, byte miss ratio 0.4321
result/tencentBlock.ns16723.oracleGeneral.zst LIRS cache size      611, 2313473 req, miss ratio 0.3604, byte miss ratio 0.3604
result/tencentBlock.ns16723.oracleGeneral.zst LIRS cache size     2037, 2313473 req, miss ratio 0.2533, byte miss ratio 0.2533
result/tencentBlock.ns16723.oracleGeneral.zst LIRS cache size     6113, 2313473 req, miss ratio 0.2260, byte miss ratio 0.2260
result/tencentBlock.ns16723.oracleGeneral.zst LIRS cache size    20377, 2313473 req, miss ratio 0.1846, byte miss ratio 0.1846
result/tencentBlock.ns16723.oracleGeneral.zst LIRS cache size    40755, 2313473 req, miss ratio 0.1461, byte miss ratio 0.1461
result/tencentBlock.ns16723.oracleGeneral.zst LIRS cache size    81511, 2313473 req, miss ratio 0.1032, byte miss ratio 0.1032
result/tencentBlock.ns16723.oracleGeneral.zst LIRS cache size   163022, 2313473 req, miss ratio 0.0894, byte miss ratio 0.0894
result/tencentBlock.ns16723.oracleGeneral.zst LeCaR cache size      203, 2313473 req, miss ratio 0.4187, byte miss ratio 0.4187
result/tencentBlock.ns16723.oracleGeneral.zst LeCaR cache size      611, 2313473 req, miss ratio 0.3590, byte miss ratio 0.3590
result/tencentBlock.ns16723.oracleGeneral.zst LeCaR cache size     2037, 2313473 req, miss ratio 0.2783, byte miss ratio 0.2783
result/tencentBlock.ns16723.oracleGeneral.zst LeCaR cache size     6113, 2313473 req, miss ratio 0.2264, byte miss ratio 0.2264
result/tencentBlock.ns16723.oracleGeneral.zst LeCaR cache size    20377, 2313473 req, miss ratio 0.1769, byte miss ratio 0.1769
result/tencentBlock.ns16723.oracleGeneral.zst LeCaR cache size    40755, 2313473 req, miss ratio 0.1358, byte miss ratio 0.1358
result/tencentBlock.ns16723.oracleGeneral.zst LeCaR cache size    81511, 2313473 req, miss ratio 0.0978, byte miss ratio 0.0978
result/tencentBlock.ns16723.oracleGeneral.zst LeCaR cache size   163022, 2313473 req, miss ratio 0.0884, byte miss ratio 0.0884
result/tencentBlock.ns16723.oracleGeneral.zst S3FIFO-1 cache size      203, 2313473 req, miss ratio 0.4063, byte miss ratio 0.4063
result/tencentBlock.ns16723.oracleGeneral.zst S3FIFO-1 cache size      611, 2313473 req, miss ratio 0.3478, byte miss ratio 0.3478
result/tencentBlock.ns16723.oracleGeneral.zst S3FIFO-1 cache size     2037, 2313473 req, miss ratio 0.2352, byte miss ratio 0.2352
result/tencentBlock.ns16723.oracleGeneral.zst S3FIFO-1 cache size     6113, 2313473 req, miss ratio 0.2244, byte miss ratio 0.2244
result/tencentBlock.ns16723.oracleGeneral.zst S3FIFO-1 cache size    20377, 2313473 req, miss ratio 0.1847, byte miss ratio 0.1847
result/tencentBlock.ns16723.oracleGeneral.zst S3FIFO-1 cache size    40755, 2313473 req, miss ratio 0.1427, byte miss ratio 0.1427
result/tencentBlock.ns16723.oracleGeneral.zst S3FIFO-1 cache size    81511, 2313473 req, miss ratio 0.1015, byte miss ratio 0.1015
result/tencentBlock.ns16723.oracleGeneral.zst S3FIFO-1 cache size   163022, 2313473 req, miss ratio 0.0884, byte miss ratio 0.0884
result/tencentBlock.ns16723.oracleGeneral.zst LRU cache size      203, 2313473 req, miss ratio 0.4399, byte miss ratio 0.4399
result/tencentBlock.ns16723.oracleGeneral.zst LRU cache size      611, 2313473 req, miss ratio 0.3595, byte miss ratio 0.3595
result/tencentBlock.ns16723.oracleGeneral.zst LRU cache size     2037, 2313473 req, miss ratio 0.2884, byte miss ratio 0.2884
result/tencentBlock.ns16723.oracleGeneral.zst LRU cache size     6113, 2313473 req, miss ratio 0.2288, byte miss ratio 0.2288
result/tencentBlock.ns16723.oracleGeneral.zst LRU cache size    20377, 2313473 req, miss ratio 0.1770, byte miss ratio 0.1770
result/tencentBlock.ns16723.oracleGeneral.zst LRU cache size    40755, 2313473 req, miss ratio 0.1370, byte miss ratio 0.1370
result/tencentBlock.ns16723.oracleGeneral.zst LRU cache size    81511, 2313473 req, miss ratio 0.0984, byte miss ratio 0.0984
result/tencentBlock.ns16723.oracleGeneral.zst LRU cache size   163022, 2313473 req, miss ratio 0.0883, byte miss ratio 0.0883
result/tencentBlock.ns16723.oracleGeneral.zst S3FIFO-d-1 cache size      203, 2313473 req, miss ratio 0.3994, byte miss ratio 0.3994
result/tencentBlock.ns16723.oracleGeneral.zst S3FIFO-d-1 cache size      611, 2313473 req, miss ratio 0.3467, byte miss ratio 0.3467
result/tencentBlock.ns16723.oracleGeneral.zst S3FIFO-d-1 cache size     2037, 2313473 req, miss ratio 0.2356, byte miss ratio 0.2356
result/tencentBlock.ns16723.oracleGeneral.zst S3FIFO-d-1 cache size     6113, 2313473 req, miss ratio 0.2244, byte miss ratio 0.2244
result/tencentBlock.ns16723.oracleGeneral.zst S3FIFO-d-1 cache size    20377, 2313473 req, miss ratio 0.1847, byte miss ratio 0.1847
result/tencentBlock.ns16723.oracleGeneral.zst S3FIFO-d-1 cache size    40755, 2313473 req, miss ratio 0.1441, byte miss ratio 0.1441
result/tencentBlock.ns16723.oracleGeneral.zst S3FIFO-d-1 cache size    81511, 2313473 req, miss ratio 0.1013, byte miss ratio 0.1013
