result/tencentBlock.ns10628.oracleGeneral.zst FIFO cache size      447, 4210416 req, miss ratio 0.6021, byte miss ratio 0.6021
result/tencentBlock.ns10628.oracleGeneral.zst FIFO cache size     1342, 4210416 req, miss ratio 0.4682, byte miss ratio 0.4682
result/tencentBlock.ns10628.oracleGeneral.zst FIFO cache size     4475, 4210416 req, miss ratio 0.3613, byte miss ratio 0.3613
result/tencentBlock.ns10628.oracleGeneral.zst FIFO cache size    13426, 4210416 req, miss ratio 0.3043, byte miss ratio 0.3043
result/tencentBlock.ns10628.oracleGeneral.zst FIFO cache size    44755, 4210416 req, miss ratio 0.2343, byte miss ratio 0.2343
result/tencentBlock.ns10628.oracleGeneral.zst FIFO cache size    89511, 4210416 req, miss ratio 0.1788, byte miss ratio 0.1788
result/tencentBlock.ns10628.oracleGeneral.zst FIFO cache size   179023, 4210416 req, miss ratio 0.1400, byte miss ratio 0.1400
result/tencentBlock.ns10628.oracleGeneral.zst FIFO cache size   358046, 4210416 req, miss ratio 0.1159, byte miss ratio 0.1159
result/tencentBlock.ns10628.oracleGeneral.zst Cacheus cache size      447, 4210416 req, miss ratio 0.5108, byte miss ratio 0.5108
result/tencentBlock.ns10628.oracleGeneral.zst Cacheus cache size     1342, 4210416 req, miss ratio 0.4012, byte miss ratio 0.4012
result/tencentBlock.ns10628.oracleGeneral.zst Cacheus cache size     4475, 4210416 req, miss ratio 0.3025, byte miss ratio 0.3025
result/tencentBlock.ns10628.oracleGeneral.zst Cacheus cache size    13426, 4210416 req, miss ratio 0.2785, byte miss ratio 0.2785
result/tencentBlock.ns10628.oracleGeneral.zst Cacheus cache size    44755, 4210416 req, miss ratio 0.2192, byte miss ratio 0.2192
result/tencentBlock.ns10628.oracleGeneral.zst Cacheus cache size    89511, 4210416 req, miss ratio 0.1663, byte miss ratio 0.1663
result/tencentBlock.ns10628.oracleGeneral.zst Cacheus cache size   179023, 4210416 req, miss ratio 0.1196, byte miss ratio 0.1196
result/tencentBlock.ns10628.oracleGeneral.zst Cacheus cache size   358046, 4210416 req, miss ratio 0.1070, byte miss ratio 0.1070
result/tencentBlock.ns10628.oracleGeneral.zst S3FIFO-1 cache size      447, 4210416 req, miss ratio 0.5279, byte miss ratio 0.5279
result/tencentBlock.ns10628.oracleGeneral.zst S3FIFO-1 cache size     1342, 4210416 req, miss ratio 0.3506, byte miss ratio 0.3506
result/tencentBlock.ns10628.oracleGeneral.zst S3FIFO-1 cache size     4475, 4210416 req, miss ratio 0.3037, byte miss ratio 0.3037
result/tencentBlock.ns10628.oracleGeneral.zst S3FIFO-1 cache size    13426, 4210416 req, miss ratio 0.2721, byte miss ratio 0.2721
result/tencentBlock.ns10628.oracleGeneral.zst S3FIFO-1 cache size    44755, 4210416 req, miss ratio 0.2291, byte miss ratio 0.2291
result/tencentBlock.ns10628.oracleGeneral.zst S3FIFO-1 cache size    89511, 4210416 req, miss ratio 0.1804, byte miss ratio 0.1804
result/tencentBlock.ns10628.oracleGeneral.zst S3FIFO-1 cache size   179023, 4210416 req, miss ratio 0.1259, byte miss ratio 0.1259
result/tencentBlock.ns10628.oracleGeneral.zst S3FIFO-1 cache size   358046, 4210416 req, miss ratio 0.1076, byte miss ratio 0.1076
result/tencentBlock.ns10628.oracleGeneral.zst LeCaR cache size      447, 4210416 req, miss ratio 0.5231, byte miss ratio 0.5231
result/tencentBlock.ns10628.oracleGeneral.zst LeCaR cache size     1342, 4210416 req, miss ratio 0.4239, byte miss ratio 0.4239
result/tencentBlock.ns10628.oracleGeneral.zst LeCaR cache size     4475, 4210416 req, miss ratio 0.3065, byte miss ratio 0.3065
result/tencentBlock.ns10628.oracleGeneral.zst LeCaR cache size    13426, 4210416 req, miss ratio 0.2823, byte miss ratio 0.2823
result/tencentBlock.ns10628.oracleGeneral.zst LeCaR cache size    44755, 4210416 req, miss ratio 0.2184, byte miss ratio 0.2184
result/tencentBlock.ns10628.oracleGeneral.zst LeCaR cache size    89511, 4210416 req, miss ratio 0.1671, byte miss ratio 0.1671
result/tencentBlock.ns10628.oracleGeneral.zst LeCaR cache size   179023, 4210416 req, miss ratio 0.1195, byte miss ratio 0.1195
result/tencentBlock.ns10628.oracleGeneral.zst LeCaR cache size   358046, 4210416 req, miss ratio 0.1068, byte miss ratio 0.1068
result/tencentBlock.ns10628.oracleGeneral.zst LIRS cache size      447, 4210416 req, miss ratio 0.5460, byte miss ratio 0.5460
result/tencentBlock.ns10628.oracleGeneral.zst LIRS cache size     1342, 4210416 req, miss ratio 0.3789, byte miss ratio 0.3789
result/tencentBlock.ns10628.oracleGeneral.zst LIRS cache size     4475, 4210416 req, miss ratio 0.3135, byte miss ratio 0.3135
result/tencentBlock.ns10628.oracleGeneral.zst LIRS cache size    13426, 4210416 req, miss ratio 0.2749, byte miss ratio 0.2749
result/tencentBlock.ns10628.oracleGeneral.zst LIRS cache size    44755, 4210416 req, miss ratio 0.2289, byte miss ratio 0.2289
result/tencentBlock.ns10628.oracleGeneral.zst LIRS cache size    89511, 4210416 req, miss ratio 0.1828, byte miss ratio 0.1828
result/tencentBlock.ns10628.oracleGeneral.zst LIRS cache size   179023, 4210416 req, miss ratio 0.1326, byte miss ratio 0.1326
result/tencentBlock.ns10628.oracleGeneral.zst LIRS cache size   358046, 4210416 req, miss ratio 0.1099, byte miss ratio 0.1099
result/tencentBlock.ns10628.oracleGeneral.zst Clock cache size      447, 4210416 req, miss ratio 0.5251, byte miss ratio 0.5251
result/tencentBlock.ns10628.oracleGeneral.zst Clock cache size     1342, 4210416 req, miss ratio 0.4258, byte miss ratio 0.4258
result/tencentBlock.ns10628.oracleGeneral.zst Clock cache size     4475, 4210416 req, miss ratio 0.3117, byte miss ratio 0.3117
result/tencentBlock.ns10628.oracleGeneral.zst Clock cache size    13426, 4210416 req, miss ratio 0.2833, byte miss ratio 0.2833
result/tencentBlock.ns10628.oracleGeneral.zst Clock cache size    44755, 4210416 req, miss ratio 0.2242, byte miss ratio 0.2242
result/tencentBlock.ns10628.oracleGeneral.zst Clock cache size    89511, 4210416 req, miss ratio 0.1853, byte miss ratio 0.1853
result/tencentBlock.ns10628.oracleGeneral.zst Clock cache size   179023, 4210416 req, miss ratio 0.1255, byte miss ratio 0.1255
result/tencentBlock.ns10628.oracleGeneral.zst Clock cache size   358046, 4210416 req, miss ratio 0.1075, byte miss ratio 0.1075
result/tencentBlock.ns10628.oracleGeneral.zst ARC cache size      447, 4210416 req, miss ratio 0.5149, byte miss ratio 0.5149
result/tencentBlock.ns10628.oracleGeneral.zst ARC cache size     1342, 4210416 req, miss ratio 0.3744, byte miss ratio 0.3744
result/tencentBlock.ns10628.oracleGeneral.zst ARC cache size     4475, 4210416 req, miss ratio 0.3022, byte miss ratio 0.3022
result/tencentBlock.ns10628.oracleGeneral.zst ARC cache size    13426, 4210416 req, miss ratio 0.2739, byte miss ratio 0.2739
result/tencentBlock.ns10628.oracleGeneral.zst ARC cache size    44755, 4210416 req, miss ratio 0.2251, byte miss ratio 0.2251
result/tencentBlock.ns10628.oracleGeneral.zst ARC cache size    89511, 4210416 req, miss ratio 0.1742, byte miss ratio 0.1742
result/tencentBlock.ns10628.oracleGeneral.zst ARC cache size   179023, 4210416 req, miss ratio 0.1212, byte miss ratio 0.1212
result/tencentBlock.ns10628.oracleGeneral.zst ARC cache size   358046, 4210416 req, miss ratio 0.1072, byte miss ratio 0.1072
result/tencentBlock.ns10628.oracleGeneral.zst clock2 cache size      447, 4210416 req, miss ratio 0.5280, byte miss ratio 0.5280
result/tencentBlock.ns10628.oracleGeneral.zst clock2 cache size     1342, 4210416 req, miss ratio 0.4307, byte miss ratio 0.4307
result/tencentBlock.ns10628.oracleGeneral.zst clock2 cache size     4475, 4210416 req, miss ratio 0.3068, byte miss ratio 0.3068
result/tencentBlock.ns10628.oracleGeneral.zst clock2 cache size    13426, 4210416 req, miss ratio 0.2859, byte miss ratio 0.2859
result/tencentBlock.ns10628.oracleGeneral.zst clock2 cache size    44755, 4210416 req, miss ratio 0.2306, byte miss ratio 0.2306
result/tencentBlock.ns10628.oracleGeneral.zst clock2 cache size    89511, 4210416 req, miss ratio 0.1959, byte miss ratio 0.1959
result/tencentBlock.ns10628.oracleGeneral.zst clock2 cache size   179023, 4210416 req, miss ratio 0.1344, byte miss ratio 0.1344
result/tencentBlock.ns10628.oracleGeneral.zst clock2 cache size   358046, 4210416 req, miss ratio 0.1071, byte miss ratio 0.1071
