result/tencentBlock.ns19586.oracleGeneral.zst clock2 cache size      145, 1324116 req, miss ratio 0.5758, byte miss ratio 0.5758
result/tencentBlock.ns19586.oracleGeneral.zst clock2 cache size      436, 1324116 req, miss ratio 0.5491, byte miss ratio 0.5491
result/tencentBlock.ns19586.oracleGeneral.zst clock2 cache size     1455, 1324116 req, miss ratio 0.5163, byte miss ratio 0.5163
result/tencentBlock.ns19586.oracleGeneral.zst clock2 cache size     4366, 1324116 req, miss ratio 0.4972, byte miss ratio 0.4972
result/tencentBlock.ns19586.oracleGeneral.zst clock2 cache size    14555, 1324116 req, miss ratio 0.4901, byte miss ratio 0.4901
result/tencentBlock.ns19586.oracleGeneral.zst clock2 cache size    29110, 1324116 req, miss ratio 0.4276, byte miss ratio 0.4276
result/tencentBlock.ns19586.oracleGeneral.zst clock2 cache size    58220, 1324116 req, miss ratio 0.3607, byte miss ratio 0.3607
result/tencentBlock.ns19586.oracleGeneral.zst clock2 cache size   116440, 1324116 req, miss ratio 0.1302, byte miss ratio 0.1302
result/tencentBlock.ns19586.oracleGeneral.zst LHD cache size      145, 1324116 req, miss ratio 0.5760, byte miss ratio 0.5760
result/tencentBlock.ns19586.oracleGeneral.zst LHD cache size      436, 1324116 req, miss ratio 0.5399, byte miss ratio 0.5399
result/tencentBlock.ns19586.oracleGeneral.zst LHD cache size     1455, 1324116 req, miss ratio 0.5121, byte miss ratio 0.5121
result/tencentBlock.ns19586.oracleGeneral.zst LHD cache size     4366, 1324116 req, miss ratio 0.4970, byte miss ratio 0.4970
result/tencentBlock.ns19586.oracleGeneral.zst LHD cache size    14555, 1324116 req, miss ratio 0.4782, byte miss ratio 0.4782
result/tencentBlock.ns19586.oracleGeneral.zst LHD cache size    29110, 1324116 req, miss ratio 0.4137, byte miss ratio 0.4137
result/tencentBlock.ns19586.oracleGeneral.zst LHD cache size    58220, 1324116 req, miss ratio 0.2993, byte miss ratio 0.2993
result/tencentBlock.ns19586.oracleGeneral.zst LHD cache size   116440, 1324116 req, miss ratio 0.1248, byte miss ratio 0.1248
result/tencentBlock.ns19586.oracleGeneral.zst LIRS cache size      145, 1324116 req, miss ratio 0.6125, byte miss ratio 0.6125
result/tencentBlock.ns19586.oracleGeneral.zst LIRS cache size      436, 1324116 req, miss ratio 0.5627, byte miss ratio 0.5627
result/tencentBlock.ns19586.oracleGeneral.zst LIRS cache size     1455, 1324116 req, miss ratio 0.5050, byte miss ratio 0.5050
result/tencentBlock.ns19586.oracleGeneral.zst LIRS cache size     4366, 1324116 req, miss ratio 0.4941, byte miss ratio 0.4941
result/tencentBlock.ns19586.oracleGeneral.zst LIRS cache size    14555, 1324116 req, miss ratio 0.4659, byte miss ratio 0.4659
result/tencentBlock.ns19586.oracleGeneral.zst LIRS cache size    29110, 1324116 req, miss ratio 0.3781, byte miss ratio 0.3781
result/tencentBlock.ns19586.oracleGeneral.zst LIRS cache size    58220, 1324116 req, miss ratio 0.2639, byte miss ratio 0.2639
result/tencentBlock.ns19586.oracleGeneral.zst LIRS cache size   116440, 1324116 req, miss ratio 0.1291, byte miss ratio 0.1291
result/tencentBlock.ns19586.oracleGeneral.zst S3FIFO-1 cache size      145, 1324116 req, miss ratio 0.5618, byte miss ratio 0.5618
result/tencentBlock.ns19586.oracleGeneral.zst S3FIFO-1 cache size      436, 1324116 req, miss ratio 0.5198, byte miss ratio 0.5198
result/tencentBlock.ns19586.oracleGeneral.zst S3FIFO-1 cache size     1455, 1324116 req, miss ratio 0.4988, byte miss ratio 0.4988
result/tencentBlock.ns19586.oracleGeneral.zst S3FIFO-1 cache size     4366, 1324116 req, miss ratio 0.4910, byte miss ratio 0.4910
result/tencentBlock.ns19586.oracleGeneral.zst S3FIFO-1 cache size    14555, 1324116 req, miss ratio 0.4600, byte miss ratio 0.4600
result/tencentBlock.ns19586.oracleGeneral.zst S3FIFO-1 cache size    29110, 1324116 req, miss ratio 0.3861, byte miss ratio 0.3861
result/tencentBlock.ns19586.oracleGeneral.zst S3FIFO-1 cache size    58220, 1324116 req, miss ratio 0.2923, byte miss ratio 0.2923
result/tencentBlock.ns19586.oracleGeneral.zst S3FIFO-1 cache size   116440, 1324116 req, miss ratio 0.1384, byte miss ratio 0.1384
result/tencentBlock.ns19586.oracleGeneral.zst Cacheus cache size      145, 1324116 req, miss ratio 0.5618, byte miss ratio 0.5618
result/tencentBlock.ns19586.oracleGeneral.zst Cacheus cache size      436, 1324116 req, miss ratio 0.5302, byte miss ratio 0.5302
result/tencentBlock.ns19586.oracleGeneral.zst Cacheus cache size     1455, 1324116 req, miss ratio 0.5014, byte miss ratio 0.5014
