result/tencentBlock.ns18715.oracleGeneral.zst S3FIFO-1 cache size      316, 3889796 req, miss ratio 0.4722, byte miss ratio 0.4722
result/tencentBlock.ns18715.oracleGeneral.zst S3FIFO-1 cache size      949, 3889796 req, miss ratio 0.3184, byte miss ratio 0.3184
result/tencentBlock.ns18715.oracleGeneral.zst S3FIFO-1 cache size     3165, 3889796 req, miss ratio 0.2179, byte miss ratio 0.2179
result/tencentBlock.ns18715.oracleGeneral.zst S3FIFO-1 cache size     9495, 3889796 req, miss ratio 0.1884, byte miss ratio 0.1884
result/tencentBlock.ns18715.oracleGeneral.zst S3FIFO-1 cache size    31652, 3889796 req, miss ratio 0.1451, byte miss ratio 0.1451
result/tencentBlock.ns18715.oracleGeneral.zst S3FIFO-1 cache size    63305, 3889796 req, miss ratio 0.1077, byte miss ratio 0.1077
result/tencentBlock.ns18715.oracleGeneral.zst S3FIFO-1 cache size   126611, 3889796 req, miss ratio 0.0875, byte miss ratio 0.0875
result/tencentBlock.ns18715.oracleGeneral.zst S3FIFO-1 cache size   253223, 3889796 req, miss ratio 0.0822, byte miss ratio 0.0822
result/tencentBlock.ns18715.oracleGeneral.zst LRU cache size      316, 3889796 req, miss ratio 0.4884, byte miss ratio 0.4884
result/tencentBlock.ns18715.oracleGeneral.zst LRU cache size      949, 3889796 req, miss ratio 0.3665, byte miss ratio 0.3665
result/tencentBlock.ns18715.oracleGeneral.zst LRU cache size     3165, 3889796 req, miss ratio 0.2321, byte miss ratio 0.2321
result/tencentBlock.ns18715.oracleGeneral.zst LRU cache size     9495, 3889796 req, miss ratio 0.1944, byte miss ratio 0.1944
result/tencentBlock.ns18715.oracleGeneral.zst LRU cache size    31652, 3889796 req, miss ratio 0.1319, byte miss ratio 0.1319
result/tencentBlock.ns18715.oracleGeneral.zst LRU cache size    63305, 3889796 req, miss ratio 0.1023, byte miss ratio 0.1023
result/tencentBlock.ns18715.oracleGeneral.zst LRU cache size   126611, 3889796 req, miss ratio 0.0850, byte miss ratio 0.0850
result/tencentBlock.ns18715.oracleGeneral.zst LRU cache size   253223, 3889796 req, miss ratio 0.0814, byte miss ratio 0.0814
result/tencentBlock.ns18715.oracleGeneral.zst LIRS cache size      316, 3889796 req, miss ratio 0.4759, byte miss ratio 0.4759
result/tencentBlock.ns18715.oracleGeneral.zst LIRS cache size      949, 3889796 req, miss ratio 0.3399, byte miss ratio 0.3399
result/tencentBlock.ns18715.oracleGeneral.zst LIRS cache size     3165, 3889796 req, miss ratio 0.2300, byte miss ratio 0.2300
result/tencentBlock.ns18715.oracleGeneral.zst LIRS cache size     9495, 3889796 req, miss ratio 0.1903, byte miss ratio 0.1903
result/tencentBlock.ns18715.oracleGeneral.zst LIRS cache size    31652, 3889796 req, miss ratio 0.1474, byte miss ratio 0.1474
result/tencentBlock.ns18715.oracleGeneral.zst LIRS cache size    63305, 3889796 req, miss ratio 0.1170, byte miss ratio 0.1170
result/tencentBlock.ns18715.oracleGeneral.zst LIRS cache size   126611, 3889796 req, miss ratio 0.0943, byte miss ratio 0.0943
result/tencentBlock.ns18715.oracleGeneral.zst LIRS cache size   253223, 3889796 req, miss ratio 0.0844, byte miss ratio 0.0844
result/tencentBlock.ns18715.oracleGeneral.zst Clock cache size      316, 3889796 req, miss ratio 0.4837, byte miss ratio 0.4837
