result/tencentBlock.ns14201.oracleGeneral.zst LeCaR cache size      140, 1204650 req, miss ratio 0.5607, byte miss ratio 0.5607
result/tencentBlock.ns14201.oracleGeneral.zst LeCaR cache size      422, 1204650 req, miss ratio 0.5409, byte miss ratio 0.5409
result/tencentBlock.ns14201.oracleGeneral.zst LeCaR cache size     1409, 1204650 req, miss ratio 0.5143, byte miss ratio 0.5143
result/tencentBlock.ns14201.oracleGeneral.zst LeCaR cache size     4229, 1204650 req, miss ratio 0.5109, byte miss ratio 0.5109
result/tencentBlock.ns14201.oracleGeneral.zst LeCaR cache size    14098, 1204650 req, miss ratio 0.5088, byte miss ratio 0.5088
result/tencentBlock.ns14201.oracleGeneral.zst LeCaR cache size    28196, 1204650 req, miss ratio 0.4249, byte miss ratio 0.4249
result/tencentBlock.ns14201.oracleGeneral.zst LeCaR cache size    56392, 1204650 req, miss ratio 0.3570, byte miss ratio 0.3570
result/tencentBlock.ns14201.oracleGeneral.zst LeCaR cache size   112784, 1204650 req, miss ratio 0.1407, byte miss ratio 0.1407
result/tencentBlock.ns14201.oracleGeneral.zst FIFO cache size      140, 1204650 req, miss ratio 0.6303, byte miss ratio 0.6303
result/tencentBlock.ns14201.oracleGeneral.zst FIFO cache size      422, 1204650 req, miss ratio 0.5732, byte miss ratio 0.5732
result/tencentBlock.ns14201.oracleGeneral.zst FIFO cache size     1409, 1204650 req, miss ratio 0.5349, byte miss ratio 0.5349
result/tencentBlock.ns14201.oracleGeneral.zst FIFO cache size     4229, 1204650 req, miss ratio 0.5197, byte miss ratio 0.5197
result/tencentBlock.ns14201.oracleGeneral.zst FIFO cache size    14098, 1204650 req, miss ratio 0.5125, byte miss ratio 0.5125
result/tencentBlock.ns14201.oracleGeneral.zst FIFO cache size    28196, 1204650 req, miss ratio 0.4591, byte miss ratio 0.4591
result/tencentBlock.ns14201.oracleGeneral.zst FIFO cache size    56392, 1204650 req, miss ratio 0.3005, byte miss ratio 0.3005
result/tencentBlock.ns14201.oracleGeneral.zst FIFO cache size   112784, 1204650 req, miss ratio 0.1753, byte miss ratio 0.1753
result/tencentBlock.ns14201.oracleGeneral.zst LIRS cache size      140, 1204650 req, miss ratio 0.6153, byte miss ratio 0.6153
result/tencentBlock.ns14201.oracleGeneral.zst LIRS cache size      422, 1204650 req, miss ratio 0.5693, byte miss ratio 0.5693
result/tencentBlock.ns14201.oracleGeneral.zst LIRS cache size     1409, 1204650 req, miss ratio 0.5217, byte miss ratio 0.5217
result/tencentBlock.ns14201.oracleGeneral.zst LIRS cache size     4229, 1204650 req, miss ratio 0.5123, byte miss ratio 0.5123
result/tencentBlock.ns14201.oracleGeneral.zst LIRS cache size    14098, 1204650 req, miss ratio 0.4706, byte miss ratio 0.4706
result/tencentBlock.ns14201.oracleGeneral.zst LIRS cache size    28196, 1204650 req, miss ratio 0.4005, byte miss ratio 0.4005
result/tencentBlock.ns14201.oracleGeneral.zst LIRS cache size    56392, 1204650 req, miss ratio 0.3470, byte miss ratio 0.3470
result/tencentBlock.ns14201.oracleGeneral.zst LIRS cache size   112784, 1204650 req, miss ratio 0.1384, byte miss ratio 0.1384
result/tencentBlock.ns14201.oracleGeneral.zst ARC cache size      140, 1204650 req, miss ratio 0.5493, byte miss ratio 0.5493
result/tencentBlock.ns14201.oracleGeneral.zst ARC cache size      422, 1204650 req, miss ratio 0.5185, byte miss ratio 0.5185
result/tencentBlock.ns14201.oracleGeneral.zst ARC cache size     1409, 1204650 req, miss ratio 0.5127, byte miss ratio 0.5127
result/tencentBlock.ns14201.oracleGeneral.zst ARC cache size     4229, 1204650 req, miss ratio 0.5107, byte miss ratio 0.5107
result/tencentBlock.ns14201.oracleGeneral.zst ARC cache size    14098, 1204650 req, miss ratio 0.4888, byte miss ratio 0.4888
result/tencentBlock.ns14201.oracleGeneral.zst ARC cache size    28196, 1204650 req, miss ratio 0.4114, byte miss ratio 0.4114
result/tencentBlock.ns14201.oracleGeneral.zst ARC cache size    56392, 1204650 req, miss ratio 0.3424, byte miss ratio 0.3424
result/tencentBlock.ns14201.oracleGeneral.zst ARC cache size   112784, 1204650 req, miss ratio 0.1404, byte miss ratio 0.1404
result/tencentBlock.ns14201.oracleGeneral.zst LHD cache size      140, 1204650 req, miss ratio 0.5748, byte miss ratio 0.5748
result/tencentBlock.ns14201.oracleGeneral.zst LHD cache size      422, 1204650 req, miss ratio 0.5290, byte miss ratio 0.5290
result/tencentBlock.ns14201.oracleGeneral.zst LHD cache size     1409, 1204650 req, miss ratio 0.5152, byte miss ratio 0.5152
result/tencentBlock.ns14201.oracleGeneral.zst LHD cache size     4229, 1204650 req, miss ratio 0.5111, byte miss ratio 0.5111
result/tencentBlock.ns14201.oracleGeneral.zst LHD cache size    14098, 1204650 req, miss ratio 0.4997, byte miss ratio 0.4997
result/tencentBlock.ns14201.oracleGeneral.zst LHD cache size    28196, 1204650 req, miss ratio 0.4320, byte miss ratio 0.4320
result/tencentBlock.ns14201.oracleGeneral.zst LHD cache size    56392, 1204650 req, miss ratio 0.3369, byte miss ratio 0.3369
result/tencentBlock.ns14201.oracleGeneral.zst LHD cache size   112784, 1204650 req, miss ratio 0.1393, byte miss ratio 0.1393
result/tencentBlock.ns14201.oracleGeneral.zst S3FIFO-1 cache size      140, 1204650 req, miss ratio 0.5589, byte miss ratio 0.5589
result/tencentBlock.ns14201.oracleGeneral.zst S3FIFO-1 cache size      422, 1204650 req, miss ratio 0.5171, byte miss ratio 0.5171
result/tencentBlock.ns14201.oracleGeneral.zst S3FIFO-1 cache size     1409, 1204650 req, miss ratio 0.5120, byte miss ratio 0.5120
result/tencentBlock.ns14201.oracleGeneral.zst S3FIFO-1 cache size     4229, 1204650 req, miss ratio 0.5105, byte miss ratio 0.5105
result/tencentBlock.ns14201.oracleGeneral.zst S3FIFO-1 cache size    14098, 1204650 req, miss ratio 0.4670, byte miss ratio 0.4670
result/tencentBlock.ns14201.oracleGeneral.zst S3FIFO-1 cache size    28196, 1204650 req, miss ratio 0.4018, byte miss ratio 0.4018
result/tencentBlock.ns14201.oracleGeneral.zst S3FIFO-1 cache size    56392, 1204650 req, miss ratio 0.3358, byte miss ratio 0.3358
