result/tencentBlock.ns21413.oracleGeneral.zst LeCaR cache size      140, 1302251 req, miss ratio 0.4635, byte miss ratio 0.4635
result/tencentBlock.ns21413.oracleGeneral.zst LeCaR cache size      422, 1302251 req, miss ratio 0.4463, byte miss ratio 0.4463
result/tencentBlock.ns21413.oracleGeneral.zst LeCaR cache size     1409, 1302251 req, miss ratio 0.4343, byte miss ratio 0.4343
result/tencentBlock.ns21413.oracleGeneral.zst LeCaR cache size     4228, 1302251 req, miss ratio 0.4312, byte miss ratio 0.4312
result/tencentBlock.ns21413.oracleGeneral.zst LeCaR cache size    14095, 1302251 req, miss ratio 0.4285, byte miss ratio 0.4285
result/tencentBlock.ns21413.oracleGeneral.zst LeCaR cache size    28191, 1302251 req, miss ratio 0.3627, byte miss ratio 0.3627
result/tencentBlock.ns21413.oracleGeneral.zst LeCaR cache size    56383, 1302251 req, miss ratio 0.2169, byte miss ratio 0.2169
result/tencentBlock.ns21413.oracleGeneral.zst LeCaR cache size   112766, 1302251 req, miss ratio 0.1149, byte miss ratio 0.1149
result/tencentBlock.ns21413.oracleGeneral.zst LHD cache size      140, 1302251 req, miss ratio 0.4720, byte miss ratio 0.4720
result/tencentBlock.ns21413.oracleGeneral.zst LHD cache size      422, 1302251 req, miss ratio 0.4476, byte miss ratio 0.4476
result/tencentBlock.ns21413.oracleGeneral.zst LHD cache size     1409, 1302251 req, miss ratio 0.4342, byte miss ratio 0.4342
result/tencentBlock.ns21413.oracleGeneral.zst LHD cache size     4228, 1302251 req, miss ratio 0.4311, byte miss ratio 0.4311
result/tencentBlock.ns21413.oracleGeneral.zst LHD cache size    14095, 1302251 req, miss ratio 0.4153, byte miss ratio 0.4153
result/tencentBlock.ns21413.oracleGeneral.zst LHD cache size    28191, 1302251 req, miss ratio 0.3611, byte miss ratio 0.3611
result/tencentBlock.ns21413.oracleGeneral.zst LHD cache size    56383, 1302251 req, miss ratio 0.2494, byte miss ratio 0.2494
result/tencentBlock.ns21413.oracleGeneral.zst LHD cache size   112766, 1302251 req, miss ratio 0.1161, byte miss ratio 0.1161
result/tencentBlock.ns21413.oracleGeneral.zst clock2 cache size      140, 1302251 req, miss ratio 0.4640, byte miss ratio 0.4640
result/tencentBlock.ns21413.oracleGeneral.zst clock2 cache size      422, 1302251 req, miss ratio 0.4470, byte miss ratio 0.4470
result/tencentBlock.ns21413.oracleGeneral.zst clock2 cache size     1409, 1302251 req, miss ratio 0.4351, byte miss ratio 0.4351
result/tencentBlock.ns21413.oracleGeneral.zst clock2 cache size     4228, 1302251 req, miss ratio 0.4314, byte miss ratio 0.4314
result/tencentBlock.ns21413.oracleGeneral.zst clock2 cache size    14095, 1302251 req, miss ratio 0.4298, byte miss ratio 0.4298
result/tencentBlock.ns21413.oracleGeneral.zst clock2 cache size    28191, 1302251 req, miss ratio 0.3772, byte miss ratio 0.3772
result/tencentBlock.ns21413.oracleGeneral.zst clock2 cache size    56383, 1302251 req, miss ratio 0.3197, byte miss ratio 0.3197
result/tencentBlock.ns21413.oracleGeneral.zst clock2 cache size   112766, 1302251 req, miss ratio 0.1211, byte miss ratio 0.1211
result/tencentBlock.ns21413.oracleGeneral.zst ARC cache size      140, 1302251 req, miss ratio 0.4557, byte miss ratio 0.4557
result/tencentBlock.ns21413.oracleGeneral.zst ARC cache size      422, 1302251 req, miss ratio 0.4399, byte miss ratio 0.4399
result/tencentBlock.ns21413.oracleGeneral.zst ARC cache size     1409, 1302251 req, miss ratio 0.4334, byte miss ratio 0.4334
result/tencentBlock.ns21413.oracleGeneral.zst ARC cache size     4228, 1302251 req, miss ratio 0.4304, byte miss ratio 0.4304
result/tencentBlock.ns21413.oracleGeneral.zst ARC cache size    14095, 1302251 req, miss ratio 0.4155, byte miss ratio 0.4155
result/tencentBlock.ns21413.oracleGeneral.zst ARC cache size    28191, 1302251 req, miss ratio 0.3576, byte miss ratio 0.3576
result/tencentBlock.ns21413.oracleGeneral.zst ARC cache size    56383, 1302251 req, miss ratio 0.2308, byte miss ratio 0.2308
result/tencentBlock.ns21413.oracleGeneral.zst ARC cache size   112766, 1302251 req, miss ratio 0.1157, byte miss ratio 0.1157
result/tencentBlock.ns21413.oracleGeneral.zst LRU cache size      140, 1302251 req, miss ratio 0.4657, byte miss ratio 0.4657
result/tencentBlock.ns21413.oracleGeneral.zst LRU cache size      422, 1302251 req, miss ratio 0.4481, byte miss ratio 0.4481
result/tencentBlock.ns21413.oracleGeneral.zst LRU cache size     1409, 1302251 req, miss ratio 0.4350, byte miss ratio 0.4350
result/tencentBlock.ns21413.oracleGeneral.zst LRU cache size     4228, 1302251 req, miss ratio 0.4314, byte miss ratio 0.4314
result/tencentBlock.ns21413.oracleGeneral.zst LRU cache size    14095, 1302251 req, miss ratio 0.4294, byte miss ratio 0.4294
result/tencentBlock.ns21413.oracleGeneral.zst LRU cache size    28191, 1302251 req, miss ratio 0.3776, byte miss ratio 0.3776
result/tencentBlock.ns21413.oracleGeneral.zst LRU cache size    56383, 1302251 req, miss ratio 0.2167, byte miss ratio 0.2167
result/tencentBlock.ns21413.oracleGeneral.zst LRU cache size   112766, 1302251 req, miss ratio 0.1146, byte miss ratio 0.1146
result/tencentBlock.ns21413.oracleGeneral.zst S3FIFO-1 cache size      140, 1302251 req, miss ratio 0.4547, byte miss ratio 0.4547
result/tencentBlock.ns21413.oracleGeneral.zst S3FIFO-1 cache size      422, 1302251 req, miss ratio 0.4401, byte miss ratio 0.4401
result/tencentBlock.ns21413.oracleGeneral.zst S3FIFO-1 cache size     1409, 1302251 req, miss ratio 0.4327, byte miss ratio 0.4327
result/tencentBlock.ns21413.oracleGeneral.zst S3FIFO-1 cache size     4228, 1302251 req, miss ratio 0.4301, byte miss ratio 0.4301
result/tencentBlock.ns21413.oracleGeneral.zst S3FIFO-1 cache size    14095, 1302251 req, miss ratio 0.3943, byte miss ratio 0.3943
result/tencentBlock.ns21413.oracleGeneral.zst S3FIFO-1 cache size    28191, 1302251 req, miss ratio 0.3640, byte miss ratio 0.3640
result/tencentBlock.ns21413.oracleGeneral.zst S3FIFO-1 cache size    56383, 1302251 req, miss ratio 0.2419, byte miss ratio 0.2419
result/tencentBlock.ns21413.oracleGeneral.zst S3FIFO-1 cache size   112766, 1302251 req, miss ratio 0.1268, byte miss ratio 0.1268
result/tencentBlock.ns21413.oracleGeneral.zst Clock cache size      140, 1302251 req, miss ratio 0.4643, byte miss ratio 0.4643
result/tencentBlock.ns21413.oracleGeneral.zst Clock cache size      422, 1302251 req, miss ratio 0.4474, byte miss ratio 0.4474
result/tencentBlock.ns21413.oracleGeneral.zst Clock cache size     1409, 1302251 req, miss ratio 0.4347, byte miss ratio 0.4347
result/tencentBlock.ns21413.oracleGeneral.zst Clock cache size     4228, 1302251 req, miss ratio 0.4313, byte miss ratio 0.4313
result/tencentBlock.ns21413.oracleGeneral.zst Clock cache size    14095, 1302251 req, miss ratio 0.4298, byte miss ratio 0.4298
result/tencentBlock.ns21413.oracleGeneral.zst Clock cache size    28191, 1302251 req, miss ratio 0.3758, byte miss ratio 0.3758
result/tencentBlock.ns21413.oracleGeneral.zst Clock cache size    56383, 1302251 req, miss ratio 0.3102, byte miss ratio 0.3102
