result/tencentBlock.ns17954.oracleGeneral.zst S3FIFO-1 cache size      279, 1603438 req, miss ratio 0.5283, byte miss ratio 0.5283
result/tencentBlock.ns17954.oracleGeneral.zst S3FIFO-1 cache size      837, 1603438 req, miss ratio 0.5249, byte miss ratio 0.5249
result/tencentBlock.ns17954.oracleGeneral.zst S3FIFO-1 cache size     2792, 1603438 req, miss ratio 0.5223, byte miss ratio 0.5223
result/tencentBlock.ns17954.oracleGeneral.zst S3FIFO-1 cache size     8377, 1603438 req, miss ratio 0.5191, byte miss ratio 0.5191
result/tencentBlock.ns17954.oracleGeneral.zst S3FIFO-1 cache size    27924, 1603438 req, miss ratio 0.4548, byte miss ratio 0.4548
result/tencentBlock.ns17954.oracleGeneral.zst S3FIFO-1 cache size    55848, 1603438 req, miss ratio 0.3985, byte miss ratio 0.3985
result/tencentBlock.ns17954.oracleGeneral.zst S3FIFO-1 cache size   111696, 1603438 req, miss ratio 0.2281, byte miss ratio 0.2281
result/tencentBlock.ns17954.oracleGeneral.zst S3FIFO-1 cache size   223392, 1603438 req, miss ratio 0.1752, byte miss ratio 0.1752
result/tencentBlock.ns17954.oracleGeneral.zst LHD cache size      279, 1603438 req, miss ratio 0.5330, byte miss ratio 0.5330
result/tencentBlock.ns17954.oracleGeneral.zst LHD cache size      837, 1603438 req, miss ratio 0.5267, byte miss ratio 0.5267
result/tencentBlock.ns17954.oracleGeneral.zst LHD cache size     2792, 1603438 req, miss ratio 0.5224, byte miss ratio 0.5224
result/tencentBlock.ns17954.oracleGeneral.zst LHD cache size     8377, 1603438 req, miss ratio 0.5142, byte miss ratio 0.5142
result/tencentBlock.ns17954.oracleGeneral.zst LHD cache size    27924, 1603438 req, miss ratio 0.4652, byte miss ratio 0.4652
result/tencentBlock.ns17954.oracleGeneral.zst LHD cache size    55848, 1603438 req, miss ratio 0.3997, byte miss ratio 0.3997
result/tencentBlock.ns17954.oracleGeneral.zst LHD cache size   111696, 1603438 req, miss ratio 0.2252, byte miss ratio 0.2252
result/tencentBlock.ns17954.oracleGeneral.zst LHD cache size   223392, 1603438 req, miss ratio 0.1771, byte miss ratio 0.1771
result/tencentBlock.ns17954.oracleGeneral.zst Clock cache size      279, 1603438 req, miss ratio 0.5338, byte miss ratio 0.5338
result/tencentBlock.ns17954.oracleGeneral.zst Clock cache size      837, 1603438 req, miss ratio 0.5267, byte miss ratio 0.5267
result/tencentBlock.ns17954.oracleGeneral.zst Clock cache size     2792, 1603438 req, miss ratio 0.5230, byte miss ratio 0.5230
result/tencentBlock.ns17954.oracleGeneral.zst Clock cache size     8377, 1603438 req, miss ratio 0.5160, byte miss ratio 0.5160
result/tencentBlock.ns17954.oracleGeneral.zst Clock cache size    27924, 1603438 req, miss ratio 0.4803, byte miss ratio 0.4803
result/tencentBlock.ns17954.oracleGeneral.zst Clock cache size    55848, 1603438 req, miss ratio 0.4355, byte miss ratio 0.4355
result/tencentBlock.ns17954.oracleGeneral.zst Clock cache size   111696, 1603438 req, miss ratio 0.2533, byte miss ratio 0.2533
result/tencentBlock.ns17954.oracleGeneral.zst Clock cache size   223392, 1603438 req, miss ratio 0.1757, byte miss ratio 0.1757
result/tencentBlock.ns17954.oracleGeneral.zst LRU cache size      279, 1603438 req, miss ratio 0.5344, byte miss ratio 0.5344
result/tencentBlock.ns17954.oracleGeneral.zst LRU cache size      837, 1603438 req, miss ratio 0.5270, byte miss ratio 0.5270
result/tencentBlock.ns17954.oracleGeneral.zst LRU cache size     2792, 1603438 req, miss ratio 0.5228, byte miss ratio 0.5228
result/tencentBlock.ns17954.oracleGeneral.zst LRU cache size     8377, 1603438 req, miss ratio 0.5162, byte miss ratio 0.5162
result/tencentBlock.ns17954.oracleGeneral.zst LRU cache size    27924, 1603438 req, miss ratio 0.4786, byte miss ratio 0.4786
result/tencentBlock.ns17954.oracleGeneral.zst LRU cache size    55848, 1603438 req, miss ratio 0.4328, byte miss ratio 0.4328
result/tencentBlock.ns17954.oracleGeneral.zst LRU cache size   111696, 1603438 req, miss ratio 0.2361, byte miss ratio 0.2361
result/tencentBlock.ns17954.oracleGeneral.zst LRU cache size   223392, 1603438 req, miss ratio 0.1752, byte miss ratio 0.1752
result/tencentBlock.ns17954.oracleGeneral.zst ARC cache size      279, 1603438 req, miss ratio 0.5272, byte miss ratio 0.5272
result/tencentBlock.ns17954.oracleGeneral.zst ARC cache size      837, 1603438 req, miss ratio 0.5250, byte miss ratio 0.5250
result/tencentBlock.ns17954.oracleGeneral.zst ARC cache size     2792, 1603438 req, miss ratio 0.5231, byte miss ratio 0.5231
result/tencentBlock.ns17954.oracleGeneral.zst ARC cache size     8377, 1603438 req, miss ratio 0.5189, byte miss ratio 0.5189
result/tencentBlock.ns17954.oracleGeneral.zst ARC cache size    27924, 1603438 req, miss ratio 0.4664, byte miss ratio 0.4664
result/tencentBlock.ns17954.oracleGeneral.zst ARC cache size    55848, 1603438 req, miss ratio 0.4090, byte miss ratio 0.4090
result/tencentBlock.ns17954.oracleGeneral.zst ARC cache size   111696, 1603438 req, miss ratio 0.2321, byte miss ratio 0.2321
result/tencentBlock.ns17954.oracleGeneral.zst ARC cache size   223392, 1603438 req, miss ratio 0.1752, byte miss ratio 0.1752
result/tencentBlock.ns17954.oracleGeneral.zst FIFO cache size      279, 1603438 req, miss ratio 0.5712, byte miss ratio 0.5712
result/tencentBlock.ns17954.oracleGeneral.zst FIFO cache size      837, 1603438 req, miss ratio 0.5417, byte miss ratio 0.5417
result/tencentBlock.ns17954.oracleGeneral.zst FIFO cache size     2792, 1603438 req, miss ratio 0.5276, byte miss ratio 0.5276
result/tencentBlock.ns17954.oracleGeneral.zst FIFO cache size     8377, 1603438 req, miss ratio 0.5183, byte miss ratio 0.5183
result/tencentBlock.ns17954.oracleGeneral.zst FIFO cache size    27924, 1603438 req, miss ratio 0.4855, byte miss ratio 0.4855
result/tencentBlock.ns17954.oracleGeneral.zst FIFO cache size    55848, 1603438 req, miss ratio 0.4464, byte miss ratio 0.4464
result/tencentBlock.ns17954.oracleGeneral.zst FIFO cache size   111696, 1603438 req, miss ratio 0.2922, byte miss ratio 0.2922
result/tencentBlock.ns17954.oracleGeneral.zst FIFO cache size   223392, 1603438 req, miss ratio 0.2042, byte miss ratio 0.2042
result/tencentBlock.ns17954.oracleGeneral.zst clock2 cache size      279, 1603438 req, miss ratio 0.5332, byte miss ratio 0.5332
result/tencentBlock.ns17954.oracleGeneral.zst clock2 cache size      837, 1603438 req, miss ratio 0.5263, byte miss ratio 0.5263
result/tencentBlock.ns17954.oracleGeneral.zst clock2 cache size     2792, 1603438 req, miss ratio 0.5234, byte miss ratio 0.5234
result/tencentBlock.ns17954.oracleGeneral.zst clock2 cache size     8377, 1603438 req, miss ratio 0.5159, byte miss ratio 0.5159
result/tencentBlock.ns17954.oracleGeneral.zst clock2 cache size    27924, 1603438 req, miss ratio 0.4859, byte miss ratio 0.4859
result/tencentBlock.ns17954.oracleGeneral.zst clock2 cache size    55848, 1603438 req, miss ratio 0.4444, byte miss ratio 0.4444
result/tencentBlock.ns17954.oracleGeneral.zst clock2 cache size   111696, 1603438 req, miss ratio 0.2998, byte miss ratio 0.2998
result/tencentBlock.ns17954.oracleGeneral.zst clock2 cache size   223392, 1603438 req, miss ratio 0.1753, byte miss ratio 0.1753
result/tencentBlock.ns17954.oracleGeneral.zst Cacheus cache size      279, 1603438 req, miss ratio 0.5272, byte miss ratio 0.5272
