result/tencentBlock.ns15326.oracleGeneral.zst LIRS cache size      182, 1551241 req, miss ratio 0.5648, byte miss ratio 0.5648
result/tencentBlock.ns15326.oracleGeneral.zst LIRS cache size      548, 1551241 req, miss ratio 0.5471, byte miss ratio 0.5471
result/tencentBlock.ns15326.oracleGeneral.zst LIRS cache size     1828, 1551241 req, miss ratio 0.5165, byte miss ratio 0.5165
result/tencentBlock.ns15326.oracleGeneral.zst LIRS cache size     5485, 1551241 req, miss ratio 0.4820, byte miss ratio 0.4820
result/tencentBlock.ns15326.oracleGeneral.zst LIRS cache size    18283, 1551241 req, miss ratio 0.4110, byte miss ratio 0.4110
result/tencentBlock.ns15326.oracleGeneral.zst LIRS cache size    36567, 1551241 req, miss ratio 0.3538, byte miss ratio 0.3538
result/tencentBlock.ns15326.oracleGeneral.zst LIRS cache size    73135, 1551241 req, miss ratio 0.2384, byte miss ratio 0.2384
result/tencentBlock.ns15326.oracleGeneral.zst LIRS cache size   146270, 1551241 req, miss ratio 0.1262, byte miss ratio 0.1262
result/tencentBlock.ns15326.oracleGeneral.zst LRU cache size      182, 1551241 req, miss ratio 0.6248, byte miss ratio 0.6248
result/tencentBlock.ns15326.oracleGeneral.zst LRU cache size      548, 1551241 req, miss ratio 0.5416, byte miss ratio 0.5416
result/tencentBlock.ns15326.oracleGeneral.zst LRU cache size     1828, 1551241 req, miss ratio 0.4998, byte miss ratio 0.4998
result/tencentBlock.ns15326.oracleGeneral.zst LRU cache size     5485, 1551241 req, miss ratio 0.4810, byte miss ratio 0.4810
result/tencentBlock.ns15326.oracleGeneral.zst LRU cache size    18283, 1551241 req, miss ratio 0.4008, byte miss ratio 0.4008
result/tencentBlock.ns15326.oracleGeneral.zst LRU cache size    36567, 1551241 req, miss ratio 0.3578, byte miss ratio 0.3578
result/tencentBlock.ns15326.oracleGeneral.zst LRU cache size    73135, 1551241 req, miss ratio 0.2170, byte miss ratio 0.2170
result/tencentBlock.ns15326.oracleGeneral.zst LRU cache size   146270, 1551241 req, miss ratio 0.1216, byte miss ratio 0.1216
result/tencentBlock.ns15326.oracleGeneral.zst clock2 cache size      182, 1551241 req, miss ratio 0.5932, byte miss ratio 0.5932
result/tencentBlock.ns15326.oracleGeneral.zst clock2 cache size      548, 1551241 req, miss ratio 0.5369, byte miss ratio 0.5369
result/tencentBlock.ns15326.oracleGeneral.zst clock2 cache size     1828, 1551241 req, miss ratio 0.4980, byte miss ratio 0.4980
result/tencentBlock.ns15326.oracleGeneral.zst clock2 cache size     5485, 1551241 req, miss ratio 0.4790, byte miss ratio 0.4790
result/tencentBlock.ns15326.oracleGeneral.zst clock2 cache size    18283, 1551241 req, miss ratio 0.4230, byte miss ratio 0.4230
result/tencentBlock.ns15326.oracleGeneral.zst clock2 cache size    36567, 1551241 req, miss ratio 0.3704, byte miss ratio 0.3704
result/tencentBlock.ns15326.oracleGeneral.zst clock2 cache size    73135, 1551241 req, miss ratio 0.2844, byte miss ratio 0.2844
result/tencentBlock.ns15326.oracleGeneral.zst clock2 cache size   146270, 1551241 req, miss ratio 0.1217, byte miss ratio 0.1217
result/tencentBlock.ns15326.oracleGeneral.zst S3FIFO-1 cache size      182, 1551241 req, miss ratio 0.5651, byte miss ratio 0.5651
result/tencentBlock.ns15326.oracleGeneral.zst S3FIFO-1 cache size      548, 1551241 req, miss ratio 0.5287, byte miss ratio 0.5287
result/tencentBlock.ns15326.oracleGeneral.zst S3FIFO-1 cache size     1828, 1551241 req, miss ratio 0.4921, byte miss ratio 0.4921
result/tencentBlock.ns15326.oracleGeneral.zst S3FIFO-1 cache size     5485, 1551241 req, miss ratio 0.4731, byte miss ratio 0.4731
result/tencentBlock.ns15326.oracleGeneral.zst S3FIFO-1 cache size    18283, 1551241 req, miss ratio 0.4097, byte miss ratio 0.4097
result/tencentBlock.ns15326.oracleGeneral.zst S3FIFO-1 cache size    36567, 1551241 req, miss ratio 0.3650, byte miss ratio 0.3650
result/tencentBlock.ns15326.oracleGeneral.zst S3FIFO-1 cache size    73135, 1551241 req, miss ratio 0.2454, byte miss ratio 0.2454
result/tencentBlock.ns15326.oracleGeneral.zst S3FIFO-1 cache size   146270, 1551241 req, miss ratio 0.1220, byte miss ratio 0.1220
result/tencentBlock.ns15326.oracleGeneral.zst ARC cache size      182, 1551241 req, miss ratio 0.5449, byte miss ratio 0.5449
result/tencentBlock.ns15326.oracleGeneral.zst ARC cache size      548, 1551241 req, miss ratio 0.5223, byte miss ratio 0.5223
result/tencentBlock.ns15326.oracleGeneral.zst ARC cache size     1828, 1551241 req, miss ratio 0.4904, byte miss ratio 0.4904
result/tencentBlock.ns15326.oracleGeneral.zst ARC cache size     5485, 1551241 req, miss ratio 0.4723, byte miss ratio 0.4723
result/tencentBlock.ns15326.oracleGeneral.zst ARC cache size    18283, 1551241 req, miss ratio 0.4131, byte miss ratio 0.4131
result/tencentBlock.ns15326.oracleGeneral.zst ARC cache size    36567, 1551241 req, miss ratio 0.3488, byte miss ratio 0.3488
result/tencentBlock.ns15326.oracleGeneral.zst ARC cache size    73135, 1551241 req, miss ratio 0.2327, byte miss ratio 0.2327
result/tencentBlock.ns15326.oracleGeneral.zst ARC cache size   146270, 1551241 req, miss ratio 0.1213, byte miss ratio 0.1213
result/tencentBlock.ns15326.oracleGeneral.zst LHD cache size      182, 1551241 req, miss ratio 0.5679, byte miss ratio 0.5679
result/tencentBlock.ns15326.oracleGeneral.zst LHD cache size      548, 1551241 req, miss ratio 0.5350, byte miss ratio 0.5350
result/tencentBlock.ns15326.oracleGeneral.zst LHD cache size     1828, 1551241 req, miss ratio 0.4963, byte miss ratio 0.4963
result/tencentBlock.ns15326.oracleGeneral.zst LHD cache size     5485, 1551241 req, miss ratio 0.4759, byte miss ratio 0.4759
result/tencentBlock.ns15326.oracleGeneral.zst LHD cache size    18283, 1551241 req, miss ratio 0.4091, byte miss ratio 0.4091
result/tencentBlock.ns15326.oracleGeneral.zst LHD cache size    36567, 1551241 req, miss ratio 0.3524, byte miss ratio 0.3524
result/tencentBlock.ns15326.oracleGeneral.zst LHD cache size    73135, 1551241 req, miss ratio 0.2279, byte miss ratio 0.2279
result/tencentBlock.ns15326.oracleGeneral.zst LHD cache size   146270, 1551241 req, miss ratio 0.1209, byte miss ratio 0.1209
result/tencentBlock.ns15326.oracleGeneral.zst FIFO cache size      182, 1551241 req, miss ratio 0.7149, byte miss ratio 0.7149
result/tencentBlock.ns15326.oracleGeneral.zst FIFO cache size      548, 1551241 req, miss ratio 0.5974, byte miss ratio 0.5974
result/tencentBlock.ns15326.oracleGeneral.zst FIFO cache size     1828, 1551241 req, miss ratio 0.5278, byte miss ratio 0.5278
result/tencentBlock.ns15326.oracleGeneral.zst FIFO cache size     5485, 1551241 req, miss ratio 0.4963, byte miss ratio 0.4963
result/tencentBlock.ns15326.oracleGeneral.zst FIFO cache size    18283, 1551241 req, miss ratio 0.4195, byte miss ratio 0.4195
result/tencentBlock.ns15326.oracleGeneral.zst FIFO cache size    36567, 1551241 req, miss ratio 0.3760, byte miss ratio 0.3760
result/tencentBlock.ns15326.oracleGeneral.zst FIFO cache size    73135, 1551241 req, miss ratio 0.2295, byte miss ratio 0.2295
result/tencentBlock.ns15326.oracleGeneral.zst FIFO cache size   146270, 1551241 req, miss ratio 0.1493, byte miss ratio 0.1493
result/tencentBlock.ns15326.oracleGeneral.zst LeCaR cache size      182, 1551241 req, miss ratio 0.5886, byte miss ratio 0.5886
result/tencentBlock.ns15326.oracleGeneral.zst LeCaR cache size      548, 1551241 req, miss ratio 0.5390, byte miss ratio 0.5390
result/tencentBlock.ns15326.oracleGeneral.zst LeCaR cache size     1828, 1551241 req, miss ratio 0.4973, byte miss ratio 0.4973
result/tencentBlock.ns15326.oracleGeneral.zst LeCaR cache size     5485, 1551241 req, miss ratio 0.4788, byte miss ratio 0.4788
result/tencentBlock.ns15326.oracleGeneral.zst LeCaR cache size    18283, 1551241 req, miss ratio 0.3995, byte miss ratio 0.3995
result/tencentBlock.ns15326.oracleGeneral.zst LeCaR cache size    36567, 1551241 req, miss ratio 0.3522, byte miss ratio 0.3522
result/tencentBlock.ns15326.oracleGeneral.zst LeCaR cache size    73135, 1551241 req, miss ratio 0.2204, byte miss ratio 0.2204
result/tencentBlock.ns15326.oracleGeneral.zst LeCaR cache size   146270, 1551241 req, miss ratio 0.1218, byte miss ratio 0.1218
result/tencentBlock.ns15326.oracleGeneral.zst Cacheus cache size      182, 1551241 req, miss ratio 0.5507, byte miss ratio 0.5507
result/tencentBlock.ns15326.oracleGeneral.zst Cacheus cache size      548, 1551241 req, miss ratio 0.5213, byte miss ratio 0.5213
result/tencentBlock.ns15326.oracleGeneral.zst Cacheus cache size     1828, 1551241 req, miss ratio 0.4921, byte miss ratio 0.4921
