result/tencentBlock.ns12825.oracleGeneral.zst FIFO cache size      571, 1536181 req, miss ratio 0.6120, byte miss ratio 0.6120
result/tencentBlock.ns12825.oracleGeneral.zst FIFO cache size     1715, 1536181 req, miss ratio 0.5594, byte miss ratio 0.5594
result/tencentBlock.ns12825.oracleGeneral.zst FIFO cache size     5716, 1536181 req, miss ratio 0.5216, byte miss ratio 0.5216
result/tencentBlock.ns12825.oracleGeneral.zst FIFO cache size    17150, 1536181 req, miss ratio 0.4889, byte miss ratio 0.4889
result/tencentBlock.ns12825.oracleGeneral.zst FIFO cache size    57167, 1536181 req, miss ratio 0.4470, byte miss ratio 0.4470
result/tencentBlock.ns12825.oracleGeneral.zst FIFO cache size   114335, 1536181 req, miss ratio 0.3965, byte miss ratio 0.3965
result/tencentBlock.ns12825.oracleGeneral.zst FIFO cache size   228670, 1536181 req, miss ratio 0.3780, byte miss ratio 0.3780
result/tencentBlock.ns12825.oracleGeneral.zst FIFO cache size   457341, 1536181 req, miss ratio 0.3723, byte miss ratio 0.3723
result/tencentBlock.ns12825.oracleGeneral.zst LRU cache size      571, 1536181 req, miss ratio 0.5658, byte miss ratio 0.5658
result/tencentBlock.ns12825.oracleGeneral.zst LRU cache size     1715, 1536181 req, miss ratio 0.5414, byte miss ratio 0.5414
result/tencentBlock.ns12825.oracleGeneral.zst LRU cache size     5716, 1536181 req, miss ratio 0.5050, byte miss ratio 0.5050
result/tencentBlock.ns12825.oracleGeneral.zst LRU cache size    17150, 1536181 req, miss ratio 0.4804, byte miss ratio 0.4804
result/tencentBlock.ns12825.oracleGeneral.zst LRU cache size    57167, 1536181 req, miss ratio 0.4369, byte miss ratio 0.4369
result/tencentBlock.ns12825.oracleGeneral.zst LRU cache size   114335, 1536181 req, miss ratio 0.3852, byte miss ratio 0.3852
result/tencentBlock.ns12825.oracleGeneral.zst LRU cache size   228670, 1536181 req, miss ratio 0.3780, byte miss ratio 0.3780
