result/tencentBlock.ns20141.oracleGeneral.zst Clock cache size      734, 4935992 req, miss ratio 0.4712, byte miss ratio 0.4712
result/tencentBlock.ns20141.oracleGeneral.zst Clock cache size     2202, 4935992 req, miss ratio 0.4562, byte miss ratio 0.4562
result/tencentBlock.ns20141.oracleGeneral.zst Clock cache size     7341, 4935992 req, miss ratio 0.4479, byte miss ratio 0.4479
result/tencentBlock.ns20141.oracleGeneral.zst Clock cache size    22023, 4935992 req, miss ratio 0.4355, byte miss ratio 0.4355
result/tencentBlock.ns20141.oracleGeneral.zst Clock cache size    73410, 4935992 req, miss ratio 0.4108, byte miss ratio 0.4108
result/tencentBlock.ns20141.oracleGeneral.zst Clock cache size   146820, 4935992 req, miss ratio 0.3840, byte miss ratio 0.3840
result/tencentBlock.ns20141.oracleGeneral.zst Clock cache size   293640, 4935992 req, miss ratio 0.3284, byte miss ratio 0.3284
result/tencentBlock.ns20141.oracleGeneral.zst Clock cache size   587280, 4935992 req, miss ratio 0.1498, byte miss ratio 0.1498
result/tencentBlock.ns20141.oracleGeneral.zst LeCaR cache size      734, 4935992 req, miss ratio 0.4700, byte miss ratio 0.4700
result/tencentBlock.ns20141.oracleGeneral.zst LeCaR cache size     2202, 4935992 req, miss ratio 0.4564, byte miss ratio 0.4564
result/tencentBlock.ns20141.oracleGeneral.zst LeCaR cache size     7341, 4935992 req, miss ratio 0.4481, byte miss ratio 0.4481
result/tencentBlock.ns20141.oracleGeneral.zst LeCaR cache size    22023, 4935992 req, miss ratio 0.4340, byte miss ratio 0.4340
result/tencentBlock.ns20141.oracleGeneral.zst LeCaR cache size    73410, 4935992 req, miss ratio 0.4108, byte miss ratio 0.4108
result/tencentBlock.ns20141.oracleGeneral.zst LeCaR cache size   146820, 4935992 req, miss ratio 0.3840, byte miss ratio 0.3840
result/tencentBlock.ns20141.oracleGeneral.zst LeCaR cache size   293640, 4935992 req, miss ratio 0.3302, byte miss ratio 0.3302
result/tencentBlock.ns20141.oracleGeneral.zst LeCaR cache size   587280, 4935992 req, miss ratio 0.1499, byte miss ratio 0.1499
result/tencentBlock.ns20141.oracleGeneral.zst clock2 cache size      734, 4935992 req, miss ratio 0.4694, byte miss ratio 0.4694
result/tencentBlock.ns20141.oracleGeneral.zst clock2 cache size     2202, 4935992 req, miss ratio 0.4560, byte miss ratio 0.4560
result/tencentBlock.ns20141.oracleGeneral.zst clock2 cache size     7341, 4935992 req, miss ratio 0.4479, byte miss ratio 0.4479
result/tencentBlock.ns20141.oracleGeneral.zst clock2 cache size    22023, 4935992 req, miss ratio 0.4334, byte miss ratio 0.4334
