result/tencentBlock.ns22428.oracleGeneral.zst ARC cache size      761, 9177618 req, miss ratio 0.3842, byte miss ratio 0.3842
result/tencentBlock.ns22428.oracleGeneral.zst ARC cache size     2283, 9177618 req, miss ratio 0.3271, byte miss ratio 0.3271
result/tencentBlock.ns22428.oracleGeneral.zst ARC cache size     7613, 9177618 req, miss ratio 0.2745, byte miss ratio 0.2745
result/tencentBlock.ns22428.oracleGeneral.zst ARC cache size    22839, 9177618 req, miss ratio 0.2480, byte miss ratio 0.2480
result/tencentBlock.ns22428.oracleGeneral.zst ARC cache size    76130, 9177618 req, miss ratio 0.2018, byte miss ratio 0.2018
result/tencentBlock.ns22428.oracleGeneral.zst ARC cache size   152261, 9177618 req, miss ratio 0.1455, byte miss ratio 0.1455
result/tencentBlock.ns22428.oracleGeneral.zst ARC cache size   304522, 9177618 req, miss ratio 0.0938, byte miss ratio 0.0938
result/tencentBlock.ns22428.oracleGeneral.zst ARC cache size   609045, 9177618 req, miss ratio 0.0834, byte miss ratio 0.0834
result/tencentBlock.ns22428.oracleGeneral.zst FIFO cache size      761, 9177618 req, miss ratio 0.5425, byte miss ratio 0.5425
result/tencentBlock.ns22428.oracleGeneral.zst FIFO cache size     2283, 9177618 req, miss ratio 0.3995, byte miss ratio 0.3995
result/tencentBlock.ns22428.oracleGeneral.zst FIFO cache size     7613, 9177618 req, miss ratio 0.3207, byte miss ratio 0.3207
result/tencentBlock.ns22428.oracleGeneral.zst FIFO cache size    22839, 9177618 req, miss ratio 0.2766, byte miss ratio 0.2766
result/tencentBlock.ns22428.oracleGeneral.zst FIFO cache size    76130, 9177618 req, miss ratio 0.2117, byte miss ratio 0.2117
result/tencentBlock.ns22428.oracleGeneral.zst FIFO cache size   152261, 9177618 req, miss ratio 0.1603, byte miss ratio 0.1603
result/tencentBlock.ns22428.oracleGeneral.zst FIFO cache size   304522, 9177618 req, miss ratio 0.1155, byte miss ratio 0.1155
result/tencentBlock.ns22428.oracleGeneral.zst FIFO cache size   609045, 9177618 req, miss ratio 0.0931, byte miss ratio 0.0931
result/tencentBlock.ns22428.oracleGeneral.zst LHD cache size      761, 9177618 req, miss ratio 0.4261, byte miss ratio 0.4261
result/tencentBlock.ns22428.oracleGeneral.zst LHD cache size     2283, 9177618 req, miss ratio 0.3453, byte miss ratio 0.3453
result/tencentBlock.ns22428.oracleGeneral.zst LHD cache size     7613, 9177618 req, miss ratio 0.2773, byte miss ratio 0.2773
result/tencentBlock.ns22428.oracleGeneral.zst LHD cache size    22839, 9177618 req, miss ratio 0.2426, byte miss ratio 0.2426
result/tencentBlock.ns22428.oracleGeneral.zst LHD cache size    76130, 9177618 req, miss ratio 0.1927, byte miss ratio 0.1927
result/tencentBlock.ns22428.oracleGeneral.zst LHD cache size   152261, 9177618 req, miss ratio 0.1317, byte miss ratio 0.1317
result/tencentBlock.ns22428.oracleGeneral.zst LHD cache size   304522, 9177618 req, miss ratio 0.0920, byte miss ratio 0.0920
result/tencentBlock.ns22428.oracleGeneral.zst LHD cache size   609045, 9177618 req, miss ratio 0.0836, byte miss ratio 0.0836
result/tencentBlock.ns22428.oracleGeneral.zst LeCaR cache size      761, 9177618 req, miss ratio 0.4080, byte miss ratio 0.4080
result/tencentBlock.ns22428.oracleGeneral.zst LeCaR cache size     2283, 9177618 req, miss ratio 0.3442, byte miss ratio 0.3442
result/tencentBlock.ns22428.oracleGeneral.zst LeCaR cache size     7613, 9177618 req, miss ratio 0.2900, byte miss ratio 0.2900
result/tencentBlock.ns22428.oracleGeneral.zst LeCaR cache size    22839, 9177618 req, miss ratio 0.2547, byte miss ratio 0.2547
result/tencentBlock.ns22428.oracleGeneral.zst LeCaR cache size    76130, 9177618 req, miss ratio 0.1991, byte miss ratio 0.1991
result/tencentBlock.ns22428.oracleGeneral.zst LeCaR cache size   152261, 9177618 req, miss ratio 0.1456, byte miss ratio 0.1456
result/tencentBlock.ns22428.oracleGeneral.zst LeCaR cache size   304522, 9177618 req, miss ratio 0.0941, byte miss ratio 0.0941
result/tencentBlock.ns22428.oracleGeneral.zst LeCaR cache size   609045, 9177618 req, miss ratio 0.0837, byte miss ratio 0.0837
result/tencentBlock.ns22428.oracleGeneral.zst Cacheus cache size      761, 9177618 req, miss ratio 0.3908, byte miss ratio 0.3908
result/tencentBlock.ns22428.oracleGeneral.zst Cacheus cache size     2283, 9177618 req, miss ratio 0.3310, byte miss ratio 0.3310
result/tencentBlock.ns22428.oracleGeneral.zst Cacheus cache size     7613, 9177618 req, miss ratio 0.2778, byte miss ratio 0.2778
result/tencentBlock.ns22428.oracleGeneral.zst Cacheus cache size    22839, 9177618 req, miss ratio 0.2444, byte miss ratio 0.2444
result/tencentBlock.ns22428.oracleGeneral.zst Cacheus cache size    76130, 9177618 req, miss ratio 0.2024, byte miss ratio 0.2024
result/tencentBlock.ns22428.oracleGeneral.zst Cacheus cache size   152261, 9177618 req, miss ratio 0.1478, byte miss ratio 0.1478
result/tencentBlock.ns22428.oracleGeneral.zst Cacheus cache size   304522, 9177618 req, miss ratio 0.1003, byte miss ratio 0.1003
result/tencentBlock.ns22428.oracleGeneral.zst Cacheus cache size   609045, 9177618 req, miss ratio 0.0835, byte miss ratio 0.0835
result/tencentBlock.ns22428.oracleGeneral.zst S3FIFO-1 cache size      761, 9177618 req, miss ratio 0.3900, byte miss ratio 0.3900
