result/tencentBlock.ns18560.oracleGeneral.zst Clock cache size      235, 3366932 req, miss ratio 0.5629, byte miss ratio 0.5629
result/tencentBlock.ns18560.oracleGeneral.zst Clock cache size      706, 3366932 req, miss ratio 0.3731, byte miss ratio 0.3731
result/tencentBlock.ns18560.oracleGeneral.zst Clock cache size     2355, 3366932 req, miss ratio 0.2879, byte miss ratio 0.2879
result/tencentBlock.ns18560.oracleGeneral.zst Clock cache size     7066, 3366932 req, miss ratio 0.2655, byte miss ratio 0.2655
result/tencentBlock.ns18560.oracleGeneral.zst Clock cache size    23556, 3366932 req, miss ratio 0.2244, byte miss ratio 0.2244
result/tencentBlock.ns18560.oracleGeneral.zst Clock cache size    47112, 3366932 req, miss ratio 0.1827, byte miss ratio 0.1827
result/tencentBlock.ns18560.oracleGeneral.zst Clock cache size    94225, 3366932 req, miss ratio 0.1076, byte miss ratio 0.1076
result/tencentBlock.ns18560.oracleGeneral.zst Clock cache size   188450, 3366932 req, miss ratio 0.0707, byte miss ratio 0.0707
result/tencentBlock.ns18560.oracleGeneral.zst S3FIFO-1 cache size      235, 3366932 req, miss ratio 0.4359, byte miss ratio 0.4359
result/tencentBlock.ns18560.oracleGeneral.zst S3FIFO-1 cache size      706, 3366932 req, miss ratio 0.3284, byte miss ratio 0.3284
result/tencentBlock.ns18560.oracleGeneral.zst S3FIFO-1 cache size     2355, 3366932 req, miss ratio 0.2656, byte miss ratio 0.2656
result/tencentBlock.ns18560.oracleGeneral.zst S3FIFO-1 cache size     7066, 3366932 req, miss ratio 0.2574, byte miss ratio 0.2574
result/tencentBlock.ns18560.oracleGeneral.zst S3FIFO-1 cache size    23556, 3366932 req, miss ratio 0.2085, byte miss ratio 0.2085
result/tencentBlock.ns18560.oracleGeneral.zst S3FIFO-1 cache size    47112, 3366932 req, miss ratio 0.1672, byte miss ratio 0.1672
result/tencentBlock.ns18560.oracleGeneral.zst S3FIFO-1 cache size    94225, 3366932 req, miss ratio 0.0991, byte miss ratio 0.0991
result/tencentBlock.ns18560.oracleGeneral.zst S3FIFO-1 cache size   188450, 3366932 req, miss ratio 0.0704, byte miss ratio 0.0704
result/tencentBlock.ns18560.oracleGeneral.zst FIFO cache size      235, 3366932 req, miss ratio 0.6663, byte miss ratio 0.6663
result/tencentBlock.ns18560.oracleGeneral.zst FIFO cache size      706, 3366932 req, miss ratio 0.4584, byte miss ratio 0.4584
result/tencentBlock.ns18560.oracleGeneral.zst FIFO cache size     2355, 3366932 req, miss ratio 0.3375, byte miss ratio 0.3375
result/tencentBlock.ns18560.oracleGeneral.zst FIFO cache size     7066, 3366932 req, miss ratio 0.2901, byte miss ratio 0.2901
result/tencentBlock.ns18560.oracleGeneral.zst FIFO cache size    23556, 3366932 req, miss ratio 0.2301, byte miss ratio 0.2301
result/tencentBlock.ns18560.oracleGeneral.zst FIFO cache size    47112, 3366932 req, miss ratio 0.1999, byte miss ratio 0.1999
result/tencentBlock.ns18560.oracleGeneral.zst FIFO cache size    94225, 3366932 req, miss ratio 0.1276, byte miss ratio 0.1276
result/tencentBlock.ns18560.oracleGeneral.zst FIFO cache size   188450, 3366932 req, miss ratio 0.0853, byte miss ratio 0.0853
result/tencentBlock.ns18560.oracleGeneral.zst clock2 cache size      235, 3366932 req, miss ratio 0.5875, byte miss ratio 0.5875
result/tencentBlock.ns18560.oracleGeneral.zst clock2 cache size      706, 3366932 req, miss ratio 0.3714, byte miss ratio 0.3714
