result/tencentBlock.ns21504.oracleGeneral.zst LeCaR cache size      502, 4400145 req, miss ratio 0.5197, byte miss ratio 0.5197
result/tencentBlock.ns21504.oracleGeneral.zst LeCaR cache size     1506, 4400145 req, miss ratio 0.4068, byte miss ratio 0.4068
result/tencentBlock.ns21504.oracleGeneral.zst LeCaR cache size     5022, 4400145 req, miss ratio 0.3042, byte miss ratio 0.3042
result/tencentBlock.ns21504.oracleGeneral.zst LeCaR cache size    15067, 4400145 req, miss ratio 0.2793, byte miss ratio 0.2793
result/tencentBlock.ns21504.oracleGeneral.zst LeCaR cache size    50225, 4400145 req, miss ratio 0.2141, byte miss ratio 0.2141
result/tencentBlock.ns21504.oracleGeneral.zst LeCaR cache size   100451, 4400145 req, miss ratio 0.1592, byte miss ratio 0.1592
result/tencentBlock.ns21504.oracleGeneral.zst LeCaR cache size   200902, 4400145 req, miss ratio 0.1221, byte miss ratio 0.1221
result/tencentBlock.ns21504.oracleGeneral.zst LeCaR cache size   401805, 4400145 req, miss ratio 0.1147, byte miss ratio 0.1147
result/tencentBlock.ns21504.oracleGeneral.zst Cacheus cache size      502, 4400145 req, miss ratio 0.5130, byte miss ratio 0.5130
result/tencentBlock.ns21504.oracleGeneral.zst Cacheus cache size     1506, 4400145 req, miss ratio 0.3926, byte miss ratio 0.3926
result/tencentBlock.ns21504.oracleGeneral.zst Cacheus cache size     5022, 4400145 req, miss ratio 0.3015, byte miss ratio 0.3015
result/tencentBlock.ns21504.oracleGeneral.zst Cacheus cache size    15067, 4400145 req, miss ratio 0.2700, byte miss ratio 0.2700
result/tencentBlock.ns21504.oracleGeneral.zst Cacheus cache size    50225, 4400145 req, miss ratio 0.2177, byte miss ratio 0.2177
result/tencentBlock.ns21504.oracleGeneral.zst Cacheus cache size   100451, 4400145 req, miss ratio 0.1580, byte miss ratio 0.1580
result/tencentBlock.ns21504.oracleGeneral.zst Cacheus cache size   200902, 4400145 req, miss ratio 0.1265, byte miss ratio 0.1265
result/tencentBlock.ns21504.oracleGeneral.zst Cacheus cache size   401805, 4400145 req, miss ratio 0.1146, byte miss ratio 0.1146
result/tencentBlock.ns21504.oracleGeneral.zst LHD cache size      502, 4400145 req, miss ratio 0.5217, byte miss ratio 0.5217
result/tencentBlock.ns21504.oracleGeneral.zst LHD cache size     1506, 4400145 req, miss ratio 0.3868, byte miss ratio 0.3868
result/tencentBlock.ns21504.oracleGeneral.zst LHD cache size     5022, 4400145 req, miss ratio 0.3033, byte miss ratio 0.3033
result/tencentBlock.ns21504.oracleGeneral.zst LHD cache size    15067, 4400145 req, miss ratio 0.2691, byte miss ratio 0.2691
result/tencentBlock.ns21504.oracleGeneral.zst LHD cache size    50225, 4400145 req, miss ratio 0.2085, byte miss ratio 0.2085
result/tencentBlock.ns21504.oracleGeneral.zst LHD cache size   100451, 4400145 req, miss ratio 0.1507, byte miss ratio 0.1507
result/tencentBlock.ns21504.oracleGeneral.zst LHD cache size   200902, 4400145 req, miss ratio 0.1250, byte miss ratio 0.1250
result/tencentBlock.ns21504.oracleGeneral.zst LHD cache size   401805, 4400145 req, miss ratio 0.1148, byte miss ratio 0.1148
result/tencentBlock.ns21504.oracleGeneral.zst Clock cache size      502, 4400145 req, miss ratio 0.5224, byte miss ratio 0.5224
result/tencentBlock.ns21504.oracleGeneral.zst Clock cache size     1506, 4400145 req, miss ratio 0.4135, byte miss ratio 0.4135
result/tencentBlock.ns21504.oracleGeneral.zst Clock cache size     5022, 4400145 req, miss ratio 0.3082, byte miss ratio 0.3082
result/tencentBlock.ns21504.oracleGeneral.zst Clock cache size    15067, 4400145 req, miss ratio 0.2808, byte miss ratio 0.2808
result/tencentBlock.ns21504.oracleGeneral.zst Clock cache size    50225, 4400145 req, miss ratio 0.2200, byte miss ratio 0.2200
result/tencentBlock.ns21504.oracleGeneral.zst Clock cache size   100451, 4400145 req, miss ratio 0.1772, byte miss ratio 0.1772
result/tencentBlock.ns21504.oracleGeneral.zst Clock cache size   200902, 4400145 req, miss ratio 0.1267, byte miss ratio 0.1267
result/tencentBlock.ns21504.oracleGeneral.zst Clock cache size   401805, 4400145 req, miss ratio 0.1150, byte miss ratio 0.1150
result/tencentBlock.ns21504.oracleGeneral.zst ARC cache size      502, 4400145 req, miss ratio 0.5104, byte miss ratio 0.5104
result/tencentBlock.ns21504.oracleGeneral.zst ARC cache size     1506, 4400145 req, miss ratio 0.3646, byte miss ratio 0.3646
result/tencentBlock.ns21504.oracleGeneral.zst ARC cache size     5022, 4400145 req, miss ratio 0.3016, byte miss ratio 0.3016
result/tencentBlock.ns21504.oracleGeneral.zst ARC cache size    15067, 4400145 req, miss ratio 0.2706, byte miss ratio 0.2706
result/tencentBlock.ns21504.oracleGeneral.zst ARC cache size    50225, 4400145 req, miss ratio 0.2163, byte miss ratio 0.2163
result/tencentBlock.ns21504.oracleGeneral.zst ARC cache size   100451, 4400145 req, miss ratio 0.1695, byte miss ratio 0.1695
result/tencentBlock.ns21504.oracleGeneral.zst ARC cache size   200902, 4400145 req, miss ratio 0.1222, byte miss ratio 0.1222
result/tencentBlock.ns21504.oracleGeneral.zst ARC cache size   401805, 4400145 req, miss ratio 0.1148, byte miss ratio 0.1148
result/tencentBlock.ns21504.oracleGeneral.zst clock2 cache size      502, 4400145 req, miss ratio 0.5268, byte miss ratio 0.5268
result/tencentBlock.ns21504.oracleGeneral.zst clock2 cache size     1506, 4400145 req, miss ratio 0.4183, byte miss ratio 0.4183
result/tencentBlock.ns21504.oracleGeneral.zst clock2 cache size     5022, 4400145 req, miss ratio 0.3053, byte miss ratio 0.3053
result/tencentBlock.ns21504.oracleGeneral.zst clock2 cache size    15067, 4400145 req, miss ratio 0.2842, byte miss ratio 0.2842
result/tencentBlock.ns21504.oracleGeneral.zst clock2 cache size    50225, 4400145 req, miss ratio 0.2286, byte miss ratio 0.2286
