result/tencentBlock.ns2124.oracleGeneral.zst ARC cache size      474, 5048163 req, miss ratio 0.5526, byte miss ratio 0.5526
result/tencentBlock.ns2124.oracleGeneral.zst ARC cache size     1424, 5048163 req, miss ratio 0.3756, byte miss ratio 0.3756
result/tencentBlock.ns2124.oracleGeneral.zst ARC cache size     4748, 5048163 req, miss ratio 0.3156, byte miss ratio 0.3156
result/tencentBlock.ns2124.oracleGeneral.zst ARC cache size    14245, 5048163 req, miss ratio 0.2642, byte miss ratio 0.2642
result/tencentBlock.ns2124.oracleGeneral.zst ARC cache size    47485, 5048163 req, miss ratio 0.2023, byte miss ratio 0.2023
result/tencentBlock.ns2124.oracleGeneral.zst ARC cache size    94971, 5048163 req, miss ratio 0.1523, byte miss ratio 0.1523
result/tencentBlock.ns2124.oracleGeneral.zst ARC cache size   189942, 5048163 req, miss ratio 0.0982, byte miss ratio 0.0982
result/tencentBlock.ns2124.oracleGeneral.zst ARC cache size   379885, 5048163 req, miss ratio 0.0943, byte miss ratio 0.0943
result/tencentBlock.ns2124.oracleGeneral.zst clock2 cache size      474, 5048163 req, miss ratio 0.5655, byte miss ratio 0.5655
result/tencentBlock.ns2124.oracleGeneral.zst clock2 cache size     1424, 5048163 req, miss ratio 0.4201, byte miss ratio 0.4201
result/tencentBlock.ns2124.oracleGeneral.zst clock2 cache size     4748, 5048163 req, miss ratio 0.3175, byte miss ratio 0.3175
result/tencentBlock.ns2124.oracleGeneral.zst clock2 cache size    14245, 5048163 req, miss ratio 0.2693, byte miss ratio 0.2693
result/tencentBlock.ns2124.oracleGeneral.zst clock2 cache size    47485, 5048163 req, miss ratio 0.2075, byte miss ratio 0.2075
result/tencentBlock.ns2124.oracleGeneral.zst clock2 cache size    94971, 5048163 req, miss ratio 0.1652, byte miss ratio 0.1652
result/tencentBlock.ns2124.oracleGeneral.zst clock2 cache size   189942, 5048163 req, miss ratio 0.1000, byte miss ratio 0.1000
result/tencentBlock.ns2124.oracleGeneral.zst clock2 cache size   379885, 5048163 req, miss ratio 0.0943, byte miss ratio 0.0943
result/tencentBlock.ns2124.oracleGeneral.zst Clock cache size      474, 5048163 req, miss ratio 0.5657, byte miss ratio 0.5657
result/tencentBlock.ns2124.oracleGeneral.zst Clock cache size     1424, 5048163 req, miss ratio 0.4298, byte miss ratio 0.4298
result/tencentBlock.ns2124.oracleGeneral.zst Clock cache size     4748, 5048163 req, miss ratio 0.3180, byte miss ratio 0.3180
result/tencentBlock.ns2124.oracleGeneral.zst Clock cache size    14245, 5048163 req, miss ratio 0.2706, byte miss ratio 0.2706
result/tencentBlock.ns2124.oracleGeneral.zst Clock cache size    47485, 5048163 req, miss ratio 0.2060, byte miss ratio 0.2060
result/tencentBlock.ns2124.oracleGeneral.zst Clock cache size    94971, 5048163 req, miss ratio 0.1629, byte miss ratio 0.1629
result/tencentBlock.ns2124.oracleGeneral.zst Clock cache size   189942, 5048163 req, miss ratio 0.1040, byte miss ratio 0.1040
result/tencentBlock.ns2124.oracleGeneral.zst Clock cache size   379885, 5048163 req, miss ratio 0.0943, byte miss ratio 0.0943
result/tencentBlock.ns2124.oracleGeneral.zst FIFO cache size      474, 5048163 req, miss ratio 0.6335, byte miss ratio 0.6335
result/tencentBlock.ns2124.oracleGeneral.zst FIFO cache size     1424, 5048163 req, miss ratio 0.4807, byte miss ratio 0.4807
result/tencentBlock.ns2124.oracleGeneral.zst FIFO cache size     4748, 5048163 req, miss ratio 0.3587, byte miss ratio 0.3587
result/tencentBlock.ns2124.oracleGeneral.zst FIFO cache size    14245, 5048163 req, miss ratio 0.2841, byte miss ratio 0.2841
result/tencentBlock.ns2124.oracleGeneral.zst FIFO cache size    47485, 5048163 req, miss ratio 0.2160, byte miss ratio 0.2160
result/tencentBlock.ns2124.oracleGeneral.zst FIFO cache size    94971, 5048163 req, miss ratio 0.1692, byte miss ratio 0.1692
result/tencentBlock.ns2124.oracleGeneral.zst FIFO cache size   189942, 5048163 req, miss ratio 0.1214, byte miss ratio 0.1214
result/tencentBlock.ns2124.oracleGeneral.zst FIFO cache size   379885, 5048163 req, miss ratio 0.1055, byte miss ratio 0.1055
result/tencentBlock.ns2124.oracleGeneral.zst LIRS cache size      474, 5048163 req, miss ratio 0.5573, byte miss ratio 0.5573
result/tencentBlock.ns2124.oracleGeneral.zst LIRS cache size     1424, 5048163 req, miss ratio 0.3830, byte miss ratio 0.3830
result/tencentBlock.ns2124.oracleGeneral.zst LIRS cache size     4748, 5048163 req, miss ratio 0.3265, byte miss ratio 0.3265
