result/tencentBlock.ns3961.oracleGeneral.zst Cacheus cache size      148, 2620287 req, miss ratio 0.4038, byte miss ratio 0.4038
result/tencentBlock.ns3961.oracleGeneral.zst Cacheus cache size      445, 2620287 req, miss ratio 0.3273, byte miss ratio 0.3273
result/tencentBlock.ns3961.oracleGeneral.zst Cacheus cache size     1483, 2620287 req, miss ratio 0.2512, byte miss ratio 0.2512
result/tencentBlock.ns3961.oracleGeneral.zst Cacheus cache size     4451, 2620287 req, miss ratio 0.1988, byte miss ratio 0.1988
result/tencentBlock.ns3961.oracleGeneral.zst Cacheus cache size    14837, 2620287 req, miss ratio 0.1452, byte miss ratio 0.1452
result/tencentBlock.ns3961.oracleGeneral.zst Cacheus cache size    29674, 2620287 req, miss ratio 0.1046, byte miss ratio 0.1046
result/tencentBlock.ns3961.oracleGeneral.zst Cacheus cache size    59348, 2620287 req, miss ratio 0.0743, byte miss ratio 0.0743
result/tencentBlock.ns3961.oracleGeneral.zst Cacheus cache size   118697, 2620287 req, miss ratio 0.0574, byte miss ratio 0.0574
result/tencentBlock.ns3961.oracleGeneral.zst ARC cache size      148, 2620287 req, miss ratio 0.4087, byte miss ratio 0.4087
result/tencentBlock.ns3961.oracleGeneral.zst ARC cache size      445, 2620287 req, miss ratio 0.3129, byte miss ratio 0.3129
result/tencentBlock.ns3961.oracleGeneral.zst ARC cache size     1483, 2620287 req, miss ratio 0.2444, byte miss ratio 0.2444
result/tencentBlock.ns3961.oracleGeneral.zst ARC cache size     4451, 2620287 req, miss ratio 0.1992, byte miss ratio 0.1992
result/tencentBlock.ns3961.oracleGeneral.zst ARC cache size    14837, 2620287 req, miss ratio 0.1442, byte miss ratio 0.1442
result/tencentBlock.ns3961.oracleGeneral.zst ARC cache size    29674, 2620287 req, miss ratio 0.1015, byte miss ratio 0.1015
result/tencentBlock.ns3961.oracleGeneral.zst ARC cache size    59348, 2620287 req, miss ratio 0.0707, byte miss ratio 0.0707
result/tencentBlock.ns3961.oracleGeneral.zst ARC cache size   118697, 2620287 req, miss ratio 0.0575, byte miss ratio 0.0575
result/tencentBlock.ns3961.oracleGeneral.zst FIFO cache size      148, 2620287 req, miss ratio 0.4933, byte miss ratio 0.4933
result/tencentBlock.ns3961.oracleGeneral.zst FIFO cache size      445, 2620287 req, miss ratio 0.3815, byte miss ratio 0.3815
result/tencentBlock.ns3961.oracleGeneral.zst FIFO cache size     1483, 2620287 req, miss ratio 0.2996, byte miss ratio 0.2996
result/tencentBlock.ns3961.oracleGeneral.zst FIFO cache size     4451, 2620287 req, miss ratio 0.2318, byte miss ratio 0.2318
result/tencentBlock.ns3961.oracleGeneral.zst FIFO cache size    14837, 2620287 req, miss ratio 0.1646, byte miss ratio 0.1646
