result/tencentBlock.ns17567.oracleGeneral.zst LHD cache size      491, 4319868 req, miss ratio 0.6028, byte miss ratio 0.6028
result/tencentBlock.ns17567.oracleGeneral.zst LHD cache size     1474, 4319868 req, miss ratio 0.4668, byte miss ratio 0.4668
result/tencentBlock.ns17567.oracleGeneral.zst LHD cache size     4914, 4319868 req, miss ratio 0.3949, byte miss ratio 0.3949
result/tencentBlock.ns17567.oracleGeneral.zst LHD cache size    14743, 4319868 req, miss ratio 0.3581, byte miss ratio 0.3581
result/tencentBlock.ns17567.oracleGeneral.zst LHD cache size    49145, 4319868 req, miss ratio 0.3037, byte miss ratio 0.3037
result/tencentBlock.ns17567.oracleGeneral.zst LHD cache size    98290, 4319868 req, miss ratio 0.2420, byte miss ratio 0.2420
result/tencentBlock.ns17567.oracleGeneral.zst LHD cache size   196580, 4319868 req, miss ratio 0.1418, byte miss ratio 0.1418
result/tencentBlock.ns17567.oracleGeneral.zst LHD cache size   393160, 4319868 req, miss ratio 0.1145, byte miss ratio 0.1145
result/tencentBlock.ns17567.oracleGeneral.zst LIRS cache size      491, 4319868 req, miss ratio 0.5970, byte miss ratio 0.5970
result/tencentBlock.ns17567.oracleGeneral.zst LIRS cache size     1474, 4319868 req, miss ratio 0.4468, byte miss ratio 0.4468
result/tencentBlock.ns17567.oracleGeneral.zst LIRS cache size     4914, 4319868 req, miss ratio 0.3995, byte miss ratio 0.3995
result/tencentBlock.ns17567.oracleGeneral.zst LIRS cache size    14743, 4319868 req, miss ratio 0.3558, byte miss ratio 0.3558
result/tencentBlock.ns17567.oracleGeneral.zst LIRS cache size    49145, 4319868 req, miss ratio 0.3052, byte miss ratio 0.3052
result/tencentBlock.ns17567.oracleGeneral.zst LIRS cache size    98290, 4319868 req, miss ratio 0.2391, byte miss ratio 0.2391
result/tencentBlock.ns17567.oracleGeneral.zst LIRS cache size   196580, 4319868 req, miss ratio 0.1457, byte miss ratio 0.1457
result/tencentBlock.ns17567.oracleGeneral.zst LIRS cache size   393160, 4319868 req, miss ratio 0.1180, byte miss ratio 0.1180
result/tencentBlock.ns17567.oracleGeneral.zst ARC cache size      491, 4319868 req, miss ratio 0.5849, byte miss ratio 0.5849
result/tencentBlock.ns17567.oracleGeneral.zst ARC cache size     1474, 4319868 req, miss ratio 0.4382, byte miss ratio 0.4382
result/tencentBlock.ns17567.oracleGeneral.zst ARC cache size     4914, 4319868 req, miss ratio 0.3885, byte miss ratio 0.3885
result/tencentBlock.ns17567.oracleGeneral.zst ARC cache size    14743, 4319868 req, miss ratio 0.3542, byte miss ratio 0.3542
result/tencentBlock.ns17567.oracleGeneral.zst ARC cache size    49145, 4319868 req, miss ratio 0.3006, byte miss ratio 0.3006
result/tencentBlock.ns17567.oracleGeneral.zst ARC cache size    98290, 4319868 req, miss ratio 0.2523, byte miss ratio 0.2523
result/tencentBlock.ns17567.oracleGeneral.zst ARC cache size   196580, 4319868 req, miss ratio 0.1334, byte miss ratio 0.1334
result/tencentBlock.ns17567.oracleGeneral.zst ARC cache size   393160, 4319868 req, miss ratio 0.1146, byte miss ratio 0.1146
result/tencentBlock.ns17567.oracleGeneral.zst FIFO cache size      491, 4319868 req, miss ratio 0.6884, byte miss ratio 0.6884
result/tencentBlock.ns17567.oracleGeneral.zst FIFO cache size     1474, 4319868 req, miss ratio 0.5525, byte miss ratio 0.5525
result/tencentBlock.ns17567.oracleGeneral.zst FIFO cache size     4914, 4319868 req, miss ratio 0.4495, byte miss ratio 0.4495
result/tencentBlock.ns17567.oracleGeneral.zst FIFO cache size    14743, 4319868 req, miss ratio 0.3889, byte miss ratio 0.3889
result/tencentBlock.ns17567.oracleGeneral.zst FIFO cache size    49145, 4319868 req, miss ratio 0.3223, byte miss ratio 0.3223
result/tencentBlock.ns17567.oracleGeneral.zst FIFO cache size    98290, 4319868 req, miss ratio 0.2605, byte miss ratio 0.2605
