result/tencentBlock.ns16379.oracleGeneral.zst FIFO cache size      138, 1109812 req, miss ratio 0.4609, byte miss ratio 0.4609
result/tencentBlock.ns16379.oracleGeneral.zst FIFO cache size      415, 1109812 req, miss ratio 0.4143, byte miss ratio 0.4143
result/tencentBlock.ns16379.oracleGeneral.zst FIFO cache size     1386, 1109812 req, miss ratio 0.3922, byte miss ratio 0.3922
result/tencentBlock.ns16379.oracleGeneral.zst FIFO cache size     4159, 1109812 req, miss ratio 0.3827, byte miss ratio 0.3827
result/tencentBlock.ns16379.oracleGeneral.zst FIFO cache size    13863, 1109812 req, miss ratio 0.3364, byte miss ratio 0.3364
result/tencentBlock.ns16379.oracleGeneral.zst FIFO cache size    27727, 1109812 req, miss ratio 0.2948, byte miss ratio 0.2948
result/tencentBlock.ns16379.oracleGeneral.zst FIFO cache size    55454, 1109812 req, miss ratio 0.2264, byte miss ratio 0.2264
result/tencentBlock.ns16379.oracleGeneral.zst FIFO cache size   110909, 1109812 req, miss ratio 0.1595, byte miss ratio 0.1595
result/tencentBlock.ns16379.oracleGeneral.zst LeCaR cache size      138, 1109812 req, miss ratio 0.4073, byte miss ratio 0.4073
result/tencentBlock.ns16379.oracleGeneral.zst LeCaR cache size      415, 1109812 req, miss ratio 0.3915, byte miss ratio 0.3915
result/tencentBlock.ns16379.oracleGeneral.zst LeCaR cache size     1386, 1109812 req, miss ratio 0.3821, byte miss ratio 0.3821
result/tencentBlock.ns16379.oracleGeneral.zst LeCaR cache size     4159, 1109812 req, miss ratio 0.3779, byte miss ratio 0.3779
result/tencentBlock.ns16379.oracleGeneral.zst LeCaR cache size    13863, 1109812 req, miss ratio 0.3243, byte miss ratio 0.3243
result/tencentBlock.ns16379.oracleGeneral.zst LeCaR cache size    27727, 1109812 req, miss ratio 0.2831, byte miss ratio 0.2831
result/tencentBlock.ns16379.oracleGeneral.zst LeCaR cache size    55454, 1109812 req, miss ratio 0.2050, byte miss ratio 0.2050
result/tencentBlock.ns16379.oracleGeneral.zst LeCaR cache size   110909, 1109812 req, miss ratio 0.1347, byte miss ratio 0.1347
result/tencentBlock.ns16379.oracleGeneral.zst clock2 cache size      138, 1109812 req, miss ratio 0.4099, byte miss ratio 0.4099
result/tencentBlock.ns16379.oracleGeneral.zst clock2 cache size      415, 1109812 req, miss ratio 0.3925, byte miss ratio 0.3925
result/tencentBlock.ns16379.oracleGeneral.zst clock2 cache size     1386, 1109812 req, miss ratio 0.3824, byte miss ratio 0.3824
result/tencentBlock.ns16379.oracleGeneral.zst clock2 cache size     4159, 1109812 req, miss ratio 0.3778, byte miss ratio 0.3778
result/tencentBlock.ns16379.oracleGeneral.zst clock2 cache size    13863, 1109812 req, miss ratio 0.3751, byte miss ratio 0.3751
result/tencentBlock.ns16379.oracleGeneral.zst clock2 cache size    27727, 1109812 req, miss ratio 0.3169, byte miss ratio 0.3169
result/tencentBlock.ns16379.oracleGeneral.zst clock2 cache size    55454, 1109812 req, miss ratio 0.2354, byte miss ratio 0.2354
result/tencentBlock.ns16379.oracleGeneral.zst clock2 cache size   110909, 1109812 req, miss ratio 0.1400, byte miss ratio 0.1400
result/tencentBlock.ns16379.oracleGeneral.zst LRU cache size      138, 1109812 req, miss ratio 0.4083, byte miss ratio 0.4083
result/tencentBlock.ns16379.oracleGeneral.zst LRU cache size      415, 1109812 req, miss ratio 0.3919, byte miss ratio 0.3919
result/tencentBlock.ns16379.oracleGeneral.zst LRU cache size     1386, 1109812 req, miss ratio 0.3825, byte miss ratio 0.3825
result/tencentBlock.ns16379.oracleGeneral.zst LRU cache size     4159, 1109812 req, miss ratio 0.3779, byte miss ratio 0.3779
result/tencentBlock.ns16379.oracleGeneral.zst LRU cache size    13863, 1109812 req, miss ratio 0.3243, byte miss ratio 0.3243
result/tencentBlock.ns16379.oracleGeneral.zst LRU cache size    27727, 1109812 req, miss ratio 0.2866, byte miss ratio 0.2866
result/tencentBlock.ns16379.oracleGeneral.zst LRU cache size    55454, 1109812 req, miss ratio 0.2026, byte miss ratio 0.2026
result/tencentBlock.ns16379.oracleGeneral.zst LRU cache size   110909, 1109812 req, miss ratio 0.1346, byte miss ratio 0.1346
result/tencentBlock.ns16379.oracleGeneral.zst Clock cache size      138, 1109812 req, miss ratio 0.4086, byte miss ratio 0.4086
result/tencentBlock.ns16379.oracleGeneral.zst Clock cache size      415, 1109812 req, miss ratio 0.3922, byte miss ratio 0.3922
result/tencentBlock.ns16379.oracleGeneral.zst Clock cache size     1386, 1109812 req, miss ratio 0.3827, byte miss ratio 0.3827
result/tencentBlock.ns16379.oracleGeneral.zst Clock cache size     4159, 1109812 req, miss ratio 0.3780, byte miss ratio 0.3780
result/tencentBlock.ns16379.oracleGeneral.zst Clock cache size    13863, 1109812 req, miss ratio 0.3710, byte miss ratio 0.3710
result/tencentBlock.ns16379.oracleGeneral.zst Clock cache size    27727, 1109812 req, miss ratio 0.3087, byte miss ratio 0.3087
result/tencentBlock.ns16379.oracleGeneral.zst Clock cache size    55454, 1109812 req, miss ratio 0.2196, byte miss ratio 0.2196
result/tencentBlock.ns16379.oracleGeneral.zst Clock cache size   110909, 1109812 req, miss ratio 0.1420, byte miss ratio 0.1420
result/tencentBlock.ns16379.oracleGeneral.zst S3FIFO-1 cache size      138, 1109812 req, miss ratio 0.4039, byte miss ratio 0.4039
result/tencentBlock.ns16379.oracleGeneral.zst S3FIFO-1 cache size      415, 1109812 req, miss ratio 0.3856, byte miss ratio 0.3856
result/tencentBlock.ns16379.oracleGeneral.zst S3FIFO-1 cache size     1386, 1109812 req, miss ratio 0.3790, byte miss ratio 0.3790
result/tencentBlock.ns16379.oracleGeneral.zst S3FIFO-1 cache size     4159, 1109812 req, miss ratio 0.3768, byte miss ratio 0.3768
result/tencentBlock.ns16379.oracleGeneral.zst S3FIFO-1 cache size    13863, 1109812 req, miss ratio 0.3430, byte miss ratio 0.3430
