result/tencentBlock.ns19886.oracleGeneral.zst clock2 cache size      255, 1892864 req, miss ratio 0.5016, byte miss ratio 0.5016
result/tencentBlock.ns19886.oracleGeneral.zst clock2 cache size      767, 1892864 req, miss ratio 0.4761, byte miss ratio 0.4761
result/tencentBlock.ns19886.oracleGeneral.zst clock2 cache size     2556, 1892864 req, miss ratio 0.4519, byte miss ratio 0.4519
result/tencentBlock.ns19886.oracleGeneral.zst clock2 cache size     7670, 1892864 req, miss ratio 0.4059, byte miss ratio 0.4059
result/tencentBlock.ns19886.oracleGeneral.zst clock2 cache size    25569, 1892864 req, miss ratio 0.3419, byte miss ratio 0.3419
result/tencentBlock.ns19886.oracleGeneral.zst clock2 cache size    51138, 1892864 req, miss ratio 0.2960, byte miss ratio 0.2960
result/tencentBlock.ns19886.oracleGeneral.zst clock2 cache size   102277, 1892864 req, miss ratio 0.1725, byte miss ratio 0.1725
result/tencentBlock.ns19886.oracleGeneral.zst clock2 cache size   204555, 1892864 req, miss ratio 0.1356, byte miss ratio 0.1356
result/tencentBlock.ns19886.oracleGeneral.zst Clock cache size      255, 1892864 req, miss ratio 0.5065, byte miss ratio 0.5065
result/tencentBlock.ns19886.oracleGeneral.zst Clock cache size      767, 1892864 req, miss ratio 0.4763, byte miss ratio 0.4763
result/tencentBlock.ns19886.oracleGeneral.zst Clock cache size     2556, 1892864 req, miss ratio 0.4522, byte miss ratio 0.4522
result/tencentBlock.ns19886.oracleGeneral.zst Clock cache size     7670, 1892864 req, miss ratio 0.4143, byte miss ratio 0.4143
result/tencentBlock.ns19886.oracleGeneral.zst Clock cache size    25569, 1892864 req, miss ratio 0.3389, byte miss ratio 0.3389
result/tencentBlock.ns19886.oracleGeneral.zst Clock cache size    51138, 1892864 req, miss ratio 0.2978, byte miss ratio 0.2978
result/tencentBlock.ns19886.oracleGeneral.zst Clock cache size   102277, 1892864 req, miss ratio 0.1739, byte miss ratio 0.1739
