result/tencentBlock.ns5764.oracleGeneral.zst S3FIFO-1 cache size      559, 8714365 req, miss ratio 0.5916, byte miss ratio 0.5916
result/tencentBlock.ns5764.oracleGeneral.zst S3FIFO-1 cache size     1679, 8714365 req, miss ratio 0.5227, byte miss ratio 0.5227
result/tencentBlock.ns5764.oracleGeneral.zst S3FIFO-1 cache size     5597, 8714365 req, miss ratio 0.4165, byte miss ratio 0.4165
result/tencentBlock.ns5764.oracleGeneral.zst S3FIFO-1 cache size    16793, 8714365 req, miss ratio 0.2655, byte miss ratio 0.2655
result/tencentBlock.ns5764.oracleGeneral.zst S3FIFO-1 cache size    55976, 8714365 req, miss ratio 0.1399, byte miss ratio 0.1399
result/tencentBlock.ns5764.oracleGeneral.zst S3FIFO-1 cache size   111953, 8714365 req, miss ratio 0.1025, byte miss ratio 0.1025
result/tencentBlock.ns5764.oracleGeneral.zst S3FIFO-1 cache size   223907, 8714365 req, miss ratio 0.0770, byte miss ratio 0.0770
result/tencentBlock.ns5764.oracleGeneral.zst S3FIFO-1 cache size   447814, 8714365 req, miss ratio 0.0650, byte miss ratio 0.0650
result/tencentBlock.ns5764.oracleGeneral.zst LRU cache size      559, 8714365 req, miss ratio 0.6311, byte miss ratio 0.6311
result/tencentBlock.ns5764.oracleGeneral.zst LRU cache size     1679, 8714365 req, miss ratio 0.5735, byte miss ratio 0.5735
result/tencentBlock.ns5764.oracleGeneral.zst LRU cache size     5597, 8714365 req, miss ratio 0.5106, byte miss ratio 0.5106
result/tencentBlock.ns5764.oracleGeneral.zst LRU cache size    16793, 8714365 req, miss ratio 0.3304, byte miss ratio 0.3304
result/tencentBlock.ns5764.oracleGeneral.zst LRU cache size    55976, 8714365 req, miss ratio 0.1441, byte miss ratio 0.1441
result/tencentBlock.ns5764.oracleGeneral.zst LRU cache size   111953, 8714365 req, miss ratio 0.1038, byte miss ratio 0.1038
result/tencentBlock.ns5764.oracleGeneral.zst LRU cache size   223907, 8714365 req, miss ratio 0.0746, byte miss ratio 0.0746
result/tencentBlock.ns5764.oracleGeneral.zst LRU cache size   447814, 8714365 req, miss ratio 0.0655, byte miss ratio 0.0655
result/tencentBlock.ns5764.oracleGeneral.zst ARC cache size      559, 8714365 req, miss ratio 0.5931, byte miss ratio 0.5931
result/tencentBlock.ns5764.oracleGeneral.zst ARC cache size     1679, 8714365 req, miss ratio 0.5232, byte miss ratio 0.5232
result/tencentBlock.ns5764.oracleGeneral.zst ARC cache size     5597, 8714365 req, miss ratio 0.4168, byte miss ratio 0.4168
result/tencentBlock.ns5764.oracleGeneral.zst ARC cache size    16793, 8714365 req, miss ratio 0.2592, byte miss ratio 0.2592
result/tencentBlock.ns5764.oracleGeneral.zst ARC cache size    55976, 8714365 req, miss ratio 0.1425, byte miss ratio 0.1425
result/tencentBlock.ns5764.oracleGeneral.zst ARC cache size   111953, 8714365 req, miss ratio 0.1054, byte miss ratio 0.1054
result/tencentBlock.ns5764.oracleGeneral.zst ARC cache size   223907, 8714365 req, miss ratio 0.0755, byte miss ratio 0.0755
result/tencentBlock.ns5764.oracleGeneral.zst ARC cache size   447814, 8714365 req, miss ratio 0.0650, byte miss ratio 0.0650
result/tencentBlock.ns5764.oracleGeneral.zst Clock cache size      559, 8714365 req, miss ratio 0.6275, byte miss ratio 0.6275
result/tencentBlock.ns5764.oracleGeneral.zst Clock cache size     1679, 8714365 req, miss ratio 0.5708, byte miss ratio 0.5708
result/tencentBlock.ns5764.oracleGeneral.zst Clock cache size     5597, 8714365 req, miss ratio 0.5066, byte miss ratio 0.5066
result/tencentBlock.ns5764.oracleGeneral.zst Clock cache size    16793, 8714365 req, miss ratio 0.3177, byte miss ratio 0.3177
result/tencentBlock.ns5764.oracleGeneral.zst Clock cache size    55976, 8714365 req, miss ratio 0.1437, byte miss ratio 0.1437
result/tencentBlock.ns5764.oracleGeneral.zst Clock cache size   111953, 8714365 req, miss ratio 0.1032, byte miss ratio 0.1032
result/tencentBlock.ns5764.oracleGeneral.zst Clock cache size   223907, 8714365 req, miss ratio 0.0752, byte miss ratio 0.0752
result/tencentBlock.ns5764.oracleGeneral.zst Clock cache size   447814, 8714365 req, miss ratio 0.0650, byte miss ratio 0.0650
result/tencentBlock.ns5764.oracleGeneral.zst Cacheus cache size      559, 8714365 req, miss ratio 0.6033, byte miss ratio 0.6033
result/tencentBlock.ns5764.oracleGeneral.zst Cacheus cache size     1679, 8714365 req, miss ratio 0.5438, byte miss ratio 0.5438
result/tencentBlock.ns5764.oracleGeneral.zst Cacheus cache size     5597, 8714365 req, miss ratio 0.4640, byte miss ratio 0.4640
result/tencentBlock.ns5764.oracleGeneral.zst Cacheus cache size    16793, 8714365 req, miss ratio 0.3013, byte miss ratio 0.3013
result/tencentBlock.ns5764.oracleGeneral.zst Cacheus cache size    55976, 8714365 req, miss ratio 0.1401, byte miss ratio 0.1401
result/tencentBlock.ns5764.oracleGeneral.zst Cacheus cache size   111953, 8714365 req, miss ratio 0.1017, byte miss ratio 0.1017
result/tencentBlock.ns5764.oracleGeneral.zst Cacheus cache size   223907, 8714365 req, miss ratio 0.0746, byte miss ratio 0.0746
result/tencentBlock.ns5764.oracleGeneral.zst Cacheus cache size   447814, 8714365 req, miss ratio 0.0651, byte miss ratio 0.0651
result/tencentBlock.ns5764.oracleGeneral.zst FIFO cache size      559, 8714365 req, miss ratio 0.6470, byte miss ratio 0.6470
result/tencentBlock.ns5764.oracleGeneral.zst FIFO cache size     1679, 8714365 req, miss ratio 0.5875, byte miss ratio 0.5875
result/tencentBlock.ns5764.oracleGeneral.zst FIFO cache size     5597, 8714365 req, miss ratio 0.5176, byte miss ratio 0.5176
result/tencentBlock.ns5764.oracleGeneral.zst FIFO cache size    16793, 8714365 req, miss ratio 0.3644, byte miss ratio 0.3644
result/tencentBlock.ns5764.oracleGeneral.zst FIFO cache size    55976, 8714365 req, miss ratio 0.1769, byte miss ratio 0.1769
result/tencentBlock.ns5764.oracleGeneral.zst FIFO cache size   111953, 8714365 req, miss ratio 0.1229, byte miss ratio 0.1229
result/tencentBlock.ns5764.oracleGeneral.zst FIFO cache size   223907, 8714365 req, miss ratio 0.0858, byte miss ratio 0.0858
result/tencentBlock.ns5764.oracleGeneral.zst FIFO cache size   447814, 8714365 req, miss ratio 0.0683, byte miss ratio 0.0683
result/tencentBlock.ns5764.oracleGeneral.zst LHD cache size      559, 8714365 req, miss ratio 0.6244, byte miss ratio 0.6244
result/tencentBlock.ns5764.oracleGeneral.zst LHD cache size     1679, 8714365 req, miss ratio 0.5523, byte miss ratio 0.5523
result/tencentBlock.ns5764.oracleGeneral.zst LHD cache size     5597, 8714365 req, miss ratio 0.4601, byte miss ratio 0.4601
result/tencentBlock.ns5764.oracleGeneral.zst LHD cache size    16793, 8714365 req, miss ratio 0.2843, byte miss ratio 0.2843
result/tencentBlock.ns5764.oracleGeneral.zst LHD cache size    55976, 8714365 req, miss ratio 0.1450, byte miss ratio 0.1450
result/tencentBlock.ns5764.oracleGeneral.zst LHD cache size   111953, 8714365 req, miss ratio 0.1043, byte miss ratio 0.1043
result/tencentBlock.ns5764.oracleGeneral.zst LHD cache size   223907, 8714365 req, miss ratio 0.0767, byte miss ratio 0.0767
result/tencentBlock.ns5764.oracleGeneral.zst LHD cache size   447814, 8714365 req, miss ratio 0.0654, byte miss ratio 0.0654
