result/tencentBlock.ns7406.oracleGeneral.zst LHD cache size      148, 6720069 req, miss ratio 0.6159, byte miss ratio 0.6159
result/tencentBlock.ns7406.oracleGeneral.zst LHD cache size      444, 6720069 req, miss ratio 0.5699, byte miss ratio 0.5699
result/tencentBlock.ns7406.oracleGeneral.zst LHD cache size     1482, 6720069 req, miss ratio 0.5473, byte miss ratio 0.5473
result/tencentBlock.ns7406.oracleGeneral.zst LHD cache size     4447, 6720069 req, miss ratio 0.4854, byte miss ratio 0.4854
result/tencentBlock.ns7406.oracleGeneral.zst LHD cache size    14825, 6720069 req, miss ratio 0.3173, byte miss ratio 0.3173
result/tencentBlock.ns7406.oracleGeneral.zst LHD cache size    29650, 6720069 req, miss ratio 0.0941, byte miss ratio 0.0941
result/tencentBlock.ns7406.oracleGeneral.zst LHD cache size    59301, 6720069 req, miss ratio 0.0570, byte miss ratio 0.0570
result/tencentBlock.ns7406.oracleGeneral.zst LHD cache size   118602, 6720069 req, miss ratio 0.0244, byte miss ratio 0.0244
result/tencentBlock.ns7406.oracleGeneral.zst S3FIFO-1 cache size      148, 6720069 req, miss ratio 0.5884, byte miss ratio 0.5884
result/tencentBlock.ns7406.oracleGeneral.zst S3FIFO-1 cache size      444, 6720069 req, miss ratio 0.5552, byte miss ratio 0.5552
result/tencentBlock.ns7406.oracleGeneral.zst S3FIFO-1 cache size     1482, 6720069 req, miss ratio 0.5390, byte miss ratio 0.5390
result/tencentBlock.ns7406.oracleGeneral.zst S3FIFO-1 cache size     4447, 6720069 req, miss ratio 0.4885, byte miss ratio 0.4885
result/tencentBlock.ns7406.oracleGeneral.zst S3FIFO-1 cache size    14825, 6720069 req, miss ratio 0.3308, byte miss ratio 0.3308
result/tencentBlock.ns7406.oracleGeneral.zst S3FIFO-1 cache size    29650, 6720069 req, miss ratio 0.0794, byte miss ratio 0.0794
result/tencentBlock.ns7406.oracleGeneral.zst S3FIFO-1 cache size    59301, 6720069 req, miss ratio 0.0607, byte miss ratio 0.0607
result/tencentBlock.ns7406.oracleGeneral.zst S3FIFO-1 cache size   118602, 6720069 req, miss ratio 0.0228, byte miss ratio 0.0228
result/tencentBlock.ns7406.oracleGeneral.zst clock2 cache size      148, 6720069 req, miss ratio 0.6229, byte miss ratio 0.6229
result/tencentBlock.ns7406.oracleGeneral.zst clock2 cache size      444, 6720069 req, miss ratio 0.5720, byte miss ratio 0.5720
result/tencentBlock.ns7406.oracleGeneral.zst clock2 cache size     1482, 6720069 req, miss ratio 0.5548, byte miss ratio 0.5548
result/tencentBlock.ns7406.oracleGeneral.zst clock2 cache size     4447, 6720069 req, miss ratio 0.5454, byte miss ratio 0.5454
result/tencentBlock.ns7406.oracleGeneral.zst clock2 cache size    14825, 6720069 req, miss ratio 0.4386, byte miss ratio 0.4386
result/tencentBlock.ns7406.oracleGeneral.zst clock2 cache size    29650, 6720069 req, miss ratio 0.0859, byte miss ratio 0.0859
result/tencentBlock.ns7406.oracleGeneral.zst clock2 cache size    59301, 6720069 req, miss ratio 0.0691, byte miss ratio 0.0691
result/tencentBlock.ns7406.oracleGeneral.zst clock2 cache size   118602, 6720069 req, miss ratio 0.0229, byte miss ratio 0.0229
result/tencentBlock.ns7406.oracleGeneral.zst LeCaR cache size      148, 6720069 req, miss ratio 0.6152, byte miss ratio 0.6152
result/tencentBlock.ns7406.oracleGeneral.zst LeCaR cache size      444, 6720069 req, miss ratio 0.5735, byte miss ratio 0.5735
result/tencentBlock.ns7406.oracleGeneral.zst LeCaR cache size     1482, 6720069 req, miss ratio 0.5507, byte miss ratio 0.5507
result/tencentBlock.ns7406.oracleGeneral.zst LeCaR cache size     4447, 6720069 req, miss ratio 0.5448, byte miss ratio 0.5448
result/tencentBlock.ns7406.oracleGeneral.zst LeCaR cache size    14825, 6720069 req, miss ratio 0.3339, byte miss ratio 0.3339
result/tencentBlock.ns7406.oracleGeneral.zst LeCaR cache size    29650, 6720069 req, miss ratio 0.0858, byte miss ratio 0.0858
result/tencentBlock.ns7406.oracleGeneral.zst LeCaR cache size    59301, 6720069 req, miss ratio 0.0691, byte miss ratio 0.0691
result/tencentBlock.ns7406.oracleGeneral.zst LeCaR cache size   118602, 6720069 req, miss ratio 0.0232, byte miss ratio 0.0232
result/tencentBlock.ns7406.oracleGeneral.zst Clock cache size      148, 6720069 req, miss ratio 0.6243, byte miss ratio 0.6243
result/tencentBlock.ns7406.oracleGeneral.zst Clock cache size      444, 6720069 req, miss ratio 0.5788, byte miss ratio 0.5788
