result/tencentBlock.ns10031.oracleGeneral.zst Cacheus cache size      247, 2582311 req, miss ratio 0.4572, byte miss ratio 0.4572
result/tencentBlock.ns10031.oracleGeneral.zst Cacheus cache size      741, 2582311 req, miss ratio 0.3857, byte miss ratio 0.3857
result/tencentBlock.ns10031.oracleGeneral.zst Cacheus cache size     2470, 2582311 req, miss ratio 0.2685, byte miss ratio 0.2685
result/tencentBlock.ns10031.oracleGeneral.zst Cacheus cache size     7410, 2582311 req, miss ratio 0.2416, byte miss ratio 0.2416
result/tencentBlock.ns10031.oracleGeneral.zst Cacheus cache size    24700, 2582311 req, miss ratio 0.1853, byte miss ratio 0.1853
result/tencentBlock.ns10031.oracleGeneral.zst Cacheus cache size    49401, 2582311 req, miss ratio 0.1385, byte miss ratio 0.1385
result/tencentBlock.ns10031.oracleGeneral.zst Cacheus cache size    98802, 2582311 req, miss ratio 0.1085, byte miss ratio 0.1085
result/tencentBlock.ns10031.oracleGeneral.zst Cacheus cache size   197605, 2582311 req, miss ratio 0.0962, byte miss ratio 0.0962
result/tencentBlock.ns10031.oracleGeneral.zst ARC cache size      247, 2582311 req, miss ratio 0.4578, byte miss ratio 0.4578
result/tencentBlock.ns10031.oracleGeneral.zst ARC cache size      741, 2582311 req, miss ratio 0.3848, byte miss ratio 0.3848
result/tencentBlock.ns10031.oracleGeneral.zst ARC cache size     2470, 2582311 req, miss ratio 0.2582, byte miss ratio 0.2582
result/tencentBlock.ns10031.oracleGeneral.zst ARC cache size     7410, 2582311 req, miss ratio 0.2387, byte miss ratio 0.2387
result/tencentBlock.ns10031.oracleGeneral.zst ARC cache size    24700, 2582311 req, miss ratio 0.1861, byte miss ratio 0.1861
result/tencentBlock.ns10031.oracleGeneral.zst ARC cache size    49401, 2582311 req, miss ratio 0.1423, byte miss ratio 0.1423
result/tencentBlock.ns10031.oracleGeneral.zst ARC cache size    98802, 2582311 req, miss ratio 0.1051, byte miss ratio 0.1051
result/tencentBlock.ns10031.oracleGeneral.zst ARC cache size   197605, 2582311 req, miss ratio 0.0962, byte miss ratio 0.0962
result/tencentBlock.ns10031.oracleGeneral.zst LRU cache size      247, 2582311 req, miss ratio 0.4991, byte miss ratio 0.4991
result/tencentBlock.ns10031.oracleGeneral.zst LRU cache size      741, 2582311 req, miss ratio 0.4018, byte miss ratio 0.4018
result/tencentBlock.ns10031.oracleGeneral.zst LRU cache size     2470, 2582311 req, miss ratio 0.2973, byte miss ratio 0.2973
result/tencentBlock.ns10031.oracleGeneral.zst LRU cache size     7410, 2582311 req, miss ratio 0.2462, byte miss ratio 0.2462
result/tencentBlock.ns10031.oracleGeneral.zst LRU cache size    24700, 2582311 req, miss ratio 0.1872, byte miss ratio 0.1872
result/tencentBlock.ns10031.oracleGeneral.zst LRU cache size    49401, 2582311 req, miss ratio 0.1425, byte miss ratio 0.1425
result/tencentBlock.ns10031.oracleGeneral.zst LRU cache size    98802, 2582311 req, miss ratio 0.1093, byte miss ratio 0.1093
result/tencentBlock.ns10031.oracleGeneral.zst LRU cache size   197605, 2582311 req, miss ratio 0.0962, byte miss ratio 0.0962
result/tencentBlock.ns10031.oracleGeneral.zst LeCaR cache size      247, 2582311 req, miss ratio 0.4802, byte miss ratio 0.4802
result/tencentBlock.ns10031.oracleGeneral.zst LeCaR cache size      741, 2582311 req, miss ratio 0.4012, byte miss ratio 0.4012
result/tencentBlock.ns10031.oracleGeneral.zst LeCaR cache size     2470, 2582311 req, miss ratio 0.2727, byte miss ratio 0.2727
result/tencentBlock.ns10031.oracleGeneral.zst LeCaR cache size     7410, 2582311 req, miss ratio 0.2440, byte miss ratio 0.2440
result/tencentBlock.ns10031.oracleGeneral.zst LeCaR cache size    24700, 2582311 req, miss ratio 0.1848, byte miss ratio 0.1848
result/tencentBlock.ns10031.oracleGeneral.zst LeCaR cache size    49401, 2582311 req, miss ratio 0.1412, byte miss ratio 0.1412
result/tencentBlock.ns10031.oracleGeneral.zst LeCaR cache size    98802, 2582311 req, miss ratio 0.1067, byte miss ratio 0.1067
