result/tencentBlock.ns12043.oracleGeneral.zst LHD cache size      813, 7968208 req, miss ratio 0.4526, byte miss ratio 0.4526
result/tencentBlock.ns12043.oracleGeneral.zst LHD cache size     2439, 7968208 req, miss ratio 0.3570, byte miss ratio 0.3570
result/tencentBlock.ns12043.oracleGeneral.zst LHD cache size     8131, 7968208 req, miss ratio 0.3066, byte miss ratio 0.3066
result/tencentBlock.ns12043.oracleGeneral.zst LHD cache size    24394, 7968208 req, miss ratio 0.2804, byte miss ratio 0.2804
result/tencentBlock.ns12043.oracleGeneral.zst LHD cache size    81313, 7968208 req, miss ratio 0.2276, byte miss ratio 0.2276
result/tencentBlock.ns12043.oracleGeneral.zst LHD cache size   162627, 7968208 req, miss ratio 0.1713, byte miss ratio 0.1713
result/tencentBlock.ns12043.oracleGeneral.zst LHD cache size   325254, 7968208 req, miss ratio 0.1157, byte miss ratio 0.1157
result/tencentBlock.ns12043.oracleGeneral.zst LHD cache size   650508, 7968208 req, miss ratio 0.1026, byte miss ratio 0.1026
result/tencentBlock.ns12043.oracleGeneral.zst Clock cache size      813, 7968208 req, miss ratio 0.4433, byte miss ratio 0.4433
result/tencentBlock.ns12043.oracleGeneral.zst Clock cache size     2439, 7968208 req, miss ratio 0.3636, byte miss ratio 0.3636
result/tencentBlock.ns12043.oracleGeneral.zst Clock cache size     8131, 7968208 req, miss ratio 0.3093, byte miss ratio 0.3093
result/tencentBlock.ns12043.oracleGeneral.zst Clock cache size    24394, 7968208 req, miss ratio 0.2894, byte miss ratio 0.2894
result/tencentBlock.ns12043.oracleGeneral.zst Clock cache size    81313, 7968208 req, miss ratio 0.2401, byte miss ratio 0.2401
result/tencentBlock.ns12043.oracleGeneral.zst Clock cache size   162627, 7968208 req, miss ratio 0.2023, byte miss ratio 0.2023
result/tencentBlock.ns12043.oracleGeneral.zst Clock cache size   325254, 7968208 req, miss ratio 0.1232, byte miss ratio 0.1232
result/tencentBlock.ns12043.oracleGeneral.zst Clock cache size   650508, 7968208 req, miss ratio 0.1025, byte miss ratio 0.1025
result/tencentBlock.ns12043.oracleGeneral.zst Cacheus cache size      813, 7968208 req, miss ratio 0.4208, byte miss ratio 0.4208
result/tencentBlock.ns12043.oracleGeneral.zst Cacheus cache size     2439, 7968208 req, miss ratio 0.3382, byte miss ratio 0.3382
