result/tencentBlock.ns12466.oracleGeneral.zst FIFO cache size      608, 5774542 req, miss ratio 0.5407, byte miss ratio 0.5407
result/tencentBlock.ns12466.oracleGeneral.zst FIFO cache size     1824, 5774542 req, miss ratio 0.4201, byte miss ratio 0.4201
result/tencentBlock.ns12466.oracleGeneral.zst FIFO cache size     6080, 5774542 req, miss ratio 0.3342, byte miss ratio 0.3342
result/tencentBlock.ns12466.oracleGeneral.zst FIFO cache size    18241, 5774542 req, miss ratio 0.2832, byte miss ratio 0.2832
result/tencentBlock.ns12466.oracleGeneral.zst FIFO cache size    60806, 5774542 req, miss ratio 0.2268, byte miss ratio 0.2268
result/tencentBlock.ns12466.oracleGeneral.zst FIFO cache size   121612, 5774542 req, miss ratio 0.1817, byte miss ratio 0.1817
result/tencentBlock.ns12466.oracleGeneral.zst FIFO cache size   243224, 5774542 req, miss ratio 0.1376, byte miss ratio 0.1376
result/tencentBlock.ns12466.oracleGeneral.zst FIFO cache size   486448, 5774542 req, miss ratio 0.1147, byte miss ratio 0.1147
result/tencentBlock.ns12466.oracleGeneral.zst clock2 cache size      608, 5774542 req, miss ratio 0.4748, byte miss ratio 0.4748
result/tencentBlock.ns12466.oracleGeneral.zst clock2 cache size     1824, 5774542 req, miss ratio 0.3678, byte miss ratio 0.3678
result/tencentBlock.ns12466.oracleGeneral.zst clock2 cache size     6080, 5774542 req, miss ratio 0.2945, byte miss ratio 0.2945
result/tencentBlock.ns12466.oracleGeneral.zst clock2 cache size    18241, 5774542 req, miss ratio 0.2647, byte miss ratio 0.2647
result/tencentBlock.ns12466.oracleGeneral.zst clock2 cache size    60806, 5774542 req, miss ratio 0.2189, byte miss ratio 0.2189
result/tencentBlock.ns12466.oracleGeneral.zst clock2 cache size   121612, 5774542 req, miss ratio 0.1851, byte miss ratio 0.1851
result/tencentBlock.ns12466.oracleGeneral.zst clock2 cache size   243224, 5774542 req, miss ratio 0.1332, byte miss ratio 0.1332
result/tencentBlock.ns12466.oracleGeneral.zst clock2 cache size   486448, 5774542 req, miss ratio 0.1068, byte miss ratio 0.1068
result/tencentBlock.ns12466.oracleGeneral.zst Cacheus cache size      608, 5774542 req, miss ratio 0.4604, byte miss ratio 0.4604
result/tencentBlock.ns12466.oracleGeneral.zst Cacheus cache size     1824, 5774542 req, miss ratio 0.3485, byte miss ratio 0.3485
result/tencentBlock.ns12466.oracleGeneral.zst Cacheus cache size     6080, 5774542 req, miss ratio 0.2896, byte miss ratio 0.2896
result/tencentBlock.ns12466.oracleGeneral.zst Cacheus cache size    18241, 5774542 req, miss ratio 0.2571, byte miss ratio 0.2571
result/tencentBlock.ns12466.oracleGeneral.zst Cacheus cache size    60806, 5774542 req, miss ratio 0.2534, byte miss ratio 0.2534
result/tencentBlock.ns12466.oracleGeneral.zst Cacheus cache size   121612, 5774542 req, miss ratio 0.1790, byte miss ratio 0.1790
result/tencentBlock.ns12466.oracleGeneral.zst Cacheus cache size   243224, 5774542 req, miss ratio 0.1304, byte miss ratio 0.1304
result/tencentBlock.ns12466.oracleGeneral.zst Cacheus cache size   486448, 5774542 req, miss ratio 0.1068, byte miss ratio 0.1068
result/tencentBlock.ns12466.oracleGeneral.zst LHD cache size      608, 5774542 req, miss ratio 0.4716, byte miss ratio 0.4716
result/tencentBlock.ns12466.oracleGeneral.zst LHD cache size     1824, 5774542 req, miss ratio 0.3452, byte miss ratio 0.3452
result/tencentBlock.ns12466.oracleGeneral.zst LHD cache size     6080, 5774542 req, miss ratio 0.2924, byte miss ratio 0.2924
result/tencentBlock.ns12466.oracleGeneral.zst LHD cache size    18241, 5774542 req, miss ratio 0.2622, byte miss ratio 0.2622
