result/tencentBlock.ns17465.oracleGeneral.zst LIRS cache size      148, 1102164 req, miss ratio 0.4664, byte miss ratio 0.4664
result/tencentBlock.ns17465.oracleGeneral.zst LIRS cache size      445, 1102164 req, miss ratio 0.4154, byte miss ratio 0.4154
result/tencentBlock.ns17465.oracleGeneral.zst LIRS cache size     1485, 1102164 req, miss ratio 0.3899, byte miss ratio 0.3899
result/tencentBlock.ns17465.oracleGeneral.zst LIRS cache size     4455, 1102164 req, miss ratio 0.3818, byte miss ratio 0.3818
result/tencentBlock.ns17465.oracleGeneral.zst LIRS cache size    14851, 1102164 req, miss ratio 0.3131, byte miss ratio 0.3131
result/tencentBlock.ns17465.oracleGeneral.zst LIRS cache size    29703, 1102164 req, miss ratio 0.2411, byte miss ratio 0.2411
result/tencentBlock.ns17465.oracleGeneral.zst LIRS cache size    59407, 1102164 req, miss ratio 0.1507, byte miss ratio 0.1507
result/tencentBlock.ns17465.oracleGeneral.zst LIRS cache size   118814, 1102164 req, miss ratio 0.1348, byte miss ratio 0.1348
result/tencentBlock.ns17465.oracleGeneral.zst FIFO cache size      148, 1102164 req, miss ratio 0.4678, byte miss ratio 0.4678
result/tencentBlock.ns17465.oracleGeneral.zst FIFO cache size      445, 1102164 req, miss ratio 0.4110, byte miss ratio 0.4110
result/tencentBlock.ns17465.oracleGeneral.zst FIFO cache size     1485, 1102164 req, miss ratio 0.3929, byte miss ratio 0.3929
result/tencentBlock.ns17465.oracleGeneral.zst FIFO cache size     4455, 1102164 req, miss ratio 0.3865, byte miss ratio 0.3865
result/tencentBlock.ns17465.oracleGeneral.zst FIFO cache size    14851, 1102164 req, miss ratio 0.3286, byte miss ratio 0.3286
result/tencentBlock.ns17465.oracleGeneral.zst FIFO cache size    29703, 1102164 req, miss ratio 0.2567, byte miss ratio 0.2567
result/tencentBlock.ns17465.oracleGeneral.zst FIFO cache size    59407, 1102164 req, miss ratio 0.1895, byte miss ratio 0.1895
result/tencentBlock.ns17465.oracleGeneral.zst FIFO cache size   118814, 1102164 req, miss ratio 0.1519, byte miss ratio 0.1519
result/tencentBlock.ns17465.oracleGeneral.zst S3FIFO-1 cache size      148, 1102164 req, miss ratio 0.3945, byte miss ratio 0.3945
result/tencentBlock.ns17465.oracleGeneral.zst S3FIFO-1 cache size      445, 1102164 req, miss ratio 0.3863, byte miss ratio 0.3863
result/tencentBlock.ns17465.oracleGeneral.zst S3FIFO-1 cache size     1485, 1102164 req, miss ratio 0.3845, byte miss ratio 0.3845
result/tencentBlock.ns17465.oracleGeneral.zst S3FIFO-1 cache size     4455, 1102164 req, miss ratio 0.3832, byte miss ratio 0.3832
result/tencentBlock.ns17465.oracleGeneral.zst S3FIFO-1 cache size    14851, 1102164 req, miss ratio 0.3122, byte miss ratio 0.3122
result/tencentBlock.ns17465.oracleGeneral.zst S3FIFO-1 cache size    29703, 1102164 req, miss ratio 0.2380, byte miss ratio 0.2380
result/tencentBlock.ns17465.oracleGeneral.zst S3FIFO-1 cache size    59407, 1102164 req, miss ratio 0.1537, byte miss ratio 0.1537
result/tencentBlock.ns17465.oracleGeneral.zst S3FIFO-1 cache size   118814, 1102164 req, miss ratio 0.1352, byte miss ratio 0.1352
result/tencentBlock.ns17465.oracleGeneral.zst clock2 cache size      148, 1102164 req, miss ratio 0.4039, byte miss ratio 0.4039
result/tencentBlock.ns17465.oracleGeneral.zst clock2 cache size      445, 1102164 req, miss ratio 0.3878, byte miss ratio 0.3878
result/tencentBlock.ns17465.oracleGeneral.zst clock2 cache size     1485, 1102164 req, miss ratio 0.3851, byte miss ratio 0.3851
result/tencentBlock.ns17465.oracleGeneral.zst clock2 cache size     4455, 1102164 req, miss ratio 0.3833, byte miss ratio 0.3833
result/tencentBlock.ns17465.oracleGeneral.zst clock2 cache size    14851, 1102164 req, miss ratio 0.3772, byte miss ratio 0.3772
result/tencentBlock.ns17465.oracleGeneral.zst clock2 cache size    29703, 1102164 req, miss ratio 0.2872, byte miss ratio 0.2872
result/tencentBlock.ns17465.oracleGeneral.zst clock2 cache size    59407, 1102164 req, miss ratio 0.1716, byte miss ratio 0.1716
result/tencentBlock.ns17465.oracleGeneral.zst clock2 cache size   118814, 1102164 req, miss ratio 0.1349, byte miss ratio 0.1349
result/tencentBlock.ns17465.oracleGeneral.zst Cacheus cache size      148, 1102164 req, miss ratio 0.3929, byte miss ratio 0.3929
