result/tencentBlock.ns8699.oracleGeneral.zst FIFO cache size      180, 1494384 req, miss ratio 0.5945, byte miss ratio 0.5945
result/tencentBlock.ns8699.oracleGeneral.zst FIFO cache size      540, 1494384 req, miss ratio 0.5254, byte miss ratio 0.5254
result/tencentBlock.ns8699.oracleGeneral.zst FIFO cache size     1800, 1494384 req, miss ratio 0.4959, byte miss ratio 0.4959
result/tencentBlock.ns8699.oracleGeneral.zst FIFO cache size     5400, 1494384 req, miss ratio 0.4836, byte miss ratio 0.4836
result/tencentBlock.ns8699.oracleGeneral.zst FIFO cache size    18001, 1494384 req, miss ratio 0.4340, byte miss ratio 0.4340
result/tencentBlock.ns8699.oracleGeneral.zst FIFO cache size    36002, 1494384 req, miss ratio 0.4059, byte miss ratio 0.4059
result/tencentBlock.ns8699.oracleGeneral.zst FIFO cache size    72004, 1494384 req, miss ratio 0.2918, byte miss ratio 0.2918
result/tencentBlock.ns8699.oracleGeneral.zst FIFO cache size   144008, 1494384 req, miss ratio 0.1598, byte miss ratio 0.1598
result/tencentBlock.ns8699.oracleGeneral.zst clock2 cache size      180, 1494384 req, miss ratio 0.5282, byte miss ratio 0.5282
result/tencentBlock.ns8699.oracleGeneral.zst clock2 cache size      540, 1494384 req, miss ratio 0.4919, byte miss ratio 0.4919
result/tencentBlock.ns8699.oracleGeneral.zst clock2 cache size     1800, 1494384 req, miss ratio 0.4816, byte miss ratio 0.4816
result/tencentBlock.ns8699.oracleGeneral.zst clock2 cache size     5400, 1494384 req, miss ratio 0.4768, byte miss ratio 0.4768
result/tencentBlock.ns8699.oracleGeneral.zst clock2 cache size    18001, 1494384 req, miss ratio 0.4753, byte miss ratio 0.4753
result/tencentBlock.ns8699.oracleGeneral.zst clock2 cache size    36002, 1494384 req, miss ratio 0.4064, byte miss ratio 0.4064
result/tencentBlock.ns8699.oracleGeneral.zst clock2 cache size    72004, 1494384 req, miss ratio 0.3306, byte miss ratio 0.3306
result/tencentBlock.ns8699.oracleGeneral.zst clock2 cache size   144008, 1494384 req, miss ratio 0.1400, byte miss ratio 0.1400
result/tencentBlock.ns8699.oracleGeneral.zst LIRS cache size      180, 1494384 req, miss ratio 0.5861, byte miss ratio 0.5861
result/tencentBlock.ns8699.oracleGeneral.zst LIRS cache size      540, 1494384 req, miss ratio 0.5413, byte miss ratio 0.5413
result/tencentBlock.ns8699.oracleGeneral.zst LIRS cache size     1800, 1494384 req, miss ratio 0.4821, byte miss ratio 0.4821
result/tencentBlock.ns8699.oracleGeneral.zst LIRS cache size     5400, 1494384 req, miss ratio 0.4753, byte miss ratio 0.4753
result/tencentBlock.ns8699.oracleGeneral.zst LIRS cache size    18001, 1494384 req, miss ratio 0.4219, byte miss ratio 0.4219
result/tencentBlock.ns8699.oracleGeneral.zst LIRS cache size    36002, 1494384 req, miss ratio 0.3635, byte miss ratio 0.3635
result/tencentBlock.ns8699.oracleGeneral.zst LIRS cache size    72004, 1494384 req, miss ratio 0.2626, byte miss ratio 0.2626
result/tencentBlock.ns8699.oracleGeneral.zst LIRS cache size   144008, 1494384 req, miss ratio 0.1356, byte miss ratio 0.1356
result/tencentBlock.ns8699.oracleGeneral.zst LeCaR cache size      180, 1494384 req, miss ratio 0.5207, byte miss ratio 0.5207
result/tencentBlock.ns8699.oracleGeneral.zst LeCaR cache size      540, 1494384 req, miss ratio 0.4901, byte miss ratio 0.4901
result/tencentBlock.ns8699.oracleGeneral.zst LeCaR cache size     1800, 1494384 req, miss ratio 0.4811, byte miss ratio 0.4811
result/tencentBlock.ns8699.oracleGeneral.zst LeCaR cache size     5400, 1494384 req, miss ratio 0.4768, byte miss ratio 0.4768
result/tencentBlock.ns8699.oracleGeneral.zst LeCaR cache size    18001, 1494384 req, miss ratio 0.4212, byte miss ratio 0.4212
result/tencentBlock.ns8699.oracleGeneral.zst LeCaR cache size    36002, 1494384 req, miss ratio 0.3804, byte miss ratio 0.3804
result/tencentBlock.ns8699.oracleGeneral.zst LeCaR cache size    72004, 1494384 req, miss ratio 0.2434, byte miss ratio 0.2434
result/tencentBlock.ns8699.oracleGeneral.zst LeCaR cache size   144008, 1494384 req, miss ratio 0.1330, byte miss ratio 0.1330
result/tencentBlock.ns8699.oracleGeneral.zst LRU cache size      180, 1494384 req, miss ratio 0.5230, byte miss ratio 0.5230
result/tencentBlock.ns8699.oracleGeneral.zst LRU cache size      540, 1494384 req, miss ratio 0.4913, byte miss ratio 0.4913
result/tencentBlock.ns8699.oracleGeneral.zst LRU cache size     1800, 1494384 req, miss ratio 0.4825, byte miss ratio 0.4825
result/tencentBlock.ns8699.oracleGeneral.zst LRU cache size     5400, 1494384 req, miss ratio 0.4770, byte miss ratio 0.4770
result/tencentBlock.ns8699.oracleGeneral.zst LRU cache size    18001, 1494384 req, miss ratio 0.4235, byte miss ratio 0.4235
result/tencentBlock.ns8699.oracleGeneral.zst LRU cache size    36002, 1494384 req, miss ratio 0.3831, byte miss ratio 0.3831
result/tencentBlock.ns8699.oracleGeneral.zst LRU cache size    72004, 1494384 req, miss ratio 0.2420, byte miss ratio 0.2420
result/tencentBlock.ns8699.oracleGeneral.zst LRU cache size   144008, 1494384 req, miss ratio 0.1439, byte miss ratio 0.1439
result/tencentBlock.ns8699.oracleGeneral.zst ARC cache size      180, 1494384 req, miss ratio 0.5021, byte miss ratio 0.5021
result/tencentBlock.ns8699.oracleGeneral.zst ARC cache size      540, 1494384 req, miss ratio 0.4861, byte miss ratio 0.4861
result/tencentBlock.ns8699.oracleGeneral.zst ARC cache size     1800, 1494384 req, miss ratio 0.4782, byte miss ratio 0.4782
result/tencentBlock.ns8699.oracleGeneral.zst ARC cache size     5400, 1494384 req, miss ratio 0.4763, byte miss ratio 0.4763
result/tencentBlock.ns8699.oracleGeneral.zst ARC cache size    18001, 1494384 req, miss ratio 0.4326, byte miss ratio 0.4326
result/tencentBlock.ns8699.oracleGeneral.zst ARC cache size    36002, 1494384 req, miss ratio 0.3680, byte miss ratio 0.3680
result/tencentBlock.ns8699.oracleGeneral.zst ARC cache size    72004, 1494384 req, miss ratio 0.2786, byte miss ratio 0.2786
result/tencentBlock.ns8699.oracleGeneral.zst ARC cache size   144008, 1494384 req, miss ratio 0.1346, byte miss ratio 0.1346
result/tencentBlock.ns8699.oracleGeneral.zst S3FIFO-1 cache size      180, 1494384 req, miss ratio 0.5010, byte miss ratio 0.5010
result/tencentBlock.ns8699.oracleGeneral.zst S3FIFO-1 cache size      540, 1494384 req, miss ratio 0.4842, byte miss ratio 0.4842
result/tencentBlock.ns8699.oracleGeneral.zst S3FIFO-1 cache size     1800, 1494384 req, miss ratio 0.4774, byte miss ratio 0.4774
result/tencentBlock.ns8699.oracleGeneral.zst S3FIFO-1 cache size     5400, 1494384 req, miss ratio 0.4760, byte miss ratio 0.4760
result/tencentBlock.ns8699.oracleGeneral.zst S3FIFO-1 cache size    18001, 1494384 req, miss ratio 0.4259, byte miss ratio 0.4259
result/tencentBlock.ns8699.oracleGeneral.zst S3FIFO-1 cache size    36002, 1494384 req, miss ratio 0.3822, byte miss ratio 0.3822
result/tencentBlock.ns8699.oracleGeneral.zst S3FIFO-1 cache size    72004, 1494384 req, miss ratio 0.2574, byte miss ratio 0.2574
result/tencentBlock.ns8699.oracleGeneral.zst S3FIFO-1 cache size   144008, 1494384 req, miss ratio 0.1363, byte miss ratio 0.1363
result/tencentBlock.ns8699.oracleGeneral.zst Cacheus cache size      180, 1494384 req, miss ratio 0.5061, byte miss ratio 0.5061
result/tencentBlock.ns8699.oracleGeneral.zst Cacheus cache size      540, 1494384 req, miss ratio 0.4867, byte miss ratio 0.4867
result/tencentBlock.ns8699.oracleGeneral.zst Cacheus cache size     1800, 1494384 req, miss ratio 0.4784, byte miss ratio 0.4784
result/tencentBlock.ns8699.oracleGeneral.zst Cacheus cache size     5400, 1494384 req, miss ratio 0.4764, byte miss ratio 0.4764
result/tencentBlock.ns8699.oracleGeneral.zst Cacheus cache size    18001, 1494384 req, miss ratio 0.4341, byte miss ratio 0.4341
result/tencentBlock.ns8699.oracleGeneral.zst Cacheus cache size    36002, 1494384 req, miss ratio 0.3999, byte miss ratio 0.3999
result/tencentBlock.ns8699.oracleGeneral.zst Cacheus cache size    72004, 1494384 req, miss ratio 0.2851, byte miss ratio 0.2851
result/tencentBlock.ns8699.oracleGeneral.zst Cacheus cache size   144008, 1494384 req, miss ratio 0.1357, byte miss ratio 0.1357
result/tencentBlock.ns8699.oracleGeneral.zst Clock cache size      180, 1494384 req, miss ratio 0.5226, byte miss ratio 0.5226
result/tencentBlock.ns8699.oracleGeneral.zst Clock cache size      540, 1494384 req, miss ratio 0.4911, byte miss ratio 0.4911
result/tencentBlock.ns8699.oracleGeneral.zst Clock cache size     1800, 1494384 req, miss ratio 0.4823, byte miss ratio 0.4823
result/tencentBlock.ns8699.oracleGeneral.zst Clock cache size     5400, 1494384 req, miss ratio 0.4769, byte miss ratio 0.4769
result/tencentBlock.ns8699.oracleGeneral.zst Clock cache size    18001, 1494384 req, miss ratio 0.4720, byte miss ratio 0.4720
result/tencentBlock.ns8699.oracleGeneral.zst Clock cache size    36002, 1494384 req, miss ratio 0.4020, byte miss ratio 0.4020
result/tencentBlock.ns8699.oracleGeneral.zst Clock cache size    72004, 1494384 req, miss ratio 0.3267, byte miss ratio 0.3267
result/tencentBlock.ns8699.oracleGeneral.zst Clock cache size   144008, 1494384 req, miss ratio 0.1366, byte miss ratio 0.1366
result/tencentBlock.ns8699.oracleGeneral.zst LHD cache size      180, 1494384 req, miss ratio 0.5320, byte miss ratio 0.5320
result/tencentBlock.ns8699.oracleGeneral.zst LHD cache size      540, 1494384 req, miss ratio 0.4912, byte miss ratio 0.4912
result/tencentBlock.ns8699.oracleGeneral.zst LHD cache size     1800, 1494384 req, miss ratio 0.4812, byte miss ratio 0.4812
result/tencentBlock.ns8699.oracleGeneral.zst LHD cache size     5400, 1494384 req, miss ratio 0.4767, byte miss ratio 0.4767
result/tencentBlock.ns8699.oracleGeneral.zst LHD cache size    18001, 1494384 req, miss ratio 0.4295, byte miss ratio 0.4295
result/tencentBlock.ns8699.oracleGeneral.zst LHD cache size    36002, 1494384 req, miss ratio 0.3722, byte miss ratio 0.3722
result/tencentBlock.ns8699.oracleGeneral.zst LHD cache size    72004, 1494384 req, miss ratio 0.2606, byte miss ratio 0.2606
result/tencentBlock.ns8699.oracleGeneral.zst LHD cache size   144008, 1494384 req, miss ratio 0.1360, byte miss ratio 0.1360
result/tencentBlock.ns8699.oracleGeneral.zst S3FIFO-d-1 cache size      180, 1494384 req, miss ratio 0.4988, byte miss ratio 0.4988
result/tencentBlock.ns8699.oracleGeneral.zst S3FIFO-d-1 cache size      540, 1494384 req, miss ratio 0.4827, byte miss ratio 0.4827
result/tencentBlock.ns8699.oracleGeneral.zst S3FIFO-d-1 cache size     1800, 1494384 req, miss ratio 0.4774, byte miss ratio 0.4774
result/tencentBlock.ns8699.oracleGeneral.zst S3FIFO-d-1 cache size     5400, 1494384 req, miss ratio 0.4760, byte miss ratio 0.4760
result/tencentBlock.ns8699.oracleGeneral.zst S3FIFO-d-1 cache size    18001, 1494384 req, miss ratio 0.4257, byte miss ratio 0.4257
result/tencentBlock.ns8699.oracleGeneral.zst S3FIFO-d-1 cache size    36002, 1494384 req, miss ratio 0.3852, byte miss ratio 0.3852
result/tencentBlock.ns8699.oracleGeneral.zst S3FIFO-d-1 cache size    72004, 1494384 req, miss ratio 0.2666, byte miss ratio 0.2666
result/tencentBlock.ns8699.oracleGeneral.zst S3FIFO-d-1 cache size   144008, 1494384 req, miss ratio 0.1361, byte miss ratio 0.1361
