result/tencentBlock.ns17887.oracleGeneral.zst ARC cache size      129, 1021625 req, miss ratio 0.5644, byte miss ratio 0.5644
result/tencentBlock.ns17887.oracleGeneral.zst ARC cache size      387, 1021625 req, miss ratio 0.5522, byte miss ratio 0.5522
result/tencentBlock.ns17887.oracleGeneral.zst ARC cache size     1293, 1021625 req, miss ratio 0.5462, byte miss ratio 0.5462
result/tencentBlock.ns17887.oracleGeneral.zst ARC cache size     3879, 1021625 req, miss ratio 0.5441, byte miss ratio 0.5441
result/tencentBlock.ns17887.oracleGeneral.zst ARC cache size    12933, 1021625 req, miss ratio 0.5437, byte miss ratio 0.5437
result/tencentBlock.ns17887.oracleGeneral.zst ARC cache size    25866, 1021625 req, miss ratio 0.4683, byte miss ratio 0.4683
result/tencentBlock.ns17887.oracleGeneral.zst ARC cache size    51732, 1021625 req, miss ratio 0.4038, byte miss ratio 0.4038
result/tencentBlock.ns17887.oracleGeneral.zst ARC cache size   103464, 1021625 req, miss ratio 0.1515, byte miss ratio 0.1515
result/tencentBlock.ns17887.oracleGeneral.zst Clock cache size      129, 1021625 req, miss ratio 0.5779, byte miss ratio 0.5779
result/tencentBlock.ns17887.oracleGeneral.zst Clock cache size      387, 1021625 req, miss ratio 0.5571, byte miss ratio 0.5571
result/tencentBlock.ns17887.oracleGeneral.zst Clock cache size     1293, 1021625 req, miss ratio 0.5498, byte miss ratio 0.5498
result/tencentBlock.ns17887.oracleGeneral.zst Clock cache size     3879, 1021625 req, miss ratio 0.5451, byte miss ratio 0.5451
result/tencentBlock.ns17887.oracleGeneral.zst Clock cache size    12933, 1021625 req, miss ratio 0.5437, byte miss ratio 0.5437
result/tencentBlock.ns17887.oracleGeneral.zst Clock cache size    25866, 1021625 req, miss ratio 0.4881, byte miss ratio 0.4881
result/tencentBlock.ns17887.oracleGeneral.zst Clock cache size    51732, 1021625 req, miss ratio 0.4145, byte miss ratio 0.4145
result/tencentBlock.ns17887.oracleGeneral.zst Clock cache size   103464, 1021625 req, miss ratio 0.1666, byte miss ratio 0.1666
result/tencentBlock.ns17887.oracleGeneral.zst LIRS cache size      129, 1021625 req, miss ratio 0.6361, byte miss ratio 0.6361
result/tencentBlock.ns17887.oracleGeneral.zst LIRS cache size      387, 1021625 req, miss ratio 0.6177, byte miss ratio 0.6177
result/tencentBlock.ns17887.oracleGeneral.zst LIRS cache size     1293, 1021625 req, miss ratio 0.5491, byte miss ratio 0.5491
result/tencentBlock.ns17887.oracleGeneral.zst LIRS cache size     3879, 1021625 req, miss ratio 0.5468, byte miss ratio 0.5468
result/tencentBlock.ns17887.oracleGeneral.zst LIRS cache size    12933, 1021625 req, miss ratio 0.5329, byte miss ratio 0.5329
result/tencentBlock.ns17887.oracleGeneral.zst LIRS cache size    25866, 1021625 req, miss ratio 0.4495, byte miss ratio 0.4495
result/tencentBlock.ns17887.oracleGeneral.zst LIRS cache size    51732, 1021625 req, miss ratio 0.4012, byte miss ratio 0.4012
result/tencentBlock.ns17887.oracleGeneral.zst LIRS cache size   103464, 1021625 req, miss ratio 0.1491, byte miss ratio 0.1491
result/tencentBlock.ns17887.oracleGeneral.zst S3FIFO-1 cache size      129, 1021625 req, miss ratio 0.5668, byte miss ratio 0.5668
result/tencentBlock.ns17887.oracleGeneral.zst S3FIFO-1 cache size      387, 1021625 req, miss ratio 0.5522, byte miss ratio 0.5522
result/tencentBlock.ns17887.oracleGeneral.zst S3FIFO-1 cache size     1293, 1021625 req, miss ratio 0.5448, byte miss ratio 0.5448
result/tencentBlock.ns17887.oracleGeneral.zst S3FIFO-1 cache size     3879, 1021625 req, miss ratio 0.5439, byte miss ratio 0.5439
result/tencentBlock.ns17887.oracleGeneral.zst S3FIFO-1 cache size    12933, 1021625 req, miss ratio 0.5343, byte miss ratio 0.5343
result/tencentBlock.ns17887.oracleGeneral.zst S3FIFO-1 cache size    25866, 1021625 req, miss ratio 0.4495, byte miss ratio 0.4495
result/tencentBlock.ns17887.oracleGeneral.zst S3FIFO-1 cache size    51732, 1021625 req, miss ratio 0.3905, byte miss ratio 0.3905
result/tencentBlock.ns17887.oracleGeneral.zst S3FIFO-1 cache size   103464, 1021625 req, miss ratio 0.1663, byte miss ratio 0.1663
result/tencentBlock.ns17887.oracleGeneral.zst clock2 cache size      129, 1021625 req, miss ratio 0.5794, byte miss ratio 0.5794
result/tencentBlock.ns17887.oracleGeneral.zst clock2 cache size      387, 1021625 req, miss ratio 0.5571, byte miss ratio 0.5571
result/tencentBlock.ns17887.oracleGeneral.zst clock2 cache size     1293, 1021625 req, miss ratio 0.5491, byte miss ratio 0.5491
result/tencentBlock.ns17887.oracleGeneral.zst clock2 cache size     3879, 1021625 req, miss ratio 0.5448, byte miss ratio 0.5448
result/tencentBlock.ns17887.oracleGeneral.zst clock2 cache size    12933, 1021625 req, miss ratio 0.5436, byte miss ratio 0.5436
result/tencentBlock.ns17887.oracleGeneral.zst clock2 cache size    25866, 1021625 req, miss ratio 0.5382, byte miss ratio 0.5382
result/tencentBlock.ns17887.oracleGeneral.zst clock2 cache size    51732, 1021625 req, miss ratio 0.4376, byte miss ratio 0.4376
result/tencentBlock.ns17887.oracleGeneral.zst clock2 cache size   103464, 1021625 req, miss ratio 0.1619, byte miss ratio 0.1619
result/tencentBlock.ns17887.oracleGeneral.zst LHD cache size      129, 1021625 req, miss ratio 0.5919, byte miss ratio 0.5919
result/tencentBlock.ns17887.oracleGeneral.zst LHD cache size      387, 1021625 req, miss ratio 0.5565, byte miss ratio 0.5565
result/tencentBlock.ns17887.oracleGeneral.zst LHD cache size     1293, 1021625 req, miss ratio 0.5489, byte miss ratio 0.5489
result/tencentBlock.ns17887.oracleGeneral.zst LHD cache size     3879, 1021625 req, miss ratio 0.5449, byte miss ratio 0.5449
result/tencentBlock.ns17887.oracleGeneral.zst LHD cache size    12933, 1021625 req, miss ratio 0.5431, byte miss ratio 0.5431
result/tencentBlock.ns17887.oracleGeneral.zst LHD cache size    25866, 1021625 req, miss ratio 0.4886, byte miss ratio 0.4886
result/tencentBlock.ns17887.oracleGeneral.zst LHD cache size    51732, 1021625 req, miss ratio 0.3962, byte miss ratio 0.3962
result/tencentBlock.ns17887.oracleGeneral.zst LHD cache size   103464, 1021625 req, miss ratio 0.1572, byte miss ratio 0.1572
result/tencentBlock.ns17887.oracleGeneral.zst FIFO cache size      129, 1021625 req, miss ratio 0.6470, byte miss ratio 0.6470
result/tencentBlock.ns17887.oracleGeneral.zst FIFO cache size      387, 1021625 req, miss ratio 0.5880, byte miss ratio 0.5880
result/tencentBlock.ns17887.oracleGeneral.zst FIFO cache size     1293, 1021625 req, miss ratio 0.5619, byte miss ratio 0.5619
result/tencentBlock.ns17887.oracleGeneral.zst FIFO cache size     3879, 1021625 req, miss ratio 0.5511, byte miss ratio 0.5511
result/tencentBlock.ns17887.oracleGeneral.zst FIFO cache size    12933, 1021625 req, miss ratio 0.5461, byte miss ratio 0.5461
result/tencentBlock.ns17887.oracleGeneral.zst FIFO cache size    25866, 1021625 req, miss ratio 0.4884, byte miss ratio 0.4884
result/tencentBlock.ns17887.oracleGeneral.zst FIFO cache size    51732, 1021625 req, miss ratio 0.3310, byte miss ratio 0.3310
result/tencentBlock.ns17887.oracleGeneral.zst FIFO cache size   103464, 1021625 req, miss ratio 0.1925, byte miss ratio 0.1925
result/tencentBlock.ns17887.oracleGeneral.zst LeCaR cache size      129, 1021625 req, miss ratio 0.5773, byte miss ratio 0.5773
result/tencentBlock.ns17887.oracleGeneral.zst LeCaR cache size      387, 1021625 req, miss ratio 0.5570, byte miss ratio 0.5570
result/tencentBlock.ns17887.oracleGeneral.zst LeCaR cache size     1293, 1021625 req, miss ratio 0.5489, byte miss ratio 0.5489
result/tencentBlock.ns17887.oracleGeneral.zst LeCaR cache size     3879, 1021625 req, miss ratio 0.5446, byte miss ratio 0.5446
result/tencentBlock.ns17887.oracleGeneral.zst LeCaR cache size    12933, 1021625 req, miss ratio 0.5438, byte miss ratio 0.5438
result/tencentBlock.ns17887.oracleGeneral.zst LeCaR cache size    25866, 1021625 req, miss ratio 0.4672, byte miss ratio 0.4672
result/tencentBlock.ns17887.oracleGeneral.zst LeCaR cache size    51732, 1021625 req, miss ratio 0.4108, byte miss ratio 0.4108
result/tencentBlock.ns17887.oracleGeneral.zst LeCaR cache size   103464, 1021625 req, miss ratio 0.1492, byte miss ratio 0.1492
result/tencentBlock.ns17887.oracleGeneral.zst LRU cache size      129, 1021625 req, miss ratio 0.5789, byte miss ratio 0.5789
result/tencentBlock.ns17887.oracleGeneral.zst LRU cache size      387, 1021625 req, miss ratio 0.5573, byte miss ratio 0.5573
result/tencentBlock.ns17887.oracleGeneral.zst LRU cache size     1293, 1021625 req, miss ratio 0.5504, byte miss ratio 0.5504
result/tencentBlock.ns17887.oracleGeneral.zst LRU cache size     3879, 1021625 req, miss ratio 0.5455, byte miss ratio 0.5455
result/tencentBlock.ns17887.oracleGeneral.zst LRU cache size    12933, 1021625 req, miss ratio 0.5438, byte miss ratio 0.5438
result/tencentBlock.ns17887.oracleGeneral.zst LRU cache size    25866, 1021625 req, miss ratio 0.4689, byte miss ratio 0.4689
result/tencentBlock.ns17887.oracleGeneral.zst LRU cache size    51732, 1021625 req, miss ratio 0.4114, byte miss ratio 0.4114
result/tencentBlock.ns17887.oracleGeneral.zst LRU cache size   103464, 1021625 req, miss ratio 0.1481, byte miss ratio 0.1481
result/tencentBlock.ns17887.oracleGeneral.zst Cacheus cache size      129, 1021625 req, miss ratio 0.5644, byte miss ratio 0.5644
result/tencentBlock.ns17887.oracleGeneral.zst Cacheus cache size      387, 1021625 req, miss ratio 0.5525, byte miss ratio 0.5525
result/tencentBlock.ns17887.oracleGeneral.zst Cacheus cache size     1293, 1021625 req, miss ratio 0.5458, byte miss ratio 0.5458
result/tencentBlock.ns17887.oracleGeneral.zst Cacheus cache size     3879, 1021625 req, miss ratio 0.5440, byte miss ratio 0.5440
result/tencentBlock.ns17887.oracleGeneral.zst Cacheus cache size    12933, 1021625 req, miss ratio 0.5357, byte miss ratio 0.5357
result/tencentBlock.ns17887.oracleGeneral.zst Cacheus cache size    25866, 1021625 req, miss ratio 0.4838, byte miss ratio 0.4838
result/tencentBlock.ns17887.oracleGeneral.zst Cacheus cache size    51732, 1021625 req, miss ratio 0.4101, byte miss ratio 0.4101
result/tencentBlock.ns17887.oracleGeneral.zst Cacheus cache size   103464, 1021625 req, miss ratio 0.1731, byte miss ratio 0.1731
result/tencentBlock.ns17887.oracleGeneral.zst S3FIFO-d-1 cache size      129, 1021625 req, miss ratio 0.5671, byte miss ratio 0.5671
result/tencentBlock.ns17887.oracleGeneral.zst S3FIFO-d-1 cache size      387, 1021625 req, miss ratio 0.5494, byte miss ratio 0.5494
result/tencentBlock.ns17887.oracleGeneral.zst S3FIFO-d-1 cache size     1293, 1021625 req, miss ratio 0.5448, byte miss ratio 0.5448
result/tencentBlock.ns17887.oracleGeneral.zst S3FIFO-d-1 cache size     3879, 1021625 req, miss ratio 0.5439, byte miss ratio 0.5439
result/tencentBlock.ns17887.oracleGeneral.zst S3FIFO-d-1 cache size    12933, 1021625 req, miss ratio 0.5343, byte miss ratio 0.5343
result/tencentBlock.ns17887.oracleGeneral.zst S3FIFO-d-1 cache size    25866, 1021625 req, miss ratio 0.4495, byte miss ratio 0.4495
result/tencentBlock.ns17887.oracleGeneral.zst S3FIFO-d-1 cache size    51732, 1021625 req, miss ratio 0.3912, byte miss ratio 0.3912
result/tencentBlock.ns17887.oracleGeneral.zst S3FIFO-d-1 cache size   103464, 1021625 req, miss ratio 0.1634, byte miss ratio 0.1634
result/tencentBlock.ns17887.oracleGeneral.zst LRB cache size      129, 1021625 req, miss ratio 0.6598, byte miss ratio 0.6598
result/tencentBlock.ns17887.oracleGeneral.zst LRB cache size      387, 1021625 req, miss ratio 0.6032, byte miss ratio 0.6032
result/tencentBlock.ns17887.oracleGeneral.zst LRB cache size     1293, 1021625 req, miss ratio 0.5636, byte miss ratio 0.5636
result/tencentBlock.ns17887.oracleGeneral.zst LRB cache size     3879, 1021625 req, miss ratio 0.5351, byte miss ratio 0.5351
result/tencentBlock.ns17887.oracleGeneral.zst LRB cache size    12933, 1021625 req, miss ratio 0.4916, byte miss ratio 0.4916
result/tencentBlock.ns17887.oracleGeneral.zst LRB cache size    25866, 1021625 req, miss ratio 0.4248, byte miss ratio 0.4248
result/tencentBlock.ns17887.oracleGeneral.zst LRB cache size    51732, 1021625 req, miss ratio 0.3087, byte miss ratio 0.3087
result/tencentBlock.ns17887.oracleGeneral.zst LRB cache size   103464, 1021625 req, miss ratio 0.1459, byte miss ratio 0.1459
result/tencentBlock.ns17887.oracleGeneral.zst S4LRU(25:25:25:25) cache size      129, 1021625 req, miss ratio 0.5985, byte miss ratio 0.5985
result/tencentBlock.ns17887.oracleGeneral.zst S4LRU(25:25:25:25) cache size      387, 1021625 req, miss ratio 0.5576, byte miss ratio 0.5576
result/tencentBlock.ns17887.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1293, 1021625 req, miss ratio 0.5467, byte miss ratio 0.5467
result/tencentBlock.ns17887.oracleGeneral.zst S4LRU(25:25:25:25) cache size     3879, 1021625 req, miss ratio 0.5445, byte miss ratio 0.5445
result/tencentBlock.ns17887.oracleGeneral.zst S4LRU(25:25:25:25) cache size    12933, 1021625 req, miss ratio 0.5374, byte miss ratio 0.5374
result/tencentBlock.ns17887.oracleGeneral.zst S4LRU(25:25:25:25) cache size    25866, 1021625 req, miss ratio 0.5068, byte miss ratio 0.5068
result/tencentBlock.ns17887.oracleGeneral.zst S4LRU(25:25:25:25) cache size    51732, 1021625 req, miss ratio 0.4117, byte miss ratio 0.4117
result/tencentBlock.ns17887.oracleGeneral.zst S4LRU(25:25:25:25) cache size   103464, 1021625 req, miss ratio 0.1882, byte miss ratio 0.1882
result/tencentBlock.ns17887.oracleGeneral.zst TwoQ cache size      129, 1021625 req, miss ratio 0.5592, byte miss ratio 0.5592
result/tencentBlock.ns17887.oracleGeneral.zst TwoQ cache size      387, 1021625 req, miss ratio 0.5496, byte miss ratio 0.5496
result/tencentBlock.ns17887.oracleGeneral.zst TwoQ cache size     1293, 1021625 req, miss ratio 0.5458, byte miss ratio 0.5458
result/tencentBlock.ns17887.oracleGeneral.zst TwoQ cache size     3879, 1021625 req, miss ratio 0.5440, byte miss ratio 0.5440
result/tencentBlock.ns17887.oracleGeneral.zst TwoQ cache size    12933, 1021625 req, miss ratio 0.5409, byte miss ratio 0.5409
result/tencentBlock.ns17887.oracleGeneral.zst TwoQ cache size    25866, 1021625 req, miss ratio 0.4479, byte miss ratio 0.4479
result/tencentBlock.ns17887.oracleGeneral.zst TwoQ cache size    51732, 1021625 req, miss ratio 0.3689, byte miss ratio 0.3689
result/tencentBlock.ns17887.oracleGeneral.zst TwoQ cache size   103464, 1021625 req, miss ratio 0.1925, byte miss ratio 0.1925
result/tencentBlock.ns17887.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      129, 1021625 req, miss ratio 0.5889, byte miss ratio 0.5889
result/tencentBlock.ns17887.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      387, 1021625 req, miss ratio 0.5604, byte miss ratio 0.5604
result/tencentBlock.ns17887.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1293, 1021625 req, miss ratio 0.5501, byte miss ratio 0.5501
