result/tencentBlock.ns4485.oracleGeneral.zst Clock cache size      663, 4591308 req, miss ratio 0.4931, byte miss ratio 0.4931
result/tencentBlock.ns4485.oracleGeneral.zst Clock cache size     1991, 4591308 req, miss ratio 0.4775, byte miss ratio 0.4775
result/tencentBlock.ns4485.oracleGeneral.zst Clock cache size     6637, 4591308 req, miss ratio 0.4592, byte miss ratio 0.4592
result/tencentBlock.ns4485.oracleGeneral.zst Clock cache size    19911, 4591308 req, miss ratio 0.4389, byte miss ratio 0.4389
result/tencentBlock.ns4485.oracleGeneral.zst Clock cache size    66371, 4591308 req, miss ratio 0.4035, byte miss ratio 0.4035
result/tencentBlock.ns4485.oracleGeneral.zst Clock cache size   132742, 4591308 req, miss ratio 0.3614, byte miss ratio 0.3614
result/tencentBlock.ns4485.oracleGeneral.zst Clock cache size   265485, 4591308 req, miss ratio 0.1963, byte miss ratio 0.1963
result/tencentBlock.ns4485.oracleGeneral.zst Clock cache size   530971, 4591308 req, miss ratio 0.1469, byte miss ratio 0.1469
result/tencentBlock.ns4485.oracleGeneral.zst ARC cache size      663, 4591308 req, miss ratio 0.4806, byte miss ratio 0.4806
result/tencentBlock.ns4485.oracleGeneral.zst ARC cache size     1991, 4591308 req, miss ratio 0.4713, byte miss ratio 0.4713
result/tencentBlock.ns4485.oracleGeneral.zst ARC cache size     6637, 4591308 req, miss ratio 0.4534, byte miss ratio 0.4534
result/tencentBlock.ns4485.oracleGeneral.zst ARC cache size    19911, 4591308 req, miss ratio 0.4325, byte miss ratio 0.4325
result/tencentBlock.ns4485.oracleGeneral.zst ARC cache size    66371, 4591308 req, miss ratio 0.3856, byte miss ratio 0.3856
result/tencentBlock.ns4485.oracleGeneral.zst ARC cache size   132742, 4591308 req, miss ratio 0.3249, byte miss ratio 0.3249
result/tencentBlock.ns4485.oracleGeneral.zst ARC cache size   265485, 4591308 req, miss ratio 0.1877, byte miss ratio 0.1877
result/tencentBlock.ns4485.oracleGeneral.zst ARC cache size   530971, 4591308 req, miss ratio 0.1469, byte miss ratio 0.1469
result/tencentBlock.ns4485.oracleGeneral.zst FIFO cache size      663, 4591308 req, miss ratio 0.5202, byte miss ratio 0.5202
result/tencentBlock.ns4485.oracleGeneral.zst FIFO cache size     1991, 4591308 req, miss ratio 0.4927, byte miss ratio 0.4927
result/tencentBlock.ns4485.oracleGeneral.zst FIFO cache size     6637, 4591308 req, miss ratio 0.4678, byte miss ratio 0.4678
