result/tencentBlock.ns16570.oracleGeneral.zst Cacheus cache size      366, 2968308 req, miss ratio 0.6017, byte miss ratio 0.6017
result/tencentBlock.ns16570.oracleGeneral.zst Cacheus cache size     1098, 2968308 req, miss ratio 0.4917, byte miss ratio 0.4917
result/tencentBlock.ns16570.oracleGeneral.zst Cacheus cache size     3660, 2968308 req, miss ratio 0.3621, byte miss ratio 0.3621
result/tencentBlock.ns16570.oracleGeneral.zst Cacheus cache size    10980, 2968308 req, miss ratio 0.3414, byte miss ratio 0.3414
result/tencentBlock.ns16570.oracleGeneral.zst Cacheus cache size    36601, 2968308 req, miss ratio 0.2809, byte miss ratio 0.2809
result/tencentBlock.ns16570.oracleGeneral.zst Cacheus cache size    73203, 2968308 req, miss ratio 0.2374, byte miss ratio 0.2374
result/tencentBlock.ns16570.oracleGeneral.zst Cacheus cache size   146406, 2968308 req, miss ratio 0.1597, byte miss ratio 0.1597
result/tencentBlock.ns16570.oracleGeneral.zst Cacheus cache size   292812, 2968308 req, miss ratio 0.1244, byte miss ratio 0.1244
result/tencentBlock.ns16570.oracleGeneral.zst clock2 cache size      366, 2968308 req, miss ratio 0.6132, byte miss ratio 0.6132
result/tencentBlock.ns16570.oracleGeneral.zst clock2 cache size     1098, 2968308 req, miss ratio 0.5225, byte miss ratio 0.5225
result/tencentBlock.ns16570.oracleGeneral.zst clock2 cache size     3660, 2968308 req, miss ratio 0.3696, byte miss ratio 0.3696
result/tencentBlock.ns16570.oracleGeneral.zst clock2 cache size    10980, 2968308 req, miss ratio 0.3459, byte miss ratio 0.3459
result/tencentBlock.ns16570.oracleGeneral.zst clock2 cache size    36601, 2968308 req, miss ratio 0.2926, byte miss ratio 0.2926
result/tencentBlock.ns16570.oracleGeneral.zst clock2 cache size    73203, 2968308 req, miss ratio 0.2515, byte miss ratio 0.2515
result/tencentBlock.ns16570.oracleGeneral.zst clock2 cache size   146406, 2968308 req, miss ratio 0.1809, byte miss ratio 0.1809
result/tencentBlock.ns16570.oracleGeneral.zst clock2 cache size   292812, 2968308 req, miss ratio 0.1246, byte miss ratio 0.1246
result/tencentBlock.ns16570.oracleGeneral.zst ARC cache size      366, 2968308 req, miss ratio 0.6009, byte miss ratio 0.6009
result/tencentBlock.ns16570.oracleGeneral.zst ARC cache size     1098, 2968308 req, miss ratio 0.4592, byte miss ratio 0.4592
result/tencentBlock.ns16570.oracleGeneral.zst ARC cache size     3660, 2968308 req, miss ratio 0.3612, byte miss ratio 0.3612
