result/tencentBlock.ns18639.oracleGeneral.zst Cacheus cache size      428, 4282894 req, miss ratio 0.5175, byte miss ratio 0.5175
result/tencentBlock.ns18639.oracleGeneral.zst Cacheus cache size     1284, 4282894 req, miss ratio 0.3385, byte miss ratio 0.3385
result/tencentBlock.ns18639.oracleGeneral.zst Cacheus cache size     4281, 4282894 req, miss ratio 0.2426, byte miss ratio 0.2426
result/tencentBlock.ns18639.oracleGeneral.zst Cacheus cache size    12843, 4282894 req, miss ratio 0.2019, byte miss ratio 0.2019
result/tencentBlock.ns18639.oracleGeneral.zst Cacheus cache size    42811, 4282894 req, miss ratio 0.1409, byte miss ratio 0.1409
result/tencentBlock.ns18639.oracleGeneral.zst Cacheus cache size    85622, 4282894 req, miss ratio 0.1206, byte miss ratio 0.1206
result/tencentBlock.ns18639.oracleGeneral.zst Cacheus cache size   171245, 4282894 req, miss ratio 0.1014, byte miss ratio 0.1014
result/tencentBlock.ns18639.oracleGeneral.zst Cacheus cache size   342491, 4282894 req, miss ratio 0.1003, byte miss ratio 0.1003
result/tencentBlock.ns18639.oracleGeneral.zst Clock cache size      428, 4282894 req, miss ratio 0.5274, byte miss ratio 0.5274
result/tencentBlock.ns18639.oracleGeneral.zst Clock cache size     1284, 4282894 req, miss ratio 0.3772, byte miss ratio 0.3772
result/tencentBlock.ns18639.oracleGeneral.zst Clock cache size     4281, 4282894 req, miss ratio 0.2470, byte miss ratio 0.2470
result/tencentBlock.ns18639.oracleGeneral.zst Clock cache size    12843, 4282894 req, miss ratio 0.2093, byte miss ratio 0.2093
result/tencentBlock.ns18639.oracleGeneral.zst Clock cache size    42811, 4282894 req, miss ratio 0.1442, byte miss ratio 0.1442
result/tencentBlock.ns18639.oracleGeneral.zst Clock cache size    85622, 4282894 req, miss ratio 0.1189, byte miss ratio 0.1189
result/tencentBlock.ns18639.oracleGeneral.zst Clock cache size   171245, 4282894 req, miss ratio 0.1032, byte miss ratio 0.1032
result/tencentBlock.ns18639.oracleGeneral.zst Clock cache size   342491, 4282894 req, miss ratio 0.1003, byte miss ratio 0.1003
result/tencentBlock.ns18639.oracleGeneral.zst ARC cache size      428, 4282894 req, miss ratio 0.5192, byte miss ratio 0.5192
result/tencentBlock.ns18639.oracleGeneral.zst ARC cache size     1284, 4282894 req, miss ratio 0.3178, byte miss ratio 0.3178
result/tencentBlock.ns18639.oracleGeneral.zst ARC cache size     4281, 4282894 req, miss ratio 0.2428, byte miss ratio 0.2428
result/tencentBlock.ns18639.oracleGeneral.zst ARC cache size    12843, 4282894 req, miss ratio 0.2004, byte miss ratio 0.2004
result/tencentBlock.ns18639.oracleGeneral.zst ARC cache size    42811, 4282894 req, miss ratio 0.1460, byte miss ratio 0.1460
result/tencentBlock.ns18639.oracleGeneral.zst ARC cache size    85622, 4282894 req, miss ratio 0.1213, byte miss ratio 0.1213
result/tencentBlock.ns18639.oracleGeneral.zst ARC cache size   171245, 4282894 req, miss ratio 0.1025, byte miss ratio 0.1025
result/tencentBlock.ns18639.oracleGeneral.zst ARC cache size   342491, 4282894 req, miss ratio 0.1003, byte miss ratio 0.1003
result/tencentBlock.ns18639.oracleGeneral.zst clock2 cache size      428, 4282894 req, miss ratio 0.5265, byte miss ratio 0.5265
result/tencentBlock.ns18639.oracleGeneral.zst clock2 cache size     1284, 4282894 req, miss ratio 0.3687, byte miss ratio 0.3687
result/tencentBlock.ns18639.oracleGeneral.zst clock2 cache size     4281, 4282894 req, miss ratio 0.2450, byte miss ratio 0.2450
result/tencentBlock.ns18639.oracleGeneral.zst clock2 cache size    12843, 4282894 req, miss ratio 0.2101, byte miss ratio 0.2101
result/tencentBlock.ns18639.oracleGeneral.zst clock2 cache size    42811, 4282894 req, miss ratio 0.1501, byte miss ratio 0.1501
result/tencentBlock.ns18639.oracleGeneral.zst clock2 cache size    85622, 4282894 req, miss ratio 0.1229, byte miss ratio 0.1229
result/tencentBlock.ns18639.oracleGeneral.zst clock2 cache size   171245, 4282894 req, miss ratio 0.1020, byte miss ratio 0.1020
result/tencentBlock.ns18639.oracleGeneral.zst clock2 cache size   342491, 4282894 req, miss ratio 0.1003, byte miss ratio 0.1003
result/tencentBlock.ns18639.oracleGeneral.zst LHD cache size      428, 4282894 req, miss ratio 0.5297, byte miss ratio 0.5297
result/tencentBlock.ns18639.oracleGeneral.zst LHD cache size     1284, 4282894 req, miss ratio 0.3464, byte miss ratio 0.3464
result/tencentBlock.ns18639.oracleGeneral.zst LHD cache size     4281, 4282894 req, miss ratio 0.2446, byte miss ratio 0.2446
result/tencentBlock.ns18639.oracleGeneral.zst LHD cache size    12843, 4282894 req, miss ratio 0.2022, byte miss ratio 0.2022
result/tencentBlock.ns18639.oracleGeneral.zst LHD cache size    42811, 4282894 req, miss ratio 0.1393, byte miss ratio 0.1393
result/tencentBlock.ns18639.oracleGeneral.zst LHD cache size    85622, 4282894 req, miss ratio 0.1104, byte miss ratio 0.1104
result/tencentBlock.ns18639.oracleGeneral.zst LHD cache size   171245, 4282894 req, miss ratio 0.1031, byte miss ratio 0.1031
result/tencentBlock.ns18639.oracleGeneral.zst LHD cache size   342491, 4282894 req, miss ratio 0.1002, byte miss ratio 0.1002
result/tencentBlock.ns18639.oracleGeneral.zst LRU cache size      428, 4282894 req, miss ratio 0.5309, byte miss ratio 0.5309
result/tencentBlock.ns18639.oracleGeneral.zst LRU cache size     1284, 4282894 req, miss ratio 0.3858, byte miss ratio 0.3858
result/tencentBlock.ns18639.oracleGeneral.zst LRU cache size     4281, 4282894 req, miss ratio 0.2488, byte miss ratio 0.2488
result/tencentBlock.ns18639.oracleGeneral.zst LRU cache size    12843, 4282894 req, miss ratio 0.2077, byte miss ratio 0.2077
result/tencentBlock.ns18639.oracleGeneral.zst LRU cache size    42811, 4282894 req, miss ratio 0.1392, byte miss ratio 0.1392
result/tencentBlock.ns18639.oracleGeneral.zst LRU cache size    85622, 4282894 req, miss ratio 0.1155, byte miss ratio 0.1155
result/tencentBlock.ns18639.oracleGeneral.zst LRU cache size   171245, 4282894 req, miss ratio 0.1022, byte miss ratio 0.1022
result/tencentBlock.ns18639.oracleGeneral.zst LRU cache size   342491, 4282894 req, miss ratio 0.1003, byte miss ratio 0.1003
