result/tencentBlock.ns19743.oracleGeneral.zst Cacheus cache size      193, 1431186 req, miss ratio 0.4718, byte miss ratio 0.4718
result/tencentBlock.ns19743.oracleGeneral.zst Cacheus cache size      581, 1431186 req, miss ratio 0.4629, byte miss ratio 0.4629
result/tencentBlock.ns19743.oracleGeneral.zst Cacheus cache size     1938, 1431186 req, miss ratio 0.4582, byte miss ratio 0.4582
result/tencentBlock.ns19743.oracleGeneral.zst Cacheus cache size     5816, 1431186 req, miss ratio 0.4575, byte miss ratio 0.4575
result/tencentBlock.ns19743.oracleGeneral.zst Cacheus cache size    19388, 1431186 req, miss ratio 0.4296, byte miss ratio 0.4296
result/tencentBlock.ns19743.oracleGeneral.zst Cacheus cache size    38777, 1431186 req, miss ratio 0.3778, byte miss ratio 0.3778
result/tencentBlock.ns19743.oracleGeneral.zst Cacheus cache size    77554, 1431186 req, miss ratio 0.2502, byte miss ratio 0.2502
result/tencentBlock.ns19743.oracleGeneral.zst Cacheus cache size   155109, 1431186 req, miss ratio 0.1406, byte miss ratio 0.1406
result/tencentBlock.ns19743.oracleGeneral.zst Clock cache size      193, 1431186 req, miss ratio 0.4962, byte miss ratio 0.4962
result/tencentBlock.ns19743.oracleGeneral.zst Clock cache size      581, 1431186 req, miss ratio 0.4656, byte miss ratio 0.4656
result/tencentBlock.ns19743.oracleGeneral.zst Clock cache size     1938, 1431186 req, miss ratio 0.4602, byte miss ratio 0.4602
result/tencentBlock.ns19743.oracleGeneral.zst Clock cache size     5816, 1431186 req, miss ratio 0.4578, byte miss ratio 0.4578
result/tencentBlock.ns19743.oracleGeneral.zst Clock cache size    19388, 1431186 req, miss ratio 0.4548, byte miss ratio 0.4548
result/tencentBlock.ns19743.oracleGeneral.zst Clock cache size    38777, 1431186 req, miss ratio 0.3908, byte miss ratio 0.3908
result/tencentBlock.ns19743.oracleGeneral.zst Clock cache size    77554, 1431186 req, miss ratio 0.2465, byte miss ratio 0.2465
result/tencentBlock.ns19743.oracleGeneral.zst Clock cache size   155109, 1431186 req, miss ratio 0.1516, byte miss ratio 0.1516
result/tencentBlock.ns19743.oracleGeneral.zst FIFO cache size      193, 1431186 req, miss ratio 0.5527, byte miss ratio 0.5527
result/tencentBlock.ns19743.oracleGeneral.zst FIFO cache size      581, 1431186 req, miss ratio 0.4951, byte miss ratio 0.4951
result/tencentBlock.ns19743.oracleGeneral.zst FIFO cache size     1938, 1431186 req, miss ratio 0.4708, byte miss ratio 0.4708
result/tencentBlock.ns19743.oracleGeneral.zst FIFO cache size     5816, 1431186 req, miss ratio 0.4624, byte miss ratio 0.4624
result/tencentBlock.ns19743.oracleGeneral.zst FIFO cache size    19388, 1431186 req, miss ratio 0.4175, byte miss ratio 0.4175
