result/tencentBlock.ns14542.oracleGeneral.zst ARC cache size      340, 3282104 req, miss ratio 0.4577, byte miss ratio 0.4577
result/tencentBlock.ns14542.oracleGeneral.zst ARC cache size     1021, 3282104 req, miss ratio 0.3583, byte miss ratio 0.3583
result/tencentBlock.ns14542.oracleGeneral.zst ARC cache size     3404, 3282104 req, miss ratio 0.2518, byte miss ratio 0.2518
result/tencentBlock.ns14542.oracleGeneral.zst ARC cache size    10213, 3282104 req, miss ratio 0.2286, byte miss ratio 0.2286
result/tencentBlock.ns14542.oracleGeneral.zst ARC cache size    34046, 3282104 req, miss ratio 0.1686, byte miss ratio 0.1686
result/tencentBlock.ns14542.oracleGeneral.zst ARC cache size    68093, 3282104 req, miss ratio 0.1371, byte miss ratio 0.1371
result/tencentBlock.ns14542.oracleGeneral.zst ARC cache size   136186, 3282104 req, miss ratio 0.1097, byte miss ratio 0.1097
result/tencentBlock.ns14542.oracleGeneral.zst ARC cache size   272372, 3282104 req, miss ratio 0.1041, byte miss ratio 0.1041
result/tencentBlock.ns14542.oracleGeneral.zst clock2 cache size      340, 3282104 req, miss ratio 0.4758, byte miss ratio 0.4758
result/tencentBlock.ns14542.oracleGeneral.zst clock2 cache size     1021, 3282104 req, miss ratio 0.3945, byte miss ratio 0.3945
result/tencentBlock.ns14542.oracleGeneral.zst clock2 cache size     3404, 3282104 req, miss ratio 0.2577, byte miss ratio 0.2577
result/tencentBlock.ns14542.oracleGeneral.zst clock2 cache size    10213, 3282104 req, miss ratio 0.2376, byte miss ratio 0.2376
result/tencentBlock.ns14542.oracleGeneral.zst clock2 cache size    34046, 3282104 req, miss ratio 0.1838, byte miss ratio 0.1838
result/tencentBlock.ns14542.oracleGeneral.zst clock2 cache size    68093, 3282104 req, miss ratio 0.1477, byte miss ratio 0.1477
result/tencentBlock.ns14542.oracleGeneral.zst clock2 cache size   136186, 3282104 req, miss ratio 0.1124, byte miss ratio 0.1124
result/tencentBlock.ns14542.oracleGeneral.zst clock2 cache size   272372, 3282104 req, miss ratio 0.1041, byte miss ratio 0.1041
result/tencentBlock.ns14542.oracleGeneral.zst Clock cache size      340, 3282104 req, miss ratio 0.4722, byte miss ratio 0.4722
result/tencentBlock.ns14542.oracleGeneral.zst Clock cache size     1021, 3282104 req, miss ratio 0.3875, byte miss ratio 0.3875
result/tencentBlock.ns14542.oracleGeneral.zst Clock cache size     3404, 3282104 req, miss ratio 0.2671, byte miss ratio 0.2671
result/tencentBlock.ns14542.oracleGeneral.zst Clock cache size    10213, 3282104 req, miss ratio 0.2353, byte miss ratio 0.2353
result/tencentBlock.ns14542.oracleGeneral.zst Clock cache size    34046, 3282104 req, miss ratio 0.1769, byte miss ratio 0.1769
result/tencentBlock.ns14542.oracleGeneral.zst Clock cache size    68093, 3282104 req, miss ratio 0.1378, byte miss ratio 0.1378
result/tencentBlock.ns14542.oracleGeneral.zst Clock cache size   136186, 3282104 req, miss ratio 0.1122, byte miss ratio 0.1122
result/tencentBlock.ns14542.oracleGeneral.zst Clock cache size   272372, 3282104 req, miss ratio 0.1042, byte miss ratio 0.1042
result/tencentBlock.ns14542.oracleGeneral.zst S3FIFO-1 cache size      340, 3282104 req, miss ratio 0.4732, byte miss ratio 0.4732
result/tencentBlock.ns14542.oracleGeneral.zst S3FIFO-1 cache size     1021, 3282104 req, miss ratio 0.3445, byte miss ratio 0.3445
result/tencentBlock.ns14542.oracleGeneral.zst S3FIFO-1 cache size     3404, 3282104 req, miss ratio 0.2527, byte miss ratio 0.2527
result/tencentBlock.ns14542.oracleGeneral.zst S3FIFO-1 cache size    10213, 3282104 req, miss ratio 0.2251, byte miss ratio 0.2251
result/tencentBlock.ns14542.oracleGeneral.zst S3FIFO-1 cache size    34046, 3282104 req, miss ratio 0.1799, byte miss ratio 0.1799
result/tencentBlock.ns14542.oracleGeneral.zst S3FIFO-1 cache size    68093, 3282104 req, miss ratio 0.1369, byte miss ratio 0.1369
result/tencentBlock.ns14542.oracleGeneral.zst S3FIFO-1 cache size   136186, 3282104 req, miss ratio 0.1117, byte miss ratio 0.1117
result/tencentBlock.ns14542.oracleGeneral.zst S3FIFO-1 cache size   272372, 3282104 req, miss ratio 0.1041, byte miss ratio 0.1041
result/tencentBlock.ns14542.oracleGeneral.zst FIFO cache size      340, 3282104 req, miss ratio 0.5748, byte miss ratio 0.5748
result/tencentBlock.ns14542.oracleGeneral.zst FIFO cache size     1021, 3282104 req, miss ratio 0.4299, byte miss ratio 0.4299
result/tencentBlock.ns14542.oracleGeneral.zst FIFO cache size     3404, 3282104 req, miss ratio 0.3159, byte miss ratio 0.3159
result/tencentBlock.ns14542.oracleGeneral.zst FIFO cache size    10213, 3282104 req, miss ratio 0.2565, byte miss ratio 0.2565
result/tencentBlock.ns14542.oracleGeneral.zst FIFO cache size    34046, 3282104 req, miss ratio 0.1803, byte miss ratio 0.1803
result/tencentBlock.ns14542.oracleGeneral.zst FIFO cache size    68093, 3282104 req, miss ratio 0.1437, byte miss ratio 0.1437
result/tencentBlock.ns14542.oracleGeneral.zst FIFO cache size   136186, 3282104 req, miss ratio 0.1218, byte miss ratio 0.1218
result/tencentBlock.ns14542.oracleGeneral.zst FIFO cache size   272372, 3282104 req, miss ratio 0.1098, byte miss ratio 0.1098
result/tencentBlock.ns14542.oracleGeneral.zst LeCaR cache size      340, 3282104 req, miss ratio 0.4686, byte miss ratio 0.4686
result/tencentBlock.ns14542.oracleGeneral.zst LeCaR cache size     1021, 3282104 req, miss ratio 0.3855, byte miss ratio 0.3855
result/tencentBlock.ns14542.oracleGeneral.zst LeCaR cache size     3404, 3282104 req, miss ratio 0.2568, byte miss ratio 0.2568
result/tencentBlock.ns14542.oracleGeneral.zst LeCaR cache size    10213, 3282104 req, miss ratio 0.2338, byte miss ratio 0.2338
result/tencentBlock.ns14542.oracleGeneral.zst LeCaR cache size    34046, 3282104 req, miss ratio 0.1669, byte miss ratio 0.1669
result/tencentBlock.ns14542.oracleGeneral.zst LeCaR cache size    68093, 3282104 req, miss ratio 0.1316, byte miss ratio 0.1316
result/tencentBlock.ns14542.oracleGeneral.zst LeCaR cache size   136186, 3282104 req, miss ratio 0.1088, byte miss ratio 0.1088
result/tencentBlock.ns14542.oracleGeneral.zst LeCaR cache size   272372, 3282104 req, miss ratio 0.1045, byte miss ratio 0.1045
result/tencentBlock.ns14542.oracleGeneral.zst LRU cache size      340, 3282104 req, miss ratio 0.4761, byte miss ratio 0.4761
result/tencentBlock.ns14542.oracleGeneral.zst LRU cache size     1021, 3282104 req, miss ratio 0.3864, byte miss ratio 0.3864
result/tencentBlock.ns14542.oracleGeneral.zst LRU cache size     3404, 3282104 req, miss ratio 0.2710, byte miss ratio 0.2710
result/tencentBlock.ns14542.oracleGeneral.zst LRU cache size    10213, 3282104 req, miss ratio 0.2337, byte miss ratio 0.2337
result/tencentBlock.ns14542.oracleGeneral.zst LRU cache size    34046, 3282104 req, miss ratio 0.1677, byte miss ratio 0.1677
result/tencentBlock.ns14542.oracleGeneral.zst LRU cache size    68093, 3282104 req, miss ratio 0.1314, byte miss ratio 0.1314
result/tencentBlock.ns14542.oracleGeneral.zst LRU cache size   136186, 3282104 req, miss ratio 0.1091, byte miss ratio 0.1091
result/tencentBlock.ns14542.oracleGeneral.zst LRU cache size   272372, 3282104 req, miss ratio 0.1045, byte miss ratio 0.1045
result/tencentBlock.ns14542.oracleGeneral.zst LHD cache size      340, 3282104 req, miss ratio 0.4714, byte miss ratio 0.4714
result/tencentBlock.ns14542.oracleGeneral.zst LHD cache size     1021, 3282104 req, miss ratio 0.3792, byte miss ratio 0.3792
result/tencentBlock.ns14542.oracleGeneral.zst LHD cache size     3404, 3282104 req, miss ratio 0.2572, byte miss ratio 0.2572
result/tencentBlock.ns14542.oracleGeneral.zst LHD cache size    10213, 3282104 req, miss ratio 0.2249, byte miss ratio 0.2249
result/tencentBlock.ns14542.oracleGeneral.zst LHD cache size    34046, 3282104 req, miss ratio 0.1646, byte miss ratio 0.1646
result/tencentBlock.ns14542.oracleGeneral.zst LHD cache size    68093, 3282104 req, miss ratio 0.1248, byte miss ratio 0.1248
result/tencentBlock.ns14542.oracleGeneral.zst LHD cache size   136186, 3282104 req, miss ratio 0.1094, byte miss ratio 0.1094
result/tencentBlock.ns14542.oracleGeneral.zst LHD cache size   272372, 3282104 req, miss ratio 0.1044, byte miss ratio 0.1044
result/tencentBlock.ns14542.oracleGeneral.zst LIRS cache size      340, 3282104 req, miss ratio 0.4968, byte miss ratio 0.4968
result/tencentBlock.ns14542.oracleGeneral.zst LIRS cache size     1021, 3282104 req, miss ratio 0.3632, byte miss ratio 0.3632
result/tencentBlock.ns14542.oracleGeneral.zst LIRS cache size     3404, 3282104 req, miss ratio 0.2622, byte miss ratio 0.2622
result/tencentBlock.ns14542.oracleGeneral.zst LIRS cache size    10213, 3282104 req, miss ratio 0.2284, byte miss ratio 0.2284
result/tencentBlock.ns14542.oracleGeneral.zst LIRS cache size    34046, 3282104 req, miss ratio 0.1826, byte miss ratio 0.1826
result/tencentBlock.ns14542.oracleGeneral.zst LIRS cache size    68093, 3282104 req, miss ratio 0.1474, byte miss ratio 0.1474
result/tencentBlock.ns14542.oracleGeneral.zst LIRS cache size   136186, 3282104 req, miss ratio 0.1180, byte miss ratio 0.1180
result/tencentBlock.ns14542.oracleGeneral.zst LIRS cache size   272372, 3282104 req, miss ratio 0.1061, byte miss ratio 0.1061
result/tencentBlock.ns14542.oracleGeneral.zst Cacheus cache size      340, 3282104 req, miss ratio 0.4625, byte miss ratio 0.4625
result/tencentBlock.ns14542.oracleGeneral.zst Cacheus cache size     1021, 3282104 req, miss ratio 0.3661, byte miss ratio 0.3661
result/tencentBlock.ns14542.oracleGeneral.zst Cacheus cache size     3404, 3282104 req, miss ratio 0.2545, byte miss ratio 0.2545
result/tencentBlock.ns14542.oracleGeneral.zst Cacheus cache size    10213, 3282104 req, miss ratio 0.2298, byte miss ratio 0.2298
result/tencentBlock.ns14542.oracleGeneral.zst Cacheus cache size    34046, 3282104 req, miss ratio 0.1725, byte miss ratio 0.1725
result/tencentBlock.ns14542.oracleGeneral.zst Cacheus cache size    68093, 3282104 req, miss ratio 0.1305, byte miss ratio 0.1305
result/tencentBlock.ns14542.oracleGeneral.zst Cacheus cache size   136186, 3282104 req, miss ratio 0.1122, byte miss ratio 0.1122
result/tencentBlock.ns14542.oracleGeneral.zst Cacheus cache size   272372, 3282104 req, miss ratio 0.1042, byte miss ratio 0.1042
result/tencentBlock.ns14542.oracleGeneral.zst S3FIFO-d-1 cache size      340, 3282104 req, miss ratio 0.4589, byte miss ratio 0.4589
result/tencentBlock.ns14542.oracleGeneral.zst S3FIFO-d-1 cache size     1021, 3282104 req, miss ratio 0.3449, byte miss ratio 0.3449
result/tencentBlock.ns14542.oracleGeneral.zst S3FIFO-d-1 cache size     3404, 3282104 req, miss ratio 0.2523, byte miss ratio 0.2523
result/tencentBlock.ns14542.oracleGeneral.zst S3FIFO-d-1 cache size    10213, 3282104 req, miss ratio 0.2250, byte miss ratio 0.2250
result/tencentBlock.ns14542.oracleGeneral.zst S3FIFO-d-1 cache size    34046, 3282104 req, miss ratio 0.1774, byte miss ratio 0.1774
result/tencentBlock.ns14542.oracleGeneral.zst S3FIFO-d-1 cache size    68093, 3282104 req, miss ratio 0.1357, byte miss ratio 0.1357
result/tencentBlock.ns14542.oracleGeneral.zst S3FIFO-d-1 cache size   136186, 3282104 req, miss ratio 0.1113, byte miss ratio 0.1113
result/tencentBlock.ns14542.oracleGeneral.zst S3FIFO-d-1 cache size   272372, 3282104 req, miss ratio 0.1041, byte miss ratio 0.1041
result/tencentBlock.ns14542.oracleGeneral.zst LRB cache size      340, 3282104 req, miss ratio 0.5052, byte miss ratio 0.5052
result/tencentBlock.ns14542.oracleGeneral.zst LRB cache size     1021, 3282104 req, miss ratio 0.3364, byte miss ratio 0.3364
result/tencentBlock.ns14542.oracleGeneral.zst LRB cache size     3404, 3282104 req, miss ratio 0.2592, byte miss ratio 0.2592
result/tencentBlock.ns14542.oracleGeneral.zst LRB cache size    10213, 3282104 req, miss ratio 0.2326, byte miss ratio 0.2326
result/tencentBlock.ns14542.oracleGeneral.zst LRB cache size    34046, 3282104 req, miss ratio 0.1729, byte miss ratio 0.1729
result/tencentBlock.ns14542.oracleGeneral.zst LRB cache size    68093, 3282104 req, miss ratio 0.1239, byte miss ratio 0.1239
result/tencentBlock.ns14542.oracleGeneral.zst LRB cache size   136186, 3282104 req, miss ratio 0.1072, byte miss ratio 0.1072
result/tencentBlock.ns14542.oracleGeneral.zst LRB cache size   272372, 3282104 req, miss ratio 0.1045, byte miss ratio 0.1045
