result/tencentBlock.ns4805.oracleGeneral.zst LeCaR cache size      160, 2814849 req, miss ratio 0.3739, byte miss ratio 0.3739
result/tencentBlock.ns4805.oracleGeneral.zst LeCaR cache size      481, 2814849 req, miss ratio 0.1998, byte miss ratio 0.1998
result/tencentBlock.ns4805.oracleGeneral.zst LeCaR cache size     1605, 2814849 req, miss ratio 0.1906, byte miss ratio 0.1906
result/tencentBlock.ns4805.oracleGeneral.zst LeCaR cache size     4817, 2814849 req, miss ratio 0.1694, byte miss ratio 0.1694
result/tencentBlock.ns4805.oracleGeneral.zst LeCaR cache size    16057, 2814849 req, miss ratio 0.1309, byte miss ratio 0.1309
result/tencentBlock.ns4805.oracleGeneral.zst LeCaR cache size    32115, 2814849 req, miss ratio 0.1057, byte miss ratio 0.1057
result/tencentBlock.ns4805.oracleGeneral.zst LeCaR cache size    64231, 2814849 req, miss ratio 0.0673, byte miss ratio 0.0673
result/tencentBlock.ns4805.oracleGeneral.zst LeCaR cache size   128462, 2814849 req, miss ratio 0.0577, byte miss ratio 0.0577
result/tencentBlock.ns4805.oracleGeneral.zst LRU cache size      160, 2814849 req, miss ratio 0.4495, byte miss ratio 0.4495
result/tencentBlock.ns4805.oracleGeneral.zst LRU cache size      481, 2814849 req, miss ratio 0.2003, byte miss ratio 0.2003
result/tencentBlock.ns4805.oracleGeneral.zst LRU cache size     1605, 2814849 req, miss ratio 0.1907, byte miss ratio 0.1907
result/tencentBlock.ns4805.oracleGeneral.zst LRU cache size     4817, 2814849 req, miss ratio 0.1746, byte miss ratio 0.1746
result/tencentBlock.ns4805.oracleGeneral.zst LRU cache size    16057, 2814849 req, miss ratio 0.1311, byte miss ratio 0.1311
result/tencentBlock.ns4805.oracleGeneral.zst LRU cache size    32115, 2814849 req, miss ratio 0.1094, byte miss ratio 0.1094
result/tencentBlock.ns4805.oracleGeneral.zst LRU cache size    64231, 2814849 req, miss ratio 0.0678, byte miss ratio 0.0678
result/tencentBlock.ns4805.oracleGeneral.zst LRU cache size   128462, 2814849 req, miss ratio 0.0576, byte miss ratio 0.0576
result/tencentBlock.ns4805.oracleGeneral.zst Clock cache size      160, 2814849 req, miss ratio 0.4254, byte miss ratio 0.4254
result/tencentBlock.ns4805.oracleGeneral.zst Clock cache size      481, 2814849 req, miss ratio 0.2001, byte miss ratio 0.2001
result/tencentBlock.ns4805.oracleGeneral.zst Clock cache size     1605, 2814849 req, miss ratio 0.1914, byte miss ratio 0.1914
result/tencentBlock.ns4805.oracleGeneral.zst Clock cache size     4817, 2814849 req, miss ratio 0.1737, byte miss ratio 0.1737
result/tencentBlock.ns4805.oracleGeneral.zst Clock cache size    16057, 2814849 req, miss ratio 0.1564, byte miss ratio 0.1564
result/tencentBlock.ns4805.oracleGeneral.zst Clock cache size    32115, 2814849 req, miss ratio 0.1104, byte miss ratio 0.1104
result/tencentBlock.ns4805.oracleGeneral.zst Clock cache size    64231, 2814849 req, miss ratio 0.0733, byte miss ratio 0.0733
result/tencentBlock.ns4805.oracleGeneral.zst Clock cache size   128462, 2814849 req, miss ratio 0.0582, byte miss ratio 0.0582
result/tencentBlock.ns4805.oracleGeneral.zst LHD cache size      160, 2814849 req, miss ratio 0.3399, byte miss ratio 0.3399
result/tencentBlock.ns4805.oracleGeneral.zst LHD cache size      481, 2814849 req, miss ratio 0.2004, byte miss ratio 0.2004
result/tencentBlock.ns4805.oracleGeneral.zst LHD cache size     1605, 2814849 req, miss ratio 0.1886, byte miss ratio 0.1886
result/tencentBlock.ns4805.oracleGeneral.zst LHD cache size     4817, 2814849 req, miss ratio 0.1649, byte miss ratio 0.1649
result/tencentBlock.ns4805.oracleGeneral.zst LHD cache size    16057, 2814849 req, miss ratio 0.1321, byte miss ratio 0.1321
result/tencentBlock.ns4805.oracleGeneral.zst LHD cache size    32115, 2814849 req, miss ratio 0.0988, byte miss ratio 0.0988
result/tencentBlock.ns4805.oracleGeneral.zst LHD cache size    64231, 2814849 req, miss ratio 0.0653, byte miss ratio 0.0653
result/tencentBlock.ns4805.oracleGeneral.zst LHD cache size   128462, 2814849 req, miss ratio 0.0575, byte miss ratio 0.0575
result/tencentBlock.ns4805.oracleGeneral.zst Cacheus cache size      160, 2814849 req, miss ratio 0.3511, byte miss ratio 0.3511
result/tencentBlock.ns4805.oracleGeneral.zst Cacheus cache size      481, 2814849 req, miss ratio 0.1996, byte miss ratio 0.1996
result/tencentBlock.ns4805.oracleGeneral.zst Cacheus cache size     1605, 2814849 req, miss ratio 0.1870, byte miss ratio 0.1870
result/tencentBlock.ns4805.oracleGeneral.zst Cacheus cache size     4817, 2814849 req, miss ratio 0.1654, byte miss ratio 0.1654
result/tencentBlock.ns4805.oracleGeneral.zst Cacheus cache size    16057, 2814849 req, miss ratio 0.1423, byte miss ratio 0.1423
result/tencentBlock.ns4805.oracleGeneral.zst Cacheus cache size    32115, 2814849 req, miss ratio 0.1047, byte miss ratio 0.1047
result/tencentBlock.ns4805.oracleGeneral.zst Cacheus cache size    64231, 2814849 req, miss ratio 0.0674, byte miss ratio 0.0674
result/tencentBlock.ns4805.oracleGeneral.zst Cacheus cache size   128462, 2814849 req, miss ratio 0.0583, byte miss ratio 0.0583
result/tencentBlock.ns4805.oracleGeneral.zst clock2 cache size      160, 2814849 req, miss ratio 0.3795, byte miss ratio 0.3795
result/tencentBlock.ns4805.oracleGeneral.zst clock2 cache size      481, 2814849 req, miss ratio 0.2003, byte miss ratio 0.2003
result/tencentBlock.ns4805.oracleGeneral.zst clock2 cache size     1605, 2814849 req, miss ratio 0.1927, byte miss ratio 0.1927
result/tencentBlock.ns4805.oracleGeneral.zst clock2 cache size     4817, 2814849 req, miss ratio 0.1732, byte miss ratio 0.1732
result/tencentBlock.ns4805.oracleGeneral.zst clock2 cache size    16057, 2814849 req, miss ratio 0.1580, byte miss ratio 0.1580
result/tencentBlock.ns4805.oracleGeneral.zst clock2 cache size    32115, 2814849 req, miss ratio 0.1216, byte miss ratio 0.1216
result/tencentBlock.ns4805.oracleGeneral.zst clock2 cache size    64231, 2814849 req, miss ratio 0.0767, byte miss ratio 0.0767
result/tencentBlock.ns4805.oracleGeneral.zst clock2 cache size   128462, 2814849 req, miss ratio 0.0577, byte miss ratio 0.0577
result/tencentBlock.ns4805.oracleGeneral.zst LIRS cache size      160, 2814849 req, miss ratio 0.3097, byte miss ratio 0.3097
result/tencentBlock.ns4805.oracleGeneral.zst LIRS cache size      481, 2814849 req, miss ratio 0.2152, byte miss ratio 0.2152
result/tencentBlock.ns4805.oracleGeneral.zst LIRS cache size     1605, 2814849 req, miss ratio 0.1907, byte miss ratio 0.1907
result/tencentBlock.ns4805.oracleGeneral.zst LIRS cache size     4817, 2814849 req, miss ratio 0.1624, byte miss ratio 0.1624
result/tencentBlock.ns4805.oracleGeneral.zst LIRS cache size    16057, 2814849 req, miss ratio 0.1361, byte miss ratio 0.1361
result/tencentBlock.ns4805.oracleGeneral.zst LIRS cache size    32115, 2814849 req, miss ratio 0.1088, byte miss ratio 0.1088
result/tencentBlock.ns4805.oracleGeneral.zst LIRS cache size    64231, 2814849 req, miss ratio 0.0685, byte miss ratio 0.0685
result/tencentBlock.ns4805.oracleGeneral.zst LIRS cache size   128462, 2814849 req, miss ratio 0.0576, byte miss ratio 0.0576
result/tencentBlock.ns4805.oracleGeneral.zst S3FIFO-1 cache size      160, 2814849 req, miss ratio 0.3213, byte miss ratio 0.3213
result/tencentBlock.ns4805.oracleGeneral.zst S3FIFO-1 cache size      481, 2814849 req, miss ratio 0.2009, byte miss ratio 0.2009
result/tencentBlock.ns4805.oracleGeneral.zst S3FIFO-1 cache size     1605, 2814849 req, miss ratio 0.1801, byte miss ratio 0.1801
result/tencentBlock.ns4805.oracleGeneral.zst S3FIFO-1 cache size     4817, 2814849 req, miss ratio 0.1613, byte miss ratio 0.1613
result/tencentBlock.ns4805.oracleGeneral.zst S3FIFO-1 cache size    16057, 2814849 req, miss ratio 0.1391, byte miss ratio 0.1391
result/tencentBlock.ns4805.oracleGeneral.zst S3FIFO-1 cache size    32115, 2814849 req, miss ratio 0.1077, byte miss ratio 0.1077
result/tencentBlock.ns4805.oracleGeneral.zst S3FIFO-1 cache size    64231, 2814849 req, miss ratio 0.0681, byte miss ratio 0.0681
result/tencentBlock.ns4805.oracleGeneral.zst S3FIFO-1 cache size   128462, 2814849 req, miss ratio 0.0580, byte miss ratio 0.0580
result/tencentBlock.ns4805.oracleGeneral.zst FIFO cache size      160, 2814849 req, miss ratio 0.4757, byte miss ratio 0.4757
result/tencentBlock.ns4805.oracleGeneral.zst FIFO cache size      481, 2814849 req, miss ratio 0.2854, byte miss ratio 0.2854
result/tencentBlock.ns4805.oracleGeneral.zst FIFO cache size     1605, 2814849 req, miss ratio 0.2130, byte miss ratio 0.2130
result/tencentBlock.ns4805.oracleGeneral.zst FIFO cache size     4817, 2814849 req, miss ratio 0.1859, byte miss ratio 0.1859
result/tencentBlock.ns4805.oracleGeneral.zst FIFO cache size    16057, 2814849 req, miss ratio 0.1456, byte miss ratio 0.1456
result/tencentBlock.ns4805.oracleGeneral.zst FIFO cache size    32115, 2814849 req, miss ratio 0.1157, byte miss ratio 0.1157
result/tencentBlock.ns4805.oracleGeneral.zst FIFO cache size    64231, 2814849 req, miss ratio 0.0841, byte miss ratio 0.0841
result/tencentBlock.ns4805.oracleGeneral.zst FIFO cache size   128462, 2814849 req, miss ratio 0.0648, byte miss ratio 0.0648
result/tencentBlock.ns4805.oracleGeneral.zst ARC cache size      160, 2814849 req, miss ratio 0.3540, byte miss ratio 0.3540
result/tencentBlock.ns4805.oracleGeneral.zst ARC cache size      481, 2814849 req, miss ratio 0.1998, byte miss ratio 0.1998
result/tencentBlock.ns4805.oracleGeneral.zst ARC cache size     1605, 2814849 req, miss ratio 0.1864, byte miss ratio 0.1864
result/tencentBlock.ns4805.oracleGeneral.zst ARC cache size     4817, 2814849 req, miss ratio 0.1631, byte miss ratio 0.1631
result/tencentBlock.ns4805.oracleGeneral.zst ARC cache size    16057, 2814849 req, miss ratio 0.1355, byte miss ratio 0.1355
result/tencentBlock.ns4805.oracleGeneral.zst ARC cache size    32115, 2814849 req, miss ratio 0.1079, byte miss ratio 0.1079
result/tencentBlock.ns4805.oracleGeneral.zst ARC cache size    64231, 2814849 req, miss ratio 0.0673, byte miss ratio 0.0673
result/tencentBlock.ns4805.oracleGeneral.zst ARC cache size   128462, 2814849 req, miss ratio 0.0577, byte miss ratio 0.0577
result/tencentBlock.ns4805.oracleGeneral.zst S3FIFO-d-1 cache size      160, 2814849 req, miss ratio 0.3187, byte miss ratio 0.3187
result/tencentBlock.ns4805.oracleGeneral.zst S3FIFO-d-1 cache size      481, 2814849 req, miss ratio 0.2000, byte miss ratio 0.2000
result/tencentBlock.ns4805.oracleGeneral.zst S3FIFO-d-1 cache size     1605, 2814849 req, miss ratio 0.1801, byte miss ratio 0.1801
result/tencentBlock.ns4805.oracleGeneral.zst S3FIFO-d-1 cache size     4817, 2814849 req, miss ratio 0.1613, byte miss ratio 0.1613
result/tencentBlock.ns4805.oracleGeneral.zst S3FIFO-d-1 cache size    16057, 2814849 req, miss ratio 0.1389, byte miss ratio 0.1389
result/tencentBlock.ns4805.oracleGeneral.zst S3FIFO-d-1 cache size    32115, 2814849 req, miss ratio 0.1083, byte miss ratio 0.1083
result/tencentBlock.ns4805.oracleGeneral.zst S3FIFO-d-1 cache size    64231, 2814849 req, miss ratio 0.0680, byte miss ratio 0.0680
result/tencentBlock.ns4805.oracleGeneral.zst S3FIFO-d-1 cache size   128462, 2814849 req, miss ratio 0.0580, byte miss ratio 0.0580
result/tencentBlock.ns4805.oracleGeneral.zst LRB cache size      160, 2814849 req, miss ratio 0.3400, byte miss ratio 0.3400
result/tencentBlock.ns4805.oracleGeneral.zst LRB cache size      481, 2814849 req, miss ratio 0.2101, byte miss ratio 0.2101
result/tencentBlock.ns4805.oracleGeneral.zst LRB cache size     1605, 2814849 req, miss ratio 0.1711, byte miss ratio 0.1711
result/tencentBlock.ns4805.oracleGeneral.zst LRB cache size     4817, 2814849 req, miss ratio 0.1553, byte miss ratio 0.1553
result/tencentBlock.ns4805.oracleGeneral.zst LRB cache size    16057, 2814849 req, miss ratio 0.1237, byte miss ratio 0.1237
result/tencentBlock.ns4805.oracleGeneral.zst LRB cache size    32115, 2814849 req, miss ratio 0.0922, byte miss ratio 0.0922
result/tencentBlock.ns4805.oracleGeneral.zst LRB cache size    64231, 2814849 req, miss ratio 0.0655, byte miss ratio 0.0655
result/tencentBlock.ns4805.oracleGeneral.zst LRB cache size   128462, 2814849 req, miss ratio 0.0576, byte miss ratio 0.0576
result/tencentBlock.ns4805.oracleGeneral.zst B-LRU cache size      160, 2814849 req, miss ratio 0.4794, byte miss ratio 0.4794
result/tencentBlock.ns4805.oracleGeneral.zst B-LRU cache size      481, 2814849 req, miss ratio 0.2327, byte miss ratio 0.2327
result/tencentBlock.ns4805.oracleGeneral.zst B-LRU cache size     1605, 2814849 req, miss ratio 0.2227, byte miss ratio 0.2227
result/tencentBlock.ns4805.oracleGeneral.zst B-LRU cache size     4817, 2814849 req, miss ratio 0.2062, byte miss ratio 0.2062
result/tencentBlock.ns4805.oracleGeneral.zst B-LRU cache size    16057, 2814849 req, miss ratio 0.1672, byte miss ratio 0.1672
result/tencentBlock.ns4805.oracleGeneral.zst B-LRU cache size    32115, 2814849 req, miss ratio 0.1400, byte miss ratio 0.1400
