result/tencentBlock.ns12630.oracleGeneral.zst clock2 cache size      109, 2825225 req, miss ratio 0.2601, byte miss ratio 0.2601
result/tencentBlock.ns12630.oracleGeneral.zst clock2 cache size      329, 2825225 req, miss ratio 0.1957, byte miss ratio 0.1957
result/tencentBlock.ns12630.oracleGeneral.zst clock2 cache size     1097, 2825225 req, miss ratio 0.1304, byte miss ratio 0.1304
result/tencentBlock.ns12630.oracleGeneral.zst clock2 cache size     3292, 2825225 req, miss ratio 0.1257, byte miss ratio 0.1257
result/tencentBlock.ns12630.oracleGeneral.zst clock2 cache size    10974, 2825225 req, miss ratio 0.1002, byte miss ratio 0.1002
result/tencentBlock.ns12630.oracleGeneral.zst clock2 cache size    21949, 2825225 req, miss ratio 0.0752, byte miss ratio 0.0752
result/tencentBlock.ns12630.oracleGeneral.zst clock2 cache size    43898, 2825225 req, miss ratio 0.0411, byte miss ratio 0.0411
result/tencentBlock.ns12630.oracleGeneral.zst clock2 cache size    87796, 2825225 req, miss ratio 0.0389, byte miss ratio 0.0389
result/tencentBlock.ns12630.oracleGeneral.zst ARC cache size      109, 2825225 req, miss ratio 0.2478, byte miss ratio 0.2478
result/tencentBlock.ns12630.oracleGeneral.zst ARC cache size      329, 2825225 req, miss ratio 0.1526, byte miss ratio 0.1526
result/tencentBlock.ns12630.oracleGeneral.zst ARC cache size     1097, 2825225 req, miss ratio 0.1288, byte miss ratio 0.1288
result/tencentBlock.ns12630.oracleGeneral.zst ARC cache size     3292, 2825225 req, miss ratio 0.1245, byte miss ratio 0.1245
result/tencentBlock.ns12630.oracleGeneral.zst ARC cache size    10974, 2825225 req, miss ratio 0.0922, byte miss ratio 0.0922
result/tencentBlock.ns12630.oracleGeneral.zst ARC cache size    21949, 2825225 req, miss ratio 0.0602, byte miss ratio 0.0602
result/tencentBlock.ns12630.oracleGeneral.zst ARC cache size    43898, 2825225 req, miss ratio 0.0394, byte miss ratio 0.0394
result/tencentBlock.ns12630.oracleGeneral.zst ARC cache size    87796, 2825225 req, miss ratio 0.0389, byte miss ratio 0.0389
result/tencentBlock.ns12630.oracleGeneral.zst Clock cache size      109, 2825225 req, miss ratio 0.2607, byte miss ratio 0.2607
result/tencentBlock.ns12630.oracleGeneral.zst Clock cache size      329, 2825225 req, miss ratio 0.1956, byte miss ratio 0.1956
result/tencentBlock.ns12630.oracleGeneral.zst Clock cache size     1097, 2825225 req, miss ratio 0.1305, byte miss ratio 0.1305
result/tencentBlock.ns12630.oracleGeneral.zst Clock cache size     3292, 2825225 req, miss ratio 0.1260, byte miss ratio 0.1260
result/tencentBlock.ns12630.oracleGeneral.zst Clock cache size    10974, 2825225 req, miss ratio 0.0973, byte miss ratio 0.0973
result/tencentBlock.ns12630.oracleGeneral.zst Clock cache size    21949, 2825225 req, miss ratio 0.0655, byte miss ratio 0.0655
result/tencentBlock.ns12630.oracleGeneral.zst Clock cache size    43898, 2825225 req, miss ratio 0.0419, byte miss ratio 0.0419
result/tencentBlock.ns12630.oracleGeneral.zst Clock cache size    87796, 2825225 req, miss ratio 0.0397, byte miss ratio 0.0397
result/tencentBlock.ns12630.oracleGeneral.zst LIRS cache size      109, 2825225 req, miss ratio 0.2691, byte miss ratio 0.2691
result/tencentBlock.ns12630.oracleGeneral.zst LIRS cache size      329, 2825225 req, miss ratio 0.1525, byte miss ratio 0.1525
result/tencentBlock.ns12630.oracleGeneral.zst LIRS cache size     1097, 2825225 req, miss ratio 0.1309, byte miss ratio 0.1309
result/tencentBlock.ns12630.oracleGeneral.zst LIRS cache size     3292, 2825225 req, miss ratio 0.1236, byte miss ratio 0.1236
result/tencentBlock.ns12630.oracleGeneral.zst LIRS cache size    10974, 2825225 req, miss ratio 0.0928, byte miss ratio 0.0928
result/tencentBlock.ns12630.oracleGeneral.zst LIRS cache size    21949, 2825225 req, miss ratio 0.0616, byte miss ratio 0.0616
result/tencentBlock.ns12630.oracleGeneral.zst LIRS cache size    43898, 2825225 req, miss ratio 0.0396, byte miss ratio 0.0396
result/tencentBlock.ns12630.oracleGeneral.zst LIRS cache size    87796, 2825225 req, miss ratio 0.0389, byte miss ratio 0.0389
result/tencentBlock.ns12630.oracleGeneral.zst S3FIFO-1 cache size      109, 2825225 req, miss ratio 0.2413, byte miss ratio 0.2413
result/tencentBlock.ns12630.oracleGeneral.zst S3FIFO-1 cache size      329, 2825225 req, miss ratio 0.1537, byte miss ratio 0.1537
result/tencentBlock.ns12630.oracleGeneral.zst S3FIFO-1 cache size     1097, 2825225 req, miss ratio 0.1277, byte miss ratio 0.1277
result/tencentBlock.ns12630.oracleGeneral.zst S3FIFO-1 cache size     3292, 2825225 req, miss ratio 0.1225, byte miss ratio 0.1225
result/tencentBlock.ns12630.oracleGeneral.zst S3FIFO-1 cache size    10974, 2825225 req, miss ratio 0.0913, byte miss ratio 0.0913
result/tencentBlock.ns12630.oracleGeneral.zst S3FIFO-1 cache size    21949, 2825225 req, miss ratio 0.0554, byte miss ratio 0.0554
result/tencentBlock.ns12630.oracleGeneral.zst S3FIFO-1 cache size    43898, 2825225 req, miss ratio 0.0414, byte miss ratio 0.0414
result/tencentBlock.ns12630.oracleGeneral.zst S3FIFO-1 cache size    87796, 2825225 req, miss ratio 0.0398, byte miss ratio 0.0398
result/tencentBlock.ns12630.oracleGeneral.zst FIFO cache size      109, 2825225 req, miss ratio 0.3190, byte miss ratio 0.3190
result/tencentBlock.ns12630.oracleGeneral.zst FIFO cache size      329, 2825225 req, miss ratio 0.2195, byte miss ratio 0.2195
result/tencentBlock.ns12630.oracleGeneral.zst FIFO cache size     1097, 2825225 req, miss ratio 0.1588, byte miss ratio 0.1588
result/tencentBlock.ns12630.oracleGeneral.zst FIFO cache size     3292, 2825225 req, miss ratio 0.1364, byte miss ratio 0.1364
result/tencentBlock.ns12630.oracleGeneral.zst FIFO cache size    10974, 2825225 req, miss ratio 0.0977, byte miss ratio 0.0977
result/tencentBlock.ns12630.oracleGeneral.zst FIFO cache size    21949, 2825225 req, miss ratio 0.0711, byte miss ratio 0.0711
result/tencentBlock.ns12630.oracleGeneral.zst FIFO cache size    43898, 2825225 req, miss ratio 0.0510, byte miss ratio 0.0510
result/tencentBlock.ns12630.oracleGeneral.zst FIFO cache size    87796, 2825225 req, miss ratio 0.0438, byte miss ratio 0.0438
result/tencentBlock.ns12630.oracleGeneral.zst Cacheus cache size      109, 2825225 req, miss ratio 0.2506, byte miss ratio 0.2506
result/tencentBlock.ns12630.oracleGeneral.zst Cacheus cache size      329, 2825225 req, miss ratio 0.1885, byte miss ratio 0.1885
result/tencentBlock.ns12630.oracleGeneral.zst Cacheus cache size     1097, 2825225 req, miss ratio 0.1291, byte miss ratio 0.1291
