result/tencentBlock.ns13253.oracleGeneral.zst LHD cache size      307, 2620789 req, miss ratio 0.2010, byte miss ratio 0.2010
result/tencentBlock.ns13253.oracleGeneral.zst LHD cache size      922, 2620789 req, miss ratio 0.1774, byte miss ratio 0.1774
result/tencentBlock.ns13253.oracleGeneral.zst LHD cache size     3075, 2620789 req, miss ratio 0.1695, byte miss ratio 0.1695
result/tencentBlock.ns13253.oracleGeneral.zst LHD cache size     9227, 2620789 req, miss ratio 0.1543, byte miss ratio 0.1543
result/tencentBlock.ns13253.oracleGeneral.zst LHD cache size    30759, 2620789 req, miss ratio 0.1355, byte miss ratio 0.1355
result/tencentBlock.ns13253.oracleGeneral.zst LHD cache size    61519, 2620789 req, miss ratio 0.1243, byte miss ratio 0.1243
result/tencentBlock.ns13253.oracleGeneral.zst LHD cache size   123039, 2620789 req, miss ratio 0.1196, byte miss ratio 0.1196
result/tencentBlock.ns13253.oracleGeneral.zst LHD cache size   246079, 2620789 req, miss ratio 0.1175, byte miss ratio 0.1175
result/tencentBlock.ns13253.oracleGeneral.zst Clock cache size      307, 2620789 req, miss ratio 0.2024, byte miss ratio 0.2024
result/tencentBlock.ns13253.oracleGeneral.zst Clock cache size      922, 2620789 req, miss ratio 0.1789, byte miss ratio 0.1789
result/tencentBlock.ns13253.oracleGeneral.zst Clock cache size     3075, 2620789 req, miss ratio 0.1706, byte miss ratio 0.1706
result/tencentBlock.ns13253.oracleGeneral.zst Clock cache size     9227, 2620789 req, miss ratio 0.1582, byte miss ratio 0.1582
result/tencentBlock.ns13253.oracleGeneral.zst Clock cache size    30759, 2620789 req, miss ratio 0.1388, byte miss ratio 0.1388
result/tencentBlock.ns13253.oracleGeneral.zst Clock cache size    61519, 2620789 req, miss ratio 0.1278, byte miss ratio 0.1278
result/tencentBlock.ns13253.oracleGeneral.zst Clock cache size   123039, 2620789 req, miss ratio 0.1194, byte miss ratio 0.1194
result/tencentBlock.ns13253.oracleGeneral.zst Clock cache size   246079, 2620789 req, miss ratio 0.1174, byte miss ratio 0.1174
result/tencentBlock.ns13253.oracleGeneral.zst FIFO cache size      307, 2620789 req, miss ratio 0.2639, byte miss ratio 0.2639
result/tencentBlock.ns13253.oracleGeneral.zst FIFO cache size      922, 2620789 req, miss ratio 0.2029, byte miss ratio 0.2029
result/tencentBlock.ns13253.oracleGeneral.zst FIFO cache size     3075, 2620789 req, miss ratio 0.1792, byte miss ratio 0.1792
result/tencentBlock.ns13253.oracleGeneral.zst FIFO cache size     9227, 2620789 req, miss ratio 0.1632, byte miss ratio 0.1632
result/tencentBlock.ns13253.oracleGeneral.zst FIFO cache size    30759, 2620789 req, miss ratio 0.1410, byte miss ratio 0.1410
result/tencentBlock.ns13253.oracleGeneral.zst FIFO cache size    61519, 2620789 req, miss ratio 0.1321, byte miss ratio 0.1321
result/tencentBlock.ns13253.oracleGeneral.zst FIFO cache size   123039, 2620789 req, miss ratio 0.1250, byte miss ratio 0.1250
result/tencentBlock.ns13253.oracleGeneral.zst FIFO cache size   246079, 2620789 req, miss ratio 0.1199, byte miss ratio 0.1199
result/tencentBlock.ns13253.oracleGeneral.zst Cacheus cache size      307, 2620789 req, miss ratio 0.1923, byte miss ratio 0.1923
result/tencentBlock.ns13253.oracleGeneral.zst Cacheus cache size      922, 2620789 req, miss ratio 0.1756, byte miss ratio 0.1756
result/tencentBlock.ns13253.oracleGeneral.zst Cacheus cache size     3075, 2620789 req, miss ratio 0.1699, byte miss ratio 0.1699
result/tencentBlock.ns13253.oracleGeneral.zst Cacheus cache size     9227, 2620789 req, miss ratio 0.1578, byte miss ratio 0.1578
result/tencentBlock.ns13253.oracleGeneral.zst Cacheus cache size    30759, 2620789 req, miss ratio 0.1354, byte miss ratio 0.1354
result/tencentBlock.ns13253.oracleGeneral.zst Cacheus cache size    61519, 2620789 req, miss ratio 0.1238, byte miss ratio 0.1238
result/tencentBlock.ns13253.oracleGeneral.zst Cacheus cache size   123039, 2620789 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns13253.oracleGeneral.zst Cacheus cache size   246079, 2620789 req, miss ratio 0.1174, byte miss ratio 0.1174
result/tencentBlock.ns13253.oracleGeneral.zst ARC cache size      307, 2620789 req, miss ratio 0.1905, byte miss ratio 0.1905
result/tencentBlock.ns13253.oracleGeneral.zst ARC cache size      922, 2620789 req, miss ratio 0.1752, byte miss ratio 0.1752
result/tencentBlock.ns13253.oracleGeneral.zst ARC cache size     3075, 2620789 req, miss ratio 0.1719, byte miss ratio 0.1719
result/tencentBlock.ns13253.oracleGeneral.zst ARC cache size     9227, 2620789 req, miss ratio 0.1556, byte miss ratio 0.1556
result/tencentBlock.ns13253.oracleGeneral.zst ARC cache size    30759, 2620789 req, miss ratio 0.1393, byte miss ratio 0.1393
result/tencentBlock.ns13253.oracleGeneral.zst ARC cache size    61519, 2620789 req, miss ratio 0.1253, byte miss ratio 0.1253
result/tencentBlock.ns13253.oracleGeneral.zst ARC cache size   123039, 2620789 req, miss ratio 0.1192, byte miss ratio 0.1192
result/tencentBlock.ns13253.oracleGeneral.zst ARC cache size   246079, 2620789 req, miss ratio 0.1174, byte miss ratio 0.1174
result/tencentBlock.ns13253.oracleGeneral.zst LIRS cache size      307, 2620789 req, miss ratio 0.2010, byte miss ratio 0.2010
result/tencentBlock.ns13253.oracleGeneral.zst LIRS cache size      922, 2620789 req, miss ratio 0.1834, byte miss ratio 0.1834
result/tencentBlock.ns13253.oracleGeneral.zst LIRS cache size     3075, 2620789 req, miss ratio 0.1757, byte miss ratio 0.1757
result/tencentBlock.ns13253.oracleGeneral.zst LIRS cache size     9227, 2620789 req, miss ratio 0.1599, byte miss ratio 0.1599
result/tencentBlock.ns13253.oracleGeneral.zst LIRS cache size    30759, 2620789 req, miss ratio 0.1418, byte miss ratio 0.1418
result/tencentBlock.ns13253.oracleGeneral.zst LIRS cache size    61519, 2620789 req, miss ratio 0.1295, byte miss ratio 0.1295
result/tencentBlock.ns13253.oracleGeneral.zst LIRS cache size   123039, 2620789 req, miss ratio 0.1229, byte miss ratio 0.1229
result/tencentBlock.ns13253.oracleGeneral.zst LIRS cache size   246079, 2620789 req, miss ratio 0.1188, byte miss ratio 0.1188
result/tencentBlock.ns13253.oracleGeneral.zst S3FIFO-1 cache size      307, 2620789 req, miss ratio 0.1904, byte miss ratio 0.1904
result/tencentBlock.ns13253.oracleGeneral.zst S3FIFO-1 cache size      922, 2620789 req, miss ratio 0.1759, byte miss ratio 0.1759
result/tencentBlock.ns13253.oracleGeneral.zst S3FIFO-1 cache size     3075, 2620789 req, miss ratio 0.1705, byte miss ratio 0.1705
result/tencentBlock.ns13253.oracleGeneral.zst S3FIFO-1 cache size     9227, 2620789 req, miss ratio 0.1580, byte miss ratio 0.1580
result/tencentBlock.ns13253.oracleGeneral.zst S3FIFO-1 cache size    30759, 2620789 req, miss ratio 0.1398, byte miss ratio 0.1398
result/tencentBlock.ns13253.oracleGeneral.zst S3FIFO-1 cache size    61519, 2620789 req, miss ratio 0.1268, byte miss ratio 0.1268
result/tencentBlock.ns13253.oracleGeneral.zst S3FIFO-1 cache size   123039, 2620789 req, miss ratio 0.1185, byte miss ratio 0.1185
result/tencentBlock.ns13253.oracleGeneral.zst S3FIFO-1 cache size   246079, 2620789 req, miss ratio 0.1174, byte miss ratio 0.1174
result/tencentBlock.ns13253.oracleGeneral.zst clock2 cache size      307, 2620789 req, miss ratio 0.1965, byte miss ratio 0.1965
result/tencentBlock.ns13253.oracleGeneral.zst clock2 cache size      922, 2620789 req, miss ratio 0.1766, byte miss ratio 0.1766
result/tencentBlock.ns13253.oracleGeneral.zst clock2 cache size     3075, 2620789 req, miss ratio 0.1700, byte miss ratio 0.1700
result/tencentBlock.ns13253.oracleGeneral.zst clock2 cache size     9227, 2620789 req, miss ratio 0.1580, byte miss ratio 0.1580
result/tencentBlock.ns13253.oracleGeneral.zst clock2 cache size    30759, 2620789 req, miss ratio 0.1394, byte miss ratio 0.1394
result/tencentBlock.ns13253.oracleGeneral.zst clock2 cache size    61519, 2620789 req, miss ratio 0.1273, byte miss ratio 0.1273
result/tencentBlock.ns13253.oracleGeneral.zst clock2 cache size   123039, 2620789 req, miss ratio 0.1188, byte miss ratio 0.1188
result/tencentBlock.ns13253.oracleGeneral.zst clock2 cache size   246079, 2620789 req, miss ratio 0.1174, byte miss ratio 0.1174
result/tencentBlock.ns13253.oracleGeneral.zst LeCaR cache size      307, 2620789 req, miss ratio 0.1968, byte miss ratio 0.1968
result/tencentBlock.ns13253.oracleGeneral.zst LeCaR cache size      922, 2620789 req, miss ratio 0.1780, byte miss ratio 0.1780
result/tencentBlock.ns13253.oracleGeneral.zst LeCaR cache size     3075, 2620789 req, miss ratio 0.1706, byte miss ratio 0.1706
result/tencentBlock.ns13253.oracleGeneral.zst LeCaR cache size     9227, 2620789 req, miss ratio 0.1575, byte miss ratio 0.1575
result/tencentBlock.ns13253.oracleGeneral.zst LeCaR cache size    30759, 2620789 req, miss ratio 0.1365, byte miss ratio 0.1365
result/tencentBlock.ns13253.oracleGeneral.zst LeCaR cache size    61519, 2620789 req, miss ratio 0.1258, byte miss ratio 0.1258
result/tencentBlock.ns13253.oracleGeneral.zst LeCaR cache size   123039, 2620789 req, miss ratio 0.1186, byte miss ratio 0.1186
result/tencentBlock.ns13253.oracleGeneral.zst LeCaR cache size   246079, 2620789 req, miss ratio 0.1174, byte miss ratio 0.1174
result/tencentBlock.ns13253.oracleGeneral.zst LRU cache size      307, 2620789 req, miss ratio 0.2035, byte miss ratio 0.2035
result/tencentBlock.ns13253.oracleGeneral.zst LRU cache size      922, 2620789 req, miss ratio 0.1794, byte miss ratio 0.1794
result/tencentBlock.ns13253.oracleGeneral.zst LRU cache size     3075, 2620789 req, miss ratio 0.1708, byte miss ratio 0.1708
result/tencentBlock.ns13253.oracleGeneral.zst LRU cache size     9227, 2620789 req, miss ratio 0.1583, byte miss ratio 0.1583
result/tencentBlock.ns13253.oracleGeneral.zst LRU cache size    30759, 2620789 req, miss ratio 0.1365, byte miss ratio 0.1365
result/tencentBlock.ns13253.oracleGeneral.zst LRU cache size    61519, 2620789 req, miss ratio 0.1265, byte miss ratio 0.1265
result/tencentBlock.ns13253.oracleGeneral.zst LRU cache size   123039, 2620789 req, miss ratio 0.1191, byte miss ratio 0.1191
result/tencentBlock.ns13253.oracleGeneral.zst LRU cache size   246079, 2620789 req, miss ratio 0.1174, byte miss ratio 0.1174
result/tencentBlock.ns13253.oracleGeneral.zst S3FIFO-d-1 cache size      307, 2620789 req, miss ratio 0.1889, byte miss ratio 0.1889
result/tencentBlock.ns13253.oracleGeneral.zst S3FIFO-d-1 cache size      922, 2620789 req, miss ratio 0.1749, byte miss ratio 0.1749
result/tencentBlock.ns13253.oracleGeneral.zst S3FIFO-d-1 cache size     3075, 2620789 req, miss ratio 0.1703, byte miss ratio 0.1703
result/tencentBlock.ns13253.oracleGeneral.zst S3FIFO-d-1 cache size     9227, 2620789 req, miss ratio 0.1579, byte miss ratio 0.1579
result/tencentBlock.ns13253.oracleGeneral.zst S3FIFO-d-1 cache size    30759, 2620789 req, miss ratio 0.1398, byte miss ratio 0.1398
result/tencentBlock.ns13253.oracleGeneral.zst S3FIFO-d-1 cache size    61519, 2620789 req, miss ratio 0.1245, byte miss ratio 0.1245
result/tencentBlock.ns13253.oracleGeneral.zst S3FIFO-d-1 cache size   123039, 2620789 req, miss ratio 0.1185, byte miss ratio 0.1185
result/tencentBlock.ns13253.oracleGeneral.zst S3FIFO-d-1 cache size   246079, 2620789 req, miss ratio 0.1174, byte miss ratio 0.1174
result/tencentBlock.ns13253.oracleGeneral.zst LRB cache size      307, 2620789 req, miss ratio 0.1919, byte miss ratio 0.1919
result/tencentBlock.ns13253.oracleGeneral.zst LRB cache size      922, 2620789 req, miss ratio 0.1776, byte miss ratio 0.1776
