result/tencentBlock.ns4672.oracleGeneral.zst LRU cache size      191, 1149143 req, miss ratio 0.5025, byte miss ratio 0.5025
result/tencentBlock.ns4672.oracleGeneral.zst LRU cache size      573, 1149143 req, miss ratio 0.4912, byte miss ratio 0.4912
result/tencentBlock.ns4672.oracleGeneral.zst LRU cache size     1911, 1149143 req, miss ratio 0.4892, byte miss ratio 0.4892
result/tencentBlock.ns4672.oracleGeneral.zst LRU cache size     5735, 1149143 req, miss ratio 0.4877, byte miss ratio 0.4877
result/tencentBlock.ns4672.oracleGeneral.zst LRU cache size    19119, 1149143 req, miss ratio 0.4548, byte miss ratio 0.4548
result/tencentBlock.ns4672.oracleGeneral.zst LRU cache size    38239, 1149143 req, miss ratio 0.4091, byte miss ratio 0.4091
result/tencentBlock.ns4672.oracleGeneral.zst LRU cache size    76479, 1149143 req, miss ratio 0.2466, byte miss ratio 0.2466
result/tencentBlock.ns4672.oracleGeneral.zst LRU cache size   152959, 1149143 req, miss ratio 0.1670, byte miss ratio 0.1670
result/tencentBlock.ns4672.oracleGeneral.zst Clock cache size      191, 1149143 req, miss ratio 0.5019, byte miss ratio 0.5019
result/tencentBlock.ns4672.oracleGeneral.zst Clock cache size      573, 1149143 req, miss ratio 0.4911, byte miss ratio 0.4911
result/tencentBlock.ns4672.oracleGeneral.zst Clock cache size     1911, 1149143 req, miss ratio 0.4891, byte miss ratio 0.4891
result/tencentBlock.ns4672.oracleGeneral.zst Clock cache size     5735, 1149143 req, miss ratio 0.4876, byte miss ratio 0.4876
result/tencentBlock.ns4672.oracleGeneral.zst Clock cache size    19119, 1149143 req, miss ratio 0.4800, byte miss ratio 0.4800
result/tencentBlock.ns4672.oracleGeneral.zst Clock cache size    38239, 1149143 req, miss ratio 0.4200, byte miss ratio 0.4200
result/tencentBlock.ns4672.oracleGeneral.zst Clock cache size    76479, 1149143 req, miss ratio 0.2568, byte miss ratio 0.2568
result/tencentBlock.ns4672.oracleGeneral.zst Clock cache size   152959, 1149143 req, miss ratio 0.1680, byte miss ratio 0.1680
