result/tencentBlock.ns9798.oracleGeneral.zst FIFO cache size      450, 4062831 req, miss ratio 0.2045, byte miss ratio 0.2045
result/tencentBlock.ns9798.oracleGeneral.zst FIFO cache size     1352, 4062831 req, miss ratio 0.1717, byte miss ratio 0.1717
result/tencentBlock.ns9798.oracleGeneral.zst FIFO cache size     4509, 4062831 req, miss ratio 0.1579, byte miss ratio 0.1579
result/tencentBlock.ns9798.oracleGeneral.zst FIFO cache size    13527, 4062831 req, miss ratio 0.1436, byte miss ratio 0.1436
result/tencentBlock.ns9798.oracleGeneral.zst FIFO cache size    45092, 4062831 req, miss ratio 0.1287, byte miss ratio 0.1287
result/tencentBlock.ns9798.oracleGeneral.zst FIFO cache size    90184, 4062831 req, miss ratio 0.1238, byte miss ratio 0.1238
result/tencentBlock.ns9798.oracleGeneral.zst FIFO cache size   180369, 4062831 req, miss ratio 0.1153, byte miss ratio 0.1153
result/tencentBlock.ns9798.oracleGeneral.zst FIFO cache size   360738, 4062831 req, miss ratio 0.1123, byte miss ratio 0.1123
result/tencentBlock.ns9798.oracleGeneral.zst Clock cache size      450, 4062831 req, miss ratio 0.1757, byte miss ratio 0.1757
result/tencentBlock.ns9798.oracleGeneral.zst Clock cache size     1352, 4062831 req, miss ratio 0.1632, byte miss ratio 0.1632
result/tencentBlock.ns9798.oracleGeneral.zst Clock cache size     4509, 4062831 req, miss ratio 0.1549, byte miss ratio 0.1549
result/tencentBlock.ns9798.oracleGeneral.zst Clock cache size    13527, 4062831 req, miss ratio 0.1475, byte miss ratio 0.1475
result/tencentBlock.ns9798.oracleGeneral.zst Clock cache size    45092, 4062831 req, miss ratio 0.1309, byte miss ratio 0.1309
result/tencentBlock.ns9798.oracleGeneral.zst Clock cache size    90184, 4062831 req, miss ratio 0.1239, byte miss ratio 0.1239
result/tencentBlock.ns9798.oracleGeneral.zst Clock cache size   180369, 4062831 req, miss ratio 0.1175, byte miss ratio 0.1175
result/tencentBlock.ns9798.oracleGeneral.zst Clock cache size   360738, 4062831 req, miss ratio 0.1111, byte miss ratio 0.1111
result/tencentBlock.ns9798.oracleGeneral.zst LeCaR cache size      450, 4062831 req, miss ratio 0.1736, byte miss ratio 0.1736
result/tencentBlock.ns9798.oracleGeneral.zst LeCaR cache size     1352, 4062831 req, miss ratio 0.1616, byte miss ratio 0.1616
result/tencentBlock.ns9798.oracleGeneral.zst LeCaR cache size     4509, 4062831 req, miss ratio 0.1540, byte miss ratio 0.1540
result/tencentBlock.ns9798.oracleGeneral.zst LeCaR cache size    13527, 4062831 req, miss ratio 0.1436, byte miss ratio 0.1436
result/tencentBlock.ns9798.oracleGeneral.zst LeCaR cache size    45092, 4062831 req, miss ratio 0.1276, byte miss ratio 0.1276
result/tencentBlock.ns9798.oracleGeneral.zst LeCaR cache size    90184, 4062831 req, miss ratio 0.1216, byte miss ratio 0.1216
result/tencentBlock.ns9798.oracleGeneral.zst LeCaR cache size   180369, 4062831 req, miss ratio 0.1125, byte miss ratio 0.1125
result/tencentBlock.ns9798.oracleGeneral.zst LeCaR cache size   360738, 4062831 req, miss ratio 0.1110, byte miss ratio 0.1110
result/tencentBlock.ns9798.oracleGeneral.zst S3FIFO-1 cache size      450, 4062831 req, miss ratio 0.1815, byte miss ratio 0.1815
result/tencentBlock.ns9798.oracleGeneral.zst S3FIFO-1 cache size     1352, 4062831 req, miss ratio 0.1603, byte miss ratio 0.1603
result/tencentBlock.ns9798.oracleGeneral.zst S3FIFO-1 cache size     4509, 4062831 req, miss ratio 0.1536, byte miss ratio 0.1536
result/tencentBlock.ns9798.oracleGeneral.zst S3FIFO-1 cache size    13527, 4062831 req, miss ratio 0.1487, byte miss ratio 0.1487
result/tencentBlock.ns9798.oracleGeneral.zst S3FIFO-1 cache size    45092, 4062831 req, miss ratio 0.1402, byte miss ratio 0.1402
result/tencentBlock.ns9798.oracleGeneral.zst S3FIFO-1 cache size    90184, 4062831 req, miss ratio 0.1281, byte miss ratio 0.1281
result/tencentBlock.ns9798.oracleGeneral.zst S3FIFO-1 cache size   180369, 4062831 req, miss ratio 0.1190, byte miss ratio 0.1190
result/tencentBlock.ns9798.oracleGeneral.zst S3FIFO-1 cache size   360738, 4062831 req, miss ratio 0.1111, byte miss ratio 0.1111
