result/tencentBlock.ns11054.oracleGeneral.zst S3FIFO-1 cache size      187, 2233730 req, miss ratio 0.5027, byte miss ratio 0.5027
result/tencentBlock.ns11054.oracleGeneral.zst S3FIFO-1 cache size      563, 2233730 req, miss ratio 0.4333, byte miss ratio 0.4333
result/tencentBlock.ns11054.oracleGeneral.zst S3FIFO-1 cache size     1878, 2233730 req, miss ratio 0.4253, byte miss ratio 0.4253
result/tencentBlock.ns11054.oracleGeneral.zst S3FIFO-1 cache size     5634, 2233730 req, miss ratio 0.4152, byte miss ratio 0.4152
result/tencentBlock.ns11054.oracleGeneral.zst S3FIFO-1 cache size    18780, 2233730 req, miss ratio 0.3298, byte miss ratio 0.3298
result/tencentBlock.ns11054.oracleGeneral.zst S3FIFO-1 cache size    37560, 2233730 req, miss ratio 0.2678, byte miss ratio 0.2678
result/tencentBlock.ns11054.oracleGeneral.zst S3FIFO-1 cache size    75120, 2233730 req, miss ratio 0.1712, byte miss ratio 0.1712
result/tencentBlock.ns11054.oracleGeneral.zst S3FIFO-1 cache size   150240, 2233730 req, miss ratio 0.0947, byte miss ratio 0.0947
result/tencentBlock.ns11054.oracleGeneral.zst LHD cache size      187, 2233730 req, miss ratio 0.5179, byte miss ratio 0.5179
result/tencentBlock.ns11054.oracleGeneral.zst LHD cache size      563, 2233730 req, miss ratio 0.4454, byte miss ratio 0.4454
result/tencentBlock.ns11054.oracleGeneral.zst LHD cache size     1878, 2233730 req, miss ratio 0.4282, byte miss ratio 0.4282
result/tencentBlock.ns11054.oracleGeneral.zst LHD cache size     5634, 2233730 req, miss ratio 0.4127, byte miss ratio 0.4127
result/tencentBlock.ns11054.oracleGeneral.zst LHD cache size    18780, 2233730 req, miss ratio 0.3304, byte miss ratio 0.3304
result/tencentBlock.ns11054.oracleGeneral.zst LHD cache size    37560, 2233730 req, miss ratio 0.2572, byte miss ratio 0.2572
result/tencentBlock.ns11054.oracleGeneral.zst LHD cache size    75120, 2233730 req, miss ratio 0.1635, byte miss ratio 0.1635
result/tencentBlock.ns11054.oracleGeneral.zst LHD cache size   150240, 2233730 req, miss ratio 0.0925, byte miss ratio 0.0925
result/tencentBlock.ns11054.oracleGeneral.zst Clock cache size      187, 2233730 req, miss ratio 0.5529, byte miss ratio 0.5529
result/tencentBlock.ns11054.oracleGeneral.zst Clock cache size      563, 2233730 req, miss ratio 0.4461, byte miss ratio 0.4461
result/tencentBlock.ns11054.oracleGeneral.zst Clock cache size     1878, 2233730 req, miss ratio 0.4293, byte miss ratio 0.4293
result/tencentBlock.ns11054.oracleGeneral.zst Clock cache size     5634, 2233730 req, miss ratio 0.4240, byte miss ratio 0.4240
