result/tencentBlock.ns16977.oracleGeneral.zst S3FIFO-1 cache size      309, 1931994 req, miss ratio 0.3720, byte miss ratio 0.3720
result/tencentBlock.ns16977.oracleGeneral.zst S3FIFO-1 cache size      927, 1931994 req, miss ratio 0.3603, byte miss ratio 0.3603
result/tencentBlock.ns16977.oracleGeneral.zst S3FIFO-1 cache size     3090, 1931994 req, miss ratio 0.3559, byte miss ratio 0.3559
result/tencentBlock.ns16977.oracleGeneral.zst S3FIFO-1 cache size     9271, 1931994 req, miss ratio 0.3346, byte miss ratio 0.3346
result/tencentBlock.ns16977.oracleGeneral.zst S3FIFO-1 cache size    30903, 1931994 req, miss ratio 0.2725, byte miss ratio 0.2725
result/tencentBlock.ns16977.oracleGeneral.zst S3FIFO-1 cache size    61807, 1931994 req, miss ratio 0.2006, byte miss ratio 0.2006
result/tencentBlock.ns16977.oracleGeneral.zst S3FIFO-1 cache size   123614, 1931994 req, miss ratio 0.1717, byte miss ratio 0.1717
result/tencentBlock.ns16977.oracleGeneral.zst S3FIFO-1 cache size   247228, 1931994 req, miss ratio 0.1602, byte miss ratio 0.1602
result/tencentBlock.ns16977.oracleGeneral.zst Clock cache size      309, 1931994 req, miss ratio 0.3775, byte miss ratio 0.3775
result/tencentBlock.ns16977.oracleGeneral.zst Clock cache size      927, 1931994 req, miss ratio 0.3644, byte miss ratio 0.3644
result/tencentBlock.ns16977.oracleGeneral.zst Clock cache size     3090, 1931994 req, miss ratio 0.3580, byte miss ratio 0.3580
result/tencentBlock.ns16977.oracleGeneral.zst Clock cache size     9271, 1931994 req, miss ratio 0.3534, byte miss ratio 0.3534
result/tencentBlock.ns16977.oracleGeneral.zst Clock cache size    30903, 1931994 req, miss ratio 0.2824, byte miss ratio 0.2824
result/tencentBlock.ns16977.oracleGeneral.zst Clock cache size    61807, 1931994 req, miss ratio 0.2246, byte miss ratio 0.2246
result/tencentBlock.ns16977.oracleGeneral.zst Clock cache size   123614, 1931994 req, miss ratio 0.1736, byte miss ratio 0.1736
result/tencentBlock.ns16977.oracleGeneral.zst Clock cache size   247228, 1931994 req, miss ratio 0.1602, byte miss ratio 0.1602
result/tencentBlock.ns16977.oracleGeneral.zst clock2 cache size      309, 1931994 req, miss ratio 0.3777, byte miss ratio 0.3777
result/tencentBlock.ns16977.oracleGeneral.zst clock2 cache size      927, 1931994 req, miss ratio 0.3642, byte miss ratio 0.3642
result/tencentBlock.ns16977.oracleGeneral.zst clock2 cache size     3090, 1931994 req, miss ratio 0.3581, byte miss ratio 0.3581
result/tencentBlock.ns16977.oracleGeneral.zst clock2 cache size     9271, 1931994 req, miss ratio 0.3539, byte miss ratio 0.3539
result/tencentBlock.ns16977.oracleGeneral.zst clock2 cache size    30903, 1931994 req, miss ratio 0.3005, byte miss ratio 0.3005
result/tencentBlock.ns16977.oracleGeneral.zst clock2 cache size    61807, 1931994 req, miss ratio 0.2378, byte miss ratio 0.2378
result/tencentBlock.ns16977.oracleGeneral.zst clock2 cache size   123614, 1931994 req, miss ratio 0.1730, byte miss ratio 0.1730
result/tencentBlock.ns16977.oracleGeneral.zst clock2 cache size   247228, 1931994 req, miss ratio 0.1602, byte miss ratio 0.1602
result/tencentBlock.ns16977.oracleGeneral.zst LHD cache size      309, 1931994 req, miss ratio 0.3779, byte miss ratio 0.3779
result/tencentBlock.ns16977.oracleGeneral.zst LHD cache size      927, 1931994 req, miss ratio 0.3630, byte miss ratio 0.3630
result/tencentBlock.ns16977.oracleGeneral.zst LHD cache size     3090, 1931994 req, miss ratio 0.3574, byte miss ratio 0.3574
result/tencentBlock.ns16977.oracleGeneral.zst LHD cache size     9271, 1931994 req, miss ratio 0.3376, byte miss ratio 0.3376
result/tencentBlock.ns16977.oracleGeneral.zst LHD cache size    30903, 1931994 req, miss ratio 0.2692, byte miss ratio 0.2692
result/tencentBlock.ns16977.oracleGeneral.zst LHD cache size    61807, 1931994 req, miss ratio 0.2071, byte miss ratio 0.2071
result/tencentBlock.ns16977.oracleGeneral.zst LHD cache size   123614, 1931994 req, miss ratio 0.1704, byte miss ratio 0.1704
result/tencentBlock.ns16977.oracleGeneral.zst LHD cache size   247228, 1931994 req, miss ratio 0.1615, byte miss ratio 0.1615
result/tencentBlock.ns16977.oracleGeneral.zst LeCaR cache size      309, 1931994 req, miss ratio 0.3756, byte miss ratio 0.3756
result/tencentBlock.ns16977.oracleGeneral.zst LeCaR cache size      927, 1931994 req, miss ratio 0.3634, byte miss ratio 0.3634
result/tencentBlock.ns16977.oracleGeneral.zst LeCaR cache size     3090, 1931994 req, miss ratio 0.3575, byte miss ratio 0.3575
result/tencentBlock.ns16977.oracleGeneral.zst LeCaR cache size     9271, 1931994 req, miss ratio 0.3520, byte miss ratio 0.3520
result/tencentBlock.ns16977.oracleGeneral.zst LeCaR cache size    30903, 1931994 req, miss ratio 0.2703, byte miss ratio 0.2703
result/tencentBlock.ns16977.oracleGeneral.zst LeCaR cache size    61807, 1931994 req, miss ratio 0.2123, byte miss ratio 0.2123
result/tencentBlock.ns16977.oracleGeneral.zst LeCaR cache size   123614, 1931994 req, miss ratio 0.1681, byte miss ratio 0.1681
result/tencentBlock.ns16977.oracleGeneral.zst LeCaR cache size   247228, 1931994 req, miss ratio 0.1621, byte miss ratio 0.1621
result/tencentBlock.ns16977.oracleGeneral.zst Cacheus cache size      309, 1931994 req, miss ratio 0.3700, byte miss ratio 0.3700
result/tencentBlock.ns16977.oracleGeneral.zst Cacheus cache size      927, 1931994 req, miss ratio 0.3612, byte miss ratio 0.3612
result/tencentBlock.ns16977.oracleGeneral.zst Cacheus cache size     3090, 1931994 req, miss ratio 0.3569, byte miss ratio 0.3569
result/tencentBlock.ns16977.oracleGeneral.zst Cacheus cache size     9271, 1931994 req, miss ratio 0.3361, byte miss ratio 0.3361
result/tencentBlock.ns16977.oracleGeneral.zst Cacheus cache size    30903, 1931994 req, miss ratio 0.2759, byte miss ratio 0.2759
result/tencentBlock.ns16977.oracleGeneral.zst Cacheus cache size    61807, 1931994 req, miss ratio 0.2085, byte miss ratio 0.2085
result/tencentBlock.ns16977.oracleGeneral.zst Cacheus cache size   123614, 1931994 req, miss ratio 0.1736, byte miss ratio 0.1736
result/tencentBlock.ns16977.oracleGeneral.zst Cacheus cache size   247228, 1931994 req, miss ratio 0.1604, byte miss ratio 0.1604
result/tencentBlock.ns16977.oracleGeneral.zst LRU cache size      309, 1931994 req, miss ratio 0.3773, byte miss ratio 0.3773
result/tencentBlock.ns16977.oracleGeneral.zst LRU cache size      927, 1931994 req, miss ratio 0.3641, byte miss ratio 0.3641
result/tencentBlock.ns16977.oracleGeneral.zst LRU cache size     3090, 1931994 req, miss ratio 0.3578, byte miss ratio 0.3578
result/tencentBlock.ns16977.oracleGeneral.zst LRU cache size     9271, 1931994 req, miss ratio 0.3525, byte miss ratio 0.3525
result/tencentBlock.ns16977.oracleGeneral.zst LRU cache size    30903, 1931994 req, miss ratio 0.2712, byte miss ratio 0.2712
result/tencentBlock.ns16977.oracleGeneral.zst LRU cache size    61807, 1931994 req, miss ratio 0.2132, byte miss ratio 0.2132
result/tencentBlock.ns16977.oracleGeneral.zst LRU cache size   123614, 1931994 req, miss ratio 0.1697, byte miss ratio 0.1697
result/tencentBlock.ns16977.oracleGeneral.zst LRU cache size   247228, 1931994 req, miss ratio 0.1621, byte miss ratio 0.1621
result/tencentBlock.ns16977.oracleGeneral.zst LIRS cache size      309, 1931994 req, miss ratio 0.4571, byte miss ratio 0.4571
result/tencentBlock.ns16977.oracleGeneral.zst LIRS cache size      927, 1931994 req, miss ratio 0.3801, byte miss ratio 0.3801
result/tencentBlock.ns16977.oracleGeneral.zst LIRS cache size     3090, 1931994 req, miss ratio 0.3626, byte miss ratio 0.3626
result/tencentBlock.ns16977.oracleGeneral.zst LIRS cache size     9271, 1931994 req, miss ratio 0.3333, byte miss ratio 0.3333
result/tencentBlock.ns16977.oracleGeneral.zst LIRS cache size    30903, 1931994 req, miss ratio 0.2774, byte miss ratio 0.2774
result/tencentBlock.ns16977.oracleGeneral.zst LIRS cache size    61807, 1931994 req, miss ratio 0.2117, byte miss ratio 0.2117
result/tencentBlock.ns16977.oracleGeneral.zst LIRS cache size   123614, 1931994 req, miss ratio 0.1703, byte miss ratio 0.1703
result/tencentBlock.ns16977.oracleGeneral.zst LIRS cache size   247228, 1931994 req, miss ratio 0.1624, byte miss ratio 0.1624
result/tencentBlock.ns16977.oracleGeneral.zst FIFO cache size      309, 1931994 req, miss ratio 0.4248, byte miss ratio 0.4248
result/tencentBlock.ns16977.oracleGeneral.zst FIFO cache size      927, 1931994 req, miss ratio 0.3831, byte miss ratio 0.3831
result/tencentBlock.ns16977.oracleGeneral.zst FIFO cache size     3090, 1931994 req, miss ratio 0.3648, byte miss ratio 0.3648
result/tencentBlock.ns16977.oracleGeneral.zst FIFO cache size     9271, 1931994 req, miss ratio 0.3558, byte miss ratio 0.3558
result/tencentBlock.ns16977.oracleGeneral.zst FIFO cache size    30903, 1931994 req, miss ratio 0.2847, byte miss ratio 0.2847
result/tencentBlock.ns16977.oracleGeneral.zst FIFO cache size    61807, 1931994 req, miss ratio 0.2377, byte miss ratio 0.2377
result/tencentBlock.ns16977.oracleGeneral.zst FIFO cache size   123614, 1931994 req, miss ratio 0.1951, byte miss ratio 0.1951
result/tencentBlock.ns16977.oracleGeneral.zst FIFO cache size   247228, 1931994 req, miss ratio 0.1731, byte miss ratio 0.1731
result/tencentBlock.ns16977.oracleGeneral.zst ARC cache size      309, 1931994 req, miss ratio 0.3704, byte miss ratio 0.3704
result/tencentBlock.ns16977.oracleGeneral.zst ARC cache size      927, 1931994 req, miss ratio 0.3611, byte miss ratio 0.3611
result/tencentBlock.ns16977.oracleGeneral.zst ARC cache size     3090, 1931994 req, miss ratio 0.3570, byte miss ratio 0.3570
result/tencentBlock.ns16977.oracleGeneral.zst ARC cache size     9271, 1931994 req, miss ratio 0.3429, byte miss ratio 0.3429
result/tencentBlock.ns16977.oracleGeneral.zst ARC cache size    30903, 1931994 req, miss ratio 0.2726, byte miss ratio 0.2726
result/tencentBlock.ns16977.oracleGeneral.zst ARC cache size    61807, 1931994 req, miss ratio 0.2084, byte miss ratio 0.2084
result/tencentBlock.ns16977.oracleGeneral.zst ARC cache size   123614, 1931994 req, miss ratio 0.1681, byte miss ratio 0.1681
