result/tencentBlock.ns13146.oracleGeneral.zst LeCaR cache size      358, 3043673 req, miss ratio 0.5709, byte miss ratio 0.5709
result/tencentBlock.ns13146.oracleGeneral.zst LeCaR cache size     1075, 3043673 req, miss ratio 0.4552, byte miss ratio 0.4552
result/tencentBlock.ns13146.oracleGeneral.zst LeCaR cache size     3585, 3043673 req, miss ratio 0.2985, byte miss ratio 0.2985
result/tencentBlock.ns13146.oracleGeneral.zst LeCaR cache size    10756, 3043673 req, miss ratio 0.2676, byte miss ratio 0.2676
result/tencentBlock.ns13146.oracleGeneral.zst LeCaR cache size    35853, 3043673 req, miss ratio 0.1898, byte miss ratio 0.1898
result/tencentBlock.ns13146.oracleGeneral.zst LeCaR cache size    71707, 3043673 req, miss ratio 0.1529, byte miss ratio 0.1529
result/tencentBlock.ns13146.oracleGeneral.zst LeCaR cache size   143415, 3043673 req, miss ratio 0.1249, byte miss ratio 0.1249
result/tencentBlock.ns13146.oracleGeneral.zst LeCaR cache size   286830, 3043673 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns13146.oracleGeneral.zst ARC cache size      358, 3043673 req, miss ratio 0.5614, byte miss ratio 0.5614
result/tencentBlock.ns13146.oracleGeneral.zst ARC cache size     1075, 3043673 req, miss ratio 0.4004, byte miss ratio 0.4004
result/tencentBlock.ns13146.oracleGeneral.zst ARC cache size     3585, 3043673 req, miss ratio 0.2937, byte miss ratio 0.2937
result/tencentBlock.ns13146.oracleGeneral.zst ARC cache size    10756, 3043673 req, miss ratio 0.2746, byte miss ratio 0.2746
result/tencentBlock.ns13146.oracleGeneral.zst ARC cache size    35853, 3043673 req, miss ratio 0.1951, byte miss ratio 0.1951
result/tencentBlock.ns13146.oracleGeneral.zst ARC cache size    71707, 3043673 req, miss ratio 0.1603, byte miss ratio 0.1603
result/tencentBlock.ns13146.oracleGeneral.zst ARC cache size   143415, 3043673 req, miss ratio 0.1262, byte miss ratio 0.1262
result/tencentBlock.ns13146.oracleGeneral.zst ARC cache size   286830, 3043673 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns13146.oracleGeneral.zst clock2 cache size      358, 3043673 req, miss ratio 0.5712, byte miss ratio 0.5712
result/tencentBlock.ns13146.oracleGeneral.zst clock2 cache size     1075, 3043673 req, miss ratio 0.4522, byte miss ratio 0.4522
result/tencentBlock.ns13146.oracleGeneral.zst clock2 cache size     3585, 3043673 req, miss ratio 0.2968, byte miss ratio 0.2968
result/tencentBlock.ns13146.oracleGeneral.zst clock2 cache size    10756, 3043673 req, miss ratio 0.2711, byte miss ratio 0.2711
result/tencentBlock.ns13146.oracleGeneral.zst clock2 cache size    35853, 3043673 req, miss ratio 0.2025, byte miss ratio 0.2025
result/tencentBlock.ns13146.oracleGeneral.zst clock2 cache size    71707, 3043673 req, miss ratio 0.1621, byte miss ratio 0.1621
result/tencentBlock.ns13146.oracleGeneral.zst clock2 cache size   143415, 3043673 req, miss ratio 0.1267, byte miss ratio 0.1267
result/tencentBlock.ns13146.oracleGeneral.zst clock2 cache size   286830, 3043673 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns13146.oracleGeneral.zst Cacheus cache size      358, 3043673 req, miss ratio 0.5595, byte miss ratio 0.5595
result/tencentBlock.ns13146.oracleGeneral.zst Cacheus cache size     1075, 3043673 req, miss ratio 0.4222, byte miss ratio 0.4222
result/tencentBlock.ns13146.oracleGeneral.zst Cacheus cache size     3585, 3043673 req, miss ratio 0.2946, byte miss ratio 0.2946
result/tencentBlock.ns13146.oracleGeneral.zst Cacheus cache size    10756, 3043673 req, miss ratio 0.2686, byte miss ratio 0.2686
result/tencentBlock.ns13146.oracleGeneral.zst Cacheus cache size    35853, 3043673 req, miss ratio 0.1943, byte miss ratio 0.1943
result/tencentBlock.ns13146.oracleGeneral.zst Cacheus cache size    71707, 3043673 req, miss ratio 0.1510, byte miss ratio 0.1510
result/tencentBlock.ns13146.oracleGeneral.zst Cacheus cache size   143415, 3043673 req, miss ratio 0.1253, byte miss ratio 0.1253
result/tencentBlock.ns13146.oracleGeneral.zst Cacheus cache size   286830, 3043673 req, miss ratio 0.1186, byte miss ratio 0.1186
result/tencentBlock.ns13146.oracleGeneral.zst FIFO cache size      358, 3043673 req, miss ratio 0.6591, byte miss ratio 0.6591
result/tencentBlock.ns13146.oracleGeneral.zst FIFO cache size     1075, 3043673 req, miss ratio 0.5017, byte miss ratio 0.5017
result/tencentBlock.ns13146.oracleGeneral.zst FIFO cache size     3585, 3043673 req, miss ratio 0.3668, byte miss ratio 0.3668
result/tencentBlock.ns13146.oracleGeneral.zst FIFO cache size    10756, 3043673 req, miss ratio 0.2920, byte miss ratio 0.2920
result/tencentBlock.ns13146.oracleGeneral.zst FIFO cache size    35853, 3043673 req, miss ratio 0.2034, byte miss ratio 0.2034
result/tencentBlock.ns13146.oracleGeneral.zst FIFO cache size    71707, 3043673 req, miss ratio 0.1640, byte miss ratio 0.1640
result/tencentBlock.ns13146.oracleGeneral.zst FIFO cache size   143415, 3043673 req, miss ratio 0.1389, byte miss ratio 0.1389
result/tencentBlock.ns13146.oracleGeneral.zst FIFO cache size   286830, 3043673 req, miss ratio 0.1240, byte miss ratio 0.1240
result/tencentBlock.ns13146.oracleGeneral.zst Clock cache size      358, 3043673 req, miss ratio 0.5724, byte miss ratio 0.5724
result/tencentBlock.ns13146.oracleGeneral.zst Clock cache size     1075, 3043673 req, miss ratio 0.4545, byte miss ratio 0.4545
result/tencentBlock.ns13146.oracleGeneral.zst Clock cache size     3585, 3043673 req, miss ratio 0.3056, byte miss ratio 0.3056
result/tencentBlock.ns13146.oracleGeneral.zst Clock cache size    10756, 3043673 req, miss ratio 0.2698, byte miss ratio 0.2698
result/tencentBlock.ns13146.oracleGeneral.zst Clock cache size    35853, 3043673 req, miss ratio 0.1965, byte miss ratio 0.1965
result/tencentBlock.ns13146.oracleGeneral.zst Clock cache size    71707, 3043673 req, miss ratio 0.1575, byte miss ratio 0.1575
result/tencentBlock.ns13146.oracleGeneral.zst Clock cache size   143415, 3043673 req, miss ratio 0.1273, byte miss ratio 0.1273
result/tencentBlock.ns13146.oracleGeneral.zst Clock cache size   286830, 3043673 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns13146.oracleGeneral.zst LIRS cache size      358, 3043673 req, miss ratio 0.5819, byte miss ratio 0.5819
result/tencentBlock.ns13146.oracleGeneral.zst LIRS cache size     1075, 3043673 req, miss ratio 0.4106, byte miss ratio 0.4106
result/tencentBlock.ns13146.oracleGeneral.zst LIRS cache size     3585, 3043673 req, miss ratio 0.3091, byte miss ratio 0.3091
result/tencentBlock.ns13146.oracleGeneral.zst LIRS cache size    10756, 3043673 req, miss ratio 0.2647, byte miss ratio 0.2647
result/tencentBlock.ns13146.oracleGeneral.zst LIRS cache size    35853, 3043673 req, miss ratio 0.2138, byte miss ratio 0.2138
result/tencentBlock.ns13146.oracleGeneral.zst LIRS cache size    71707, 3043673 req, miss ratio 0.1730, byte miss ratio 0.1730
result/tencentBlock.ns13146.oracleGeneral.zst LIRS cache size   143415, 3043673 req, miss ratio 0.1387, byte miss ratio 0.1387
result/tencentBlock.ns13146.oracleGeneral.zst LIRS cache size   286830, 3043673 req, miss ratio 0.1228, byte miss ratio 0.1228
result/tencentBlock.ns13146.oracleGeneral.zst S3FIFO-1 cache size      358, 3043673 req, miss ratio 0.5721, byte miss ratio 0.5721
result/tencentBlock.ns13146.oracleGeneral.zst S3FIFO-1 cache size     1075, 3043673 req, miss ratio 0.3804, byte miss ratio 0.3804
result/tencentBlock.ns13146.oracleGeneral.zst S3FIFO-1 cache size     3585, 3043673 req, miss ratio 0.2961, byte miss ratio 0.2961
result/tencentBlock.ns13146.oracleGeneral.zst S3FIFO-1 cache size    10756, 3043673 req, miss ratio 0.2621, byte miss ratio 0.2621
result/tencentBlock.ns13146.oracleGeneral.zst S3FIFO-1 cache size    35853, 3043673 req, miss ratio 0.2093, byte miss ratio 0.2093
result/tencentBlock.ns13146.oracleGeneral.zst S3FIFO-1 cache size    71707, 3043673 req, miss ratio 0.1590, byte miss ratio 0.1590
result/tencentBlock.ns13146.oracleGeneral.zst S3FIFO-1 cache size   143415, 3043673 req, miss ratio 0.1271, byte miss ratio 0.1271
result/tencentBlock.ns13146.oracleGeneral.zst S3FIFO-1 cache size   286830, 3043673 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns13146.oracleGeneral.zst LHD cache size      358, 3043673 req, miss ratio 0.5711, byte miss ratio 0.5711
result/tencentBlock.ns13146.oracleGeneral.zst LHD cache size     1075, 3043673 req, miss ratio 0.4425, byte miss ratio 0.4425
result/tencentBlock.ns13146.oracleGeneral.zst LHD cache size     3585, 3043673 req, miss ratio 0.2990, byte miss ratio 0.2990
result/tencentBlock.ns13146.oracleGeneral.zst LHD cache size    10756, 3043673 req, miss ratio 0.2604, byte miss ratio 0.2604
result/tencentBlock.ns13146.oracleGeneral.zst LHD cache size    35853, 3043673 req, miss ratio 0.1902, byte miss ratio 0.1902
result/tencentBlock.ns13146.oracleGeneral.zst LHD cache size    71707, 3043673 req, miss ratio 0.1469, byte miss ratio 0.1469
result/tencentBlock.ns13146.oracleGeneral.zst LHD cache size   143415, 3043673 req, miss ratio 0.1256, byte miss ratio 0.1256
