result/tencentBlock.ns8078.oracleGeneral.zst LeCaR cache size      305, 2558526 req, miss ratio 0.7264, byte miss ratio 0.7264
result/tencentBlock.ns8078.oracleGeneral.zst LeCaR cache size      917, 2558526 req, miss ratio 0.6740, byte miss ratio 0.6740
result/tencentBlock.ns8078.oracleGeneral.zst LeCaR cache size     3058, 2558526 req, miss ratio 0.5019, byte miss ratio 0.5019
result/tencentBlock.ns8078.oracleGeneral.zst LeCaR cache size     9176, 2558526 req, miss ratio 0.2585, byte miss ratio 0.2585
result/tencentBlock.ns8078.oracleGeneral.zst LeCaR cache size    30589, 2558526 req, miss ratio 0.1870, byte miss ratio 0.1870
result/tencentBlock.ns8078.oracleGeneral.zst LeCaR cache size    61178, 2558526 req, miss ratio 0.1574, byte miss ratio 0.1574
result/tencentBlock.ns8078.oracleGeneral.zst LeCaR cache size   122356, 2558526 req, miss ratio 0.1289, byte miss ratio 0.1289
result/tencentBlock.ns8078.oracleGeneral.zst LeCaR cache size   244712, 2558526 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns8078.oracleGeneral.zst LHD cache size      305, 2558526 req, miss ratio 0.7323, byte miss ratio 0.7323
result/tencentBlock.ns8078.oracleGeneral.zst LHD cache size      917, 2558526 req, miss ratio 0.6756, byte miss ratio 0.6756
result/tencentBlock.ns8078.oracleGeneral.zst LHD cache size     3058, 2558526 req, miss ratio 0.4886, byte miss ratio 0.4886
result/tencentBlock.ns8078.oracleGeneral.zst LHD cache size     9176, 2558526 req, miss ratio 0.2587, byte miss ratio 0.2587
result/tencentBlock.ns8078.oracleGeneral.zst LHD cache size    30589, 2558526 req, miss ratio 0.1842, byte miss ratio 0.1842
result/tencentBlock.ns8078.oracleGeneral.zst LHD cache size    61178, 2558526 req, miss ratio 0.1548, byte miss ratio 0.1548
result/tencentBlock.ns8078.oracleGeneral.zst LHD cache size   122356, 2558526 req, miss ratio 0.1312, byte miss ratio 0.1312
result/tencentBlock.ns8078.oracleGeneral.zst LHD cache size   244712, 2558526 req, miss ratio 0.1204, byte miss ratio 0.1204
result/tencentBlock.ns8078.oracleGeneral.zst Cacheus cache size      305, 2558526 req, miss ratio 0.7212, byte miss ratio 0.7212
result/tencentBlock.ns8078.oracleGeneral.zst Cacheus cache size      917, 2558526 req, miss ratio 0.6622, byte miss ratio 0.6622
result/tencentBlock.ns8078.oracleGeneral.zst Cacheus cache size     3058, 2558526 req, miss ratio 0.4859, byte miss ratio 0.4859
result/tencentBlock.ns8078.oracleGeneral.zst Cacheus cache size     9176, 2558526 req, miss ratio 0.2587, byte miss ratio 0.2587
result/tencentBlock.ns8078.oracleGeneral.zst Cacheus cache size    30589, 2558526 req, miss ratio 0.1840, byte miss ratio 0.1840
result/tencentBlock.ns8078.oracleGeneral.zst Cacheus cache size    61178, 2558526 req, miss ratio 0.1610, byte miss ratio 0.1610
result/tencentBlock.ns8078.oracleGeneral.zst Cacheus cache size   122356, 2558526 req, miss ratio 0.1315, byte miss ratio 0.1315
result/tencentBlock.ns8078.oracleGeneral.zst Cacheus cache size   244712, 2558526 req, miss ratio 0.1204, byte miss ratio 0.1204
result/tencentBlock.ns8078.oracleGeneral.zst LRU cache size      305, 2558526 req, miss ratio 0.7423, byte miss ratio 0.7423
result/tencentBlock.ns8078.oracleGeneral.zst LRU cache size      917, 2558526 req, miss ratio 0.6935, byte miss ratio 0.6935
result/tencentBlock.ns8078.oracleGeneral.zst LRU cache size     3058, 2558526 req, miss ratio 0.5343, byte miss ratio 0.5343
result/tencentBlock.ns8078.oracleGeneral.zst LRU cache size     9176, 2558526 req, miss ratio 0.2746, byte miss ratio 0.2746
result/tencentBlock.ns8078.oracleGeneral.zst LRU cache size    30589, 2558526 req, miss ratio 0.1903, byte miss ratio 0.1903
result/tencentBlock.ns8078.oracleGeneral.zst LRU cache size    61178, 2558526 req, miss ratio 0.1590, byte miss ratio 0.1590
result/tencentBlock.ns8078.oracleGeneral.zst LRU cache size   122356, 2558526 req, miss ratio 0.1304, byte miss ratio 0.1304
result/tencentBlock.ns8078.oracleGeneral.zst LRU cache size   244712, 2558526 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns8078.oracleGeneral.zst S3FIFO-1 cache size      305, 2558526 req, miss ratio 0.7091, byte miss ratio 0.7091
result/tencentBlock.ns8078.oracleGeneral.zst S3FIFO-1 cache size      917, 2558526 req, miss ratio 0.6304, byte miss ratio 0.6304
result/tencentBlock.ns8078.oracleGeneral.zst S3FIFO-1 cache size     3058, 2558526 req, miss ratio 0.4353, byte miss ratio 0.4353
result/tencentBlock.ns8078.oracleGeneral.zst S3FIFO-1 cache size     9176, 2558526 req, miss ratio 0.2465, byte miss ratio 0.2465
result/tencentBlock.ns8078.oracleGeneral.zst S3FIFO-1 cache size    30589, 2558526 req, miss ratio 0.1827, byte miss ratio 0.1827
result/tencentBlock.ns8078.oracleGeneral.zst S3FIFO-1 cache size    61178, 2558526 req, miss ratio 0.1557, byte miss ratio 0.1557
result/tencentBlock.ns8078.oracleGeneral.zst S3FIFO-1 cache size   122356, 2558526 req, miss ratio 0.1289, byte miss ratio 0.1289
result/tencentBlock.ns8078.oracleGeneral.zst S3FIFO-1 cache size   244712, 2558526 req, miss ratio 0.1202, byte miss ratio 0.1202
result/tencentBlock.ns8078.oracleGeneral.zst ARC cache size      305, 2558526 req, miss ratio 0.7099, byte miss ratio 0.7099
result/tencentBlock.ns8078.oracleGeneral.zst ARC cache size      917, 2558526 req, miss ratio 0.6353, byte miss ratio 0.6353
result/tencentBlock.ns8078.oracleGeneral.zst ARC cache size     3058, 2558526 req, miss ratio 0.4507, byte miss ratio 0.4507
result/tencentBlock.ns8078.oracleGeneral.zst ARC cache size     9176, 2558526 req, miss ratio 0.2508, byte miss ratio 0.2508
result/tencentBlock.ns8078.oracleGeneral.zst ARC cache size    30589, 2558526 req, miss ratio 0.1835, byte miss ratio 0.1835
result/tencentBlock.ns8078.oracleGeneral.zst ARC cache size    61178, 2558526 req, miss ratio 0.1570, byte miss ratio 0.1570
result/tencentBlock.ns8078.oracleGeneral.zst ARC cache size   122356, 2558526 req, miss ratio 0.1283, byte miss ratio 0.1283
result/tencentBlock.ns8078.oracleGeneral.zst ARC cache size   244712, 2558526 req, miss ratio 0.1202, byte miss ratio 0.1202
result/tencentBlock.ns8078.oracleGeneral.zst Clock cache size      305, 2558526 req, miss ratio 0.7403, byte miss ratio 0.7403
result/tencentBlock.ns8078.oracleGeneral.zst Clock cache size      917, 2558526 req, miss ratio 0.6899, byte miss ratio 0.6899
result/tencentBlock.ns8078.oracleGeneral.zst Clock cache size     3058, 2558526 req, miss ratio 0.5316, byte miss ratio 0.5316
result/tencentBlock.ns8078.oracleGeneral.zst Clock cache size     9176, 2558526 req, miss ratio 0.2694, byte miss ratio 0.2694
result/tencentBlock.ns8078.oracleGeneral.zst Clock cache size    30589, 2558526 req, miss ratio 0.1907, byte miss ratio 0.1907
result/tencentBlock.ns8078.oracleGeneral.zst Clock cache size    61178, 2558526 req, miss ratio 0.1590, byte miss ratio 0.1590
result/tencentBlock.ns8078.oracleGeneral.zst Clock cache size   122356, 2558526 req, miss ratio 0.1314, byte miss ratio 0.1314
result/tencentBlock.ns8078.oracleGeneral.zst Clock cache size   244712, 2558526 req, miss ratio 0.1202, byte miss ratio 0.1202
result/tencentBlock.ns8078.oracleGeneral.zst FIFO cache size      305, 2558526 req, miss ratio 0.7488, byte miss ratio 0.7488
result/tencentBlock.ns8078.oracleGeneral.zst FIFO cache size      917, 2558526 req, miss ratio 0.6981, byte miss ratio 0.6981
