result/tencentBlock.ns6768.oracleGeneral.zst S3FIFO-1 cache size      148, 2204439 req, miss ratio 0.3562, byte miss ratio 0.3562
result/tencentBlock.ns6768.oracleGeneral.zst S3FIFO-1 cache size      444, 2204439 req, miss ratio 0.3019, byte miss ratio 0.3019
result/tencentBlock.ns6768.oracleGeneral.zst S3FIFO-1 cache size     1480, 2204439 req, miss ratio 0.2809, byte miss ratio 0.2809
result/tencentBlock.ns6768.oracleGeneral.zst S3FIFO-1 cache size     4441, 2204439 req, miss ratio 0.2442, byte miss ratio 0.2442
result/tencentBlock.ns6768.oracleGeneral.zst S3FIFO-1 cache size    14804, 2204439 req, miss ratio 0.2126, byte miss ratio 0.2126
result/tencentBlock.ns6768.oracleGeneral.zst S3FIFO-1 cache size    29609, 2204439 req, miss ratio 0.1772, byte miss ratio 0.1772
result/tencentBlock.ns6768.oracleGeneral.zst S3FIFO-1 cache size    59218, 2204439 req, miss ratio 0.1047, byte miss ratio 0.1047
result/tencentBlock.ns6768.oracleGeneral.zst S3FIFO-1 cache size   118436, 2204439 req, miss ratio 0.0681, byte miss ratio 0.0681
result/tencentBlock.ns6768.oracleGeneral.zst Clock cache size      148, 2204439 req, miss ratio 0.4121, byte miss ratio 0.4121
result/tencentBlock.ns6768.oracleGeneral.zst Clock cache size      444, 2204439 req, miss ratio 0.3084, byte miss ratio 0.3084
result/tencentBlock.ns6768.oracleGeneral.zst Clock cache size     1480, 2204439 req, miss ratio 0.2918, byte miss ratio 0.2918
result/tencentBlock.ns6768.oracleGeneral.zst Clock cache size     4441, 2204439 req, miss ratio 0.2628, byte miss ratio 0.2628
result/tencentBlock.ns6768.oracleGeneral.zst Clock cache size    14804, 2204439 req, miss ratio 0.2225, byte miss ratio 0.2225
result/tencentBlock.ns6768.oracleGeneral.zst Clock cache size    29609, 2204439 req, miss ratio 0.1956, byte miss ratio 0.1956
result/tencentBlock.ns6768.oracleGeneral.zst Clock cache size    59218, 2204439 req, miss ratio 0.1157, byte miss ratio 0.1157
result/tencentBlock.ns6768.oracleGeneral.zst Clock cache size   118436, 2204439 req, miss ratio 0.0681, byte miss ratio 0.0681
result/tencentBlock.ns6768.oracleGeneral.zst LRU cache size      148, 2204439 req, miss ratio 0.4208, byte miss ratio 0.4208
result/tencentBlock.ns6768.oracleGeneral.zst LRU cache size      444, 2204439 req, miss ratio 0.3089, byte miss ratio 0.3089
result/tencentBlock.ns6768.oracleGeneral.zst LRU cache size     1480, 2204439 req, miss ratio 0.2928, byte miss ratio 0.2928
result/tencentBlock.ns6768.oracleGeneral.zst LRU cache size     4441, 2204439 req, miss ratio 0.2630, byte miss ratio 0.2630
result/tencentBlock.ns6768.oracleGeneral.zst LRU cache size    14804, 2204439 req, miss ratio 0.2221, byte miss ratio 0.2221
result/tencentBlock.ns6768.oracleGeneral.zst LRU cache size    29609, 2204439 req, miss ratio 0.1972, byte miss ratio 0.1972
result/tencentBlock.ns6768.oracleGeneral.zst LRU cache size    59218, 2204439 req, miss ratio 0.1225, byte miss ratio 0.1225
result/tencentBlock.ns6768.oracleGeneral.zst LRU cache size   118436, 2204439 req, miss ratio 0.0681, byte miss ratio 0.0681
result/tencentBlock.ns6768.oracleGeneral.zst LIRS cache size      148, 2204439 req, miss ratio 0.3640, byte miss ratio 0.3640
