result/tencentBlock.ns11122.oracleGeneral.zst LIRS cache size      253, 6424875 req, miss ratio 0.2245, byte miss ratio 0.2245
result/tencentBlock.ns11122.oracleGeneral.zst LIRS cache size      760, 6424875 req, miss ratio 0.1777, byte miss ratio 0.1777
result/tencentBlock.ns11122.oracleGeneral.zst LIRS cache size     2535, 6424875 req, miss ratio 0.1609, byte miss ratio 0.1609
result/tencentBlock.ns11122.oracleGeneral.zst LIRS cache size     7605, 6424875 req, miss ratio 0.1475, byte miss ratio 0.1475
result/tencentBlock.ns11122.oracleGeneral.zst LIRS cache size    25351, 6424875 req, miss ratio 0.1013, byte miss ratio 0.1013
result/tencentBlock.ns11122.oracleGeneral.zst LIRS cache size    50702, 6424875 req, miss ratio 0.0804, byte miss ratio 0.0804
result/tencentBlock.ns11122.oracleGeneral.zst LIRS cache size   101405, 6424875 req, miss ratio 0.0420, byte miss ratio 0.0420
result/tencentBlock.ns11122.oracleGeneral.zst LIRS cache size   202810, 6424875 req, miss ratio 0.0397, byte miss ratio 0.0397
result/tencentBlock.ns11122.oracleGeneral.zst S3FIFO-1 cache size      253, 6424875 req, miss ratio 0.2276, byte miss ratio 0.2276
result/tencentBlock.ns11122.oracleGeneral.zst S3FIFO-1 cache size      760, 6424875 req, miss ratio 0.1681, byte miss ratio 0.1681
result/tencentBlock.ns11122.oracleGeneral.zst S3FIFO-1 cache size     2535, 6424875 req, miss ratio 0.1561, byte miss ratio 0.1561
result/tencentBlock.ns11122.oracleGeneral.zst S3FIFO-1 cache size     7605, 6424875 req, miss ratio 0.1487, byte miss ratio 0.1487
result/tencentBlock.ns11122.oracleGeneral.zst S3FIFO-1 cache size    25351, 6424875 req, miss ratio 0.1000, byte miss ratio 0.1000
result/tencentBlock.ns11122.oracleGeneral.zst S3FIFO-1 cache size    50702, 6424875 req, miss ratio 0.0802, byte miss ratio 0.0802
result/tencentBlock.ns11122.oracleGeneral.zst S3FIFO-1 cache size   101405, 6424875 req, miss ratio 0.0416, byte miss ratio 0.0416
result/tencentBlock.ns11122.oracleGeneral.zst S3FIFO-1 cache size   202810, 6424875 req, miss ratio 0.0395, byte miss ratio 0.0395
result/tencentBlock.ns11122.oracleGeneral.zst LRU cache size      253, 6424875 req, miss ratio 0.2765, byte miss ratio 0.2765
result/tencentBlock.ns11122.oracleGeneral.zst LRU cache size      760, 6424875 req, miss ratio 0.1803, byte miss ratio 0.1803
result/tencentBlock.ns11122.oracleGeneral.zst LRU cache size     2535, 6424875 req, miss ratio 0.1619, byte miss ratio 0.1619
result/tencentBlock.ns11122.oracleGeneral.zst LRU cache size     7605, 6424875 req, miss ratio 0.1546, byte miss ratio 0.1546
result/tencentBlock.ns11122.oracleGeneral.zst LRU cache size    25351, 6424875 req, miss ratio 0.1177, byte miss ratio 0.1177
result/tencentBlock.ns11122.oracleGeneral.zst LRU cache size    50702, 6424875 req, miss ratio 0.0951, byte miss ratio 0.0951
result/tencentBlock.ns11122.oracleGeneral.zst LRU cache size   101405, 6424875 req, miss ratio 0.0479, byte miss ratio 0.0479
result/tencentBlock.ns11122.oracleGeneral.zst LRU cache size   202810, 6424875 req, miss ratio 0.0395, byte miss ratio 0.0395
result/tencentBlock.ns11122.oracleGeneral.zst ARC cache size      253, 6424875 req, miss ratio 0.2288, byte miss ratio 0.2288
result/tencentBlock.ns11122.oracleGeneral.zst ARC cache size      760, 6424875 req, miss ratio 0.1682, byte miss ratio 0.1682
result/tencentBlock.ns11122.oracleGeneral.zst ARC cache size     2535, 6424875 req, miss ratio 0.1566, byte miss ratio 0.1566
result/tencentBlock.ns11122.oracleGeneral.zst ARC cache size     7605, 6424875 req, miss ratio 0.1488, byte miss ratio 0.1488
result/tencentBlock.ns11122.oracleGeneral.zst ARC cache size    25351, 6424875 req, miss ratio 0.1013, byte miss ratio 0.1013
result/tencentBlock.ns11122.oracleGeneral.zst ARC cache size    50702, 6424875 req, miss ratio 0.0845, byte miss ratio 0.0845
result/tencentBlock.ns11122.oracleGeneral.zst ARC cache size   101405, 6424875 req, miss ratio 0.0414, byte miss ratio 0.0414
result/tencentBlock.ns11122.oracleGeneral.zst ARC cache size   202810, 6424875 req, miss ratio 0.0395, byte miss ratio 0.0395
result/tencentBlock.ns11122.oracleGeneral.zst LHD cache size      253, 6424875 req, miss ratio 0.2453, byte miss ratio 0.2453
result/tencentBlock.ns11122.oracleGeneral.zst LHD cache size      760, 6424875 req, miss ratio 0.1732, byte miss ratio 0.1732
result/tencentBlock.ns11122.oracleGeneral.zst LHD cache size     2535, 6424875 req, miss ratio 0.1595, byte miss ratio 0.1595
result/tencentBlock.ns11122.oracleGeneral.zst LHD cache size     7605, 6424875 req, miss ratio 0.1466, byte miss ratio 0.1466
result/tencentBlock.ns11122.oracleGeneral.zst LHD cache size    25351, 6424875 req, miss ratio 0.1067, byte miss ratio 0.1067
result/tencentBlock.ns11122.oracleGeneral.zst LHD cache size    50702, 6424875 req, miss ratio 0.0781, byte miss ratio 0.0781
result/tencentBlock.ns11122.oracleGeneral.zst LHD cache size   101405, 6424875 req, miss ratio 0.0466, byte miss ratio 0.0466
result/tencentBlock.ns11122.oracleGeneral.zst LHD cache size   202810, 6424875 req, miss ratio 0.0396, byte miss ratio 0.0396
result/tencentBlock.ns11122.oracleGeneral.zst LeCaR cache size      253, 6424875 req, miss ratio 0.2532, byte miss ratio 0.2532
result/tencentBlock.ns11122.oracleGeneral.zst LeCaR cache size      760, 6424875 req, miss ratio 0.1736, byte miss ratio 0.1736
result/tencentBlock.ns11122.oracleGeneral.zst LeCaR cache size     2535, 6424875 req, miss ratio 0.1601, byte miss ratio 0.1601
result/tencentBlock.ns11122.oracleGeneral.zst LeCaR cache size     7605, 6424875 req, miss ratio 0.1526, byte miss ratio 0.1526
result/tencentBlock.ns11122.oracleGeneral.zst LeCaR cache size    25351, 6424875 req, miss ratio 0.1135, byte miss ratio 0.1135
result/tencentBlock.ns11122.oracleGeneral.zst LeCaR cache size    50702, 6424875 req, miss ratio 0.0879, byte miss ratio 0.0879
result/tencentBlock.ns11122.oracleGeneral.zst LeCaR cache size   101405, 6424875 req, miss ratio 0.0427, byte miss ratio 0.0427
result/tencentBlock.ns11122.oracleGeneral.zst LeCaR cache size   202810, 6424875 req, miss ratio 0.0395, byte miss ratio 0.0395
result/tencentBlock.ns11122.oracleGeneral.zst FIFO cache size      253, 6424875 req, miss ratio 0.3450, byte miss ratio 0.3450
result/tencentBlock.ns11122.oracleGeneral.zst FIFO cache size      760, 6424875 req, miss ratio 0.2194, byte miss ratio 0.2194
result/tencentBlock.ns11122.oracleGeneral.zst FIFO cache size     2535, 6424875 req, miss ratio 0.1762, byte miss ratio 0.1762
result/tencentBlock.ns11122.oracleGeneral.zst FIFO cache size     7605, 6424875 req, miss ratio 0.1608, byte miss ratio 0.1608
result/tencentBlock.ns11122.oracleGeneral.zst FIFO cache size    25351, 6424875 req, miss ratio 0.1278, byte miss ratio 0.1278
result/tencentBlock.ns11122.oracleGeneral.zst FIFO cache size    50702, 6424875 req, miss ratio 0.1033, byte miss ratio 0.1033
result/tencentBlock.ns11122.oracleGeneral.zst FIFO cache size   101405, 6424875 req, miss ratio 0.0644, byte miss ratio 0.0644
result/tencentBlock.ns11122.oracleGeneral.zst FIFO cache size   202810, 6424875 req, miss ratio 0.0461, byte miss ratio 0.0461
result/tencentBlock.ns11122.oracleGeneral.zst clock2 cache size      253, 6424875 req, miss ratio 0.2633, byte miss ratio 0.2633
result/tencentBlock.ns11122.oracleGeneral.zst clock2 cache size      760, 6424875 req, miss ratio 0.1757, byte miss ratio 0.1757
result/tencentBlock.ns11122.oracleGeneral.zst clock2 cache size     2535, 6424875 req, miss ratio 0.1603, byte miss ratio 0.1603
result/tencentBlock.ns11122.oracleGeneral.zst clock2 cache size     7605, 6424875 req, miss ratio 0.1528, byte miss ratio 0.1528
result/tencentBlock.ns11122.oracleGeneral.zst clock2 cache size    25351, 6424875 req, miss ratio 0.1220, byte miss ratio 0.1220
result/tencentBlock.ns11122.oracleGeneral.zst clock2 cache size    50702, 6424875 req, miss ratio 0.0926, byte miss ratio 0.0926
result/tencentBlock.ns11122.oracleGeneral.zst clock2 cache size   101405, 6424875 req, miss ratio 0.0548, byte miss ratio 0.0548
result/tencentBlock.ns11122.oracleGeneral.zst clock2 cache size   202810, 6424875 req, miss ratio 0.0395, byte miss ratio 0.0395
result/tencentBlock.ns11122.oracleGeneral.zst Cacheus cache size      253, 6424875 req, miss ratio 0.2522, byte miss ratio 0.2522
result/tencentBlock.ns11122.oracleGeneral.zst Cacheus cache size      760, 6424875 req, miss ratio 0.1705, byte miss ratio 0.1705
result/tencentBlock.ns11122.oracleGeneral.zst Cacheus cache size     2535, 6424875 req, miss ratio 0.1574, byte miss ratio 0.1574
result/tencentBlock.ns11122.oracleGeneral.zst Cacheus cache size     7605, 6424875 req, miss ratio 0.1456, byte miss ratio 0.1456
result/tencentBlock.ns11122.oracleGeneral.zst Cacheus cache size    25351, 6424875 req, miss ratio 0.1102, byte miss ratio 0.1102
result/tencentBlock.ns11122.oracleGeneral.zst Cacheus cache size    50702, 6424875 req, miss ratio 0.0857, byte miss ratio 0.0857
result/tencentBlock.ns11122.oracleGeneral.zst Cacheus cache size   101405, 6424875 req, miss ratio 0.0440, byte miss ratio 0.0440
result/tencentBlock.ns11122.oracleGeneral.zst Cacheus cache size   202810, 6424875 req, miss ratio 0.0396, byte miss ratio 0.0396
result/tencentBlock.ns11122.oracleGeneral.zst Clock cache size      253, 6424875 req, miss ratio 0.2684, byte miss ratio 0.2684
result/tencentBlock.ns11122.oracleGeneral.zst Clock cache size      760, 6424875 req, miss ratio 0.1779, byte miss ratio 0.1779
result/tencentBlock.ns11122.oracleGeneral.zst Clock cache size     2535, 6424875 req, miss ratio 0.1611, byte miss ratio 0.1611
result/tencentBlock.ns11122.oracleGeneral.zst Clock cache size     7605, 6424875 req, miss ratio 0.1533, byte miss ratio 0.1533
