result/tencentBlock.ns1688.oracleGeneral.zst S3FIFO-1 cache size      275, 10127448 req, miss ratio 0.1674, byte miss ratio 0.1674
result/tencentBlock.ns1688.oracleGeneral.zst S3FIFO-1 cache size      827, 10127448 req, miss ratio 0.1088, byte miss ratio 0.1088
result/tencentBlock.ns1688.oracleGeneral.zst S3FIFO-1 cache size     2756, 10127448 req, miss ratio 0.1037, byte miss ratio 0.1037
result/tencentBlock.ns1688.oracleGeneral.zst S3FIFO-1 cache size     8270, 10127448 req, miss ratio 0.1029, byte miss ratio 0.1029
result/tencentBlock.ns1688.oracleGeneral.zst S3FIFO-1 cache size    27568, 10127448 req, miss ratio 0.1013, byte miss ratio 0.1013
result/tencentBlock.ns1688.oracleGeneral.zst S3FIFO-1 cache size    55137, 10127448 req, miss ratio 0.0974, byte miss ratio 0.0974
result/tencentBlock.ns1688.oracleGeneral.zst S3FIFO-1 cache size   110274, 10127448 req, miss ratio 0.0785, byte miss ratio 0.0785
result/tencentBlock.ns1688.oracleGeneral.zst S3FIFO-1 cache size   220548, 10127448 req, miss ratio 0.0329, byte miss ratio 0.0329
result/tencentBlock.ns1688.oracleGeneral.zst LHD cache size      275, 10127448 req, miss ratio 0.2186, byte miss ratio 0.2186
result/tencentBlock.ns1688.oracleGeneral.zst LHD cache size      827, 10127448 req, miss ratio 0.1190, byte miss ratio 0.1190
result/tencentBlock.ns1688.oracleGeneral.zst LHD cache size     2756, 10127448 req, miss ratio 0.1068, byte miss ratio 0.1068
result/tencentBlock.ns1688.oracleGeneral.zst LHD cache size     8270, 10127448 req, miss ratio 0.1032, byte miss ratio 0.1032
result/tencentBlock.ns1688.oracleGeneral.zst LHD cache size    27568, 10127448 req, miss ratio 0.0967, byte miss ratio 0.0967
result/tencentBlock.ns1688.oracleGeneral.zst LHD cache size    55137, 10127448 req, miss ratio 0.0878, byte miss ratio 0.0878
result/tencentBlock.ns1688.oracleGeneral.zst LHD cache size   110274, 10127448 req, miss ratio 0.0687, byte miss ratio 0.0687
result/tencentBlock.ns1688.oracleGeneral.zst LHD cache size   220548, 10127448 req, miss ratio 0.0316, byte miss ratio 0.0316
result/tencentBlock.ns1688.oracleGeneral.zst ARC cache size      275, 10127448 req, miss ratio 0.1927, byte miss ratio 0.1927
result/tencentBlock.ns1688.oracleGeneral.zst ARC cache size      827, 10127448 req, miss ratio 0.1099, byte miss ratio 0.1099
result/tencentBlock.ns1688.oracleGeneral.zst ARC cache size     2756, 10127448 req, miss ratio 0.1068, byte miss ratio 0.1068
result/tencentBlock.ns1688.oracleGeneral.zst ARC cache size     8270, 10127448 req, miss ratio 0.1030, byte miss ratio 0.1030
result/tencentBlock.ns1688.oracleGeneral.zst ARC cache size    27568, 10127448 req, miss ratio 0.1012, byte miss ratio 0.1012
result/tencentBlock.ns1688.oracleGeneral.zst ARC cache size    55137, 10127448 req, miss ratio 0.0984, byte miss ratio 0.0984
result/tencentBlock.ns1688.oracleGeneral.zst ARC cache size   110274, 10127448 req, miss ratio 0.0949, byte miss ratio 0.0949
result/tencentBlock.ns1688.oracleGeneral.zst ARC cache size   220548, 10127448 req, miss ratio 0.0326, byte miss ratio 0.0326
result/tencentBlock.ns1688.oracleGeneral.zst LIRS cache size      275, 10127448 req, miss ratio 0.1918, byte miss ratio 0.1918
result/tencentBlock.ns1688.oracleGeneral.zst LIRS cache size      827, 10127448 req, miss ratio 0.1151, byte miss ratio 0.1151
result/tencentBlock.ns1688.oracleGeneral.zst LIRS cache size     2756, 10127448 req, miss ratio 0.1082, byte miss ratio 0.1082
result/tencentBlock.ns1688.oracleGeneral.zst LIRS cache size     8270, 10127448 req, miss ratio 0.1034, byte miss ratio 0.1034
result/tencentBlock.ns1688.oracleGeneral.zst LIRS cache size    27568, 10127448 req, miss ratio 0.1018, byte miss ratio 0.1018
result/tencentBlock.ns1688.oracleGeneral.zst LIRS cache size    55137, 10127448 req, miss ratio 0.0990, byte miss ratio 0.0990
result/tencentBlock.ns1688.oracleGeneral.zst LIRS cache size   110274, 10127448 req, miss ratio 0.0668, byte miss ratio 0.0668
result/tencentBlock.ns1688.oracleGeneral.zst LIRS cache size   220548, 10127448 req, miss ratio 0.0308, byte miss ratio 0.0308
result/tencentBlock.ns1688.oracleGeneral.zst Cacheus cache size      275, 10127448 req, miss ratio 0.1876, byte miss ratio 0.1876
result/tencentBlock.ns1688.oracleGeneral.zst Cacheus cache size      827, 10127448 req, miss ratio 0.1098, byte miss ratio 0.1098
result/tencentBlock.ns1688.oracleGeneral.zst Cacheus cache size     2756, 10127448 req, miss ratio 0.1064, byte miss ratio 0.1064
result/tencentBlock.ns1688.oracleGeneral.zst Cacheus cache size     8270, 10127448 req, miss ratio 0.1030, byte miss ratio 0.1030
result/tencentBlock.ns1688.oracleGeneral.zst Cacheus cache size    27568, 10127448 req, miss ratio 0.1013, byte miss ratio 0.1013
result/tencentBlock.ns1688.oracleGeneral.zst Cacheus cache size    55137, 10127448 req, miss ratio 0.0981, byte miss ratio 0.0981
result/tencentBlock.ns1688.oracleGeneral.zst Cacheus cache size   110274, 10127448 req, miss ratio 0.0723, byte miss ratio 0.0723
result/tencentBlock.ns1688.oracleGeneral.zst Cacheus cache size   220548, 10127448 req, miss ratio 0.0320, byte miss ratio 0.0320
result/tencentBlock.ns1688.oracleGeneral.zst FIFO cache size      275, 10127448 req, miss ratio 0.2629, byte miss ratio 0.2629
result/tencentBlock.ns1688.oracleGeneral.zst FIFO cache size      827, 10127448 req, miss ratio 0.1501, byte miss ratio 0.1501
result/tencentBlock.ns1688.oracleGeneral.zst FIFO cache size     2756, 10127448 req, miss ratio 0.1165, byte miss ratio 0.1165
result/tencentBlock.ns1688.oracleGeneral.zst FIFO cache size     8270, 10127448 req, miss ratio 0.1082, byte miss ratio 0.1082
result/tencentBlock.ns1688.oracleGeneral.zst FIFO cache size    27568, 10127448 req, miss ratio 0.1026, byte miss ratio 0.1026
result/tencentBlock.ns1688.oracleGeneral.zst FIFO cache size    55137, 10127448 req, miss ratio 0.1005, byte miss ratio 0.1005
result/tencentBlock.ns1688.oracleGeneral.zst FIFO cache size   110274, 10127448 req, miss ratio 0.0959, byte miss ratio 0.0959
result/tencentBlock.ns1688.oracleGeneral.zst FIFO cache size   220548, 10127448 req, miss ratio 0.0366, byte miss ratio 0.0366
result/tencentBlock.ns1688.oracleGeneral.zst clock2 cache size      275, 10127448 req, miss ratio 0.1924, byte miss ratio 0.1924
result/tencentBlock.ns1688.oracleGeneral.zst clock2 cache size      827, 10127448 req, miss ratio 0.1102, byte miss ratio 0.1102
result/tencentBlock.ns1688.oracleGeneral.zst clock2 cache size     2756, 10127448 req, miss ratio 0.1070, byte miss ratio 0.1070
result/tencentBlock.ns1688.oracleGeneral.zst clock2 cache size     8270, 10127448 req, miss ratio 0.1029, byte miss ratio 0.1029
result/tencentBlock.ns1688.oracleGeneral.zst clock2 cache size    27568, 10127448 req, miss ratio 0.1015, byte miss ratio 0.1015
result/tencentBlock.ns1688.oracleGeneral.zst clock2 cache size    55137, 10127448 req, miss ratio 0.0989, byte miss ratio 0.0989
result/tencentBlock.ns1688.oracleGeneral.zst clock2 cache size   110274, 10127448 req, miss ratio 0.0860, byte miss ratio 0.0860
result/tencentBlock.ns1688.oracleGeneral.zst clock2 cache size   220548, 10127448 req, miss ratio 0.0331, byte miss ratio 0.0331
result/tencentBlock.ns1688.oracleGeneral.zst LRU cache size      275, 10127448 req, miss ratio 0.1946, byte miss ratio 0.1946
result/tencentBlock.ns1688.oracleGeneral.zst LRU cache size      827, 10127448 req, miss ratio 0.1110, byte miss ratio 0.1110
result/tencentBlock.ns1688.oracleGeneral.zst LRU cache size     2756, 10127448 req, miss ratio 0.1067, byte miss ratio 0.1067
result/tencentBlock.ns1688.oracleGeneral.zst LRU cache size     8270, 10127448 req, miss ratio 0.1045, byte miss ratio 0.1045
result/tencentBlock.ns1688.oracleGeneral.zst LRU cache size    27568, 10127448 req, miss ratio 0.1006, byte miss ratio 0.1006
result/tencentBlock.ns1688.oracleGeneral.zst LRU cache size    55137, 10127448 req, miss ratio 0.0991, byte miss ratio 0.0991
result/tencentBlock.ns1688.oracleGeneral.zst LRU cache size   110274, 10127448 req, miss ratio 0.0947, byte miss ratio 0.0947
result/tencentBlock.ns1688.oracleGeneral.zst LRU cache size   220548, 10127448 req, miss ratio 0.0320, byte miss ratio 0.0320
result/tencentBlock.ns1688.oracleGeneral.zst Clock cache size      275, 10127448 req, miss ratio 0.2058, byte miss ratio 0.2058
result/tencentBlock.ns1688.oracleGeneral.zst Clock cache size      827, 10127448 req, miss ratio 0.1114, byte miss ratio 0.1114
result/tencentBlock.ns1688.oracleGeneral.zst Clock cache size     2756, 10127448 req, miss ratio 0.1074, byte miss ratio 0.1074
result/tencentBlock.ns1688.oracleGeneral.zst Clock cache size     8270, 10127448 req, miss ratio 0.1050, byte miss ratio 0.1050
result/tencentBlock.ns1688.oracleGeneral.zst Clock cache size    27568, 10127448 req, miss ratio 0.1011, byte miss ratio 0.1011
result/tencentBlock.ns1688.oracleGeneral.zst Clock cache size    55137, 10127448 req, miss ratio 0.0987, byte miss ratio 0.0987
result/tencentBlock.ns1688.oracleGeneral.zst Clock cache size   110274, 10127448 req, miss ratio 0.0801, byte miss ratio 0.0801
result/tencentBlock.ns1688.oracleGeneral.zst Clock cache size   220548, 10127448 req, miss ratio 0.0347, byte miss ratio 0.0347
result/tencentBlock.ns1688.oracleGeneral.zst LeCaR cache size      275, 10127448 req, miss ratio 0.1942, byte miss ratio 0.1942
result/tencentBlock.ns1688.oracleGeneral.zst LeCaR cache size      827, 10127448 req, miss ratio 0.1105, byte miss ratio 0.1105
result/tencentBlock.ns1688.oracleGeneral.zst LeCaR cache size     2756, 10127448 req, miss ratio 0.1067, byte miss ratio 0.1067
