result/tencentBlock.ns14939.oracleGeneral.zst S3FIFO-1 cache size      105, 1026608 req, miss ratio 0.6110, byte miss ratio 0.6110
result/tencentBlock.ns14939.oracleGeneral.zst S3FIFO-1 cache size      315, 1026608 req, miss ratio 0.5949, byte miss ratio 0.5949
result/tencentBlock.ns14939.oracleGeneral.zst S3FIFO-1 cache size     1052, 1026608 req, miss ratio 0.5866, byte miss ratio 0.5866
result/tencentBlock.ns14939.oracleGeneral.zst S3FIFO-1 cache size     3158, 1026608 req, miss ratio 0.5858, byte miss ratio 0.5858
result/tencentBlock.ns14939.oracleGeneral.zst S3FIFO-1 cache size    10527, 1026608 req, miss ratio 0.5609, byte miss ratio 0.5609
result/tencentBlock.ns14939.oracleGeneral.zst S3FIFO-1 cache size    21054, 1026608 req, miss ratio 0.4648, byte miss ratio 0.4648
result/tencentBlock.ns14939.oracleGeneral.zst S3FIFO-1 cache size    42108, 1026608 req, miss ratio 0.3456, byte miss ratio 0.3456
result/tencentBlock.ns14939.oracleGeneral.zst S3FIFO-1 cache size    84216, 1026608 req, miss ratio 0.1231, byte miss ratio 0.1231
result/tencentBlock.ns14939.oracleGeneral.zst LIRS cache size      105, 1026608 req, miss ratio 0.6113, byte miss ratio 0.6113
result/tencentBlock.ns14939.oracleGeneral.zst LIRS cache size      315, 1026608 req, miss ratio 0.6040, byte miss ratio 0.6040
result/tencentBlock.ns14939.oracleGeneral.zst LIRS cache size     1052, 1026608 req, miss ratio 0.6026, byte miss ratio 0.6026
result/tencentBlock.ns14939.oracleGeneral.zst LIRS cache size     3158, 1026608 req, miss ratio 0.5890, byte miss ratio 0.5890
result/tencentBlock.ns14939.oracleGeneral.zst LIRS cache size    10527, 1026608 req, miss ratio 0.5353, byte miss ratio 0.5353
result/tencentBlock.ns14939.oracleGeneral.zst LIRS cache size    21054, 1026608 req, miss ratio 0.4354, byte miss ratio 0.4354
result/tencentBlock.ns14939.oracleGeneral.zst LIRS cache size    42108, 1026608 req, miss ratio 0.2861, byte miss ratio 0.2861
result/tencentBlock.ns14939.oracleGeneral.zst LIRS cache size    84216, 1026608 req, miss ratio 0.1104, byte miss ratio 0.1104
result/tencentBlock.ns14939.oracleGeneral.zst FIFO cache size      105, 1026608 req, miss ratio 0.7759, byte miss ratio 0.7759
result/tencentBlock.ns14939.oracleGeneral.zst FIFO cache size      315, 1026608 req, miss ratio 0.6523, byte miss ratio 0.6523
result/tencentBlock.ns14939.oracleGeneral.zst FIFO cache size     1052, 1026608 req, miss ratio 0.6080, byte miss ratio 0.6080
result/tencentBlock.ns14939.oracleGeneral.zst FIFO cache size     3158, 1026608 req, miss ratio 0.5937, byte miss ratio 0.5937
result/tencentBlock.ns14939.oracleGeneral.zst FIFO cache size    10527, 1026608 req, miss ratio 0.5836, byte miss ratio 0.5836
result/tencentBlock.ns14939.oracleGeneral.zst FIFO cache size    21054, 1026608 req, miss ratio 0.5096, byte miss ratio 0.5096
result/tencentBlock.ns14939.oracleGeneral.zst FIFO cache size    42108, 1026608 req, miss ratio 0.3568, byte miss ratio 0.3568
