result/tencentBlock.ns19623.oracleGeneral.zst LRU cache size      805, 10432140 req, miss ratio 0.7744, byte miss ratio 0.7744
result/tencentBlock.ns19623.oracleGeneral.zst LRU cache size     2417, 10432140 req, miss ratio 0.5700, byte miss ratio 0.5700
result/tencentBlock.ns19623.oracleGeneral.zst LRU cache size     8057, 10432140 req, miss ratio 0.4204, byte miss ratio 0.4204
result/tencentBlock.ns19623.oracleGeneral.zst LRU cache size    24173, 10432140 req, miss ratio 0.2439, byte miss ratio 0.2439
result/tencentBlock.ns19623.oracleGeneral.zst LRU cache size    80578, 10432140 req, miss ratio 0.1743, byte miss ratio 0.1743
result/tencentBlock.ns19623.oracleGeneral.zst LRU cache size   161156, 10432140 req, miss ratio 0.1163, byte miss ratio 0.1163
result/tencentBlock.ns19623.oracleGeneral.zst LRU cache size   322312, 10432140 req, miss ratio 0.0826, byte miss ratio 0.0826
result/tencentBlock.ns19623.oracleGeneral.zst LRU cache size   644624, 10432140 req, miss ratio 0.0777, byte miss ratio 0.0777
result/tencentBlock.ns19623.oracleGeneral.zst FIFO cache size      805, 10432140 req, miss ratio 0.8122, byte miss ratio 0.8122
result/tencentBlock.ns19623.oracleGeneral.zst FIFO cache size     2417, 10432140 req, miss ratio 0.6294, byte miss ratio 0.6294
result/tencentBlock.ns19623.oracleGeneral.zst FIFO cache size     8057, 10432140 req, miss ratio 0.4691, byte miss ratio 0.4691
result/tencentBlock.ns19623.oracleGeneral.zst FIFO cache size    24173, 10432140 req, miss ratio 0.3016, byte miss ratio 0.3016
result/tencentBlock.ns19623.oracleGeneral.zst FIFO cache size    80578, 10432140 req, miss ratio 0.2032, byte miss ratio 0.2032
result/tencentBlock.ns19623.oracleGeneral.zst FIFO cache size   161156, 10432140 req, miss ratio 0.1359, byte miss ratio 0.1359
result/tencentBlock.ns19623.oracleGeneral.zst FIFO cache size   322312, 10432140 req, miss ratio 0.1009, byte miss ratio 0.1009
result/tencentBlock.ns19623.oracleGeneral.zst FIFO cache size   644624, 10432140 req, miss ratio 0.0861, byte miss ratio 0.0861
result/tencentBlock.ns19623.oracleGeneral.zst clock2 cache size      805, 10432140 req, miss ratio 0.7577, byte miss ratio 0.7577
result/tencentBlock.ns19623.oracleGeneral.zst clock2 cache size     2417, 10432140 req, miss ratio 0.5425, byte miss ratio 0.5425
result/tencentBlock.ns19623.oracleGeneral.zst clock2 cache size     8057, 10432140 req, miss ratio 0.4078, byte miss ratio 0.4078
result/tencentBlock.ns19623.oracleGeneral.zst clock2 cache size    24173, 10432140 req, miss ratio 0.2408, byte miss ratio 0.2408
result/tencentBlock.ns19623.oracleGeneral.zst clock2 cache size    80578, 10432140 req, miss ratio 0.1622, byte miss ratio 0.1622
result/tencentBlock.ns19623.oracleGeneral.zst clock2 cache size   161156, 10432140 req, miss ratio 0.1138, byte miss ratio 0.1138
result/tencentBlock.ns19623.oracleGeneral.zst clock2 cache size   322312, 10432140 req, miss ratio 0.0811, byte miss ratio 0.0811
result/tencentBlock.ns19623.oracleGeneral.zst clock2 cache size   644624, 10432140 req, miss ratio 0.0775, byte miss ratio 0.0775
result/tencentBlock.ns19623.oracleGeneral.zst LeCaR cache size      805, 10432140 req, miss ratio 0.7553, byte miss ratio 0.7553
result/tencentBlock.ns19623.oracleGeneral.zst LeCaR cache size     2417, 10432140 req, miss ratio 0.5348, byte miss ratio 0.5348
