result/tencentBlock.ns16710.oracleGeneral.zst FIFO cache size      522, 1942265 req, miss ratio 0.5402, byte miss ratio 0.5402
result/tencentBlock.ns16710.oracleGeneral.zst FIFO cache size     1566, 1942265 req, miss ratio 0.5192, byte miss ratio 0.5192
result/tencentBlock.ns16710.oracleGeneral.zst FIFO cache size     5220, 1942265 req, miss ratio 0.5082, byte miss ratio 0.5082
result/tencentBlock.ns16710.oracleGeneral.zst FIFO cache size    15662, 1942265 req, miss ratio 0.4789, byte miss ratio 0.4789
result/tencentBlock.ns16710.oracleGeneral.zst FIFO cache size    52208, 1942265 req, miss ratio 0.4288, byte miss ratio 0.4288
result/tencentBlock.ns16710.oracleGeneral.zst FIFO cache size   104416, 1942265 req, miss ratio 0.3652, byte miss ratio 0.3652
result/tencentBlock.ns16710.oracleGeneral.zst FIFO cache size   208832, 1942265 req, miss ratio 0.3128, byte miss ratio 0.3128
result/tencentBlock.ns16710.oracleGeneral.zst FIFO cache size   417664, 1942265 req, miss ratio 0.2813, byte miss ratio 0.2813
result/tencentBlock.ns16710.oracleGeneral.zst LHD cache size      522, 1942265 req, miss ratio 0.5139, byte miss ratio 0.5139
result/tencentBlock.ns16710.oracleGeneral.zst LHD cache size     1566, 1942265 req, miss ratio 0.5084, byte miss ratio 0.5084
result/tencentBlock.ns16710.oracleGeneral.zst LHD cache size     5220, 1942265 req, miss ratio 0.5040, byte miss ratio 0.5040
result/tencentBlock.ns16710.oracleGeneral.zst LHD cache size    15662, 1942265 req, miss ratio 0.4701, byte miss ratio 0.4701
result/tencentBlock.ns16710.oracleGeneral.zst LHD cache size    52208, 1942265 req, miss ratio 0.4032, byte miss ratio 0.4032
result/tencentBlock.ns16710.oracleGeneral.zst LHD cache size   104416, 1942265 req, miss ratio 0.3376, byte miss ratio 0.3376
result/tencentBlock.ns16710.oracleGeneral.zst LHD cache size   208832, 1942265 req, miss ratio 0.2827, byte miss ratio 0.2827
result/tencentBlock.ns16710.oracleGeneral.zst LHD cache size   417664, 1942265 req, miss ratio 0.2708, byte miss ratio 0.2708
result/tencentBlock.ns16710.oracleGeneral.zst clock2 cache size      522, 1942265 req, miss ratio 0.5123, byte miss ratio 0.5123
result/tencentBlock.ns16710.oracleGeneral.zst clock2 cache size     1566, 1942265 req, miss ratio 0.5084, byte miss ratio 0.5084
result/tencentBlock.ns16710.oracleGeneral.zst clock2 cache size     5220, 1942265 req, miss ratio 0.5043, byte miss ratio 0.5043
