result/tencentBlock.ns11287.oracleGeneral.zst clock2 cache size      507, 4563506 req, miss ratio 0.5168, byte miss ratio 0.5168
result/tencentBlock.ns11287.oracleGeneral.zst clock2 cache size     1523, 4563506 req, miss ratio 0.4126, byte miss ratio 0.4126
result/tencentBlock.ns11287.oracleGeneral.zst clock2 cache size     5077, 4563506 req, miss ratio 0.2995, byte miss ratio 0.2995
result/tencentBlock.ns11287.oracleGeneral.zst clock2 cache size    15232, 4563506 req, miss ratio 0.2787, byte miss ratio 0.2787
result/tencentBlock.ns11287.oracleGeneral.zst clock2 cache size    50774, 4563506 req, miss ratio 0.2217, byte miss ratio 0.2217
result/tencentBlock.ns11287.oracleGeneral.zst clock2 cache size   101549, 4563506 req, miss ratio 0.1844, byte miss ratio 0.1844
result/tencentBlock.ns11287.oracleGeneral.zst clock2 cache size   203098, 4563506 req, miss ratio 0.1297, byte miss ratio 0.1297
result/tencentBlock.ns11287.oracleGeneral.zst clock2 cache size   406196, 4563506 req, miss ratio 0.1123, byte miss ratio 0.1123
result/tencentBlock.ns11287.oracleGeneral.zst LHD cache size      507, 4563506 req, miss ratio 0.5128, byte miss ratio 0.5128
result/tencentBlock.ns11287.oracleGeneral.zst LHD cache size     1523, 4563506 req, miss ratio 0.3796, byte miss ratio 0.3796
result/tencentBlock.ns11287.oracleGeneral.zst LHD cache size     5077, 4563506 req, miss ratio 0.2978, byte miss ratio 0.2978
result/tencentBlock.ns11287.oracleGeneral.zst LHD cache size    15232, 4563506 req, miss ratio 0.2619, byte miss ratio 0.2619
result/tencentBlock.ns11287.oracleGeneral.zst LHD cache size    50774, 4563506 req, miss ratio 0.2006, byte miss ratio 0.2006
result/tencentBlock.ns11287.oracleGeneral.zst LHD cache size   101549, 4563506 req, miss ratio 0.1444, byte miss ratio 0.1444
result/tencentBlock.ns11287.oracleGeneral.zst LHD cache size   203098, 4563506 req, miss ratio 0.1217, byte miss ratio 0.1217
result/tencentBlock.ns11287.oracleGeneral.zst LHD cache size   406196, 4563506 req, miss ratio 0.1121, byte miss ratio 0.1121
result/tencentBlock.ns11287.oracleGeneral.zst ARC cache size      507, 4563506 req, miss ratio 0.5027, byte miss ratio 0.5027
result/tencentBlock.ns11287.oracleGeneral.zst ARC cache size     1523, 4563506 req, miss ratio 0.3586, byte miss ratio 0.3586
result/tencentBlock.ns11287.oracleGeneral.zst ARC cache size     5077, 4563506 req, miss ratio 0.2963, byte miss ratio 0.2963
result/tencentBlock.ns11287.oracleGeneral.zst ARC cache size    15232, 4563506 req, miss ratio 0.2640, byte miss ratio 0.2640
result/tencentBlock.ns11287.oracleGeneral.zst ARC cache size    50774, 4563506 req, miss ratio 0.2084, byte miss ratio 0.2084
result/tencentBlock.ns11287.oracleGeneral.zst ARC cache size   101549, 4563506 req, miss ratio 0.1662, byte miss ratio 0.1662
