result/tencentBlock.ns15100.oracleGeneral.zst LRU cache size      288, 3355805 req, miss ratio 0.5448, byte miss ratio 0.5448
result/tencentBlock.ns15100.oracleGeneral.zst LRU cache size      866, 3355805 req, miss ratio 0.4108, byte miss ratio 0.4108
result/tencentBlock.ns15100.oracleGeneral.zst LRU cache size     2888, 3355805 req, miss ratio 0.2593, byte miss ratio 0.2593
result/tencentBlock.ns15100.oracleGeneral.zst LRU cache size     8665, 3355805 req, miss ratio 0.2126, byte miss ratio 0.2126
result/tencentBlock.ns15100.oracleGeneral.zst LRU cache size    28886, 3355805 req, miss ratio 0.1443, byte miss ratio 0.1443
result/tencentBlock.ns15100.oracleGeneral.zst LRU cache size    57772, 3355805 req, miss ratio 0.1119, byte miss ratio 0.1119
result/tencentBlock.ns15100.oracleGeneral.zst LRU cache size   115544, 3355805 req, miss ratio 0.0921, byte miss ratio 0.0921
result/tencentBlock.ns15100.oracleGeneral.zst LRU cache size   231088, 3355805 req, miss ratio 0.0861, byte miss ratio 0.0861
result/tencentBlock.ns15100.oracleGeneral.zst LHD cache size      288, 3355805 req, miss ratio 0.5144, byte miss ratio 0.5144
result/tencentBlock.ns15100.oracleGeneral.zst LHD cache size      866, 3355805 req, miss ratio 0.3992, byte miss ratio 0.3992
result/tencentBlock.ns15100.oracleGeneral.zst LHD cache size     2888, 3355805 req, miss ratio 0.2438, byte miss ratio 0.2438
result/tencentBlock.ns15100.oracleGeneral.zst LHD cache size     8665, 3355805 req, miss ratio 0.2074, byte miss ratio 0.2074
result/tencentBlock.ns15100.oracleGeneral.zst LHD cache size    28886, 3355805 req, miss ratio 0.1469, byte miss ratio 0.1469
result/tencentBlock.ns15100.oracleGeneral.zst LHD cache size    57772, 3355805 req, miss ratio 0.1095, byte miss ratio 0.1095
result/tencentBlock.ns15100.oracleGeneral.zst LHD cache size   115544, 3355805 req, miss ratio 0.0937, byte miss ratio 0.0937
result/tencentBlock.ns15100.oracleGeneral.zst LHD cache size   231088, 3355805 req, miss ratio 0.0865, byte miss ratio 0.0865
result/tencentBlock.ns15100.oracleGeneral.zst Cacheus cache size      288, 3355805 req, miss ratio 0.5031, byte miss ratio 0.5031
result/tencentBlock.ns15100.oracleGeneral.zst Cacheus cache size      866, 3355805 req, miss ratio 0.3793, byte miss ratio 0.3793
result/tencentBlock.ns15100.oracleGeneral.zst Cacheus cache size     2888, 3355805 req, miss ratio 0.2393, byte miss ratio 0.2393
result/tencentBlock.ns15100.oracleGeneral.zst Cacheus cache size     8665, 3355805 req, miss ratio 0.2063, byte miss ratio 0.2063
result/tencentBlock.ns15100.oracleGeneral.zst Cacheus cache size    28886, 3355805 req, miss ratio 0.1460, byte miss ratio 0.1460
result/tencentBlock.ns15100.oracleGeneral.zst Cacheus cache size    57772, 3355805 req, miss ratio 0.1201, byte miss ratio 0.1201
result/tencentBlock.ns15100.oracleGeneral.zst Cacheus cache size   115544, 3355805 req, miss ratio 0.0939, byte miss ratio 0.0939
result/tencentBlock.ns15100.oracleGeneral.zst Cacheus cache size   231088, 3355805 req, miss ratio 0.0871, byte miss ratio 0.0871
result/tencentBlock.ns15100.oracleGeneral.zst Clock cache size      288, 3355805 req, miss ratio 0.5326, byte miss ratio 0.5326
result/tencentBlock.ns15100.oracleGeneral.zst Clock cache size      866, 3355805 req, miss ratio 0.4078, byte miss ratio 0.4078
result/tencentBlock.ns15100.oracleGeneral.zst Clock cache size     2888, 3355805 req, miss ratio 0.2519, byte miss ratio 0.2519
result/tencentBlock.ns15100.oracleGeneral.zst Clock cache size     8665, 3355805 req, miss ratio 0.2125, byte miss ratio 0.2125
result/tencentBlock.ns15100.oracleGeneral.zst Clock cache size    28886, 3355805 req, miss ratio 0.1470, byte miss ratio 0.1470
result/tencentBlock.ns15100.oracleGeneral.zst Clock cache size    57772, 3355805 req, miss ratio 0.1157, byte miss ratio 0.1157
result/tencentBlock.ns15100.oracleGeneral.zst Clock cache size   115544, 3355805 req, miss ratio 0.0940, byte miss ratio 0.0940
result/tencentBlock.ns15100.oracleGeneral.zst Clock cache size   231088, 3355805 req, miss ratio 0.0866, byte miss ratio 0.0866
result/tencentBlock.ns15100.oracleGeneral.zst clock2 cache size      288, 3355805 req, miss ratio 0.5288, byte miss ratio 0.5288
result/tencentBlock.ns15100.oracleGeneral.zst clock2 cache size      866, 3355805 req, miss ratio 0.4080, byte miss ratio 0.4080
result/tencentBlock.ns15100.oracleGeneral.zst clock2 cache size     2888, 3355805 req, miss ratio 0.2408, byte miss ratio 0.2408
result/tencentBlock.ns15100.oracleGeneral.zst clock2 cache size     8665, 3355805 req, miss ratio 0.2131, byte miss ratio 0.2131
result/tencentBlock.ns15100.oracleGeneral.zst clock2 cache size    28886, 3355805 req, miss ratio 0.1513, byte miss ratio 0.1513
result/tencentBlock.ns15100.oracleGeneral.zst clock2 cache size    57772, 3355805 req, miss ratio 0.1209, byte miss ratio 0.1209
result/tencentBlock.ns15100.oracleGeneral.zst clock2 cache size   115544, 3355805 req, miss ratio 0.0927, byte miss ratio 0.0927
result/tencentBlock.ns15100.oracleGeneral.zst clock2 cache size   231088, 3355805 req, miss ratio 0.0866, byte miss ratio 0.0866
result/tencentBlock.ns15100.oracleGeneral.zst ARC cache size      288, 3355805 req, miss ratio 0.5050, byte miss ratio 0.5050
result/tencentBlock.ns15100.oracleGeneral.zst ARC cache size      866, 3355805 req, miss ratio 0.3704, byte miss ratio 0.3704
result/tencentBlock.ns15100.oracleGeneral.zst ARC cache size     2888, 3355805 req, miss ratio 0.2361, byte miss ratio 0.2361
result/tencentBlock.ns15100.oracleGeneral.zst ARC cache size     8665, 3355805 req, miss ratio 0.2039, byte miss ratio 0.2039
result/tencentBlock.ns15100.oracleGeneral.zst ARC cache size    28886, 3355805 req, miss ratio 0.1456, byte miss ratio 0.1456
result/tencentBlock.ns15100.oracleGeneral.zst ARC cache size    57772, 3355805 req, miss ratio 0.1185, byte miss ratio 0.1185
result/tencentBlock.ns15100.oracleGeneral.zst ARC cache size   115544, 3355805 req, miss ratio 0.0922, byte miss ratio 0.0922
result/tencentBlock.ns15100.oracleGeneral.zst ARC cache size   231088, 3355805 req, miss ratio 0.0866, byte miss ratio 0.0866
result/tencentBlock.ns15100.oracleGeneral.zst FIFO cache size      288, 3355805 req, miss ratio 0.6323, byte miss ratio 0.6323
result/tencentBlock.ns15100.oracleGeneral.zst FIFO cache size      866, 3355805 req, miss ratio 0.4584, byte miss ratio 0.4584
result/tencentBlock.ns15100.oracleGeneral.zst FIFO cache size     2888, 3355805 req, miss ratio 0.3135, byte miss ratio 0.3135
result/tencentBlock.ns15100.oracleGeneral.zst FIFO cache size     8665, 3355805 req, miss ratio 0.2381, byte miss ratio 0.2381
result/tencentBlock.ns15100.oracleGeneral.zst FIFO cache size    28886, 3355805 req, miss ratio 0.1572, byte miss ratio 0.1572
result/tencentBlock.ns15100.oracleGeneral.zst FIFO cache size    57772, 3355805 req, miss ratio 0.1200, byte miss ratio 0.1200
result/tencentBlock.ns15100.oracleGeneral.zst FIFO cache size   115544, 3355805 req, miss ratio 0.1014, byte miss ratio 0.1014
result/tencentBlock.ns15100.oracleGeneral.zst FIFO cache size   231088, 3355805 req, miss ratio 0.0917, byte miss ratio 0.0917
result/tencentBlock.ns15100.oracleGeneral.zst LeCaR cache size      288, 3355805 req, miss ratio 0.5294, byte miss ratio 0.5294
result/tencentBlock.ns15100.oracleGeneral.zst LeCaR cache size      866, 3355805 req, miss ratio 0.4093, byte miss ratio 0.4093
result/tencentBlock.ns15100.oracleGeneral.zst LeCaR cache size     2888, 3355805 req, miss ratio 0.2423, byte miss ratio 0.2423
result/tencentBlock.ns15100.oracleGeneral.zst LeCaR cache size     8665, 3355805 req, miss ratio 0.2122, byte miss ratio 0.2122
result/tencentBlock.ns15100.oracleGeneral.zst LeCaR cache size    28886, 3355805 req, miss ratio 0.1426, byte miss ratio 0.1426
result/tencentBlock.ns15100.oracleGeneral.zst LeCaR cache size    57772, 3355805 req, miss ratio 0.1120, byte miss ratio 0.1120
result/tencentBlock.ns15100.oracleGeneral.zst LeCaR cache size   115544, 3355805 req, miss ratio 0.0911, byte miss ratio 0.0911
result/tencentBlock.ns15100.oracleGeneral.zst LeCaR cache size   231088, 3355805 req, miss ratio 0.0861, byte miss ratio 0.0861
result/tencentBlock.ns15100.oracleGeneral.zst S3FIFO-1 cache size      288, 3355805 req, miss ratio 0.5158, byte miss ratio 0.5158
result/tencentBlock.ns15100.oracleGeneral.zst S3FIFO-1 cache size      866, 3355805 req, miss ratio 0.3622, byte miss ratio 0.3622
result/tencentBlock.ns15100.oracleGeneral.zst S3FIFO-1 cache size     2888, 3355805 req, miss ratio 0.2381, byte miss ratio 0.2381
result/tencentBlock.ns15100.oracleGeneral.zst S3FIFO-1 cache size     8665, 3355805 req, miss ratio 0.2028, byte miss ratio 0.2028
result/tencentBlock.ns15100.oracleGeneral.zst S3FIFO-1 cache size    28886, 3355805 req, miss ratio 0.1563, byte miss ratio 0.1563
result/tencentBlock.ns15100.oracleGeneral.zst S3FIFO-1 cache size    57772, 3355805 req, miss ratio 0.1196, byte miss ratio 0.1196
result/tencentBlock.ns15100.oracleGeneral.zst S3FIFO-1 cache size   115544, 3355805 req, miss ratio 0.0940, byte miss ratio 0.0940
result/tencentBlock.ns15100.oracleGeneral.zst S3FIFO-1 cache size   231088, 3355805 req, miss ratio 0.0866, byte miss ratio 0.0866
result/tencentBlock.ns15100.oracleGeneral.zst LIRS cache size      288, 3355805 req, miss ratio 0.5153, byte miss ratio 0.5153
result/tencentBlock.ns15100.oracleGeneral.zst LIRS cache size      866, 3355805 req, miss ratio 0.3771, byte miss ratio 0.3771
result/tencentBlock.ns15100.oracleGeneral.zst LIRS cache size     2888, 3355805 req, miss ratio 0.2537, byte miss ratio 0.2537
result/tencentBlock.ns15100.oracleGeneral.zst LIRS cache size     8665, 3355805 req, miss ratio 0.2051, byte miss ratio 0.2051
result/tencentBlock.ns15100.oracleGeneral.zst LIRS cache size    28886, 3355805 req, miss ratio 0.1584, byte miss ratio 0.1584
result/tencentBlock.ns15100.oracleGeneral.zst LIRS cache size    57772, 3355805 req, miss ratio 0.1286, byte miss ratio 0.1286
result/tencentBlock.ns15100.oracleGeneral.zst LIRS cache size   115544, 3355805 req, miss ratio 0.1030, byte miss ratio 0.1030
result/tencentBlock.ns15100.oracleGeneral.zst LIRS cache size   231088, 3355805 req, miss ratio 0.0892, byte miss ratio 0.0892
result/tencentBlock.ns15100.oracleGeneral.zst S3FIFO-d-1 cache size      288, 3355805 req, miss ratio 0.5064, byte miss ratio 0.5064
result/tencentBlock.ns15100.oracleGeneral.zst S3FIFO-d-1 cache size      866, 3355805 req, miss ratio 0.3630, byte miss ratio 0.3630
result/tencentBlock.ns15100.oracleGeneral.zst S3FIFO-d-1 cache size     2888, 3355805 req, miss ratio 0.2378, byte miss ratio 0.2378
result/tencentBlock.ns15100.oracleGeneral.zst S3FIFO-d-1 cache size     8665, 3355805 req, miss ratio 0.2028, byte miss ratio 0.2028
result/tencentBlock.ns15100.oracleGeneral.zst S3FIFO-d-1 cache size    28886, 3355805 req, miss ratio 0.1527, byte miss ratio 0.1527
result/tencentBlock.ns15100.oracleGeneral.zst S3FIFO-d-1 cache size    57772, 3355805 req, miss ratio 0.1167, byte miss ratio 0.1167
result/tencentBlock.ns15100.oracleGeneral.zst S3FIFO-d-1 cache size   115544, 3355805 req, miss ratio 0.0937, byte miss ratio 0.0937
result/tencentBlock.ns15100.oracleGeneral.zst S3FIFO-d-1 cache size   231088, 3355805 req, miss ratio 0.0866, byte miss ratio 0.0866
result/tencentBlock.ns15100.oracleGeneral.zst LRB cache size      288, 3355805 req, miss ratio 0.5254, byte miss ratio 0.5254
result/tencentBlock.ns15100.oracleGeneral.zst LRB cache size      866, 3355805 req, miss ratio 0.3540, byte miss ratio 0.3540
result/tencentBlock.ns15100.oracleGeneral.zst LRB cache size     2888, 3355805 req, miss ratio 0.2481, byte miss ratio 0.2481
result/tencentBlock.ns15100.oracleGeneral.zst LRB cache size     8665, 3355805 req, miss ratio 0.2167, byte miss ratio 0.2167
result/tencentBlock.ns15100.oracleGeneral.zst LRB cache size    28886, 3355805 req, miss ratio 0.1670, byte miss ratio 0.1670
result/tencentBlock.ns15100.oracleGeneral.zst LRB cache size    57772, 3355805 req, miss ratio 0.1240, byte miss ratio 0.1240
result/tencentBlock.ns15100.oracleGeneral.zst LRB cache size   115544, 3355805 req, miss ratio 0.0897, byte miss ratio 0.0897
result/tencentBlock.ns15100.oracleGeneral.zst LRB cache size   231088, 3355805 req, miss ratio 0.0861, byte miss ratio 0.0861
result/tencentBlock.ns15100.oracleGeneral.zst S4LRU(25:25:25:25) cache size      288, 3355805 req, miss ratio 0.5612, byte miss ratio 0.5612
result/tencentBlock.ns15100.oracleGeneral.zst S4LRU(25:25:25:25) cache size      866, 3355805 req, miss ratio 0.3808, byte miss ratio 0.3808
result/tencentBlock.ns15100.oracleGeneral.zst S4LRU(25:25:25:25) cache size     2888, 3355805 req, miss ratio 0.2388, byte miss ratio 0.2388
result/tencentBlock.ns15100.oracleGeneral.zst S4LRU(25:25:25:25) cache size     8665, 3355805 req, miss ratio 0.2125, byte miss ratio 0.2125
