result/tencentBlock.ns17160.oracleGeneral.zst ARC cache size      191, 1589752 req, miss ratio 0.4312, byte miss ratio 0.4312
result/tencentBlock.ns17160.oracleGeneral.zst ARC cache size      574, 1589752 req, miss ratio 0.4231, byte miss ratio 0.4231
result/tencentBlock.ns17160.oracleGeneral.zst ARC cache size     1915, 1589752 req, miss ratio 0.4203, byte miss ratio 0.4203
result/tencentBlock.ns17160.oracleGeneral.zst ARC cache size     5747, 1589752 req, miss ratio 0.4183, byte miss ratio 0.4183
result/tencentBlock.ns17160.oracleGeneral.zst ARC cache size    19158, 1589752 req, miss ratio 0.3838, byte miss ratio 0.3838
result/tencentBlock.ns17160.oracleGeneral.zst ARC cache size    38317, 1589752 req, miss ratio 0.3197, byte miss ratio 0.3197
result/tencentBlock.ns17160.oracleGeneral.zst ARC cache size    76635, 1589752 req, miss ratio 0.2800, byte miss ratio 0.2800
result/tencentBlock.ns17160.oracleGeneral.zst ARC cache size   153271, 1589752 req, miss ratio 0.1224, byte miss ratio 0.1224
result/tencentBlock.ns17160.oracleGeneral.zst LHD cache size      191, 1589752 req, miss ratio 0.4457, byte miss ratio 0.4457
result/tencentBlock.ns17160.oracleGeneral.zst LHD cache size      574, 1589752 req, miss ratio 0.4263, byte miss ratio 0.4263
result/tencentBlock.ns17160.oracleGeneral.zst LHD cache size     1915, 1589752 req, miss ratio 0.4211, byte miss ratio 0.4211
result/tencentBlock.ns17160.oracleGeneral.zst LHD cache size     5747, 1589752 req, miss ratio 0.4192, byte miss ratio 0.4192
result/tencentBlock.ns17160.oracleGeneral.zst LHD cache size    19158, 1589752 req, miss ratio 0.3858, byte miss ratio 0.3858
result/tencentBlock.ns17160.oracleGeneral.zst LHD cache size    38317, 1589752 req, miss ratio 0.3346, byte miss ratio 0.3346
result/tencentBlock.ns17160.oracleGeneral.zst LHD cache size    76635, 1589752 req, miss ratio 0.2391, byte miss ratio 0.2391
result/tencentBlock.ns17160.oracleGeneral.zst LHD cache size   153271, 1589752 req, miss ratio 0.1267, byte miss ratio 0.1267
result/tencentBlock.ns17160.oracleGeneral.zst clock2 cache size      191, 1589752 req, miss ratio 0.4427, byte miss ratio 0.4427
result/tencentBlock.ns17160.oracleGeneral.zst clock2 cache size      574, 1589752 req, miss ratio 0.4269, byte miss ratio 0.4269
result/tencentBlock.ns17160.oracleGeneral.zst clock2 cache size     1915, 1589752 req, miss ratio 0.4215, byte miss ratio 0.4215
result/tencentBlock.ns17160.oracleGeneral.zst clock2 cache size     5747, 1589752 req, miss ratio 0.4193, byte miss ratio 0.4193
result/tencentBlock.ns17160.oracleGeneral.zst clock2 cache size    19158, 1589752 req, miss ratio 0.4153, byte miss ratio 0.4153
result/tencentBlock.ns17160.oracleGeneral.zst clock2 cache size    38317, 1589752 req, miss ratio 0.3627, byte miss ratio 0.3627
result/tencentBlock.ns17160.oracleGeneral.zst clock2 cache size    76635, 1589752 req, miss ratio 0.2941, byte miss ratio 0.2941
result/tencentBlock.ns17160.oracleGeneral.zst clock2 cache size   153271, 1589752 req, miss ratio 0.1228, byte miss ratio 0.1228
