result/tencentBlock.ns1659.oracleGeneral.zst ARC cache size      328, 3620560 req, miss ratio 0.5868, byte miss ratio 0.5868
result/tencentBlock.ns1659.oracleGeneral.zst ARC cache size      985, 3620560 req, miss ratio 0.4660, byte miss ratio 0.4660
result/tencentBlock.ns1659.oracleGeneral.zst ARC cache size     3286, 3620560 req, miss ratio 0.3395, byte miss ratio 0.3395
result/tencentBlock.ns1659.oracleGeneral.zst ARC cache size     9859, 3620560 req, miss ratio 0.2844, byte miss ratio 0.2844
result/tencentBlock.ns1659.oracleGeneral.zst ARC cache size    32864, 3620560 req, miss ratio 0.2229, byte miss ratio 0.2229
result/tencentBlock.ns1659.oracleGeneral.zst ARC cache size    65728, 3620560 req, miss ratio 0.1670, byte miss ratio 0.1670
result/tencentBlock.ns1659.oracleGeneral.zst ARC cache size   131456, 3620560 req, miss ratio 0.1183, byte miss ratio 0.1183
result/tencentBlock.ns1659.oracleGeneral.zst ARC cache size   262912, 3620560 req, miss ratio 0.0919, byte miss ratio 0.0919
result/tencentBlock.ns1659.oracleGeneral.zst LRU cache size      328, 3620560 req, miss ratio 0.7289, byte miss ratio 0.7289
result/tencentBlock.ns1659.oracleGeneral.zst LRU cache size      985, 3620560 req, miss ratio 0.5238, byte miss ratio 0.5238
result/tencentBlock.ns1659.oracleGeneral.zst LRU cache size     3286, 3620560 req, miss ratio 0.3808, byte miss ratio 0.3808
result/tencentBlock.ns1659.oracleGeneral.zst LRU cache size     9859, 3620560 req, miss ratio 0.3058, byte miss ratio 0.3058
result/tencentBlock.ns1659.oracleGeneral.zst LRU cache size    32864, 3620560 req, miss ratio 0.2268, byte miss ratio 0.2268
result/tencentBlock.ns1659.oracleGeneral.zst LRU cache size    65728, 3620560 req, miss ratio 0.1668, byte miss ratio 0.1668
result/tencentBlock.ns1659.oracleGeneral.zst LRU cache size   131456, 3620560 req, miss ratio 0.1208, byte miss ratio 0.1208
result/tencentBlock.ns1659.oracleGeneral.zst LRU cache size   262912, 3620560 req, miss ratio 0.0913, byte miss ratio 0.0913
result/tencentBlock.ns1659.oracleGeneral.zst LHD cache size      328, 3620560 req, miss ratio 0.6518, byte miss ratio 0.6518
